blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:8_12:knot.8_12z,knot,1,FAIL,1,0.05465677866269986,0.06072975406966651,1.1111111111111112,0.463426706073357,0.9999999999999967,0.0016829637265330254,0.12145950813933303,inf,0.3064342040322967,-0.005230353249888335,0.07274270589588822,True,0.0,False,False,nan
B02,knotplot:knot_7.3,knot,1,FAIL,1,0.08848590338779966,0.0983176704308885,1.111156127795698,0.39723721719986077,0.12929488863898367,0.030573649690173062,0.19664330754578344,inf,0.004590703068837687,0.018720880517614533,0.046798037610298264,True,0.0,False,False,nan
B03,knotplot:torus_2.9,torus_knot,1,FAIL,1,0.07041036399997314,0.07823373777774793,1.1111426530342126,0.3441029183599807,0.32806851961074235,0.004208338550097679,0.15647191731206953,inf,-0.1629594155810305,1.6173234145639194e-07,0.046148582910439356,True,0.0,False,False,nan
B04,knotplot:link_6.3.2,link,3,FAIL,3,0.08005699028406214,0.0889522114267357,1.1111303507016486,0.5058157959276138,0.10567891740316952,0.03523725568146136,0.205449359742264,0.1779075033808969,-1.0973667166340397,-0.03950299550775903,0.021647512206834002,True,7.772475364731051e-05,False,False,nan
B05,fremlin:7_3:knot.7_3d,knot,1,FAIL,1,0.04107311167960162,0.04563679075511291,1.1111111111111112,0.7858760274732592,0.999999999999996,0.07358100870048417,9.892003979901099e-15,inf,-0.5147413692633699,0.03438579615092753,2.083205549574381e-16,True,0.0,False,False,nan
B06,knotplot:knot_8.17,knot,1,FAIL,1,0.07556920356871388,0.08396578174301543,1.1111519385353226,0.2011780606723814,0.2581595340047575,0.0211937871960011,0.1679377340778937,inf,-0.21634406158384345,-0.039827118291936046,0.035700219642154044,True,0.0,False,False,nan
B07,knotplot:knot_6.3,knot,1,FAIL,1,0.09779893592563486,0.10866548436181651,1.1111281850354382,0.22778559255290837,0.14900959013425222,0.030890250656316502,0.21733430834689557,inf,0.12172609352909212,-0.01993785332770695,0.042746604355092394,True,0.0,False,False,nan
B08,fremlin:8_19:knot.8_19u,knot,1,FAIL,1,0.07179294128022683,0.07976993475580758,1.1111111111111112,0.4923637373840463,0.9726814184095899,0.005674352424519371,0.15953986951161517,inf,0.0822568819712921,0.09737000410035103,0.18121801524517409,True,0.0,False,False,nan
B09,fremlin:8_15:knot.8_15,knot,1,FAIL,1,0.020819994270195426,0.023133326966883805,1.111111111111111,0.5129720355019811,1.0,0.02989577069974073,0.007957429779922847,inf,0.6108753202083311,-0.007010689774878505,0.031162758467899922,True,0.0,False,False,nan
B10,fremlin:10_1:knot.10_1n,knot,1,FAIL,1,0.06610166357208275,0.07344629285786972,1.1111111111111112,0.6419907888961692,0.13151144429293252,0.032867644553083664,0.14689258571573943,inf,-0.6388286665959303,0.0008524539770271686,0.03982427388803729,True,0.0,False,False,nan
B100,knotplot:knot_3.1,knot,1,FAIL,1,0.17270322353583487,0.19189247059537207,1.1111460011813052,0.32256130023227697,0.22573170108779617,0.014259109221320199,0.38379699244592796,inf,-0.033532884475424816,-0.0457578520787252,0.03355857114018886,False,0.0,False,False,nan
B101,fremlin:7_1:knot.7_1,knot,1,FAIL,1,0.08680113178919603,0.09644570198799558,1.111111111111111,0.33336990783596526,6.18474851510826e-08,0.0038685653214687744,0.19289140397599117,inf,-0.14183039117779597,4.439780055773071e-11,0.053263001457804354,True,0.0,False,False,nan
B102,knotplot:knot_8.18,knot,1,FAIL,1,0.0755182133100368,0.08390912590004089,1.1111780727618428,0.17516862318507256,0.26804680497438915,0.02341593433532581,0.1678240167101288,inf,0.5104710920598977,0.033718512653671484,0.023477535763960146,True,0.0,False,False,nan
B103,fremlin:7_2:knot.7_2d,knot,1,FAIL,1,0.029565402881629368,0.03285044764625485,1.1111111111111112,0.6980419517595818,0.9999999999999895,0.08031599824207929,3.40931134090463e-15,inf,0.25559712123032696,0.008015586795125493,0.03642474275436915,True,0.0,False,False,nan
B104,knotplot:link_5.2.1,link,2,FAIL,2,0.10852062181277053,0.12057846868085614,1.111120829289554,0.4068937144533758,0.08053166671908674,0.04145316764751865,0.2162868141784366,0.24115904660724732,0.0805272253641929,-0.010087464059523009,0.04262692045716869,True,2.2202705052256868e-05,False,False,nan
B105,fremlin:4_1:knot.4_1z,knot,1,FAIL,1,0.12454900672510011,0.13838778525011122,1.111111111111111,0.2544201678946595,0.5900993246510499,0.0008297524987784785,0.27677557050022245,inf,-0.28409882577400325,-0.07481653926635844,0.049180092429327596,True,0.0,False,False,nan
B106,fremlin:4_1:knot.4_1,knot,1,FAIL,1,0.12159877591143538,0.13510975101270598,1.1111111111111112,0.46553177373019766,0.36113190001060436,0.022284437776076325,0.27021950202541195,inf,-0.06840796857965714,-0.08272467440854142,0.04546414781021551,True,0.0,False,False,nan
B107,fremlin:9_2:knot.9_2n,knot,1,FAIL,1,0.07218001788357838,0.08020001987064264,1.1111111111111112,0.3850511561504404,0.12012064680560497,0.03325823263313603,0.16040003974128528,inf,0.7561377242360068,-0.012913050766488307,0.029267408916241817,True,0.0,False,False,nan
