link_id,component,declared_length_D,numerical_length_D,standard_ropelength_radius,length_relative_error,speed_min,speed_max,speed_cv,curvature_min_Dinv,curvature_mean_Dinv,curvature_max_Dinv,curvature_q95_Dinv,curvature_q99_Dinv,total_curvature,bending_integral_Dinv,torsion_mean_Dinv,torsion_abs_integral,torsion_q99_abs_Dinv,centroid,inertia_eigenvalues,planarity_ratio,axisymmetry_gap,area_vector_D2,spectral_entropy,spectral_tail_fraction,active_mode_max
L2a1,1,6.283185,6.283185307179586,12.566370614359172,4.8889152023384294e-08,0.9999999999999999,1.0,3.3993498887762956e-17,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,6.283185307179586,6.283185307179586,0.0,0.0,0.0,"[-0.5000000000000002, 5.827586677109586e-17, 0.0]","[0.4999999999999998, 0.49999999999999994, 1.0]",0.24999999999999992,0.5,"[0.0, 0.0, 3.141592653589793]",-0.0,1.0,1
L2a1,2,6.283185,6.283185307179586,12.566370614359172,4.8889152023384294e-08,0.9999999999999999,1.0,3.3993498887762956e-17,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,6.283185307179586,6.283185307179586,0.0,0.0,0.0,"[0.5, 0.0, 5.827586677109586e-17]","[0.5, 0.5, 1.0]",0.25,0.5,"[0.0, -3.141592653589793, 0.0]",-0.0,1.0,1
L6a4,1,9.667725,9.715791534467144,19.431583068934287,0.004971855784803863,1.543594047551363,1.5485633456632268,0.0007711449366635722,0.006305874776704206,0.1100798978781654,0.4652755475805159,0.29380350303803715,0.438491080493538,1.0695133399196872,0.19431436027031135,75.10101540683138,4152.171070201781,3481.4266934346306,"[4.758181589923596e-06, 5.182757842391119e-06, -1.5485387133082625e-05]","[0.6150705981233241, 1.5192743179054709, 2.1343443590281663]",0.14408886627502693,0.288177509182612,"[0.000216422429808612, -0.0003570775961836689, 6.149746162259419]",0.01227148949869752,6.48769336153941e-10,255
L6a4,2,9.667676,9.715561371930706,19.431122743861412,0.004953141988902581,1.5442961707117582,1.548685291400264,0.0005787133738726866,0.0035760007471841433,0.09404631390827774,0.4152998104477419,0.29791526195659845,0.38241147300695255,0.9137127345797327,0.15047854916133607,-101.32569437556009,5186.489631981362,4355.8102429006585,"[-1.8049226029857055e-05, 5.298651411026692e-05, -3.086005427974586e-06]","[0.6150745752442525, 1.5193171373019672, 2.1343911724743228]",0.14408663823184642,0.2881730598891685,"[-0.000898956065834466, -6.149798947415427, 0.0002673236229642914]",0.012270950290864039,6.593153430633828e-10,255
L6a4,3,9.667675,9.715701669994907,19.431403339989814,0.004967758017817902,1.5430729507557306,1.5486709312108562,0.0007247746306407024,0.0026284356625531414,0.11009686063605213,0.48109625281795165,0.29676253336910924,0.44114639321356863,1.0696682527428882,0.20020972756900032,99.46277254208574,3636.9989980057576,2519.9417836371704,"[-6.548715405279928e-05, -5.143521804903608e-05, 1.118921724495416e-06]","[0.6150595191595952, 1.5193267212135808, 2.134385676566277]",0.14408348141508798,0.2881667367362496,"[-6.149747496811123, 0.0011089562383123277, 0.0008604171465848311]",0.01227157046936029,6.572115576519402e-10,255
L7n2,1,20.453817,20.298109639129187,40.596219278258374,-0.007612630975959827,3.2137880823526443,3.2505000164545668,0.0025392427467948618,0.03201034453764812,1.636479177004422,4.176929564076879,2.2883536730104743,2.8852512073278143,33.21743375698766,61.8360372261997,-19.248327051371092,711.804226842831,577.439135971592,"[-0.02966632403405278, -0.3920530743669782, 0.018086949551694716]","[1.296408321345631, 1.3696621860673552, 2.3300853282448295]",0.25948116191514675,0.412183678655634,"[3.533050304572252, -0.19949256860132558, -10.666233953536857]",0.13552015947734858,9.672366237148056e-09,255
L7n2,2,8.460578,8.46127847276378,16.92255694552756,8.279254251663051e-05,1.338129180851362,1.3541350578295401,0.0017186222405281351,0.2596863228579759,1.0425983875006788,2.8579577287544935,1.4993587369965926,2.4844463609075826,8.821715291897723,10.067174058725765,0.09156770116930583,194.4889492959139,114.6762948267592,"[0.029736835071394612, 0.3963045875559231, -0.01757684155073995]","[0.6346841046275041, 1.0741532080653489, 1.6710151912409086]",0.18778455683755563,0.3571852525962529,"[-0.20937520948538407, -5.05899278776156, -0.5700677669503073]",0.016108894412707915,5.4145696860418085e-11,239
