eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
2,0.24629882125069189,0.0,0.0,0.24629882125069189,246298821250691.88,1.6237365162249595,1.2742592029194686
9,0.21040873367059512,0.0,0.0,0.21040873367059512,210408733670595.1,2.2238265362511824,1.4912499911990553
14,-0.2463683245458713,0.0,0.0,0.2463683245458713,246368324545871.28,1.621771523126968,1.273487935995849
21,-0.21033047165150862,0.0,0.0,0.21033047165150862,210330471651508.6,2.223474805191345,1.491132054913764
40,0.0949662477637816,0.0,0.0,0.0949662477637816,94966247763781.6,3.8599522512358924,1.9646761186607558
43,-0.1174022037035833,0.0,0.0,0.1174022037035833,117402203703583.3,2.438560686005631,1.561589154036884
36,0.11732395572098407,0.0,0.0,0.11732395572098407,117323955720984.06,2.437679094518328,1.5613068546952351
37,0.11484764450783039,0.0,0.0,0.11484764450783039,114847644507830.38,4.71573570177404,2.171574475299901
47,-0.09496648698271037,0.0,0.0,0.09496648698271037,94966486982710.36,3.859955559844067,1.9646769606843937
44,-0.11484680760096252,0.0,0.0,0.11484680760096252,114846807600962.52,4.71391440030187,2.171155084350694
10,0.2050969134297274,0.0002617043708756477,0.0002617043708756477,0.2050969134297274,783.6969353759166,1.463571899199005,1.2097817568466658
22,-0.20511738807587426,0.00026960134508368055,0.00026960134508368055,0.20511738807587426,760.8173765312953,1.463499367592972,1.20975177933036
34,-0.13537560557679845,0.006338899607773864,0.006338899607773864,0.13537560557679845,21.356325853587787,2.234974640441319,1.494983157243358
28,0.13538736536380386,0.006358334306942338,0.006358334306942338,0.13538736536380386,21.29289823845553,2.2344998098579194,1.4948243408032662
24,-0.19607235832587006,0.013160050310150532,0.013160050310150532,0.19607235832587006,14.899058415805348,2.744523735388776,1.6566604164368677
12,0.1960723357204553,0.013160502816676781,0.013160502816676781,0.1960723357204553,14.898544413667503,2.7445626884486427,1.6566721728962077
19,-0.2153527642683572,0.014077283814622076,0.014077283814622076,0.2153527642683572,15.297891774027477,1.3257100220535383,1.151394815887903
7,0.21535338217204372,0.01407847069658367,0.01407847069658367,0.21535338217204372,15.296645979048144,1.3256927075083764,1.1513872969198402
60,2.8044571274976615e-07,0.016755065550964243,0.016755065550964243,2.8044571274976615e-07,1.6737965715307315e-05,4.481780975081544,2.117021722864823
26,0.15775461350276093,0.02106192581750545,0.02106192581750545,0.15775461350276093,7.490037467117297,3.4179378856465936,1.8487665849551136
32,-0.15775456165712687,0.021062934681947924,0.021062934681947924,0.15775456165712687,7.489676250685574,3.417844230359667,1.8487412556546865
17,-0.19173588041917572,0.028737664498683736,0.028737664498683736,0.19173588041917572,6.671936768833729,1.3627200966165387,1.1673560282178435
5,0.1917592930781639,0.02874357144156989,0.02874357144156989,0.1917592930781639,6.671380189061521,1.3623148313464497,1.1671824327612415
38,0.08586088325978102,0.03335637165873303,0.03335637165873303,0.08586088325978102,2.5740474455141102,4.289965821456818,2.071223266926291
45,-0.08585899072732434,0.033356537192208914,0.033356537192208914,0.08585899072732434,2.573977935197015,4.289956587315007,2.071221037773373
15,-0.23121145771114382,0.03901043156055549,0.03901043156055549,0.23121145771114382,5.92691360904933,1.5459713786332951,1.243370973858283
3,0.23121063197755476,0.03901262222266859,0.03901262222266859,0.23121063197755476,5.926559631339214,1.5459747117599878,1.243372314216457
58,-8.031729123537945e-06,0.04542537931422282,0.04542537931422282,8.031729123537945e-06,0.00017681149271159055,3.3690198700980116,1.8354890002661448
64,-6.496789472718034e-07,0.05264926806642698,0.05264926806642698,6.496789472718034e-07,1.2339752690428875e-05,3.118523837669348,1.7659342676524934
62,-1.566494488933895e-07,0.058368323792495666,0.058368323792495666,1.566494488933895e-07,2.6838092772766877e-06,3.4772088529223124,1.8647275546101398
48,0.017453617676424088,0.07266837549204415,0.07266837549204415,0.017453617676424088,0.2401817511158611,1.4266182606477114,1.1944112611021847
52,-0.017495107083719805,0.07268898346315898,0.07268898346315898,0.017495107083719805,0.24068443731348732,1.427293713670627,1.1946939832738035
56,2.6045928161862186e-05,0.07507181085163939,0.07507181085163939,2.6045928161862186e-05,0.0003469468481762806,1.3012243709639906,1.1407122209233977
50,-1.3050329761639563e-06,0.08807338570758586,0.08807338570758586,1.3050329761639563e-06,1.4817563395335129e-05,2.002017003420102,1.4149265010664343
54,4.2891882358342404e-08,0.09297708181367834,0.09297708181367834,4.2891882358342404e-08,4.6131671936419453e-07,1.6352491493562364,1.2787686066510378
41,2.466692910273009e-07,0.11875232657844882,0.11875232657844882,2.466692910273009e-07,2.077174385836972e-06,1.73922022780222,1.318794990816321
30,-2.3456926349224583e-07,0.14360088849200142,0.14360088849200142,2.3456926349224583e-07,1.633480586057177e-06,2.869844742509093,1.6940616111904232
0,-5.558349634539328e-06,0.2238188692179218,0.2238188692179218,5.558349634539328e-06,2.4834142241722378e-05,1.8023561275885525,1.342518576254553
