pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_C1778AF0C49B,CAND_A6CC2A9056DDB540,geometry/CAND_A6CC2A9056DDB540.npz,CAND_7E155BBA5822681A,geometry/CAND_7E155BBA5822681A.npz
PAIR_FB15A12A76E2,CAND_AD740231C0675D5D,geometry/CAND_AD740231C0675D5D.npz,CAND_1C0D7EE3F00619D5,geometry/CAND_1C0D7EE3F00619D5.npz
PAIR_543569A2390A,CAND_763B64B66C5469D8,geometry/CAND_763B64B66C5469D8.npz,CAND_DAB781CA555DA8CC,geometry/CAND_DAB781CA555DA8CC.npz
PAIR_2E72208FF162,CAND_D34036D05D1AC6B5,geometry/CAND_D34036D05D1AC6B5.npz,CAND_7DBAB366D4FD7751,geometry/CAND_7DBAB366D4FD7751.npz
PAIR_FE38BF4DBB09,CAND_C4E4135B5B11FF5B,geometry/CAND_C4E4135B5B11FF5B.npz,CAND_4B62EF75A4DAF28C,geometry/CAND_4B62EF75A4DAF28C.npz
PAIR_526B1F67E6D1,CAND_F2852A38406A2EB5,geometry/CAND_F2852A38406A2EB5.npz,CAND_FCDE7466EB0F6B5A,geometry/CAND_FCDE7466EB0F6B5A.npz
PAIR_90C23A124A62,CAND_107B34C0ECBD4ADE,geometry/CAND_107B34C0ECBD4ADE.npz,CAND_DFA8EDA672870223,geometry/CAND_DFA8EDA672870223.npz
PAIR_4B4898C8B207,CAND_C70B03B1C8440338,geometry/CAND_C70B03B1C8440338.npz,CAND_ABEDB62530DE268B,geometry/CAND_ABEDB62530DE268B.npz
PAIR_1F3F6E8DE4F7,CAND_D09CCE4392FEEB38,geometry/CAND_D09CCE4392FEEB38.npz,CAND_75166AAFAF90BB4D,geometry/CAND_75166AAFAF90BB4D.npz
PAIR_6011279CD18C,CAND_9AEDED47205E50FA,geometry/CAND_9AEDED47205E50FA.npz,CAND_52F4744B46C0D375,geometry/CAND_52F4744B46C0D375.npz
PAIR_0300286DF746,CAND_DB951648BB49ED0F,geometry/CAND_DB951648BB49ED0F.npz,CAND_4A2596EAFA9840A4,geometry/CAND_4A2596EAFA9840A4.npz
PAIR_3B5DE06E5C00,CAND_34DF03836867D781,geometry/CAND_34DF03836867D781.npz,CAND_2F130A5D19F3BE98,geometry/CAND_2F130A5D19F3BE98.npz
