eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,-0.25868857476061163,0.0,0.0,0.25868857476061163,258688574760611.62,2.7434177059258626,1.6563265698303167
1,0.2612724783327649,0.0,0.0,0.2612724783327649,261272478332764.88,2.6070856820457666,1.6146472314551457
7,-0.17424096617727547,0.0,0.0,0.17424096617727547,174240966177275.47,1.912036412815675,1.3827640481353551
4,0.175483140794711,0.0,0.0,0.175483140794711,175483140794711.0,1.8168739603565465,1.3479146710220742
12,-0.15590905342894437,0.0,0.0,0.15590905342894437,155909053428944.38,2.5790194972953944,1.6059325942564944
15,-0.1404241232833166,0.0,0.0,0.1404241232833166,140424123283316.6,2.748329071529353,1.6578085147354482
24,-0.10234530795738632,0.0,0.0,0.10234530795738632,102345307957386.31,3.9015093437934114,1.9752238718164103
35,0.08603507505002876,0.0,0.0,0.08603507505002876,86035075050028.75,3.448225186178131,1.8569397368191922
49,-0.049945554742850916,0.0,0.0,0.049945554742850916,49945554742850.914,4.099559207669176,2.0247368242982042
56,0.06521049436749347,0.0,0.0,0.06521049436749347,65210494367493.47,4.0413870593470715,2.0103201385219895
40,-0.0737180315990972,0.0,0.0,0.0737180315990972,73718031599097.2,3.4732207625769784,1.8636578984827066
61,0.04055280813420197,0.0,0.0,0.04055280813420197,40552808134201.97,3.896902747692646,1.9740574327239433
64,0.022107370423700395,0.005857899183872096,0.005857899183872096,0.022107370423700395,3.773941771576774,2.9818901359119923,1.7268150265480064
13,0.14898353949218962,0.008444194808731185,0.008444194808731185,0.14898353949218962,17.643309145135145,2.48706508247478,1.5770431454068656
54,0.06711834834556814,0.017556690368457264,0.017556690368457264,0.06711834834556814,3.822949937429804,4.1640505192363015,2.0406005290689064
62,0.007108365038266347,0.02222430337440822,0.02222430337440822,0.007108365038266347,0.31984647250864057,4.49035273583605,2.1190452415736787
41,-0.06118935367537901,0.026192693958332795,0.026192693958332795,0.06118935367537901,2.3361229575208537,4.394637697777576,2.0963391180287543
50,-0.04091694999481755,0.02621294383693486,0.02621294383693486,0.04091694999481755,1.5609444803053476,3.2315005481831167,1.7976374907592234
52,-0.029704684825772973,0.027375802603897065,0.027375802603897065,0.029704684825772973,1.085070828993499,3.0684361678732435,1.7516952268797341
57,0.04895133304708639,0.028136199205862956,0.028136199205862956,0.04895133304708639,1.739799064149575,3.9888493212406466,1.9972103848219513
59,-0.0038506823831970594,0.029255750656928113,0.029255750656928113,0.0038506823831970594,0.1316213837187996,4.414316780622672,2.10102755351344
29,0.0987322336789331,0.035282283002679875,0.035282283002679875,0.0987322336789331,2.798351616629623,3.4337206780038554,1.853030134132701
10,-0.15341915323050132,0.035867977162102244,0.035867977162102244,0.15341915323050132,4.2773293999027775,2.5477775000115033,1.5961758988317996
33,-0.07129016261942411,0.037455696926803665,0.037455696926803665,0.07129016261942411,1.9033196140693933,3.6073609719668327,1.8993053919701361
22,-0.0984276902442073,0.038938371770232044,0.038938371770232044,0.0984276902442073,2.527781357294816,3.400382238887682,1.8440125376167273
36,0.071211316502572,0.04148052371486342,0.04148052371486342,0.071211316502572,1.716741017834723,3.2718873408511255,1.8088359076630267
20,-0.1010903538547839,0.05151505558269612,0.05151505558269612,0.1010903538547839,1.9623458173796497,3.0667384428934428,1.7512105649788214
8,0.14726144218659865,0.05497781375841204,0.05497781375841204,0.14726144218659865,2.6785612617065273,2.439271532466935,1.5618167409997037
45,-0.02114771917727066,0.055568321952934964,0.055568321952934964,0.02114771917727066,0.3805714917067726,3.5654390809573857,1.8882370298660562
47,0.030823899303655602,0.05559129473841249,0.05559129473841249,0.030823899303655602,0.5544734917346131,3.8297835580081148,1.9569832799510871
16,0.10971443995426895,0.05631278808151723,0.05631278808151723,0.10971443995426895,1.9483041719662075,2.7739090987358757,1.6655056585721573
43,-0.011654331694588302,0.06596380205739523,0.06596380205739523,0.011654331694588302,0.17667768277589346,3.5906810663630346,1.8949092501655678
38,0.01913444441355444,0.07205667498920576,0.07205667498920576,0.01913444441355444,0.2655471462764667,3.3481421260678195,1.8297929189030706
31,-0.004839176857872883,0.08970795206176088,0.08970795206176088,0.004839176857872883,0.05394367775268433,3.3418473416749204,1.8280720285795415
27,-0.013823056624083441,0.09990285830976388,0.09990285830976388,0.013823056624083441,0.13836497631752406,2.7854970983023657,1.6689808561821091
25,0.008110915799086665,0.1044017827348826,0.1044017827348826,0.008110915799086665,0.0776894377338698,2.74053768927133,1.6554569427415895
18,-0.007112067451553566,0.11801422425742499,0.11801422425742499,0.007112067451553566,0.06026449350749431,2.4746229942526843,1.573093447399958
5,0.008546449386049622,0.1630567997533184,0.1630567997533184,0.008546449386049622,0.05241394041204768,2.0553783755882535,1.4336590862503726
2,0.001089489602599851,0.20095991559540252,0.20095991559540252,0.001089489602599851,0.005421427449210055,2.064698086508815,1.4369057333412012
