carrier_id,family,n,poly_r2,c1_A,c2_B,c3_C,c4_D,median_even_quadratic_B,median_odd_linear_A,n_symmetric_pairs
TORUS_T2_3,torus,4,1.0,0.012836498925817716,-0.054319652965508586,1.942890293094024e-16,-1.4627767567508937e-16,-0.054319652965508725,0.01283649892581784,2
TORUS_T2_5,torus,4,1.0,0.020801922032127156,-0.05431796413991662,-7.771561172376096e-16,5.094478156829243e-16,-0.0543179641399163,0.020801922032126663,2
TORUS_T2_7,torus,4,1.0,0.029890331899709594,-0.054265972551168606,-2.0816681711721685e-17,-2.1140138925199715e-15,-0.05426597255116994,0.029890331899709577,2
TORUS_T2_9,torus,4,1.0,0.015500730195769457,-0.05429847917557005,-4.2327252813834093e-16,8.476664263824608e-16,-0.054298479175569514,0.015500730195769197,2
TRIPLE_GEAR_T3_3,triple_gear,4,1.0,0.01058726902067014,-0.054327077586940664,2.7755575615628914e-16,7.933813912783059e-16,-0.054327077586940165,0.010587269020670309,2
TWIST_4_1,twist,4,1.0,-0.04380417656988435,-0.041063960389061016,-9.71445146547012e-17,4.0939474033052647e-16,-0.04106396038906075,-0.04380417656988439,2
TWIST_5_2,twist,4,1.0,0.05269891661798711,-0.05325406390026423,-1.124100812432971e-15,-7.470308955516669e-16,-0.05325406390026466,0.052698916617986424,2
TWIST_7_2,twist,4,1.0,-0.07252343434364712,-0.05325406390026456,4.3021142204224816e-16,-3.5151394302895485e-16,-0.053254063900264825,-0.07252343434364689,2
