pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,carrier_id,family,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,winner_condition,log_ratio_active_over_null,analysis_mode,active_dynamic_status,null_dynamic_status,active_actual_tau_end,null_actual_tau_end,pressure_delta_active_minus_null,active_pressure_center_minus_shell,null_pressure_center_minus_shell,active_far_profile_nu_best,active_far_profile_r2_best,active_far_profile_coeff_best,active_far_profile_nu_boundary_hit,delta_far_profile_nu_best,delta_far_profile_r2_best,delta_far_profile_coeff_best,delta_far_profile_nu_boundary_hit,active_r2_1_over_r,active_r2_1_over_r2,active_r2_advantage_1_over_r,delta_pressure_ladder_n,delta_pressure_ladder_nu_median,delta_pressure_ladder_nu_span,active_restoring_fraction,null_restoring_fraction,active_max_real_growth,null_max_real_growth,active_gear_phase_lock_score,null_gear_phase_lock_score,active_best_rational_p,active_best_rational_q,active_thread_over_carrier_rate
PAIR_BD23EE3DAFA6,CAND_F6F58C27BB8FA0AB,CAND_E496609B198BB5BB,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.06251688296947021,4,0,nan,nan,nan,True,0,nan,TORUS_T2_3,torus,0.5,0.5,total_beta,1.0,3,3.0,null,0.06251688296947021,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.11867393784903768,0.11235025572344581,nan,nan,,,nan
PAIR_6218AD205ECE,CAND_B199A3A7D3E287CF,CAND_4851E9A77786B257,True,B,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_7_2,twist,-0.25,-0.25,total_beta,1.0,3,3.0,null,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.10340879076389328,0.11019579623750324,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_EE51050D9A38,CAND_535E8D80DE987729,CAND_450E91620D2076DF,True,B,FULL_HORIZON_PRIMARY_METRICS,0.06686793478233699,1,3,nan,nan,nan,True,0,nan,TORUS_T2_9,torus,-0.5,-0.5,total_beta,1.0,1,1.0,null,0.06686793478233699,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.07577212283598798,0.08232773130269128,nan,nan,,,nan
PAIR_4FBB34C6AA7B,CAND_4B340C1B2DEEAAD3,CAND_19E3FF8E3F451A21,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.025535526078653527,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,-0.25,-0.25,total_beta,1.0,3,1.0,active,-0.025535526078653527,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.2819777254558302,0.30350615725263,nan,nan,,,nan
PAIR_B8C8351D935F,CAND_7121BFD8186D9CE3,CAND_C536C1E35285DA1C,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.02900963969720831,4,0,nan,nan,nan,True,0,nan,TORUS_T2_3,torus,0.25,0.25,total_beta,1.0,1,0.0,null,0.02900963969720831,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.11513999724983634,0.11235025572344581,nan,nan,,,nan
PAIR_E5A9C713CF85,CAND_26868282BBA90857,CAND_E7161255F6CA4AB6,True,B,FULL_HORIZON_PRIMARY_METRICS,0.21891090335837476,0,4,nan,nan,nan,True,0,nan,TORUS_T2_3,torus,-1.5,-1.5,total_beta,1.0,3,0.0,active,-0.21891090335837476,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.08037766524505699,0.11235025572344581,nan,nan,,,nan
PAIR_38CAC5AEDDA5,CAND_7EA02E296B111F96,CAND_8209E2A400C99B6C,True,B,FULL_HORIZON_PRIMARY_METRICS,0.14313144550978013,1,3,nan,nan,nan,True,0,nan,TORUS_T2_7,torus,1.5,1.5,total_beta,1.0,1,3.0,active,-0.14313144550978013,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.625,0.5,0.05894561553923964,0.03242836650135499,nan,nan,,,nan
PAIR_DAFCC18D9B73,CAND_733A1FEFE6C11CB8,CAND_F1AEEFC3059ECF86,True,TIE,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,0.5,0.5,total_beta,1.0,3,0.0,tie,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.11653630826581525,0.11666648845134592,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_969A9D547C94,CAND_AFAF0A3CEA47A655,CAND_E171A800B10EB6DD,True,B,FULL_HORIZON_PRIMARY_METRICS,0.15298240427010046,1,3,nan,nan,nan,True,0,nan,TWIST_5_2,twist,1.0,1.0,total_beta,1.0,1,0.0,null,0.15298240427010046,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.4974779931334146,0.30350615725263,nan,nan,,,nan
PAIR_D153BFD20A13,CAND_F6F58C27BB8FA0AB,CAND_69225184055C6AC4,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.11724742292626489,4,0,nan,nan,nan,True,0,nan,TORUS_T2_3,torus,1.0,1.0,total_beta,1.0,3,3.0,null,0.11724742292626489,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.12371345994334354,0.11235025572344581,nan,nan,,,nan
PAIR_A71D5B2848C4,CAND_8E4ACD3A7BCF9FFC,CAND_60E935CB6C951F99,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.020426529482660258,4,0,nan,nan,nan,True,0,nan,TWIST_7_2,twist,-0.25,-0.25,total_beta,1.0,1,1.0,null,0.020426529482660258,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.625,0.625,0.29829244954512457,0.2741117094904926,nan,nan,,,nan
PAIR_23371C28B298,CAND_7EA29D09C0AFC683,CAND_B6071DAD8C6BF9AC,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.03519175905988823,3,1,nan,nan,nan,True,0,nan,TORUS_T2_9,torus,0.25,0.25,total_beta,1.0,1,3.0,active,-0.03519175905988823,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.08527485854141345,0.08232773130269128,nan,nan,,,nan
PAIR_765D3D9B9178,CAND_D5FB222FF565F51B,CAND_026B7A588CF63848,True,B,FULL_HORIZON_PRIMARY_METRICS,0.033116217502967046,0,4,nan,nan,nan,True,0,nan,TORUS_T2_3,torus,-0.25,-0.25,total_beta,1.0,1,1.0,active,-0.033116217502967046,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.10896663285743051,0.11235025572344581,nan,nan,,,nan
PAIR_5084598564A9,CAND_1EED66DDE44EA396,CAND_CA59232443911CA3,True,B,FULL_HORIZON_PRIMARY_METRICS,0.035594369463145384,2,2,nan,nan,nan,True,0,nan,TWIST_7_2,twist,0.5,0.5,total_beta,1.0,1,0.0,active,-0.035594369463145384,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.625,0.17867077502118497,0.2741117094904926,nan,nan,,,nan
PAIR_FE0815B694EB,CAND_4F0E5FD5990F47F5,CAND_8E4ACD3A7BCF9FFC,True,B,FULL_HORIZON_PRIMARY_METRICS,0.04550381218484003,0,4,nan,nan,nan,True,0,nan,TWIST_7_2,twist,-1.0,-1.0,total_beta,1.0,1,1.0,null,0.04550381218484003,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.75,0.625,0.2827891966013092,0.2741117094904926,nan,nan,,,nan
PAIR_E4941B9E96DF,CAND_EE7C0007DEC4B693,CAND_38FA7100673FFF5F,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.06761406038347924,3,1,nan,nan,nan,True,0,nan,TORUS_T2_7,torus,-0.5,-0.5,total_beta,1.0,1,1.0,null,0.06761406038347924,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.02183605339610058,0.03242836650135499,nan,nan,,,nan
PAIR_44564CB057B2,CAND_2B6D07E1127A257F,CAND_5EC945F83B1FCD34,True,A,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,-1.0,-1.0,total_beta,1.0,3,1.0,null,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.09310076980110123,0.1283423739845193,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_FC9AA85FAD84,CAND_BCE2FC4A663D6859,CAND_8B81E5256CED2340,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.1287009873995986,3,1,nan,nan,nan,True,0,nan,TORUS_T2_9,torus,-1.0,-1.0,total_beta,1.0,3,3.0,null,0.1287009873995986,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.625,0.5,0.06667949923580989,0.08232773130269128,nan,nan,,,nan
PAIR_92B517CB4428,CAND_B4FAFE999DF8434D,CAND_0E08053F8C9DF0AE,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.06585357440174135,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,-0.5,-0.5,total_beta,1.0,1,3.0,active,-0.06585357440174135,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.375,0.5,0.27004777385067663,0.30350615725263,nan,nan,,,nan
PAIR_5B38272DC6F4,CAND_E95D15F44D04ABB4,CAND_94B0A7D3264D59B7,True,A,CONTACT_GATE,-inf,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,0.5,0.5,total_beta,1.0,3,3.0,null,inf,dynamics_only,FAIL_CONTACT,PASS_FULL_HORIZON,0.1107150782511561,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,0.5,nan,0.17165466880772742,nan,nan,,,nan
PAIR_86D6C15A967C,CAND_1FC449997B0D10F2,CAND_E95D15F44D04ABB4,True,B,CONTACT_GATE,inf,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,-1.0,-1.0,total_beta,1.0,3,3.0,null,inf,dynamics_only,FAIL_CONTACT,PASS_FULL_HORIZON,0.10474706426521425,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,0.5,nan,0.17165466880772742,nan,nan,,,nan
PAIR_C2376EE15611,CAND_3D076CC7CA2011E9,CAND_F1AEEFC3059ECF86,True,B,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,-1.0,-1.0,total_beta,1.0,3,0.0,null,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.11052859356124657,0.11666648845134592,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_B855DCE816B9,CAND_AE152BBC9B0B1F15,CAND_6E910595658512E5,True,B,FULL_HORIZON_PRIMARY_METRICS,0.032406266083804564,1,3,nan,nan,nan,True,0,nan,TORUS_T2_7,torus,-0.25,-0.25,total_beta,1.0,3,3.0,null,0.032406266083804564,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.625,0.5,0.027149130714995362,0.03242836650135499,nan,nan,,,nan
PAIR_E6516435B7C6,CAND_6B2347BD1D327EA2,CAND_2B6D07E1127A257F,True,A,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_4_1,twist,-0.25,-0.25,total_beta,1.0,3,1.0,active,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.13416017454915827,0.1283423739845193,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_081ABED4F15F,CAND_19E3FF8E3F451A21,CAND_BD53948D18718331,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.02441930583014605,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,0.25,0.25,total_beta,1.0,3,1.0,null,0.02441930583014605,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.3393722695298486,0.30350615725263,nan,nan,,,nan
PAIR_B788EFF381AA,CAND_44EEAF3C691C16E1,CAND_FB3BC61C535C9AAA,True,A,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_7_2,twist,0.25,0.25,total_beta,1.0,3,1.0,null,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.10308584584576155,0.11712429517126473,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_B31188B6EB6C,CAND_6E910595658512E5,CAND_76BE30E3CEEFF12E,True,B,FULL_HORIZON_PRIMARY_METRICS,0.03106010477263965,1,3,nan,nan,nan,True,0,nan,TORUS_T2_7,torus,0.25,0.25,total_beta,1.0,3,3.0,active,-0.03106010477263965,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.03734948180606459,0.03242836650135499,nan,nan,,,nan
PAIR_714CE4206FED,CAND_4B8B565EC4D5DC9E,CAND_484A6F74481145CD,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.1060901628124714,3,1,nan,nan,nan,True,0,nan,TORUS_T2_7,torus,1.0,1.0,total_beta,1.0,3,0.0,active,-0.1060901628124714,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.05048760696722706,0.03242836650135499,nan,nan,,,nan
PAIR_BD950AAAAC79,CAND_0B2A01650C391B94,CAND_7BC15E9D2A62D08D,True,TIE,FULL_HORIZON_PRIMARY_METRICS,0.016708374367758547,1,3,nan,nan,nan,True,0,nan,TRIPLE_GEAR_T3_3,triple_gear,-1.5,-1.5,total_beta,1.0,1,3.0,tie,-0.016708374367758547,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,5.226977531036514e-05,2.534159157940863e-05,nan,nan,,,nan
PAIR_03B29CD6DE31,CAND_73C879BBF4EAA02E,CAND_C3684D384DFEFED6,True,B,FULL_HORIZON_PRIMARY_METRICS,0.025952604727246687,0,4,nan,nan,nan,True,0,nan,TRIPLE_GEAR_T3_3,triple_gear,1.0,1.0,total_beta,1.0,3,1.0,null,0.025952604727246687,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,2.576525238717764e-05,2.534159157940863e-05,nan,nan,,,nan
PAIR_31C84FD7A822,CAND_B8A70089F1A06777,CAND_4851E9A77786B257,True,B,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_7_2,twist,1.5,1.5,total_beta,1.0,3,3.0,null,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.09520808291616355,0.11019579623750324,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_A69C7714ABB1,CAND_D2CA987C30F26186,CAND_18C2407048E3CFEC,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.05874814777370892,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,0.5,0.5,total_beta,1.0,3,0.0,null,0.05874814777370892,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.3900852357760338,0.30350615725263,nan,nan,,,nan
PAIR_35166F5D3350,CAND_0DFADF9CA251802F,CAND_EC621D3A5CB17879,True,TIE,CONTACT_SURVIVAL_ONLY,,0,0,nan,nan,nan,True,0,nan,TWIST_7_2,twist,1.0,1.0,total_beta,1.0,3,0.0,tie,nan,dynamics_only,FAIL_CONTACT,FAIL_CONTACT,0.08879527121696543,0.0894526357846536,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,,,nan
PAIR_48989F325360,CAND_439DD3AB43910ACC,CAND_C01CA7F8A42C8991,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.0565496346610713,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,-0.5,-0.5,total_beta,1.0,1,1.0,active,-0.0565496346610713,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.2676969958174035,0.30350615725263,nan,nan,,,nan
PAIR_20F7701F2DDA,CAND_82942B3E6F595A77,CAND_C3684D384DFEFED6,True,B,FULL_HORIZON_PRIMARY_METRICS,0.06649185408354484,0,4,nan,nan,nan,True,0,nan,TRIPLE_GEAR_T3_3,triple_gear,1.5,1.5,total_beta,1.0,3,1.0,null,0.06649185408354484,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,3.0439177831187436e-05,2.534159157940863e-05,nan,nan,,,nan
PAIR_989E547C74C9,CAND_C01CA7F8A42C8991,CAND_03A4190B313031F8,True,A,FULL_HORIZON_PRIMARY_METRICS,-0.0236914938283047,4,0,nan,nan,nan,True,0,nan,TWIST_5_2,twist,0.25,0.25,total_beta,1.0,1,1.0,null,0.0236914938283047,dynamics_only,PASS_FULL_HORIZON,PASS_FULL_HORIZON,0.14,0.14,nan,nan,nan,nan,nan,nan,False,nan,nan,nan,True,nan,nan,nan,0,nan,nan,0.5,0.5,0.3384500341633059,0.30350615725263,nan,nan,,,nan
