low_group,high_group,low_dimension,high_dimension,low_members,high_members,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,equilibrium_ready,score,numerically_trackable,physical_interpretation_allowed
64,90,1,1,74,106,-0.09419963053393113,-0.009810215622485933,0.8958571751621441,0.6003616419534047,0.6003616419534047,0.8067169216371617,10,10,0.0395671588918,0.0249443909653,0.014622767926460573,3.524816229171282,1.1701221562243227,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.5775176393070116,False,False
65,91,1,1,75,107,0.09419963053393113,0.009810215622485933,0.8958571751621441,0.6003616419534047,0.6003616419534047,0.8067169216371617,10,10,-0.0395671588918,-0.0249443909653,0.014622767926460573,3.524816229171282,1.1701221562243227,mixed,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.5775176393070116,False,False
4,26,2,1,12;14,42,-0.7727764637330741,-0.7707369911236045,0.002639149489125746,0.25326903559228797,0.25326903559228797,0.9325375943585523,21,21,-0.986188120508;-0.986032252537,-0.993241490965,inf,1.0208143734203021,1.01645460278236,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.534699947521642,False,False
5,27,2,1,13;15,43,0.7727764637330741,0.7707369911236045,0.002639149489125746,0.25326903559228797,0.25326903559228797,0.9325375943585523,21,21,0.986032252537;0.986188120508,0.993241490965,inf,1.0208143734203021,1.01645460278236,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.534699947521642,False,False
2,6,3,3,6;8;10,18;20;22,-0.9414961810891143,-1.0908160702061467,0.1368882373440036,0.24042462930303077,0.17544834617746535,0.9269484857413431,23,24,-0.991393173944;-0.991377623657;-0.991336223723,-0.993791367872;-0.993679141525;-0.993675469407,0.0023981939282169407,1.011374140679799,1.0144512299422963,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.5054586634155537,False,False
3,7,3,3,7;9;11,19;21;23,0.9414961810891143,1.0908160702061467,0.1368882373440036,0.24042462930303077,0.17544834617746535,0.9269484857413431,23,24,0.991336223723;0.991377623657;0.991393173944,0.993675469407;0.993679141525;0.993791367872,0.0023981939282169407,1.011374140679799,1.0144512299422963,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.5054586634155537,False,False
74,106,1,1,84,122,-0.06707846399987788,-0.0168354014808495,0.749019275681683,0.6404961694615943,0.6404961694615943,0.2925896664398445,9,0,-0.914618937749,-0.351501864188,0.5631170735611928,1.0881846616189617,3.018965269275969,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.49509222693466526,False,False
66,86,1,1,76,102,-0.016171443963786943,-0.11294759783842495,0.8568234803282786,0.33590301747344875,0.33590301747344875,0.8125196816620293,8,6,-0.0199897416752,0.398208627379,0.41819836905428387,1.3021603114218303,3.1089400319669727,mixed,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.4261482088503347,False,False
67,87,1,1,77,103,0.016171443963786943,0.11294759783842495,0.8568234803282786,0.33590301747344875,0.33590301747344875,0.8125196816620293,8,6,0.0199897416752,-0.398208627379,0.41819836905428387,1.3021603114218303,3.1089400319669727,mixed,oscillatory,UNDERRESOLVED,DIAGNOSTIC,False,0.4261482088503347,False,False
75,71,1,1,85,87,0.06707846399987788,0.022991309305745722,0.6572475287181951,0.10398984393151481,0.10398984393151481,0.8601522227253345,9,3,0.914618937749,0.00735007036663,0.9072688673823859,1.0881846616189617,1.1742299923629018,oscillatory,mixed,UNDERRESOLVED,DIAGNOSTIC,False,0.32884483273251325,False,False
