distance,distance_over_core,response_rms
0.29998716,0.6,0.4369896850267807
0.39998288000000004,0.8,0.37355464689743373
0.4999786,1.0,0.34048567054012524
0.62497325,1.25,0.3356082699426557
0.7499679,1.5,0.3643689145105114
0.9999572,2.0,0.41007567040465787
1.4999358,3.0,0.2793511165274383
1.9999144,4.0,0.2878766537931175
2.499893,5.0,0.24805166047754765
