pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_8DB04C21CD2D,CAND_B3DF2669D52CA86E,geometry/CAND_B3DF2669D52CA86E.npz,CAND_5A2596EDED87AE19,geometry/CAND_5A2596EDED87AE19.npz
PAIR_706FD989FC35,CAND_0695E37AE621BE18,geometry/CAND_0695E37AE621BE18.npz,CAND_E9D90ABA8BCABA7F,geometry/CAND_E9D90ABA8BCABA7F.npz
PAIR_AA19613B1CFD,CAND_F5699440C4D8D558,geometry/CAND_F5699440C4D8D558.npz,CAND_A98F6D0778211637,geometry/CAND_A98F6D0778211637.npz
PAIR_4509056D0B46,CAND_E03FEE6398808C5B,geometry/CAND_E03FEE6398808C5B.npz,CAND_23540E0F8C51258B,geometry/CAND_23540E0F8C51258B.npz
PAIR_E6BE2C06513D,CAND_39D0319DA6FDBA15,geometry/CAND_39D0319DA6FDBA15.npz,CAND_930BB1AC9EE262C0,geometry/CAND_930BB1AC9EE262C0.npz
PAIR_1101E8E870B3,CAND_A98F6D0778211637,geometry/CAND_A98F6D0778211637.npz,CAND_F85D3EAE8171E55D,geometry/CAND_F85D3EAE8171E55D.npz
PAIR_EE0306D40131,CAND_5A2596EDED87AE19,geometry/CAND_5A2596EDED87AE19.npz,CAND_BF10D3369EF0F98E,geometry/CAND_BF10D3369EF0F98E.npz
PAIR_2880926129BD,CAND_E9D90ABA8BCABA7F,geometry/CAND_E9D90ABA8BCABA7F.npz,CAND_2FC1CC107F8885E0,geometry/CAND_2FC1CC107F8885E0.npz
PAIR_45BE7044C0AC,CAND_9685BF290743508D,geometry/CAND_9685BF290743508D.npz,CAND_8F3C450DCECC1A08,geometry/CAND_8F3C450DCECC1A08.npz
PAIR_C78289E9BE50,CAND_A9493FA4571B60F7,geometry/CAND_A9493FA4571B60F7.npz,CAND_0876179CE1EB18BB,geometry/CAND_0876179CE1EB18BB.npz
PAIR_EE505F3347BE,CAND_B2BDB77FD9CF7AE0,geometry/CAND_B2BDB77FD9CF7AE0.npz,CAND_B9AFC9DEFA3090B2,geometry/CAND_B9AFC9DEFA3090B2.npz
PAIR_91807E40BF4E,CAND_39D0319DA6FDBA15,geometry/CAND_39D0319DA6FDBA15.npz,CAND_FDB83AA0798E2296,geometry/CAND_FDB83AA0798E2296.npz
PAIR_FF9547FAB2AB,CAND_E30F7FBCF09B8CA3,geometry/CAND_E30F7FBCF09B8CA3.npz,CAND_B9AFC9DEFA3090B2,geometry/CAND_B9AFC9DEFA3090B2.npz
PAIR_5F6BE15C48FF,CAND_B9AFC9DEFA3090B2,geometry/CAND_B9AFC9DEFA3090B2.npz,CAND_CB2C3C4CF1F35C38,geometry/CAND_CB2C3C4CF1F35C38.npz
PAIR_4C2AE292CA92,CAND_6E9180E1E4775F05,geometry/CAND_6E9180E1E4775F05.npz,CAND_A98F6D0778211637,geometry/CAND_A98F6D0778211637.npz
PAIR_63414B164DA3,CAND_CB457F5786FF7020,geometry/CAND_CB457F5786FF7020.npz,CAND_8F3C450DCECC1A08,geometry/CAND_8F3C450DCECC1A08.npz
PAIR_F6D97F387BD2,CAND_66393BBA3C658658,geometry/CAND_66393BBA3C658658.npz,CAND_A8F432D763185E08,geometry/CAND_A8F432D763185E08.npz
PAIR_A7E66700D8C2,CAND_53C2286757846C42,geometry/CAND_53C2286757846C42.npz,CAND_0876179CE1EB18BB,geometry/CAND_0876179CE1EB18BB.npz
PAIR_4C2A1E27F83C,CAND_ED37B314F749BACF,geometry/CAND_ED37B314F749BACF.npz,CAND_E9D90ABA8BCABA7F,geometry/CAND_E9D90ABA8BCABA7F.npz
