pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_820CF2A025B8,CAND_04AF4A4B2B3218E8,geometry/CAND_04AF4A4B2B3218E8.npz,CAND_B02A56C38EDE1642,geometry/CAND_B02A56C38EDE1642.npz
PAIR_DA8E91A9FABD,CAND_D413F43C1803F4B9,geometry/CAND_D413F43C1803F4B9.npz,CAND_C5AE2665EAC90DEA,geometry/CAND_C5AE2665EAC90DEA.npz
PAIR_D306BC4ED2C1,CAND_D413F43C1803F4B9,geometry/CAND_D413F43C1803F4B9.npz,CAND_D02C6C72E1AD0209,geometry/CAND_D02C6C72E1AD0209.npz
PAIR_FD4C70E53981,CAND_7C33542753B377EC,geometry/CAND_7C33542753B377EC.npz,CAND_7C97160BF36A4D51,geometry/CAND_7C97160BF36A4D51.npz
PAIR_AB17F910A4E3,CAND_329F0C1B2C8E3595,geometry/CAND_329F0C1B2C8E3595.npz,CAND_B220DE49316680BF,geometry/CAND_B220DE49316680BF.npz
PAIR_6BECA530E4B2,CAND_06871C0E859FBF89,geometry/CAND_06871C0E859FBF89.npz,CAND_4CE1FC73D016AFDB,geometry/CAND_4CE1FC73D016AFDB.npz
PAIR_235961EEBC0A,CAND_04AF4A4B2B3218E8,geometry/CAND_04AF4A4B2B3218E8.npz,CAND_FCAF0E4711AE2567,geometry/CAND_FCAF0E4711AE2567.npz
PAIR_4C7436F39CD3,CAND_BA2BB3289E6229FE,geometry/CAND_BA2BB3289E6229FE.npz,CAND_329F0C1B2C8E3595,geometry/CAND_329F0C1B2C8E3595.npz
PAIR_D0E5BAF53E8D,CAND_ED979201A6E731F4,geometry/CAND_ED979201A6E731F4.npz,CAND_25911C02B0AD9025,geometry/CAND_25911C02B0AD9025.npz
PAIR_7475F72CD7E7,CAND_D413F43C1803F4B9,geometry/CAND_D413F43C1803F4B9.npz,CAND_C34ECC37C299A13E,geometry/CAND_C34ECC37C299A13E.npz
PAIR_3636C867794F,CAND_F98062F34ED04138,geometry/CAND_F98062F34ED04138.npz,CAND_5E60B87574C1EB2C,geometry/CAND_5E60B87574C1EB2C.npz
PAIR_52909894266A,CAND_7C97160BF36A4D51,geometry/CAND_7C97160BF36A4D51.npz,CAND_618934FF53D0167F,geometry/CAND_618934FF53D0167F.npz
PAIR_44D3EE4C1C29,CAND_AA2469A915B65591,geometry/CAND_AA2469A915B65591.npz,CAND_329F0C1B2C8E3595,geometry/CAND_329F0C1B2C8E3595.npz
PAIR_126A5590748D,CAND_4CE1FC73D016AFDB,geometry/CAND_4CE1FC73D016AFDB.npz,CAND_410C96F97982AFBC,geometry/CAND_410C96F97982AFBC.npz
PAIR_35DDC156FD52,CAND_2E1FA691CE718215,geometry/CAND_2E1FA691CE718215.npz,CAND_EFCE4CCE333FD9F3,geometry/CAND_EFCE4CCE333FD9F3.npz
PAIR_4BF60A410B65,CAND_3B868B3EC10E4D26,geometry/CAND_3B868B3EC10E4D26.npz,CAND_25911C02B0AD9025,geometry/CAND_25911C02B0AD9025.npz
PAIR_E144BF2DE7A7,CAND_2E1FA691CE718215,geometry/CAND_2E1FA691CE718215.npz,CAND_8FF96A6BDBA545A8,geometry/CAND_8FF96A6BDBA545A8.npz
PAIR_1B2EE89C17F8,CAND_4CE1FC73D016AFDB,geometry/CAND_4CE1FC73D016AFDB.npz,CAND_234EF6F7DBCCF6A2,geometry/CAND_234EF6F7DBCCF6A2.npz
PAIR_530B4522E34E,CAND_66DE61EDBA26B6F1,geometry/CAND_66DE61EDBA26B6F1.npz,CAND_7C97160BF36A4D51,geometry/CAND_7C97160BF36A4D51.npz
PAIR_11D0FF5B65E6,CAND_7BC2F3DD8A30100B,geometry/CAND_7BC2F3DD8A30100B.npz,CAND_E1FCF9AC858799B0,geometry/CAND_E1FCF9AC858799B0.npz
PAIR_2A32C1003347,CAND_D413F43C1803F4B9,geometry/CAND_D413F43C1803F4B9.npz,CAND_5CC26368F7DF7F35,geometry/CAND_5CC26368F7DF7F35.npz
PAIR_1BF389865B4B,CAND_7B0DCB94C9425E3B,geometry/CAND_7B0DCB94C9425E3B.npz,CAND_04AF4A4B2B3218E8,geometry/CAND_04AF4A4B2B3218E8.npz
PAIR_BDB8B020D225,CAND_7C97160BF36A4D51,geometry/CAND_7C97160BF36A4D51.npz,CAND_FCF45B10C160DCCD,geometry/CAND_FCF45B10C160DCCD.npz
PAIR_6E452DD1C404,CAND_5E60B87574C1EB2C,geometry/CAND_5E60B87574C1EB2C.npz,CAND_F2CC99EFFBF61101,geometry/CAND_F2CC99EFFBF61101.npz
PAIR_3C2E73C0FDFB,CAND_329F0C1B2C8E3595,geometry/CAND_329F0C1B2C8E3595.npz,CAND_658809BBA7AC55E5,geometry/CAND_658809BBA7AC55E5.npz
PAIR_0BA14C176A27,CAND_7BC2F3DD8A30100B,geometry/CAND_7BC2F3DD8A30100B.npz,CAND_853F820C0D58F1F6,geometry/CAND_853F820C0D58F1F6.npz
PAIR_17152A93EE0B,CAND_AAE4606149789CD2,geometry/CAND_AAE4606149789CD2.npz,CAND_25911C02B0AD9025,geometry/CAND_25911C02B0AD9025.npz
PAIR_47236B9ABA41,CAND_2DCE58DA5D85E1EE,geometry/CAND_2DCE58DA5D85E1EE.npz,CAND_2E1FA691CE718215,geometry/CAND_2E1FA691CE718215.npz
PAIR_9B92D0714B7B,CAND_7BC2F3DD8A30100B,geometry/CAND_7BC2F3DD8A30100B.npz,CAND_B15249D38D4A184B,geometry/CAND_B15249D38D4A184B.npz
PAIR_EBECD2D80F1F,CAND_CDE8693479376442,geometry/CAND_CDE8693479376442.npz,CAND_2E1FA691CE718215,geometry/CAND_2E1FA691CE718215.npz
PAIR_1976A3640661,CAND_5DF04F1ABCDC9704,geometry/CAND_5DF04F1ABCDC9704.npz,CAND_7BC2F3DD8A30100B,geometry/CAND_7BC2F3DD8A30100B.npz
PAIR_17A6C2ED983E,CAND_5E60B87574C1EB2C,geometry/CAND_5E60B87574C1EB2C.npz,CAND_4F25E4E0FB15835E,geometry/CAND_4F25E4E0FB15835E.npz
PAIR_1416A63E2493,CAND_3E77ADC0FC704B66,geometry/CAND_3E77ADC0FC704B66.npz,CAND_5E60B87574C1EB2C,geometry/CAND_5E60B87574C1EB2C.npz
PAIR_A2490B81F155,CAND_04AF4A4B2B3218E8,geometry/CAND_04AF4A4B2B3218E8.npz,CAND_6D78A1DE54DB4704,geometry/CAND_6D78A1DE54DB4704.npz
PAIR_6B165597F23E,CAND_25911C02B0AD9025,geometry/CAND_25911C02B0AD9025.npz,CAND_4A1A0AB5CBD199E4,geometry/CAND_4A1A0AB5CBD199E4.npz
PAIR_A91733081CE6,CAND_886F67CF633956B7,geometry/CAND_886F67CF633956B7.npz,CAND_4CE1FC73D016AFDB,geometry/CAND_4CE1FC73D016AFDB.npz
