blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B103,fremlin:8_21:knot.8_21p,knot,1,FAIL,1,0.017171562471454977,0.019079513857172197,1.1111111111111112,0.8340914716858052,0.8725302255110008,0.19138448617827508,0.0025689500449962432,inf,2.347966224628471e-12,0.01889393936289814,0.09706394083507135,True,0.0,False,False,nan
B104,fremlin:6_3:knot.6_3z,knot,1,FAIL,1,0.07745252593800307,0.08605836215333675,1.1111111111111112,0.3236157632629808,0.7961552408746557,0.003090919108310916,0.1721167243066735,inf,-0.5976681960276711,-0.32124508590739326,0.04963531536438005,True,0.0,False,False,nan
B105,fremlin:3_1:knot.3_1p,knot,1,FAIL,1,0.14556789391802796,0.1617421043533644,1.111111111111111,0.3044943561862315,0.2618356592786971,0.0018731748116361537,0.3234842087067288,inf,-0.03542333468924447,-0.024564566749474933,0.04740822771310736,False,0.0,False,False,nan
B106,fremlin:8_5:knot.8_5,knot,1,FAIL,1,0.05129680712470989,0.05699645236078876,1.1111111111111112,0.4461388173951776,0.42945411899567976,0.015805350139304866,0.14114846035281947,inf,-0.0037145894216929487,0.005243437653569513,0.3699236019640842,True,0.0,False,False,nan
B107,fremlin:8_1:knot.8_1,knot,1,FAIL,1,0.062132048494782405,0.06903560943864712,1.1111111111111112,0.5916349750114027,0.47132722246615977,0.014602973597245657,0.13807121887729423,inf,-6.149251578526089e-14,-0.04534432120164205,0.019469409388361923,True,0.0,False,False,nan
B108,fremlin:10_1:knot.10_1,knot,1,FAIL,1,0.021989798997668716,0.024433109997409684,1.1111111111111112,0.608855004527988,0.8280899238707493,0.06626966554727803,0.007982968572160989,inf,0.2777011833795813,-0.042506369811019476,0.08806802781489535,True,0.0,False,False,nan
B109,fremlin:7_5:knot.7_5d,knot,1,FAIL,1,0.0124445135606291,0.013827237289587888,1.111111111111111,0.8931453066760694,0.43579592650222704,0.31216876203974064,1.2635251361218763e-15,inf,0.3080510709163746,-0.006699428939635944,9.645333215849083e-17,True,0.0,False,False,nan
B11,fremlin:8_21:knot.8_21r,knot,1,FAIL,1,0.029218535263423488,0.032465039181581654,1.1111111111111112,0.5395081917304385,0.9999999999999775,0.01737848082673845,0.024952344498917048,inf,0.09320718208706347,-0.24751503767579836,0.022866015548885177,True,0.0,False,False,nan
B110,fremlin:8_11:knot.8_11,knot,1,FAIL,1,0.04959845652485963,0.05510939613873292,1.1111111111111112,0.44162129199586864,0.33529679263860845,0.012301827731888695,0.12075551056530365,inf,-0.02705685878296729,0.06077229380915975,0.06904755427826179,True,0.0,False,False,nan
B111,knotplot:torus_2.4,torus_link,2,FAIL,2,0.140002663880359,0.1555585154226211,1.111156582953388,0.32846476703538807,0.16305899721317446,0.027060624125485138,0.26662118501839754,0.31112976320334285,-0.21219719904485557,-0.010466504923091246,0.05058838639403616,True,3.417204209155145e-05,False,False,nan
B112,knotplot:link_5.2.1,link,2,FAIL,2,0.10848699089561362,0.12054110099512624,1.1111194146650154,0.4072127616159744,0.05120230609977515,0.08294284565288519,0.2232698024732624,0.2410840036454061,0.17496034460177506,-0.005777326446522695,0.04216409247729354,True,1.9494173697501484e-05,False,False,nan
B113,fremlin:8_8:knot.8_8d,knot,1,FAIL,1,0.02231611583956892,0.02479568426618769,1.1111111111111112,0.9352861541091263,0.344667137259035,0.16266973215900649,1.0976243856544327e-14,inf,-0.07067311654785208,-0.001799489101158806,7.077597858143249e-16,True,0.0,False,False,nan
B114,fremlin:8_15:knot.8_15,knot,1,FAIL,1,0.02295560362853939,0.025506226253932653,1.111111111111111,0.5023223777145942,1.0,0.07730029182641221,0.006042941798145036,inf,0.057897455197500225,-0.009630348937870918,3.107265308582819e-16,True,0.0,False,False,nan
B115,fremlin:8_6:knot.8_6,knot,1,FAIL,1,0.039705989557156575,0.04411776617461841,1.111111111111111,0.5283211585207377,0.21615840918874826,0.018082642185958047,0.10808653159271955,inf,3.8539816489777804e-13,-0.061499095804521925,0.08791954406147691,True,0.0,False,False,nan
B116,fremlin:8_2:knot.8_2,knot,1,FAIL,1,0.05980791410697738,0.06645323789664154,1.1111111111111112,0.36657670665784525,0.2523193758248554,0.05194031572507518,0.13290647579328307,inf,0.06827911931000807,0.019673528620198867,0.07316203548341449,True,0.0,False,False,nan
B117,fremlin:7_1:knot.7_1,knot,1,FAIL,1,0.08674951661449773,0.09638835179388637,1.1111111111111112,0.33125886834000096,0.36200834597230347,0.0070029377369432225,0.19277670358777274,inf,0.17492243926674145,-0.18113797130361192,0.08569461902507733,True,0.0,False,False,nan
B118,fremlin:8_3:knot.8_3,knot,1,FAIL,1,0.04137338210942673,0.0459704245660297,1.111111111111111,0.4764693499743936,0.5676876565090756,0.021002557947004515,0.0919408491320594,inf,-0.7766915379187879,-0.006934129106283107,2.2338225207541266e-16,True,0.0,False,False,nan
B119,fremlin:8_14:knot.8_14d,knot,1,FAIL,1,0.025206499987734967,0.028007222208594407,1.1111111111111112,0.8712653615534698,0.9999999999999989,0.18085259731627976,1.8716394657991996e-14,inf,-0.39489925514703306,-0.1258202193854005,4.492616778856821e-16,True,0.0,False,False,nan
B12,knotplot:knot_7.2,knot,1,FAIL,1,0.08854948104514644,0.09838831227238493,1.1111336639307254,0.3498520158508546,0.06483614081390757,0.06970362620846121,0.19678061862571578,inf,0.059450310146325874,-0.02205835851222556,0.03382904530188575,True,0.0,False,False,nan
B120,fremlin:5_2:knot.5_2d,knot,1,FAIL,1,0.024335447607449087,0.027039386230498987,1.1111111111111112,0.6796230387163359,0.30818072632183646,0.15996579869780206,7.771833919077567e-15,inf,0.7232777372888917,-0.040008758665679954,1.1410736908953608e-15,True,0.0,False,False,nan
B121,fremlin:7_2:knot.7_2r,knot,1,FAIL,1,0.020989906393444238,0.023322118214938042,1.1111111111111112,0.68681141098003,0.5513175227277687,0.07126886997216875,0.012655289907946404,inf,-7.329427217857097e-14,-0.08587944000018863,1.6395063280998897e-16,True,0.0,False,False,nan
B122,knotplot:knot_8.18,knot,1,FAIL,1,0.07547738904904061,0.08386376561004512,1.1111334933417203,0.17599577648183704,0.21131541325411413,0.06976629680061791,0.1677309099247452,inf,0.5405171370291466,-0.021766049760330253,0.03170866078083304,True,0.0,False,False,nan
B123,knotplot:knot_6.1,knot,1,FAIL,1,0.09558031120954007,0.10620034578837785,1.1111191221127068,0.48232983288339715,0.11179375839639906,0.05481892334263998,0.21240222296480693,inf,0.08424375935995962,-0.01955814426282079,0.046969926288526906,True,0.0,False,False,nan
B124,knotplot:torus_6.21,torus_link,3,FAIL,3,0.012720244947300098,0.014133605497000108,1.11115125557597,0.5822660360201435,0.8308989313498918,0.27800732173244996,0.02923372720001104,0.028268232288852783,-4.81250865302353,-0.0005726681882052445,5.642487377604186e-16,True,0.0,False,False,nan
B125,fremlin:1_1:knot.1_1,unknot,1,FAIL,1,0.8972369871406064,0.9969299857117848,1.111111111111111,6.071445895834766e-09,0.31994343302723705,0.0013461211402652732,0.5344835348671065,inf,0.0,-6.5093885465751326e-12,0.0013688526333037825,False,0.0,False,False,nan
B126,fremlin:7_4:knot.7_4,knot,1,FAIL,1,0.02569285921373499,0.028547621348594433,1.1111111111111112,0.9265504801589183,0.8267514150912354,0.1092731457944394,3.1160816374897654e-16,inf,-0.2406523803410197,-0.024706919281435903,0.17938768774673597,True,0.0,False,False,nan
B127,fremlin:7_1:knot.7_1p,knot,1,FAIL,1,0.058379683337837274,0.06486631481981919,1.1111111111111112,0.2641816278160068,0.5344629523512961,0.010601122039298895,0.12973262963963839,inf,-0.13763905494527934,0.009606870609518117,0.04198475250357973,True,0.0,False,False,nan
B13,fremlin:8_14:knot.8_14r,knot,1,FAIL,1,0.03133973151532076,0.034821923905911954,1.111111111111111,0.6102804804475602,0.944268349651529,0.06631391487231642,0.007326558769346841,inf,-0.7320215584409817,-0.2025080125098415,6.376210630475218e-16,True,0.0,False,False,nan
B14,fremlin:9_2:knot.9_2,knot,1,FAIL,1,0.014990153096746105,0.016655725663051228,1.1111111111111112,0.8358820483900906,1.0,0.16714316344531752,0.006783549230130539,inf,-1.594941157611544,0.005591626299749735,4.058497248843951e-16,True,0.0,False,False,nan
B15,fremlin:8_15:knot.8_15p,knot,1,FAIL,1,0.016515180943390512,0.01835020104821168,1.1111111111111112,0.7076754919793595,0.5789257483112662,0.1951967881953909,0.0009829018427006974,inf,1.1143094286751463e-12,-0.028952335246551556,0.0663000576522059,True,0.0,False,False,nan
B16,knotplot:knot_3.1,knot,1,FAIL,1,0.17268111770706376,0.1918679085634042,1.1111460454465873,0.32221479221120736,0.1747168468253402,0.032866956649411354,0.38374788212700117,inf,-0.05944231013222073,-0.03553805789054245,0.0434838123148548,False,0.0,False,False,nan
B17,fremlin:8_3:knot.8_3z,knot,1,FAIL,1,0.0590178907385346,0.06557543415392733,1.1111111111111112,0.72173124459101,0.44525723655909577,0.00473869143083757,0.13115086830785466,inf,0.2102832109005215,-0.032685276451004774,0.10118416396649663,True,0.0,False,False,nan
B18,fremlin:5_2:knot.5_2r,knot,1,FAIL,1,0.030098130903377155,0.03344236767041906,1.1111111111111112,0.6349286429251746,0.6459546537300642,0.037871556668582745,0.00808930501066742,inf,0.37413011469388857,-0.05396086875749513,0.0747098712708312,True,0.0,False,False,nan
B19,knotplot:torus_3.9,torus_link,3,FAIL,3,0.05080622038264752,0.05645135598071946,1.1111194987106152,0.36103803970941833,0.23927596970181594,0.11662576618562513,0.1696529577155845,0.11290356424589669,-0.8354772931827904,0.009802369009710741,0.01711745199125062,True,4.080863820243863e-05,False,False,nan
B20,knotplot:torus_3.3,torus_link,3,FAIL,3,0.11027230699903737,0.12252478555448597,1.1111277527870524,0.38862722005287764,0.11935277344146343,0.1003191869880969,0.18688638822190498,0.24505324134096867,-0.24523876276780143,-0.012123538718007075,0.09789475592989338,True,1.996242634838552e-05,False,False,nan
B21,fremlin:7_3:knot.7_3,knot,1,FAIL,1,0.06516122163037065,0.07240135736707849,1.111111111111111,0.3626833952114412,0.23520221820909148,0.016358313600097325,0.14480271473415698,inf,-8.089975406810709e-14,-0.020944151507763253,0.041460976084014056,True,0.0,False,False,nan
B22,fremlin:8_7:knot.8_7s,knot,1,FAIL,1,0.05100235730646426,0.0566692858960714,1.111111111111111,0.4238603133270905,0.2609756951480108,0.029777694316700007,0.13599304044094487,inf,-1.4904735630199905e-13,0.014640638091637976,0.11025681759116276,True,0.0,False,False,nan
B23,fremlin:8_12:knot.8_12z,knot,1,FAIL,1,0.05471261088227144,0.06079178986919049,1.1111111111111112,0.4622104133537165,0.999999999999984,0.003549279775507017,0.12158357973838098,inf,0.08690695801245463,0.024272423520236366,0.07209481316253574,True,0.0,False,False,nan
B24,knotplot:knot_8.17,knot,1,FAIL,1,0.07552239420290525,0.08391377133656139,1.1111311161467285,0.20133723550711108,0.12065024585612039,0.05946879316379305,0.16783056432949467,inf,0.0035020776117469787,0.006289584598845325,4.132868937277775e-16,True,0.0,False,False,nan
B25,fremlin:3_1:knot.3_1,knot,1,FAIL,1,0.16552590673518805,0.18391767415020893,1.111111111111111,0.3430106853233108,0.2574379295792015,0.009952455034138054,0.36783534830041786,inf,-0.24952932629433347,-0.03988779136020633,0.04912497833453957,False,0.0,False,False,nan
B26,fremlin:8_18:knot.8_18,knot,1,FAIL,1,0.03915400817511781,0.04350445352790868,1.1111111111111112,0.6082290687047837,0.49378726168139725,0.06032017810685176,1.299873528301925e-14,inf,-0.11299709543129588,-0.05153101667485927,0.15814934518125967,True,0.0,False,False,nan
B27,fremlin:4_1:knot.4_1,knot,1,FAIL,1,0.12158230151328546,0.13509144612587273,1.1111111111111112,0.46582754316925434,0.3263826964445023,0.04852499163780645,0.27018289225174547,inf,0.3454663915003635,-0.017752513744207544,0.04711212035072734,True,0.0,False,False,nan
B28,knotplot:knot_7.3,knot,1,FAIL,1,0.08844674567974614,0.0982741618663846,1.1111619334378136,0.3987903862172991,0.1258402309365933,0.07282235153824251,0.1965573138715786,inf,0.3504839504231197,-0.007548499381979167,0.04391233790859882,True,0.0,False,False,nan
B29,knotplot:knot_7.1,knot,1,FAIL,1,0.09206857287797628,0.10229841430886252,1.1112012732451355,0.33287630780779026,0.2027150896469808,0.02659662008447692,0.20461343081573957,inf,0.29677336168973867,-0.038763419996701756,0.053480072079255876,True,0.0,False,False,nan
B30,knotplot:knot_5.2,knot,1,FAIL,1,0.10884324783416881,0.12093694203796534,1.0826762202913616,0.49468414163316815,0.041266774617252644,0.05811567068208121,0.24187558795504926,inf,0.24670318933388324,0.008264437914591215,2.075369548983027e-16,True,0.0,False,False,nan
B31,fremlin:5_1:knot.5_1u,knot,1,FAIL,1,0.052223699820749446,0.05802633313416605,1.1111111111111112,0.6298201150228931,1.0,0.010432021851589899,0.1160526662683321,inf,-0.028989411912520135,0.0356698637163405,0.10910772123533777,True,0.0,False,False,nan
B32,knotplot:knot_9.1,knot,1,FAIL,1,0.07035734737836485,0.07817483042040539,1.1111240197136576,0.34076090211928545,0.2979556889673107,0.009315063747442637,0.15635147727087784,inf,0.3380936636953012,6.200523488623713e-07,0.07652277997460655,True,0.0,False,False,nan
B33,fremlin:6_2:knot.6_2p,knot,1,FAIL,1,0.028417145703815684,0.03157460633757298,1.1111111111111112,0.7024472586960444,0.41585951466567145,0.06408210721945215,0.0057877618695076054,inf,1.4108827975945504e-13,0.029789581688108635,0.047750582077910705,True,0.0,False,False,nan
B34,fremlin:8_16:knot.8_16,knot,1,FAIL,1,0.02642710396659968,0.02936344885177742,1.1111111111111112,0.7159448498464941,0.30911567493412084,0.10602066680582946,0.005568041847953607,inf,-6.340453402907069e-14,-0.0031177357318272047,0.04742119100241558,True,0.0,False,False,nan
B35,fremlin:8_1:knot.8_1d,knot,1,FAIL,1,0.029977528161549128,0.03330836462394347,1.111111111111111,0.7752115610973044,0.4473233183351199,0.17163373655018901,4.331749384632436e-16,inf,0.7965787288203349,-0.06501840482448072,1.5951410879373467e-16,True,0.0,False,False,nan
B36,knotplot:knot_6.2,knot,1,FAIL,1,0.09916247938951209,0.11018053265501343,1.1111210766676687,0.295874589475874,0.11920011722892873,0.05008487620328472,0.22036304172862034,inf,0.2332806105389483,-0.02392009111332914,0.050650950420621184,True,0.0,False,False,nan
B37,fremlin:6_2:knot.6_2,knot,1,FAIL,1,0.08623023306719588,0.09581137007466209,1.1111111111111112,0.40453043419017826,0.16980271394775193,0.029335082604346547,0.19162274014932418,inf,5.2939376075506785e-14,-0.024903850807179696,0.06844732260185267,True,0.0,False,False,nan
B38,fremlin:8_12:knot.8_12d,knot,1,FAIL,1,0.0001811627111200206,0.00020129190124446733,1.1111111111111112,0.8808667928438635,0.17765325922890543,0.5472460812358084,1.491326949378641e-14,inf,-2.3047045134533897,0.0011428798674662924,0.3550002201777573,False,0.0,False,False,nan
B39,knotplot:link_2.2.1,link,2,PASS,2,0.08543540059136169,0.09492822287929077,1.1125222457708357,0.2900122338063538,0.057538857557826166,0.020193657768450397,0.2745062329830884,0.1900975674684654,-0.043114976665773096,0.0017607183656195725,0.0365993688294689,False,7.1231725025100445e-06,False,False,nan
B40,fremlin:4_1:knot.4_1p,knot,1,FAIL,1,0.0363528673146744,0.04039207479408267,1.1111111111111112,0.520232925077851,0.8626542869226163,0.06048382804120043,0.0018787793000166384,inf,7.289768105324663e-14,-0.018913779461170573,0.07720970560127051,True,0.0,False,False,nan
B41,knotplot:torus_6.9,torus_link,3,FAIL,3,0.025819029946330427,0.028687811051478253,1.1111825540157412,0.5145385321218824,0.3850355824348475,0.12712997627491948,0.07540871281066497,0.05737931127594469,1.4821909983896622,0.0075360082842344175,3.3685306803708143e-16,True,0.0,False,False,nan
B42,knotplot:link_4.2.1,link,2,PASS,2,0.12242787148787565,0.13603096831986183,1.1111121717963035,0.6827471596159367,0.0908636928335802,0.061391320441395496,0.2518008605835537,0.2720621963545845,0.6028430671253844,-0.04539070412128265,0.109882451964312,False,2.3584641533069828e-06,False,False,nan
B43,fremlin:7_6:knot.7_6s,knot,1,FAIL,1,0.044674420536567436,0.04963824504063048,1.1111111111111112,0.4438185055928274,0.3938554311309906,0.006575226381124637,0.12283770270563667,inf,0.6612814288160376,-0.01830566121732495,0.16599270266773175,True,0.0,False,False,nan
B44,knotplot:knot_8.1,knot,1,FAIL,1,0.07675531947071523,0.0852836883007947,1.1111628454301983,0.47375506748455454,0.14296103872250512,0.06511831518643219,0.17057531836996767,inf,0.21806924230908498,0.002847213104931385,0.04785104129892289,True,0.0,False,False,nan
B45,fremlin:5_1:knot.5_1p,knot,1,FAIL,1,0.08375724459234855,0.0930636051026095,1.111111111111111,0.2760476268748574,0.35036042550460234,0.049912078624104225,0.186127210205219,inf,-0.238678554269469,-0.08242222622915084,0.0924261134417405,True,0.0,False,False,nan
B46,fremlin:6_2:knot.6_2d,knot,1,FAIL,1,0.007043865856010402,0.007826517617789335,1.111111111111111,0.7582036563878888,0.3342868769075508,0.43007046112711617,1.1205446143281642e-14,inf,-0.05664922950085036,-0.0116290119289193,0.047836592671923056,True,0.0,False,False,nan
B47,fremlin:8_6:knot.8_6p,knot,1,FAIL,1,0.005290744944964339,0.005878605494404821,1.111111111111111,0.8370145748260447,0.18436383571777984,0.43218511200402887,0.0013716496307409275,inf,2.266188116011121e-12,-0.010028922257320412,0.05726565002254665,True,0.0,False,False,nan
B48,knotplot:link_7.2.6,link,2,FAIL,2,0.061724558742663825,0.06858284304740425,1.1111414997692777,0.4628964716948027,0.08613790383139183,0.09059067137827032,0.13716943754784072,0.1371726618115474,2.3821274838201845,-0.002195005774762427,0.04134679452704283,True,6.279125135163284e-05,False,False,nan
B49,fremlin:7_7:knot.7_7d,knot,1,FAIL,1,0.025352853179706505,0.028169836866340562,1.1111111111111112,0.719631848998629,0.8515181356828432,0.14014453150029985,1.152256745917424e-14,inf,-0.16345735738147213,-0.014684895503801728,0.034359100928556194,True,0.0,False,False,nan
B50,fremlin:7_6:knot.7_6d,knot,1,FAIL,1,0.032810506204180724,0.036456118004645245,1.111111111111111,0.6491332848648574,0.5363728672712695,0.1003332976506635,2.833576929029799e-14,inf,0.9463459974787147,-0.03213393000317233,3.946714053440043e-16,True,0.0,False,False,nan
B51,fremlin:7_5:knot.7_5,knot,1,FAIL,1,0.0658255857649744,0.07313953973886043,1.111111111111111,0.3700956835187674,0.12401511366229116,0.024809438327722894,0.14627907947772087,inf,2.690125542727581e-13,0.024501034030902452,0.01896875212490288,True,0.0,False,False,nan
B52,knotplot:link_7.2.8,link,2,FAIL,2,0.09058649121026334,0.1006516569002926,1.1111213880083073,0.3252985019578875,0.1905401169021,0.07934145616127594,0.18338669769593313,0.20130517569670026,-0.4493101196745734,-0.018140742257828798,0.04782614316993685,True,7.855030866394203e-06,False,False,nan
B53,fremlin:4_1:knot.4_1z,knot,1,FAIL,1,0.12452758189490594,0.13836397988322882,1.1111111111111112,0.2538092835030678,0.513788933431152,0.002268933155376081,0.27672795976645764,inf,0.23162457207440829,0.002802902384317314,0.04647789830098768,True,0.0,False,False,nan
B54,knotplot:torus_6.15,torus_link,3,FAIL,3,0.01884434470411062,0.020938160782345134,1.1111348683469806,0.4963845118064887,0.5234610030878591,0.1271759240787058,0.04196839688163482,0.04187721694377415,-1.3052674061643343,-0.020218690469715476,1.9928469574788352e-16,True,0.0,False,False,nan
B55,knotplot:torus_2.3,torus_knot,1,FAIL,1,0.17269077518806744,0.19187863909785272,1.1111140457434294,0.3225922425507525,0.17913897943422502,0.03458344239183138,0.3837582917635653,inf,-0.03996337265684296,-0.03538640216046492,0.04455727970564647,False,0.0,False,False,nan
B56,fremlin:8_11:knot.8_11d,knot,1,FAIL,1,0.026590812497325075,0.029545347219250083,1.1111111111111112,0.604656255006795,0.24966287602727852,0.16235907261469618,1.1156607048697274e-14,inf,0.41438334309085745,-0.0164704476075792,4.2797367027778594e-16,True,0.0,False,False,nan
B57,fremlin:6_1:knot.6_1,knot,1,FAIL,1,0.08303531456508695,0.09226146062787438,1.111111111111111,0.5190269063379298,0.19973386614980884,0.019414381720011847,0.18452292125574876,inf,-2.844898874340301e-14,-0.020349603360009513,0.0646839467800278,True,0.0,False,False,nan
B58,knotplot:link_6.3.1,link,3,FAIL,3,0.08414441345163912,0.09349379272404346,1.1073298550834607,0.4664264870667509,0.11412946440520456,0.08092332445854776,0.169656046231146,0.1869948063036907,0.5250600489720871,-0.029905151454402656,0.04145734176726469,True,5.006357606274214e-05,False,False,nan
B59,knotplot:link_9.2.40,link,2,FAIL,2,0.058789820117375234,0.06532202235263915,1.1111430058176297,0.5692014777195968,0.057146472392532496,0.10624361378949577,0.13064779487339614,0.13065176093862607,-1.168962820618237,0.004048669485117062,0.034902077780271205,True,5.5379565431668e-05,False,False,nan
B60,knotplot:link_9.2.20,link,2,FAIL,2,0.0577178419551729,0.06413093550574767,1.1111530888417418,0.5624258683192851,0.06267392729349076,0.08568446500940761,0.12826921110714168,0.12826671673953968,-0.6535982092955934,-0.0072535691759659,0.04897783556999814,True,6.004086646882456e-05,False,False,nan
B61,fremlin:8_20:knot.8_20r,knot,1,FAIL,1,0.022432832276477504,0.024925369196086115,1.1111111111111112,0.730028247536642,1.0,0.08073160433157321,0.023750402222763346,inf,-3.3882159838797996e-14,-0.12299976747283312,0.06626531570446238,True,0.0,False,False,nan
B62,knotplot:torus_2.7,torus_knot,1,FAIL,1,0.08818345561017799,0.09798161734464221,1.1111166865355384,0.3369497589844063,0.35924101825688914,0.00880041186490418,0.1959642180096694,inf,0.19745108317797405,-0.17747166561177524,0.06903821613870643,True,0.0,False,False,nan
B63,fremlin:8_13:knot.8_13p,knot,1,FAIL,1,0.03089314863651898,0.03432572070724331,1.1111111111111112,0.6962153379006244,0.976696588872634,0.1527724230514007,0.0003648461072611817,inf,5.279213650314669e-13,-0.0004762498317313332,3.5895276540058203e-16,True,0.0,False,False,nan
B64,knotplot:link_6.2.1,link,2,FAIL,2,0.09562660601843273,0.10625178446492525,1.1111130740369095,0.36243327087385124,0.1940690950099126,0.03528771026588256,0.24471152127762477,0.21250394434571443,-0.07321592546097855,-0.05650784194662525,0.07302974430568772,True,6.813325140342386e-05,False,False,nan
B65,knotplot:knot_5.1,knot,1,FAIL,1,0.11940297914230977,0.13266997682478862,1.1111219245958324,0.32286539891150606,0.2174074771684014,0.019251134231681608,0.2653425359741585,inf,-0.07608610610600841,-0.0067413692112087776,0.028751318997094304,True,0.0,False,False,nan
B66,knotplot:torus_3.6,torus_link,3,FAIL,3,0.0667638899651719,0.07418209996130211,1.1111918228533366,0.38650449053734115,0.4288524729521906,0.11251590910902332,0.1785650045991398,0.1483749771823579,0.7076017144161659,0.024323468223684867,0.08263613407798533,True,0.00010268100448662665,False,False,nan
B67,fremlin:8_3:knot.8_3d,knot,1,FAIL,1,0.0053421918983384345,0.005935768775931593,1.111111111111111,0.9098084075121239,0.4417902163635,0.4785522197239137,1.4828737092909852e-14,inf,-1.3501080377436558,-0.00812346807652919,0.06761631599312197,True,0.0,False,False,nan
B68,knotplot:link_8.2.1,link,2,FAIL,2,0.07336749743759495,0.08151944159732773,1.111115745159029,0.6217434369964729,0.03746124504040452,0.05280592021765541,0.23263455260675656,0.16303956317165294,-1.1324060130505393,0.00529225715333144,0.04549197147606448,True,2.0859926286753705e-05,False,False,nan
B69,knotplot:torus_2.11,torus_knot,1,FAIL,1,0.05840354835672308,0.06489283150747009,1.1111770539435708,0.3436114215130378,0.46613739543226923,0.008700169396245759,0.12979336560574886,inf,-0.40988576313401826,2.6081323810231334e-06,0.05966758855383433,True,0.0,False,False,nan
