carrier_id,helix_turns,hole_clearance,max_abs_gauss_link,n_threads,status
TORUS_T2_3,1.0,0.66875533192627,2.004009575959538,3,PASS
TWIST_5_2,1.0,0.3070847725872427,1.0739970876102765,3,PASS
TRIPLE_GEAR_T3_3,1.0,0.6676789831641659,1.0008619864863662,3,PASS
