basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,f41a58ef9154da62,cfa25639bff984fe,,P00000,A
CONVERGED_GROWTH,93793db049ba0128,82f5c98fd052b8bc,0.8799541691264465,P00001,A
CONVERGED_GROWTH,13cbcb77bb77d71b,e2a48f0656ec45fc,1.0037424420095717,P00002,TIE
CONVERGED_GROWTH,2779e8226ca0090a,9776d953c528f35b,0.7597106330966048,P00003,A
CONVERGED_GROWTH,c044ee44f2c7b232,02e3110304768987,1.0122872146249466,P00004,TIE
CONVERGED_GROWTH,36ec25224344ddb3,87b2a162df89d761,0.9995063100198845,P00005,TIE
MODE_GATE,fb3ad3c1e32c4a64,ba3fe215cc6c23ae,,P00006,INDETERMINATE
CONVERGED_GROWTH,d54596bb938eb104,16abab91d49cc678,0.9960010574533472,P00007,TIE
CONVERGED_GROWTH,b1f14e30d015d591,48b7dedec1f25afd,1.0056702798563817,P00008,TIE
MODE_GATE,78b63eeffc39c0c8,2d4bae53a8ef7096,,P00009,INDETERMINATE
CONVERGED_GROWTH,f109935580b991e1,79135b496e16db22,1.026894406351991,P00010,TIE
CONVERGED_GROWTH,89deae88326b68b7,ced3f05963636907,1.0057105739763146,P00011,TIE
CONVERGED_GROWTH,89cf573fc7b1f1d5,31df1accc34f78b8,1.008870095587789,P00012,TIE
CONVERGED_GROWTH,9f83d3ce121d72a2,4a9f0384a24120e5,1.000905967507252,P00013,TIE
CONVERGED_GROWTH,a75e929855547a5d,3c6506a8b80bc2f4,1.0065646378553919,P00014,TIE
CONVERGED_GROWTH,8685295dd751d9fc,d14dc2f6278ea1d7,0.8834071075611536,P00015,A
CONVERGED_GROWTH,47dab748b406baca,6b364b60da4c94ac,0.9886710418577249,P00016,TIE
CONVERGED_GROWTH,b3d48077516f3047,4fa229124e5cc81d,0.9682558056647127,P00017,TIE
MODE_GATE,ae6499d724325a48,b2c9c549a387a48e,,P00018,INDETERMINATE
CONVERGED_GROWTH,2f40814ee4194a47,2dcc58bbb0618134,0.9665458878050228,P00019,TIE
CONVERGED_GROWTH,465698c5c51bb92c,b1e421bd52d3ff0a,1.036547565882602,P00020,TIE
MODE_GATE,29ab3155839674ed,18e278548b77e137,,P00021,A
CONVERGED_GROWTH,6be8628eecc76e33,f7a03a8529c3d9bc,1.0167801992439978,P00022,TIE
CONVERGED_GROWTH,27e98fd4542aa1a1,aed92f5bda95ee78,0.9842551567826145,P00023,TIE
MODE_GATE,4a468402190b8fff,c7496735607fbe04,,P00024,INDETERMINATE
MODE_GATE,0512514b545b741f,36ec8a9905fd7305,,P00025,B
CONVERGED_GROWTH,c65388f0f72430e6,87d37d3cd61d59a9,1.0033451696343179,P00026,TIE
CONVERGED_GROWTH,2dbe7f47705f4c6b,a418933f6e652bc4,0.7209769886239327,P00027,A
CONVERGED_GROWTH,5f04489dd7d9ff3f,6127a47ca70917b1,1.0105898363553565,P00028,TIE
CONVERGED_GROWTH,4a8234bc915d215d,63f7b4895ff3c7cd,1.0043589808383213,P00029,TIE
MODE_GATE,4de6f42a315b2d8a,62643c676c33c7ed,,P00030,INDETERMINATE
CONVERGED_GROWTH,d4febccb14c5b06d,9cf6d2f018ec28bf,0.9811158732196545,P00031,TIE
