source,topology_class,canonical_id,classification,g_R0_N360_K8_LINEAR,g_R1_N540_K8_SPATIAL,g_R2_N720_K8_SPATIAL,g_R3_N720_K12_SPECTRAL,g_R4_N720_K16_SPECTRAL,g_R5_N720_K16_ROBUST_FULL,spatial_converged,spatial_tail_ratio,spatial_last_relative_step,spectral_converged,spectral_tail_ratio,spectral_last_relative_step,g_inf,fit_p,fit_tail_supported,kmax_boundary_weight,kmax_basis_present,epsilon_J_drift_max,R4_R5_repeatability_rel,cpu_fp64_confirmation_required,cpu_fp64_reasons
fremlin:8_7:knot.8_7d,knot,8_7,UNRESOLVED,0.6062183798798744,0.14513008990896634,0.4508165223311617,0.4713710989775537,0.3670277707440041,0.3670277707440041,False,0.6629672430880481,0.6780728240426903,False,5.076403665646177,0.284292733549929,0.27142292374483673,4.0,False,0.124942340741133,True,0.4388031460977161,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
fremlin:8_7:knot.8_7s,knot,8_7,UNRESOLVED,0.2609756951480244,0.24954409261462196,0.2453431456569374,0.17816391635602255,0.16843107695697732,0.16843107695697732,True,0.3674853937065825,0.017122740260120107,False,0.14487869986494012,0.05778529458391644,0.23942810133857761,1.865,True,0.06350403865637974,True,0.12537956139107848,0.0,True,resolution_or_threshold_unresolved
fremlin:8_8:knot.8_8d,knot,8_8,UNRESOLVED,0.34466713725903986,0.2837137086336236,0.24745063101951742,0.18787732555980893,0.24896715057318503,0.24896715057318503,False,0.5949308912047857,0.14654671707523742,False,1.025456360730114,0.24537303364211682,0.015494146856623064,0.505,False,0.0014085854788869728,True,0.7945237220034224,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
fremlin:8_9:knot.8_9d,knot,8_9,UNRESOLVED,1.0,0.9999999999999845,0.9999999999999951,0.9995521863063522,0.7135986835300436,0.7135986835300436,False,0.6857142857142857,1.0658141036401555e-14,False,638.5546195564675,0.4007203339582247,0.999999999999989,3.985,False,0.017370892817081415,True,0.39552998531146905,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
fremlin:9_2:knot.9_2,knot,9_2,UNRESOLVED,1.0,1.0,1.0,0.9839840420134197,0.9896279500198998,0.9896279500198998,True,0.0,0.0,False,0.35239278294867404,0.005703060434344624,1.0,0.255,True,0.03051280548684099,True,0.40853220184660655,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
fremlin:9_2:knot.9_2n,knot,9_2,UNRESOLVED,0.12072151348759314,0.1107579677167696,0.1079756317514298,0.09200023047991635,0.07929092278354533,0.07929092278354533,True,0.27925158666780847,0.023186133044498375,False,0.7955548333570582,0.1059108974697585,0.10551020041051083,2.625,False,0.038404255671741695,True,0.27558743276228087,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:knot_0.1,unknot,0_1,CONVERGED_FAIL,0.31946323096208085,0.31897162990567807,0.31862375574499874,0.3092925333035299,0.30899850797732037,0.30899850797732037,True,0.7076350958739764,0.0010918023355350188,True,0.031509840007977796,0.0009515428670973245,0.3142062379413117,0.25,True,1.315649732845006e-07,True,0.12314580969274491,0.0,False,
knotplot:knot_10.1,knot,10_1,UNRESOLVED,0.11745730817891861,0.12159018502764882,0.12453082580963197,0.1341324170518266,0.10021816594695225,0.10021816594695225,True,0.7115239310570415,0.023613757982127715,False,3.5321490208661066,0.2826187592072863,0.16174268927788843,0.25,False,0.013513916463583301,True,0.27651207255511406,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold;large_epsilon_J_drift
knotplot:knot_10.123,knot,10_123,UNRESOLVED,0.3071566742069721,0.30521406237524407,0.3063174136318459,0.26457255433664995,0.15170240625272557,0.15170240625272557,False,0.5679730961075918,0.0036019867219429834,False,2.703809522647346,0.7440234527057574,0.3056306931934915,4.0,False,0.09177430392548273,True,0.2839433502382531,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:knot_3.1,knot,3_1,UNRESOLVED,0.17471684682534525,0.1726959195784535,0.17429804102409305,0.1419213633096011,0.11796151488464918,0.11796151488464918,False,0.7927655229072014,0.009191849984235207,False,0.7400341886909344,0.19966540354126594,0.17341356849139805,4.0,False,6.496748650945162e-05,True,0.1895817483146832,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:knot_4.1,knot,4_1,UNRESOLVED,0.08958096210938601,0.08907274413695754,0.09614353175422909,0.05902945980712445,0.06840527933365459,0.06840527933365459,False,13.912903519496549,0.05892323014392957,False,0.2526216886116041,0.07813182938775116,0.12574675631564658,0.25,False,0.025797117404928918,True,0.19854866859115805,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_5.1,knot,5_1,UNRESOLVED,0.21740747716841843,0.21494861955171946,0.21591328793239986,0.18267629213992406,0.15552223676821808,0.15552223676821808,False,0.39232380684794393,0.004467850913290863,False,0.8169828446966054,0.17459918231612703,0.21520575715846932,4.0,False,0.03244592983749653,True,0.10742619879299731,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_5.2,knot,5_2,UNRESOLVED,0.04126677461722674,0.046059006436215424,0.04398273776392374,0.05746415489277185,0.04998956274510591,0.04998956274510591,False,0.433257144210909,0.017302238935764058,False,0.5544366794846434,0.062288267897216205,0.045435126799868296,4.0,False,0.00029354821376599674,True,0.2136404153136171,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_6.1,knot,6_1,UNRESOLVED,0.11179375839639656,0.10485552344017547,0.10465221979776564,0.08762406663733703,0.06992540623188136,0.06992540623188136,True,0.029301925301267816,0.0016941970200819632,False,1.0393763926545627,0.14748883671213062,0.10375088548362814,4.0,True,0.0540728858134646,True,0.19089179762490988,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_6.2,knot,6_2,UNRESOLVED,0.11920011722891524,0.11032424143546349,0.08873299474889243,0.130163957773254,0.08944172988899173,0.08944172988899173,False,2.432576479100819,0.1799270557214255,False,0.9828935875885252,0.3393518990355191,-0.06143279609979823,0.25,False,0.018653205388716607,True,0.23569218853023913,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_6.3,knot,6_3,UNRESOLVED,0.11992761167364945,0.0990561730104534,0.13331793134959619,0.09818685015778925,0.06195657744285313,0.06195657744285313,False,1.6415618919245254,0.25699287404407034,False,1.0312882919010624,0.30191893929113434,0.17124558742981896,0.25,False,0.03651797770208649,True,0.2682726705136505,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:knot_7.1,knot,7_1,UNRESOLVED,0.2027150896469945,0.1959559977489291,0.19583261303056446,0.19093893754005486,0.16599738037456632,0.16599738037456632,True,0.018254629501333636,0.0006300519431122155,False,5.096692090404898,0.1502527154899007,0.19492659760428754,4.0,True,0.005293465573187998,True,0.13313387202886828,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_7.2,knot,7_2,UNRESOLVED,0.06483614081391656,0.07129942905004338,0.07659747216965596,0.06492582377288117,0.0526121143461522,0.0526121143461522,True,0.8197132676211057,0.04415035933010477,False,1.055010312864771,0.10261424522274143,0.13800770588222866,0.25,True,0.05527051930129358,True,0.2732179616103085,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:knot_7.3,knot,7_3,UNRESOLVED,0.12584023093660238,0.11739535704239915,0.11463787646358156,0.08228862528834559,0.0593811824829175,0.0593811824829175,True,0.3265271469252355,0.022979004823479865,False,0.708128997525736,0.19089535671190072,0.11150878539369184,2.1950000000000003,False,0.09962211754192118,True,0.24434156268564217,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_7.4,knot,7_4,UNRESOLVED,0.05197523940701705,0.060347708915382256,0.0577794899834283,0.06365093186077639,0.05469862396468977,0.05469862396468977,False,0.30674568947524566,0.02140182443294963,False,1.5247205172249862,0.07460256580072185,0.05992042092504418,4.0,False,0.13101511697468188,True,0.299232996127433,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:knot_8.1,knot,8_1,UNRESOLVED,0.14296103872251711,0.13695952444134016,0.12091236445640523,0.1315019417828875,0.1150348903834085,0.1150348903834085,False,2.673851836904723,0.13271727880832823,False,1.5550244256018062,0.13722542832899157,0.012717271124675094,0.25,False,0.04042525827639525,True,0.2350684038727445,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:knot_8.17,knot,8_17,UNRESOLVED,0.12065024585610509,0.14117770538933136,0.1339229625420956,0.14880626414950204,0.11192924926551986,0.11192924926551986,False,0.3534164973260842,0.05417101525778599,False,2.4777442436314603,0.3073084573665182,0.13953070428811679,4.0,False,0.10957654465646088,True,0.26865017593231744,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold;large_epsilon_J_drift
knotplot:knot_8.18,knot,8_18,UNRESOLVED,0.2113154132541218,0.20049451495463752,0.19825013305014333,0.20901307950610495,0.15253291536893848,0.15253291536893848,True,0.20741179173647356,0.011320960394647105,False,5.24764890062999,0.3702818109819462,0.19691882924557771,3.435,True,0.1544407588492784,True,0.3054250651275615,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift;dominant_mode_hits_kmax_boundary
knotplot:knot_9.1,knot,9_1,UNRESOLVED,0.2979556889672745,0.2843732245057643,0.28145631687029,0.38331646055604496,0.33144552167701724,0.33144552167701724,True,0.21475540346453365,0.010363624692845583,False,0.5092368516487947,0.1564991393354056,0.2796478522708531,3.34,True,0.012078277588713623,True,0.05277744081994083,0.0,True,resolution_or_threshold_unresolved
knotplot:knot_9.2,knot,9_2,UNRESOLVED,0.16618170663355655,0.16956956971322668,0.17092780059661816,0.14070718866226195,0.13011105074082016,0.13011105074082016,True,0.40091079581756245,0.007946225708460673,False,0.3506261866721369,0.08143918492018933,0.17321673820281513,1.62,True,0.022125779366234267,True,0.24660907715942632,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:knot_9.35,knot,9_35,UNRESOLVED,0.08995977609423307,0.056291017824353105,0.07679490790060738,0.06410781817821146,0.08495378423704497,0.08495378423704497,False,0.6089886033782549,0.17086575063545226,False,1.6430849402787084,0.17371638382361262,0.0643759098246568,4.0,False,0.026796393560705872,True,0.2532842028530482,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_0.2.1,unlink,0_2_1,UNRESOLVED,0.24191597533020492,0.24320186896043539,0.24364829691948267,0.1319956933767255,0.10615967927340943,0.10615967927340943,True,0.3471733186572168,0.0018322638191672412,False,0.23139643217923017,0.21530011752763403,0.2442124214761918,2.0250000000000004,True,9.736724480869347e-10,True,0.08447971391820355,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:link_0.3.1,unlink,0_3_1,UNRESOLVED,0.175793902808962,0.1766530344022448,0.17695072242288606,0.13668538310165232,0.12781354131360037,0.12781354131360037,True,0.3464987470705993,0.0016823215896786593,False,0.22033445980109803,0.06941237756869752,0.177325728186406,2.0300000000000002,True,7.458729774738262e-10,True,0.16608006223304986,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:link_2.2.1,link,2_2_1,CONVERGED_PASS,0.05753887733014346,0.06143689287027607,0.06198468494245825,0.02160537980918249,0.016467305603498808,0.016467305603498808,True,0.14053101290702896,0.00456493393485146,True,0.12724523586339528,0.04281728504736401,0.0623287575963329,4.0,True,0.015116630163950803,True,0.18213972921345215,0.0,True,all_converged_passes_require_reference_audit
knotplot:link_4.2.1,link,4_2_1,UNRESOLVED,0.09086370817911456,0.09012339377579649,0.0898347020571837,0.062221816783695115,0.049447956868820746,0.049447956868820746,True,0.38995826275820245,0.0024057643217732334,False,0.4626050406669629,0.10644883262395308,0.08937721355228861,1.7,True,0.0004631168078058896,True,0.3000609405011617,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_5.2.1,link,5_2_1,UNRESOLVED,0.05120227811510423,0.04808596679112992,0.05338050460266222,0.04677544269689727,0.04036768135722141,0.04036768135722141,False,1.6989758920427904,0.04412114842943585,False,0.9701288846487746,0.05339801116396552,0.05986627095622795,0.25,False,0.042224685323257086,True,0.3604407371169526,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_6.2.1,link,6_2_1,UNRESOLVED,0.19406911038926267,0.18869908608442168,0.18664522284064997,0.16363852803777051,0.13182851837731913,0.13182851837731913,True,0.38246814673076823,0.011004102931288085,False,1.3826414412412746,0.24129839318534166,0.18352032878553778,1.7550000000000001,True,0.0016935151855985357,True,0.2096506571414767,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:link_6.3.1,link,6_3_1,UNRESOLVED,0.11412929137472892,0.10630819286778385,0.10729448261825172,0.07482736813634551,0.060047295570159184,0.060047295570159184,False,0.1261062943513693,0.008219081253898915,False,0.45523209567709494,0.12316727138488605,0.1058234372794772,4.0,False,0.001257700477204464,True,0.47362205785879286,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_6.3.2,link,6_3_2,UNRESOLVED,0.06852997493076837,0.07743089107859218,0.09387524442080739,0.0760521051170276,0.052455321888314435,0.052455321888314435,False,1.8474899739658497,0.13703627785179343,False,1.3239409077450774,0.19663986023927643,0.22051569072426025,0.25,False,0.014497747579413273,True,0.46682403998981753,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_6.3.3,link,6_3_3,UNRESOLVED,0.06488668335578116,0.06187961579034037,0.06319761500837673,0.04997143040873219,0.034400391022462076,0.034400391022462076,False,0.4383005001895137,0.010983326816969667,False,1.1772888295153991,0.12975866155225096,0.062280581012995245,4.0,False,0.001765410748405791,True,0.45228558039874683,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_7.2.5,link,7_2_5,UNRESOLVED,0.06353248570499108,0.07479749123924274,0.07634287647149053,0.07195325095581305,0.05546777310257611,0.05546777310257611,True,0.137184595919548,0.012878210268731557,False,3.7555544987515,0.13737898211030783,0.07735133591601993,4.0,True,0.01733203831819816,True,0.4273018367648218,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_7.2.6,link,7_2_6,UNRESOLVED,0.08613793424571285,0.08509719914699723,0.0851427489195926,0.06965792659949067,0.049700735705107475,0.049700735705107475,False,0.043766922679538606,0.00037958143829473767,False,1.28882272471899,0.16630992411986,0.08497908053018398,4.0,False,0.014981073955644766,True,0.5198968421322827,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_7.2.8,link,7_2_8,UNRESOLVED,0.1905400288456383,0.17607280767764638,0.16943382627477493,0.10792877900733934,0.0648205206203014,0.0648205206203014,True,0.4588981757989497,0.03918332926097561,False,0.7008897692508888,0.3592354865586495,0.1539350071495079,1.24,True,0.01481449045676962,True,0.3825613820048377,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_8.2.1,link,8_2_1,UNRESOLVED,0.037461261599155506,0.03458689552697378,0.033474623573605096,0.031962046135323045,0.03630211820819244,0.03630211820819244,True,0.38696252510538204,0.009268932944739006,False,2.8693222330479435,0.0361672672739116,0.03173698111123031,1.72,True,0.011878427331671432,True,0.3362838315635498,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_9.2.20,link,9_2_20,UNRESOLVED,0.06267404925238272,0.06781879678878737,0.04936923075930629,0.03975165957222654,0.035214834522670595,0.035214834522670595,False,3.586097451610689,0.153746383579009,True,0.4717225338192158,0.0378068754129662,-0.005985596228021764,0.25,False,0.0071281096924659644,True,0.4144032106769548,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:link_9.2.40,link,9_2_40,UNRESOLVED,0.05714647055030462,0.059021448377820196,0.05966163024698463,0.050595880850511164,0.04272410546223159,0.04272410546223159,True,0.34143436779340425,0.005334848909703596,False,0.8682983660834105,0.0655981282356631,0.060447780842862765,2.0700000000000003,True,0.003196460423328755,True,0.43125868476372703,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:torus_2.11,torus_knot,2_11,UNRESOLVED,0.46613739543225485,0.451256210281945,0.4487912830773654,0.42773295856930565,0.3784605483946072,0.3784605483946072,True,0.16564051718208175,0.0054923687191016975,False,2.3398067664804136,0.1301916682827503,0.44761762337349764,4.0,True,6.741663986411088e-05,True,0.06440446898878828,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.3,torus_knot,2_3,UNRESOLVED,0.17913897943421467,0.17769093982377784,0.18354991642513094,0.14982317722571833,0.12336113332392924,0.12336113332392924,False,4.046143875570945,0.031920344696767765,False,0.7846013142666921,0.21450876129926136,0.20219355086300306,0.25,False,8.46326510313518e-09,True,0.22858703445963102,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold
knotplot:torus_2.4,torus_link,2_4,UNRESOLVED,0.16305897315002846,0.16257893496144432,0.16236479522699543,0.11766435009826746,0.08908321521468768,0.08908321521468768,True,0.4460889561317897,0.0013188803283957762,False,0.6393926235247116,0.23817612402983157,0.16190091734296072,1.32,True,0.004016534773551554,True,0.23100045146644757,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.5,torus_knot,2_5,UNRESOLVED,0.2803335625838822,0.2780975901385526,0.2797826043445013,0.22288005052586382,0.19816296684739942,0.19816296684739942,False,0.7535934574991227,0.006022583891148211,False,0.4343756478354883,0.1247310941680563,0.27883680506394426,4.0,False,3.8880130872074195e-11,True,0.07145591474720502,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.6,torus_link,2_6,UNRESOLVED,0.2330241818845074,0.2278478212899185,0.2262220175871327,0.17491575367405568,0.14449290338868423,0.14449290338868423,True,0.3140823891761604,0.007186761572222336,False,0.5929656140410806,0.2105490966814774,0.22448879576799244,2.3,True,9.719338451751454e-08,True,0.18187544867295352,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.7,torus_knot,2_7,UNRESOLVED,0.35924101825689786,0.3537417739103264,0.35191196097360083,0.31222811324884214,0.2587929759122783,0.2587929759122783,True,0.332738976740756,0.005199632691265183,False,1.3465210759597224,0.2064783139812747,0.34976108774379633,2.14,True,0.04643915651644378,True,0.048870474881345695,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.8,torus_link,2_8,UNRESOLVED,0.26148591784681624,0.2552320887762377,0.25315825837087474,0.21236876594490142,0.18435597405078524,0.18435597405078524,True,0.3316097037444481,0.008191833909383354,False,0.686764905078314,0.15194946645124388,0.25073629387712204,2.1500000000000004,True,0.003966801567987947,True,0.16288271586653566,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_2.9,torus_knot,2_9,UNRESOLVED,0.29797831475061026,0.2844169941042947,0.2815066529879278,0.3833156126113753,0.33143549545425066,0.33143549545425066,True,0.21460602490492733,0.010338445239131548,False,0.509583020482769,0.15653156607749596,0.27970958798346174,3.345,True,0.012109096415818858,True,0.05277900662345381,0.0,True,resolution_or_threshold_unresolved
knotplot:torus_3.3,torus_link,3_3,UNRESOLVED,0.1193527462344279,0.1012408578592199,0.09830050938325505,0.07505173798365979,0.061362116690904155,0.061362116690904155,True,0.1623435621428446,0.02450290396637372,False,0.5888320314850682,0.11408017743963027,0.09684969380684184,4.0,True,0.00035838856439242224,True,0.43868380106933064,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:torus_3.6,torus_link,3_6,UNRESOLVED,0.42885249438609196,0.31753471571530917,0.28108850978864575,0.20044077402958502,0.15419773268279513,0.15419773268279513,False,0.32740687392309004,0.12966095965312782,False,0.5733954079621448,0.2998944312749258,0.23943239541778655,2.185,False,0.0013653649459439965,True,0.38775386598488343,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:torus_3.9,torus_link,3_9,UNRESOLVED,0.23927596144338528,0.21110558262492948,0.20067346950554438,0.15860338419045072,0.13257863985507293,0.13257863985507293,False,0.37032207435387826,0.05198551231056918,False,0.6186045058016746,0.1962966610897992,0.18578668865787512,1.845,False,0.006247827348445542,True,0.47790944397156143,0.0,True,resolution_or_threshold_unresolved;near_growth_threshold;large_epsilon_J_drift
knotplot:torus_6.15,torus_link,6_15,UNRESOLVED,0.5234610388578257,0.48602700296373924,0.47572350472349334,0.3804123333769046,0.31019193916809334,0.31019193916809334,True,0.2752441192661668,0.021658585581628226,False,0.7367488324475882,0.22637723725876305,0.466789922695889,2.665,True,0.008020124496901445,True,0.597840124500958,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:torus_6.21,torus_link,6_21,UNRESOLVED,0.8308989904478884,0.7453488155372908,0.7081315561656242,0.5469919003636491,0.45460276565773516,0.45460276565773516,False,0.43503428731220906,0.05255698471226149,False,0.5733482192580277,0.20323047215131235,0.6323725720855266,1.3900000000000001,False,0.02162479468737477,True,0.8609200592917383,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
knotplot:torus_6.9,torus_link,6_9,UNRESOLVED,0.38503561506774486,0.28574715517647903,0.26443819281636544,0.21226273790133396,0.19090749717691063,0.19090749717691063,False,0.21461670755543757,0.08058201477315055,False,0.4092966847955741,0.11186171858213508,0.25128142172119683,3.345,False,0.008099978434683965,True,0.5405589626399228,0.0,True,resolution_or_threshold_unresolved;large_epsilon_J_drift
