link_id,component_a,component_b,sampled_min_distance_D,refined_min_distance_D,refined_t,refined_u,contact_sample_count,contact_coverage_a,distance_q01_D,distance_q05_D
L7a3,1,2,0.9997109218118183,0.999639195156438,0.48844024219229343,1.852798944717704,459,0.4482421875,0.9999209597030231,1.0000818890658891
L7a4,1,2,0.9993092508131333,0.9992989741904784,3.8954746887263423,4.087514703797266,528,0.515625,0.9995651385886342,0.9998173416211469
L7a5,1,2,0.9996276036192688,0.9995524473603021,5.139141102151374,3.8297119917642046,713,0.6962890625,0.9997017354669896,0.9997814923798615
L7a6,1,2,0.9994313645590364,0.9994270716753317,5.185445685047863,4.405462651213636,745,0.7275390625,0.9995487810617036,0.9996473818169739
L7a7,1,2,0.999798468784084,0.9997302334138335,5.335115591610135,6.125134214915631,391,0.3818359375,0.999869794336776,0.9999096661096843
L7a7,1,3,0.9997560848434257,0.9997457286790047,3.913395850926908,0.8591737044840497,390,0.380859375,0.9998565668789301,0.9999223738194599
L7a7,2,3,0.9999154336645378,0.9999139866661462,2.5690327677310316,2.025484547918243,481,0.4697265625,0.9999781549070559,1.0000443036022242
L7n1,1,2,0.9998789028490843,0.9998729940518335,6.247510281168931,0.1482798586246209,313,0.3056640625,0.9999510473283756,1.0000368961332022
L7n2,1,2,0.9996947978106442,0.9996801352310588,0.7223393946852122,4.628214053162909,515,0.5029296875,0.9997958025882039,0.9998708979845033
L8a1,1,2,0.999075815989993,0.9990333532428803,5.55715282019054,1.466535384015505,364,0.35546875,0.9996462202929011,0.9998190267945882
L8a2,1,2,0.9993800432917849,0.9993691140571315,1.9287353607088802,4.598678245572845,369,0.3603515625,0.9995755984781034,0.9997776030348884
L8a3,1,2,0.9994238916532139,0.9993174628613444,0.6531953275374581,4.948140620410712,339,0.3310546875,0.9995143307665768,0.9997601743260158
L8a4,1,2,0.9993676743966631,0.9992910831302948,4.531172968911459,3.98960774437008,414,0.404296875,0.999633544703551,0.9998098829132446
L8a5,1,2,0.9994746513912857,0.9994531453535914,3.426985779333818,2.059658468643444,429,0.4189453125,0.9996318797474875,0.9998577514622441
L8a6,1,2,0.9992824937979206,0.999259399972263,3.5761164303544755,4.13548482810865,449,0.4384765625,0.9995769381556003,0.9997694964704448
L8a7,1,2,0.9994647650456525,0.9993636553648745,4.304248579718938,4.703619020458243,391,0.3818359375,0.999558330892137,0.9996647623794602
L8a8,1,2,0.999368009957663,0.9993600590928043,0.8462001232340775,2.6822897701437802,738,0.720703125,0.9994646286693403,0.9995337718646504
L8a9,1,2,0.999473633070593,0.9994380211860376,5.8553285316894215,5.7531579284850025,667,0.6513671875,0.9996802912132773,0.9997858381631807
L8a10,1,2,0.9993508538895213,0.9992518068662213,3.746561288291123,3.3003747447414136,622,0.607421875,0.9995579107250607,0.9996505491631434
L8a11,1,2,0.9992604693420531,0.9992141882232157,1.9467754670069208,3.129516859131898,638,0.623046875,0.9995562506878743,0.9997159925873235
L8a12,1,2,0.9995005898806983,0.9994583631938775,4.868713512023347,4.620916074243449,1009,0.9853515625,0.9995646971543021,0.9996206484951681
L8a13,1,2,0.9993223445517234,0.9992867884684393,3.7472539377015197,4.999647350345705,931,0.9091796875,0.9994344882967299,0.999473661281147
L8a14,1,2,0.9994072549836213,0.9993748046053649,0.9741157022972484,3.2783845557202915,1024,1.0,0.999486518569929,0.9995392456836446
L8a15,1,2,0.9995672247786072,0.9995486209300039,1.774486846812413,2.0199662441629522,317,0.3095703125,0.9997301351343436,0.9998846956657287
L8a15,1,3,0.9997147967270715,0.9997050569200262,0.6731604562367217,4.942553762862,325,0.3173828125,0.9998178061312532,0.9998927132053235
L8a15,2,3,1.0000165295765373,1.0000107259844724,1.2366614298378065,2.06634803028541,503,0.4912109375,1.0001147385212894,1.0001821007219052
L8a16,1,2,0.9996640721142198,0.9996251372061187,5.218892173088534,4.457411887407664,544,0.53125,0.999695805778904,0.9997588818391924
L8a16,1,3,0.999661530350873,0.9996264907284284,4.973590955310169,4.628068290632644,563,0.5498046875,0.9997322731097927,0.9998145908856829
L8a16,2,3,0.9998532996039673,0.9998367510004701,1.3910787210403166,0.4910635080682544,223,0.2177734375,0.9998951520095594,0.9999896137590621
L8a17,1,2,0.9995771685049354,0.9995634131136747,1.4805172236262307,4.726130374021832,758,0.740234375,0.9996619776143819,0.9997287659032152
L8a17,1,3,0.9997676480814756,0.9997472420149246,4.8245508711801985,4.456531754662242,328,0.3203125,0.99984696064556,0.9999161742800786
L8a17,2,3,0.9998183604904588,0.9998117968699491,5.729338933747497,1.3130597041301444,482,0.470703125,0.9998691424889186,0.9999220178026701
L8a18,1,2,0.9996338640090625,0.9996048048124959,1.5139632256058744,1.8323787863537095,706,0.689453125,0.999707748445845,0.9997567143691669
L8a18,1,3,0.9997362136182539,0.9997212303567762,3.575936337591094,3.425327771750684,373,0.3642578125,0.9997914427169905,0.9998435031208223
L8a18,2,3,0.9998092315437216,0.9997866445869493,4.843197800529019,4.872955511927181,455,0.4443359375,0.9998698828920567,0.9999143033554785
L8a19,1,2,0.999642328280176,0.9996046911886066,1.6774424662389682,0.9676511326633602,713,0.6962890625,0.9996962425456428,0.9997312763430486
L8a19,1,3,0.9997430204097388,0.9997352509555717,4.0620264815866785,5.07015286980133,413,0.4033203125,0.9997827689875926,0.9998527201287805
L8a19,2,3,0.9997727641925662,0.9997431141950237,1.2354356523701076,1.7563548348556821,412,0.40234375,0.9998245936984913,0.9998805247137191
L8a20,1,2,0.9997214171119502,0.9997180641083067,5.613748585561181,5.391985074021603,559,0.5458984375,0.9997827134498961,0.9998411170879254
L8a20,1,3,0.9997161493690705,0.9997062263214076,3.816477400698275,5.8744503094921745,554,0.541015625,0.9997648296318622,0.9998227902971025
L8a20,2,3,0.9999800084064442,0.9999660135394975,4.549818292989176,5.190416174575116,184,0.1796875,1.00007255654657,1.0002465332751211
L8a21,1,2,0.9988107105936588,0.9988090864365285,3.1112359374595937,4.63955527524598,509,0.4970703125,0.9989174737708781,0.9991286207094088
L8a21,1,3,0.9988840074995121,0.9988668805910775,4.832831736685376,3.3109708809178495,507,0.4951171875,0.999050361365399,0.9991117715819108
L8a21,1,4,1.0000083749887578,0.9999788728731822,5.458810338382634,1.217895926437371,42,0.041015625,1.0005681907284232,1.0152362779310562
L8a21,2,3,1.0003195120832624,1.0003136409836486,2.3881865212049256,5.128039046118079,24,0.0234375,1.0020761714927973,1.0209892114158294
L8a21,2,4,0.9990322614585581,0.999024856321483,2.130443936052383,2.6239378846579333,539,0.5263671875,0.9991072782294383,0.9992022588236151
L8a21,3,4,0.9990484544651347,0.9990312483301099,1.246983055363568,1.494340728865727,503,0.4912109375,0.9991683116605109,0.9993276857398249
L8n1,1,2,0.9997275120322845,0.9996889278155325,3.2250382609241734,4.596989467614177,383,0.3740234375,0.9998584202568629,1.0000176380792845
L8n2,1,2,0.9996192387945767,0.9995436582165793,0.18144314648159096,1.2368027406933404,291,0.2841796875,0.9998118877853391,1.0000485439045792
L8n3,1,2,0.9997326585852301,0.9997256184648206,4.337239816308789,0.4062825386787161,1024,1.0,0.9997998931494076,0.9998321982246288
L8n3,1,3,0.9998707231039784,0.999855436994836,4.327696229958329,1.6039952195852143,223,0.2177734375,0.9999202444940999,0.9999980588274825
L8n3,2,3,0.9998503186113992,0.9998467975641027,4.326621002209912,1.539955553262538,210,0.205078125,0.9999137564069532,1.0000079172680802
L8n4,1,2,0.9997120983593587,0.999677465856551,1.5317092203830263,4.3031833064675595,712,0.6953125,0.9997538862981765,0.9997889947093329
L8n4,1,3,0.9997483138550971,0.9997312481158063,1.2683978950388108,5.460364876692273,411,0.4013671875,0.9998373838553628,0.9998701282530529
L8n4,2,3,0.999893889316585,0.9998614336612248,5.267665179243434,3.8174656101814195,553,0.5400390625,0.9999332072030693,0.9999600798895923
L8n5,1,2,0.9996867086202885,0.9996844783947948,4.509368331542074,1.827977235218078,857,0.8369140625,0.9997335409746823,0.9997724505868727
L8n5,1,3,0.9997931993142605,0.999781655675571,1.5140807085357932,2.4891293668694607,297,0.2900390625,0.9998987801197462,0.9999762278844907
L8n5,2,3,0.9998596470724795,0.999855895091802,6.002770653175811,1.904685668622486,510,0.498046875,0.9998856790559303,0.999912184601089
L8n6,1,2,0.9996995396970767,0.9996981684049742,4.9207092187641,5.729858121389908,437,0.4267578125,0.99975780037339,0.9997931751977674
L8n6,1,3,0.9996894538457842,0.9996691180057111,4.501481039523378,5.358785745195965,442,0.431640625,0.9997412790336965,0.9997966534632173
L8n6,2,3,1.0001172406220111,1.0001080460622565,4.404457407502544,1.567975378407074,1024,1.0,1.0001585839075895,1.0001975473319615
L8n7,1,2,0.9991550967381474,0.9991484405568725,1.4503595081740084,1.151979474217077,513,0.5009765625,0.9992013911224467,0.9992953381267636
L8n7,1,3,0.9997323665604806,0.9997240425462993,1.2477083211868032,5.058660525802526,97,0.0947265625,0.9997935579742444,1.0007522759138574
L8n7,1,4,0.999103495183356,0.9991019395266394,3.559727003899842,1.2025702308673465,498,0.486328125,0.9991957832084342,0.9993165065224178
L8n7,2,3,0.9991366879314142,0.9991255712417398,2.132740066654341,6.111990033296081,488,0.4765625,0.9992104026385683,0.9993237479290545
L8n7,2,4,0.9995838624761236,0.9995735664065403,5.036348050281347,1.2245779488806354,98,0.095703125,0.9997159077659944,1.0008842887970208
L8n7,3,4,0.9992113250481256,0.9992101170408855,3.706879426887758,4.147179152088932,458,0.447265625,0.9992561040506358,0.9993244681459902
L8n8,1,2,0.999318476596541,0.9993164771746971,5.128227122529129,2.135281876029817,425,0.4150390625,0.9994286814053618,0.9995089630851308
L8n8,1,3,1.000161475714893,1.0001583638858877,4.3000962003830985,4.298011879088587,1024,1.0,1.0001653223307216,1.0001702481380865
L8n8,1,4,0.999312818837488,0.9993032230953919,4.047710167700353,1.9853843466372236,425,0.4150390625,0.9993450067591158,0.9994888989795686
L8n8,2,3,0.9992753193609358,0.9992677704866549,1.1509993016859763,5.130880051524596,425,0.4150390625,0.9993576230466626,0.9995019238938557
L8n8,2,4,1.000152050577481,1.0001486749667472,1.9790423985936907,1.9749806625959878,1024,1.0,1.000163982049492,1.0001704103890248
L8n8,3,4,0.9993462769033339,0.9993382258621547,3.9496727814180277,1.1567079830477809,425,0.4150390625,0.9993871762595362,0.999474956159396
L9a1,1,2,0.9995726171199989,0.9995158212039721,5.334490802673303,1.3982826570704727,339,0.3310546875,0.9998654027569502,1.0002314875870297
L9a2,1,2,0.9993151772241413,0.999220553814403,1.2922434159858587,4.785751635150258,342,0.333984375,0.9996933512211736,0.9999567324001266
L9a3,1,2,0.9991434156613703,0.9990339590893862,2.194228490179859,1.5901915912057873,312,0.3046875,0.9993557730491306,0.9996747001244493
L9a4,1,2,0.998999057545484,0.9989684463479165,0.3081832304402561,1.3144656962690358,339,0.3310546875,0.9992837907366068,0.9997216872808211
L9a5,1,2,0.9990730015071082,0.9990648191763923,5.116655067779617,2.30278028804202,327,0.3193359375,0.9994652151194959,0.9997662660774498
L9a6,1,2,0.9989099432802521,0.9989065682965754,1.0918843805546623,3.959536946054423,344,0.3359375,0.9995061995268455,0.9997377456194715
L9a7,1,2,0.999334349022501,0.9991431329099807,4.991362506690217,4.485411377642072,294,0.287109375,0.9994728737095482,0.999745183945806
L9a8,1,2,0.9987317825234037,0.9986201874249173,0.3603391241295213,1.3940150055546814,341,0.3330078125,0.9994135425455744,0.9997911066472353
L9a9,1,2,0.9989075742020546,0.9989035107742404,4.356255077985727,5.371582898104938,341,0.3330078125,0.9995323272694648,0.9998649515886969
L9a10,1,2,0.9990893983343095,0.9988858535512628,3.7949914210445406,1.574972219072368,353,0.3447265625,0.999394317576412,0.999630517306726
L9a11,1,2,0.998916625974403,0.9988986904455646,0.8232174689254641,0.7252945433855859,386,0.376953125,0.9994966480501597,0.999816559917828
L9a12,1,2,0.9992603558022263,0.9991860909425303,3.0757555859251604,1.3381459160637905,353,0.3447265625,0.9995633991870057,0.9997481485156356
L9a13,1,2,0.9990574655611816,0.9990177762431361,5.486959730242051,5.837653992723636,306,0.298828125,0.9996169481218303,0.9999114220068206
L9a14,1,2,0.9993565573758454,0.99932296136435,2.6642800375598585,1.788661380676951,327,0.3193359375,0.9996496350150726,0.9998843358866337
L9a15,1,2,0.999526177345214,0.9994748407102486,5.310065111138937,4.380462603271949,286,0.279296875,0.9996705099522114,0.9999334884668634
L9a16,1,2,0.9993000600275067,0.9992203210755876,5.660060769931645,5.632908962876888,361,0.3525390625,0.9994840258935171,0.9997733284671666
L9a17,1,2,0.9987952312852074,0.998761610028306,0.9707612014631468,2.0258819706280238,344,0.3359375,0.9993425660517454,0.9997519590973971
L9a18,1,2,0.9989341495468275,0.9988603992416853,3.2785729058024913,2.2846263865938443,403,0.3935546875,0.9994876828141557,0.9996957021330345
L9a19,1,2,0.9987832104332566,0.9987285399432723,2.0786479257490376,1.6193214586197813,363,0.3544921875,0.9993895685944598,0.9996899004586831
L9a20,1,2,0.9992018163378706,0.9991865768157995,0.4544892672879259,3.4505730977937423,550,0.537109375,0.9993832393948905,0.999642721097845
L9a21,1,2,0.9988930496956786,0.9988268735381552,6.195270096589493,4.0630335500513,505,0.4931640625,0.9992605758843881,0.9995465155898671
L9a22,1,2,0.9991990673100238,0.9991052751977356,3.1806856446611915,2.175281704044342,508,0.49609375,0.9994845449653387,0.9996055447155836
L9a23,1,2,0.9994056047924311,0.9993814381924642,5.781458193621044,1.721580026660364,512,0.5,0.9995791792663503,0.9997898830022259
L9a24,1,2,0.9992330696309323,0.9991902646857254,5.458982509673691,4.428790153848183,529,0.5166015625,0.9994835793095384,0.9996400736301949
L9a25,1,2,0.9993198835948175,0.9993144980282029,0.6509758006920572,5.019514457177271,539,0.5263671875,0.9996276113209839,0.9998622493310356
L9a26,1,2,0.9992950072605056,0.9991889956796293,4.187183266199299,0.3900375807289147,591,0.5771484375,0.9994856682476968,0.999665950563334
L9a27,1,2,0.9991310367050579,0.9990651951906128,1.8246691273447775,2.146649208310474,664,0.6484375,0.9991912993199336,0.9992981924176778
L9a28,1,2,0.9992704788865426,0.9991954194629131,3.937341177205952,5.900042627728423,483,0.4716796875,0.999516139560926,0.9996731689084484
L9a29,1,2,0.9995472290518224,0.9995403554114147,5.233415224527499,4.674233809135217,491,0.4794921875,0.9997613862517349,0.9998929576998506
L9a30,1,2,0.9995465178719765,0.9995141886683704,3.7003399639901438,6.250140701083991,558,0.544921875,0.9997091935049511,0.9998993775637885
L9a31,1,2,0.9992946451058229,0.9992389557692822,4.35275259248326,4.253007479564669,555,0.5419921875,0.999494963534274,0.9996513175139343
L9a32,1,2,0.9991718922982796,0.9991233527165112,3.8676372190929227,2.840020148904795,593,0.5791015625,0.9994481474999435,0.9995779412607585
L9a33,1,2,0.9993125048489035,0.9992204166131703,3.3286614434811073,2.608243533595367,735,0.7177734375,0.9994698407432077,0.9995827859826295
L9a34,1,2,0.9994095595076623,0.9992611545101036,4.384029252083234,3.667493410417671,818,0.798828125,0.9995593947049087,0.9997032832386933
L9a35,1,2,0.9994615796472185,0.999458406304128,2.34431364353072,6.208504578277379,821,0.8017578125,0.9996917625211736,0.9997958774773251
L9a36,1,2,0.9991920197118679,0.9991549504477646,0.39998263076139007,1.1122198586377434,1019,0.9951171875,0.9992812127310627,0.9993983026751765
L9a37,1,2,0.9994210656547403,0.9993528130038558,4.402305996462236,3.7385209384924183,761,0.7431640625,0.9995345064788711,0.9996077877271923
L9a38,1,2,0.9991630336242617,0.999100800028555,5.709651729995741,1.9560199333788442,761,0.7431640625,0.9992576939517239,0.9994162764617361
L9a39,1,2,0.9992057520186757,0.9991014769617009,3.8650139968658523,5.33494656358131,1024,1.0,0.9993240846484842,0.9994435407249699
L9a40,1,2,0.9991702713893834,0.9991304327898946,1.7012771135373934,2.196756845179676,778,0.759765625,0.9993357082399228,0.9993988423645428
L9a41,1,2,0.9992175214362882,0.9991441525967276,2.8359520775247105,0.8748086493150324,813,0.7939453125,0.9993632127751122,0.9994806019049239
L9a42,1,2,0.9991301424038956,0.9990728328598959,2.0466768384919662,2.320243181867415,1014,0.990234375,0.9992059762765461,0.9993105918461709
L9a43,1,2,0.9996407775890028,0.9995973959607481,3.714941959820406,5.192605153672664,285,0.2783203125,0.9997148348494989,0.9998721799830664
L9a43,1,3,0.9996339703622834,0.9996263535710114,1.749516008790356,4.943681285395885,259,0.2529296875,0.999752814547913,0.999912816346969
L9a43,2,3,0.9999829639283591,0.9999762172833724,4.52375926423622,2.3580578263973884,471,0.4599609375,1.0000209871467916,1.000116404460001
L9a44,1,2,0.9996083321631265,0.9995817768695735,0.8240448416500623,5.134335798592521,178,0.173828125,0.9998085331098976,1.0000076940864588
L9a44,1,3,0.9997435095695454,0.9997280925300158,2.782221206256426,4.971883492145382,183,0.1787109375,0.9998172308672495,1.0000038360425871
L9a44,2,3,0.9996159350813743,0.9995792312371226,5.114571627324799,5.016596044434788,525,0.5126953125,1.0001610574761235,1.000365901525002
L9a45,1,2,0.9995441704344352,0.9995045293113048,3.8432724426145537,4.095744328745409,276,0.26953125,0.9999913065104379,1.0001578920369216
L9a45,1,3,0.9997381180108253,0.9996905461561376,3.205988396563824,1.586402713710017,273,0.2666015625,1.0000159409157972,1.0002303523713019
L9a45,2,3,0.9999129359661214,0.9999121464373425,1.7122636053308078,3.650229284573372,482,0.470703125,1.000051661587709,1.0002477475255906
L9a46,1,2,0.9997941198202368,0.9997858570464535,5.085276181204164,4.304899144537888,407,0.3974609375,0.9998581986854423,0.9999525031943862
L9a46,1,3,0.9998125230655581,0.9998050879262076,1.460804974105824,1.561163343552823,420,0.41015625,0.999920145384027,1.0000032814395383
L9a46,2,3,1.0000790250887395,1.0000622106243935,5.0895133916979125,1.0598478582663713,165,0.1611328125,1.0001538143791768,1.0002433848844647
L9a47,1,2,0.9995778261088093,0.9995420817402941,3.3720752300346213,1.283869803107749,525,0.5126953125,0.9996873015419862,0.9997565368809866
L9a47,1,3,0.9996799887790891,0.9996560357379316,0.4495746130016344,1.4108390837576419,251,0.2451171875,0.999845161392621,0.99994342175117
L9a47,2,3,0.9999887236343702,0.9999885177166485,0.9908461419267068,4.243426406263067,494,0.482421875,1.000051810598156,1.0001099839036973
L9a48,1,2,0.9995880036634619,0.999573960259192,4.771526554050083,4.97092884417614,507,0.4951171875,0.9996666205781594,0.9997460726084614
L9a48,1,3,0.9997698853271185,0.9997170324229951,2.519058820020469,5.470500218662108,385,0.3759765625,0.9998537403030255,0.9999185319384307
L9a48,2,3,0.9997842359596167,0.9997688830133973,4.705239192805053,4.286062161837842,321,0.3134765625,0.9999101458496569,1.0000141942922238
L9a49,1,2,0.9995411345013336,0.9994804984795526,5.628927381499392,0.3609262172000255,449,0.4384765625,0.9996349132347337,0.9997162164186939
L9a49,1,3,0.9997329127631465,0.9997067390088817,4.311090022687067,1.4134828328785018,376,0.3671875,0.9998053812246745,0.999887764170496
L9a49,2,3,0.99986586003607,0.9998614226771504,2.8581127730928495,1.870509278111709,304,0.296875,1.0000058112811583,1.0000727044155644
L9a50,1,2,0.9997200556063021,0.9996956165709786,1.045467657909036,4.849408119235359,241,0.2353515625,0.9998080794062219,0.9999515789336703
L9a50,1,3,0.9996327140795362,0.9995914347420745,0.4584216335000948,4.949072100856553,582,0.568359375,0.9997275491371331,0.9998024534085003
L9a50,2,3,1.0000507315862515,1.0000503289412412,3.1105824695708018,2.4171171303098267,556,0.54296875,1.0000668110809725,1.0001163924950704
L9a51,1,2,0.999560878613047,0.9995488794838642,5.08771247213003,0.08458018272983685,294,0.287109375,0.9996995668425989,0.9998166211285469
L9a51,1,3,0.9996744292495158,0.9996566062682714,0.30798745342112915,5.408033325891271,584,0.5703125,0.9997553160376743,0.9998115264096186
L9a51,2,3,0.999888334134798,0.9998687184772236,4.897193448846026,3.8131354771411736,534,0.521484375,0.9999490661933156,1.000018149940887
L9a52,1,2,0.9995421614757891,0.9995229900293151,6.049030114152059,1.1432200812483615,578,0.564453125,0.9995871983318139,0.9996417911809515
L9a52,1,3,0.9996837684652501,0.999671418549475,3.443140256047421,5.064329712544681,492,0.48046875,0.9998341233083281,0.999874004546155
L9a52,2,3,0.9999686444277338,0.9999586252432117,4.507394895203416,5.0708810827449815,132,0.12890625,1.0001034307977639,1.0002470804532169
L9a53,1,2,0.9995791206839082,0.9994901524131516,5.537494482845917,2.6842717569550825,455,0.4443359375,0.9997523835218614,0.9998437319750775
L9a53,1,3,0.9997559400904983,0.99971852180077,2.609612104032176,0.3552387477926469,446,0.435546875,0.9998070570587121,0.9998834799607361
L9a53,2,3,1.0000906924257733,1.0000902271744423,1.8959993521398646,1.6328976909617654,130,0.126953125,1.0001478732978453,1.000418595886958
L9a54,1,2,0.999702030506446,0.9997016111286416,2.196590659647089,5.637628992756488,427,0.4169921875,0.9998637170934792,0.999979015479195
L9a54,1,3,0.9996498446654157,0.9996058434232844,0.9408979864987373,5.471491424061538,428,0.41796875,0.999841087016129,0.9999610121951138
L9a54,2,3,1.0000826189766656,1.0000777869994537,1.4070430644025904,1.4107382532884478,142,0.138671875,1.000427734903705,1.000576451694629
L9a55,1,2,0.9999974119011584,0.9999881725335753,4.5332881014596795,4.891860335938487,42,0.041015625,1.000965759384377,1.0149198214914243
L9a55,1,3,0.9992004215891694,0.9991586529366075,5.911135938842672,1.297582309529342,452,0.44140625,0.9993256595573367,0.9994978492411805
L9a55,1,4,0.9992797497434486,0.9992737394104126,3.109549268764819,1.6316340437721881,451,0.4404296875,0.9993996200367239,0.9995541122427775
L9a55,2,3,0.9994796329251006,0.9994748525440352,1.9218623501369572,1.6935120570853701,515,0.5029296875,0.9999912265627691,1.0002111801979892
L9a55,2,4,0.9995471419657289,0.9995445559771866,5.0630083989461045,1.6938951280192056,515,0.5029296875,1.0000096571862311,1.000207908220106
L9a55,3,4,1.0460669426902938,1.0460548958785532,3.9451845312785996,3.948056166329853,0,0.0,1.0475930759164014,1.0841498438330712
L9n1,1,2,0.9994468438145799,0.9993318939441977,0.009718883572730642,1.196016234312379,256,0.25,0.9997777667169521,1.0000862277168832
L9n2,1,2,0.9996857243980334,0.9996663521286716,2.351154955245976,2.8891161355190453,348,0.33984375,1.0001367087344628,1.0004090894395816
L9n3,1,2,0.9995910361777987,0.9995719215997099,3.41887171019239,4.887734549172189,220,0.21484375,0.9998855386268106,1.000195196888405
L9n4,1,2,0.9996483352582155,0.9996437454819738,4.619686996261874,4.36548332407166,201,0.1962890625,1.0000855528132677,1.000476874974325
L9n5,1,2,0.9993491121794515,0.9993344406531574,3.6947145886983757,4.642019991145004,420,0.41015625,0.9995999256704416,0.9998449265301305
L9n6,1,2,0.9989409150752988,0.9988997098180169,3.4746335363828194,5.1166167023665565,301,0.2939453125,0.9996349545063035,1.0000432762939553
L9n7,1,2,0.9990452112634998,0.9988957763478283,1.2674961541914422,2.7656057444351148,387,0.3779296875,0.9996429773160653,0.9999537170417856
L9n8,1,2,0.998969972089137,0.998866567571048,5.735318539542112,4.845397664028997,318,0.310546875,0.9995406720540767,0.999833951529842
L9n9,1,2,0.9992550392841731,0.9992258033546754,4.6004166313232115,1.6081821440525839,540,0.52734375,0.9996351515112314,1.0000090375834265
L9n10,1,2,0.9993596847780396,0.9993082806108023,5.409748647359061,0.9875958077027264,378,0.369140625,0.9995677574341972,0.9997898135852719
L9n11,1,2,0.9993722521414614,0.9993635006644495,3.2953626873484163,4.597805805463061,553,0.5400390625,0.9995933581987076,0.9997143247295761
L9n12,1,2,0.9995802811521475,0.999503367272783,5.119756634851958,2.590564923715066,512,0.5,0.9997336660780134,0.9999498649173142
L9n13,1,2,0.9994105772090617,0.9993844049905753,5.416820298380683,2.5417232745214973,870,0.849609375,0.9994759913997862,0.9995208568558278
L9n14,1,2,0.9996345669240816,0.9996233075693657,0.7741591173739328,0.06882174797426056,691,0.6748046875,0.9997319691826773,0.9998368712064547
L9n15,1,2,0.9994119306536948,0.9993808262415874,0.921684036587465,5.74916901913268,606,0.591796875,0.9996917735702111,0.9998228236968145
L9n16,1,2,0.9995153484791933,0.9995040609712161,3.2020276031162895,4.450043242410365,486,0.474609375,0.9996411668736542,0.9997636614171076
L9n17,1,2,0.9995124601902399,0.9994991032355631,0.30783429914608973,4.354649018061292,595,0.5810546875,0.9996426625037893,0.999773548925945
L9n18,1,2,0.9994399190879393,0.9994244755952529,6.266268554587064,1.675011152440177,980,0.95703125,0.9995190994831561,0.9996092559596974
L9n19,1,2,0.9994075032468115,0.9993623264562531,4.671316788729486,6.2457813631248325,786,0.767578125,0.9994475753435379,0.9994994765457514
L9n20,1,2,0.9995182605454985,0.9995005824019614,5.263275781008976,5.355656845796878,273,0.2666015625,0.9997721221780872,0.9999635600148984
L9n20,1,3,0.9997628271698715,0.9997494131139423,0.2591130866969207,2.86246078536836,272,0.265625,0.9998347461669951,0.999973495675533
L9n20,2,3,0.9999678625263044,0.9999671863824723,2.287114056532505,1.4054373512394265,535,0.5224609375,1.0000355758521269,1.0002221171766543
L9n21,1,2,0.9997195712555139,0.9997159395013215,6.04954711190558,4.574997939778935,443,0.4326171875,0.9998746708463349,1.0000753802770814
L9n21,1,3,0.9997483102616097,0.9996864221893706,2.953663980665851,3.421930748282053,246,0.240234375,0.9998761844978444,1.000002564360783
L9n21,2,3,0.9998826199876761,0.9998810300484884,1.042609210110121,0.1618627677886288,470,0.458984375,1.0000224824239916,1.0002184417564297
