distance,distance_over_core,response_rms
0.37498027500000003,0.75,0.24703843467695688
0.4999737,1.0,0.21145938146909346
0.7499605500000001,1.5,0.22768071760038686
0.9999474,2.0,0.26391548227062744
1.4999211000000001,3.0,0.11657361746582685
1.9998948,4.0,0.08104737286634936
