basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,9fbe678aa1e820a9,b6d2f5d1331f0ac3,,P00000,INDETERMINATE
MODE_GATE,58599b3248c27d75,f0a7feb238841a8c,,P00001,A
MODE_GATE,04e2002bbc915ee6,4d3e18fbf2fbbbf0,,P00002,A
CONVERGED_GROWTH,e02f0c8fc00526d2,9750cafef51db8a9,0.9926260054069657,P00003,TIE
MODE_GATE,bf5d5620b275d984,4f150479d80afe3a,,P00004,B
CONVERGED_GROWTH,387badc9cbcece14,686da978dc80b6d2,1.0121567502166486,P00005,TIE
MODE_GATE,5ef48e8167f8d8ce,580098213ad2f029,,P00006,INDETERMINATE
MODE_GATE,870302ecb26a64ad,12eee8507601e589,,P00007,A
MODE_GATE,bd260c62676b9396,c40e4474e86f2141,,P00008,INDETERMINATE
CONVERGED_GROWTH,524682ac018f3795,5c166e3db584ba85,1.0305148153763555,P00009,TIE
MODE_GATE,ed20f358b6c03981,f6496fec9868a079,,P00010,A
CONVERGED_GROWTH,1909d92a90ce513b,42098a693ea9fab9,1.0289721580285103,P00011,TIE
MODE_GATE,5032f419961d0881,5dfd36b7b2b60d05,,P00012,INDETERMINATE
MODE_GATE,2d412b12c266b98f,f2d88308d92f4b3f,,P00013,INDETERMINATE
MODE_GATE,65eb9aa35f99911e,2dd923d599aedee1,,P00014,INDETERMINATE
CONVERGED_GROWTH,52c49a948bab1302,4cef33fa18add51d,1.0128220977267224,P00015,TIE
MODE_GATE,bd1fd224c5725f1b,7c20febcfeed8bf6,,P00016,INDETERMINATE
CONVERGED_GROWTH,6490d213d3c3f1a7,97fd774f1110c2ac,0.9894452742366662,P00017,TIE
MODE_GATE,8d7879efe2512c3f,32b71e92c6db4bff,,P00018,INDETERMINATE
MODE_GATE,e8b61a06a98f41b2,1d2e1e18c71d9942,,P00019,INDETERMINATE
MODE_GATE,ffce1df3e0295db1,bb787a5e1837d609,,P00020,INDETERMINATE
MODE_GATE,3ebdf22cc6a96b0c,5e0e0c3b432ca3ff,,P00021,INDETERMINATE
MODE_GATE,062b26c6b395a136,4000cb9504f45fd3,,P00022,INDETERMINATE
MODE_GATE,25b3ebcae7e48059,8332657a0d22371c,,P00023,INDETERMINATE
MODE_GATE,a5197ec594a3642a,94e3dc8d1f23fdc9,,P00024,B
MODE_GATE,3673615ef9d20791,340331b193c52994,,P00025,A
MODE_GATE,50344b1aeba223d0,e060c53acee17d83,,P00026,A
CONVERGED_GROWTH,cb220ee34ce40451,b69d7879e2d1c515,1.0036286490930462,P00027,TIE
CONVERGED_GROWTH,8914248fc724735c,30f413955247ab45,0.6441144557773427,P00028,A
CONVERGED_GROWTH,b7669257780e3537,cc1ae677c7f47fd4,1.0084119987848674,P00029,TIE
MODE_GATE,74752ff697c0c94d,a1993bd529c4425e,,P00030,INDETERMINATE
MODE_GATE,36ec7ced5f570f3c,eab6f3d63e011db1,,P00031,B
MODE_GATE,bcf41f83ce031818,2c1e720e77e1b619,,P00032,B
CONVERGED_GROWTH,e5869e6c5b4c60b5,db9e70b1dc3c9897,1.0301218712605498,P00033,TIE
CONVERGED_GROWTH,02ef49aa1bf1dc7d,bc87bbd4f9d0c6a6,1.0287092466922196,P00034,TIE
CONVERGED_GROWTH,d87d42a8eb49cfd3,a2cd646c74a91d70,1.0038494997725431,P00035,TIE
MODE_GATE,b3349f8ec8992841,16f6218f1f13bbcf,,P00036,INDETERMINATE
MODE_GATE,deb9cc9af3893388,97bbd6295a51399b,,P00037,INDETERMINATE
MODE_GATE,816eb36234f6f8ae,60eb6f94c6f7bca1,,P00038,INDETERMINATE
CONVERGED_GROWTH,b64ef9f495555ff6,6ab10ff704686c69,0.9913278345219859,P00039,TIE
MODE_GATE,4e302a6604ac18f9,4d1fb5af85b7920a,,P00040,A
CONVERGED_GROWTH,b3a883d919a273c5,641fd717eeec2d65,1.0073643407313042,P00041,TIE
MODE_GATE,dbfd025a5a5e2c9e,c41d53a0714dcc85,,P00042,INDETERMINATE
MODE_GATE,886b0fbb264a27d6,737d8bd9375fb787,,P00043,INDETERMINATE
MODE_GATE,f72571cb7e35f5e4,676c255c796c0327,,P00044,INDETERMINATE
MODE_GATE,d15048fbce1cee94,cdf4c64cad1bf83b,,P00045,INDETERMINATE
MODE_GATE,5028b2f60a662685,5866640d4415f361,,P00046,INDETERMINATE
MODE_GATE,79c986edd67efe84,3090f41850c566dc,,P00047,INDETERMINATE
