mode,n_points,q_core,omega_core,omega2_core,growth_core,max_growth_core,frequency_source,linearization_eps_rel_error,gram_condition,track_omega_core,track_growth_core,phase_r2,n_steps,dt_core,t_final_core,omega_rad_s,frequency_hz,linear_eigenvalues,linear_eigenvalues_half_eps,linear_matrix,blind_id
4,192,0.01637055208980447,0.0005065041068894825,2.565464102959123e-07,-0.00012691923235599433,0.0007838917705061888,projected_linear_operator,1.9224616020910593e-05,1.0000000000000007,-1.1602583599529794,-1.3960965972708383,0.6299743191790803,16,0.003125,0.05,3.9322145755443014e+17,6.2583138699587464e+16,"[[-0.0007706808252084478, 0.0], [0.0007838917705061888, 0.0], [-0.00012691923235599433, 0.0005065041068894825], [-0.00012691923235599433, -0.0005065041068894825]]","[[-0.000770694385287583, 0.0], [0.0007838970230600641, 0.0], [-0.00012691680037014587, 0.0005065138444236508], [-0.00012691680037014587, -0.0005065138444236508]]","[[-0.0006872796951896772, -0.0006734176331782272, 0.0019799992645054476, -0.0004595341256686732], [0.00012942399642515618, -0.00034150162374764053, -0.0008187514480110986, 0.00079787308206329], [0.00023191727823606689, -0.0001221518017823807, 0.000520434763472862, -0.00044670595163122487], [-0.00026660529713791497, -0.0007398036166408814, 0.00023789256240679374, 0.00026771903605020907]]",B469AB0E19D852510
5,192,0.020463190112255586,0.0006317220476530556,3.990727454909694e-07,0.0005486997307688527,0.0005486997307688527,projected_linear_operator,1.823371384071666e-05,1.0000000000000004,1.0350101046026303,0.35686031401314167,0.5134756102149647,16,0.003125,0.05,4.904336627651574e+17,7.805494168773842e+16,"[[0.0005486997307688527, 0.0006317220476530556], [0.0005486997307688527, -0.0006317220476530556], [-0.0004572865727339011, 0.0006242074217325383], [-0.0004572865727339011, -0.0006242074217325383]]","[[0.000548710539794118, 0.0006317105290140118], [0.000548710539794118, -0.0006317105290140118], [-0.00045729471816394884, 0.0006242101181775187], [-0.00045729471816394884, -0.0006242101181775187]]","[[-0.0004280979104453126, -0.0001604396670438056, 0.0015670399773137784, 0.00016692968469442576], [-0.00034279406741649524, -2.635319361913671e-05, 0.0001595254731044163, 6.287045947957044e-05], [-0.0005478005397590327, 3.2671160622878645e-05, 0.0008601658652682941, -0.00025224772025362127], [0.0003500835534841778, -0.002181637601202978, -0.0004426134284230848, -0.00022288844513394275]]",B469AB0E19D852510
6,192,0.024555828134706702,0.0007976081790393578,6.361788072704802e-07,0.0005989374362059159,0.0005989374362059159,projected_linear_operator,7.575344503473903e-05,1.0000000000000004,0.7657360755369464,0.651840178533848,0.5303482859416458,16,0.003125,0.05,6.19218376422021e+17,9.855166546090258e+16,"[[0.0005989374362059159, 0.0007976081790393578], [0.0005989374362059159, -0.0007976081790393578], [-0.0003561650084658495, 0.0], [4.569251473807472e-05, 0.0]]","[[0.0005989619885875384, 0.0007975477574720077], [0.0005989619885875384, -0.0007975477574720077], [-0.00035620251184857266, 0.0], [4.5694425850796595e-05, 0.0]]","[[-0.0008206458664624258, 5.3612790043713855e-05, 0.0006417726264001662, 0.00033812288259482296], [-0.00011785477375448118, 7.863167289640056e-05, 8.603683375994988e-05, -1.467675177139137e-05], [-0.0037206574028947424, 0.00031823220950964265, 0.0015898558809152204, 0.0007075814468554286], [0.0005067155061990375, 5.948070915012478e-05, 0.000535470528723897, 3.956069133486281e-05]]",B469AB0E19D852510
2,192,0.13011044103883126,0.07468306376201145,0.0055775600128806675,0.0003336311827554202,0.0003336311827554202,projected_linear_operator,3.0625897851441373e-06,1.0000000000000002,-0.09065378555185884,-0.761978615395942,0.07709273951154494,16,0.003125,0.05,5.797975334785659e+19,9.227764344560245e+18,"[[0.0003336311827554202, 0.07468306376201145], [0.0003336311827554202, -0.07468306376201145], [-0.00010746585522419805, 0.05692148276030079], [-0.00010746585522419805, -0.05692148276030079]]","[[0.0003336999330879938, 0.07468329248630014], [0.0003336999330879938, -0.07468329248630014], [-0.00010741408661484389, 0.05692036760028609], [-0.00010741408661484389, -0.05692036760028609]]","[[0.002424185109741738, 0.02262430438642661, -0.07399258094703415, -0.0013849001650731005], [0.01670105743779809, -0.0004828468930722185, -0.0022284641917616147, -0.08107045471373853], [0.07465388368432903, -0.0010624671907802738, -0.00197066065015137, -0.015898695027658335], [-0.001134114820982202, 0.05093008107725424, -0.02820138644559187, 0.00048165308854428217]]",B4D81FBB9D380E94D
3,192,0.19516566155824688,0.06508518621407795,0.004236081464521203,0.00024844306768106485,0.00024844306768106485,projected_linear_operator,2.5728466051388708e-06,1.0000000000000002,-1.7941056269513385,-1.8386564594436121,0.7474807428995226,16,0.003125,0.05,5.052849807175506e+19,8.04186023512912e+18,"[[-4.623688094536273e-05, 0.031074666653447512], [-4.623688094536273e-05, -0.031074666653447512], [0.00024844306768106485, 0.06508518621407795], [0.00024844306768106485, -0.06508518621407795]]","[[-4.6269677692760565e-05, 0.031074508578206102], [-4.6269677692760565e-05, -0.031074508578206102], [0.00024838463627125523, 0.06508535366870918], [0.00024838463627125523, -0.06508535366870918]]","[[-0.0031544735064518254, 0.027780830130151674, -0.037532782706532306, 0.0004246812626392127], [0.005030834365847874, 6.738250276004001e-05, -2.259568323612332e-05, -0.05432248221183704], [0.06105757954990946, 1.9802992620276638e-05, 0.0035584927243991404, -0.003751646038634818], [0.00025325699369214, 0.05871943390976032, -0.0342821781379301, -6.698934723594181e-05]]",B4D81FBB9D380E94D
4,192,0.26022088207766253,0.06617373573766093,0.004378963301477783,-0.000340421599127623,-2.6377417230452616e-05,projected_linear_operator,1.5600144504176376e-05,1.0000000000000002,4.415649642657815,-3.669429423888215,0.6101186910451751,16,0.003125,0.05,5.137358703443326e+19,8.176360320891758e+18,"[[-0.000340421599127623, 0.06617373573766093], [-0.000340421599127623, -0.06617373573766093], [-2.6377417230452616e-05, 0.04608861625574632], [-2.6377417230452616e-05, -0.04608861625574632]]","[[-0.0003403775152909928, 0.06617476807360541], [-0.0003403775152909928, -0.06617476807360541], [-2.6309112756728835e-05, 0.04608734681015698], [-2.6309112756728835e-05, -0.04608734681015698]]","[[0.0019954318206575894, 0.0064476893293704185, -0.08883958004449004, -0.0009987197540806947], [-0.007065464151581494, 0.0003777436921186722, -0.0012484583434825992, -0.03820987317455483], [0.046158199153468686, -0.0006270123688532997, -0.002729749500666095, 0.010446685252466989], [-0.0011650099412529378, 0.06206176039137487, 0.00064999530134347, -0.0003770240448263134]]",B4D81FBB9D380E94D
5,192,0.3252761025970782,0.019001758473629123,0.00036106682509013614,0.0003977854760751627,0.038450753351659483,projected_linear_operator,5.260106610819209e-05,1.0000000000000004,-0.0933734399840383,-0.7581849346340296,0.30719489257548604,16,0.003125,0.05,1.4751902425794212e+19,2.3478381910744704e+18,"[[-0.04029755847107158, 0.0], [0.038450753351659483, 0.0], [0.0003977854760751627, 0.019001758473629123], [0.0003977854760751627, -0.019001758473629123]]","[[-0.04029827670575782, 0.0], [0.03845165066630374, 0.0], [0.0003976326833248409, 0.019002758038960968], [0.0003976326833248409, -0.019002758038960968]]","[[-0.0019676030628127013, 0.03547799301541465, 0.006154721471723115, 0.000544010492620205], [0.039863697689274696, -0.0003718371978582981, -6.354786339723479e-05, -0.040169619054001605], [0.037733406080955066, 0.00107222466137318, 0.0009197789874754907, -0.015123224516737551], [0.0004987644807661623, 0.016802664724842344, -0.014282890426396303, 0.0003684271059337291]]",B4D81FBB9D380E94D
6,192,0.39033132311649377,0.007811459957505915,6.1018906667718304e-05,0.0003107187317042423,0.050211395310841817,projected_linear_operator,0.00020496007746542033,1.0000000000000002,-0.042628857882858216,-0.046302418303829036,0.21338910550646895,16,0.003125,0.05,6.064380581199834e+18,9.651761462884548e+17,"[[-0.04994690490134575, 0.0], [0.0003107187317042423, 0.007811459957505915], [0.0003107187317042423, -0.007811459957505915], [0.050211395310841817, 0.0]]","[[-0.04994758053691839, 0.0], [0.00031061033108503353, 0.007813061323159952], [0.00031061033108503353, -0.007813061323159952], [0.050212439365203615, 0.0]]","[[0.0007396689780024636, -0.028572793825395123, -0.04499072604252367, -0.0005723647536943023], [-0.01390389009615931, 0.000720344656665592, -0.0001278363134879265, 0.0027390421454810297], [-0.0023324293411430257, -0.0016156498513409956, 0.00014665993636120872, 0.03338455748123211], [-0.0012866670119042675, 0.04230577975058071, 0.05473135115481965, -0.0007207456981247167]]",B4D81FBB9D380E94D
2,192,0.009299855861390009,0.0,0.0,0.00627734573995771,0.00627734573995771,projected_linear_operator,0.0,1.0000000000000002,-0.08081368583635731,0.04885472116071858,0.000637835987357227,16,0.003125,0.05,0.0,0.0,"[[0.00627734573995771, 0.0], [-0.0009268175314123109, 0.0], [-0.003496877172176494, 0.0], [-0.008461076288189514, 0.0]]","[[0.006277334971843953, 0.0], [-0.0009269905858828806, 0.0], [-0.00349687900217541, 0.0], [-0.008461256813959098, 0.0]]","[[0.006150926341471514, 0.001023593396892711, -0.0017183378866356235, 0.004193558507741881], [-0.0007531192775462906, -0.0007191356819445304, 0.0015416457395425866, -0.0014602912465580518], [-0.005526904436168822, -0.0033389054445709058, -0.00481090746744733, 0.003973444338915159], [-0.0004248052582320898, 0.002230769869087287, 0.0016683450494132668, -0.007228308443900252]]",B52D06719D43E7D5F
3,192,0.013949783792085014,0.0010269036207266932,1.0545310462615921e-06,-0.005090030041947486,0.017418898307233522,projected_linear_operator,0.0005911373524396935,1.0000000000000004,-1.7269348642344364,-0.2390798046110971,0.8565033351969995,16,0.003125,0.05,7.972305318309688e+17,1.268831799246793e+17,"[[0.017418898307233522, 0.0], [0.0045789330717567935, 0.0], [-0.005090030041947486, 0.0010269036207266932], [-0.005090030041947486, -0.0010269036207266932]]","[[0.01741975643620153, 0.0], [0.004578733793399958, 0.0], [-0.005090021795989084, 0.0010275110208711735], [-0.005090021795989084, -0.0010275110208711735]]","[[0.013460682258002498, -0.005339220818371512, -0.011950743594211645, -0.0003083132150859059], [-0.011268673965662425, 0.009652604285450724, 0.0043155914037356835, 0.001311824119709888], [0.002856608870920344, -0.0016082073397765842, -0.005551571373599376, 0.006347731354489249], [2.4746909659627636e-05, -0.001883163600125236, 0.00021258749782877959, -0.005743943874758502]]",B52D06719D43E7D5F
4,192,0.018599711722780018,0.0,0.0,0.01629932516662062,0.01629932516662062,projected_linear_operator,0.0,1.0000000000000002,-2.0054672064307106,-0.37789266936353905,0.7910972222783229,16,0.003125,0.05,0.0,0.0,"[[0.01629932516662062, 0.0], [0.004841391197354335, 0.0], [0.0011307788446411565, 0.0], [-0.006874966927892675, 0.0]]","[[0.0163000705956586, 0.0], [0.004841670993113479, 0.0], [0.001130582491002699, 0.0], [-0.006874877652699277, 0.0]]","[[0.010429549596514624, 0.00013527563968447745, -0.010736480734415146, 0.0018391489360566327], [0.0077384338010263775, 0.015198131551733657, -0.0021866597432394696, 0.0004513798081261569], [0.0021735323657793757, -0.0006119953561976922, -0.004617050155331328, -0.0038609129120002615], [-0.002851328069238972, 0.0028275790765398667, 0.0006611928539693342, -0.005614102712193521]]",B52D06719D43E7D5F
5,192,0.023249639653475023,0.0018834755739378837,3.5474802376206402e-06,0.0035784039568835394,0.0035784039568835394,projected_linear_operator,0.00011881690271716557,1.0000000000000007,-3.174662596596614,-0.6713780367684986,0.6678564131907356,16,0.003125,0.05,1.4622250844130332e+18,2.3272035009729814e+17,"[[-0.009858286958145434, 0.0], [-0.00022399678669506214, 0.0], [0.0035784039568835394, 0.0018834755739378837], [0.0035784039568835394, -0.0018834755739378837]]","[[-0.009858610975786324, 0.0], [-0.0002238597715386831, 0.0], [0.00357819068317287, 0.001883251785203845], [0.00357819068317287, -0.001883251785203845]]","[[0.0067002152862019404, -0.0030735694451192695, 0.0006099483517272697, -0.002402748722605918], [-4.135633260622428e-05, 0.0040891623297860755, -0.00323448250224381, -0.0012885147665739863], [-0.004573634734074148, 0.006325315603766485, -0.006059671213238545, -0.008140710504319628], [0.004673076177497784, -0.0015787828556578655, -0.0014400887721701522, -0.007655182233822877]]",B52D06719D43E7D5F
6,192,0.02789956758417003,0.0028099125889083534,7.895608757305646e-06,0.005339773653094342,0.005339773653094342,projected_linear_operator,3.776417160044173e-05,1.0000000000000007,-2.8910638773591373,-0.22509293872013805,0.7182709398690099,16,0.003125,0.05,2.1814589630803812e+18,3.471899771263631e+17,"[[0.005339773653094342, 0.0028099125889083534], [0.005339773653094342, -0.0028099125889083534], [-0.004582091980700991, 0.0023171603229384463], [-0.004582091980700991, -0.0023171603229384463]]","[[0.005340120455568939, 0.0028098064748871636], [0.005340120455568939, -0.0028098064748871636], [-0.0045825702082879834, 0.0023172816769601017], [-0.0045825702082879834, -0.0023172816769601017]]","[[0.005582789526341771, 0.007336251777228992, -0.003351261074992846, 0.0029198007134549524], [-0.0011882032700814527, 0.008196361385262784, 0.007993317298422382, -0.0024106967291170523], [0.0003444511734264215, -0.004867962497962466, -0.008069863393960857, 0.002819298706398808], [-0.0027205529657281817, -0.00409956056916997, -0.0026399224338169527, -0.0041939241728569925]]",B52D06719D43E7D5F
2,192,0.009064951910506842,0.00986173698057271,9.725385627399534e-05,-1.4679522201694727e-08,-1.4679522201694727e-08,projected_linear_operator,7.1066949903333455e-06,1.0000000000000002,2.9045729647059315,-0.41050668493799736,0.7101562586023293,16,0.003125,0.05,7.656100980767287e+18,1.2185063158998216e+18,"[[-1.4679522201694727e-08, 0.00986173698057271], [-1.4679522201694727e-08, -0.00986173698057271], [-2.974665018788073e-08, 0.0038438146823483246], [-2.974665018788073e-08, -0.0038438146823483246]]","[[-3.6710565936952377e-09, 0.009861807065427577], [-3.6710565936952377e-09, -0.009861807065427577], [-7.435867677747386e-09, 0.0038438781502052035], [-7.435867677747386e-09, -0.0038438781502052035]]","[[-0.0008768514856592032, 0.0016570506555947594, 0.05600384024395063, -0.04932771703980813], [0.0017042604919694927, -0.00043809887764328226, -0.04788158657155377, 0.046014415408499834], [-0.01885059135207331, -0.02088546691978214, 0.0008768005083264854, -0.0016570281483024845], [-0.024331676709678885, -0.027451992048890716, -0.00170423469044876, 0.000438061002631208]]",B62B1992F042CAC3F
3,192,0.013597427865760263,0.017530902992171464,0.0003073325597209264,-2.1634540361449572e-07,0.0014381732072042488,projected_linear_operator,8.010981658861955e-05,1.0000000000000002,0.32529253773602246,0.24458923882246306,0.46404746999050306,16,0.003125,0.05,1.3610012501500068e+19,2.1661007651562276e+18,"[[-2.1634540361449572e-07, 0.017530902992171464], [-2.1634540361449572e-07, -0.017530902992171464], [0.0014381732072042488, 0.0], [-0.0014381218170058624, 0.0]]","[[-5.4089360016981725e-08, 0.017532307502109833], [-5.4089360016981725e-08, -0.017532307502109833], [0.001438050550782086, 0.0], [-0.0014380377038509023, 0.0]]","[[0.0007584991331703341, -0.002479231825561553, 0.015704764324336446, 0.012376971122419941], [-0.002453819877384489, 0.004168682193727633, 0.00826514594884471, 0.008298135881709492], [-0.04784255721138725, 0.09267635092905875, -0.000758472873066558, 0.002479448437021794], [0.0957122775371719, -0.18493824650047885, 0.0024539055280833177, -0.004169089754440233]]",B62B1992F042CAC3F
4,192,0.018129903821013683,0.02611069840880025,0.0006817685713953239,-1.0911500299105262e-07,-1.0911500299105262e-07,projected_linear_operator,2.2408921984500925e-05,1.0000000000000004,-0.3358039488032372,-0.40038202717329224,0.8486814792505285,16,0.003125,0.05,2.0270885756732592e+19,3.226211669035088e+18,"[[-1.0911500299105262e-07, 0.02611069840880025], [-1.0911500299105262e-07, -0.02611069840880025], [-1.9761760280744911e-07, 0.010035598191905713], [-1.9761760280744911e-07, -0.010035598191905713]]","[[-2.727887703950823e-08, 0.02611128353451589], [-2.727887703950823e-08, -0.02611128353451589], [-4.940821415799139e-08, 0.010036061615476315], [-4.940821415799139e-08, -0.010036061615476315]]","[[0.0030953509636639596, 0.0009230959945836496, 0.007329755545000233, -0.023470521862324605], [0.0008894032164178055, -0.004780094089531863, -0.020308776010192285, 0.2051003106617156], [-0.13848904707141269, -0.015642193972565586, -0.003095564464450602, -0.0009230504186310036], [-0.01737778398395911, -0.0025694824387610814, -0.0008894220153865234, 0.004779694125106904]]",B62B1992F042CAC3F
5,192,0.022662379776267106,0.012175020804635053,0.00014823113159329637,-2.1658175099973503e-07,1.2048859481404088e-07,projected_linear_operator,4.0163822549450964e-05,1.0000000000000004,-0.057019319276542975,-0.16912147187275545,0.7005596077030587,16,0.003125,0.05,9.45200514948385e+18,1.5043333416704036e+18,"[[-2.1658175099973503e-07, 0.012175020804635053], [-2.1658175099973503e-07, -0.012175020804635053], [1.2048859481404088e-07, 0.004349530884232041], [1.2048859481404088e-07, -0.004349530884232041]]","[[-5.414985617942323e-08, 0.012175509819650899], [-5.414985617942323e-08, -0.012175509819650899], [3.012405191726896e-08, 0.004349171031743727], [3.012405191726896e-08, -0.004349171031743727]]","[[-0.0010098700032370974, 0.0012501745638967138, 0.05369177606215808, -0.012127554595372403], [0.0012478849479888104, 0.003714558978683709, -0.011590892230964852, 0.003569074369140224], [-0.010891212471861821, -0.04084692360874751, 0.001010087128872591, -0.0012503006272870235], [-0.04128853020661316, -0.16096669516683512, -0.001247942464815788, -0.003714968290631573]]",B62B1992F042CAC3F
6,192,0.027194855731520525,0.027134610306055403,0.0007362870764614881,-1.0009180620723787e-07,-8.533147330773552e-08,projected_linear_operator,5.254662660610896e-06,1.0000000000000004,-0.18382288679150424,-0.1288970233474412,0.9792171041947255,16,0.003125,0.05,2.10657936818007e+19,3.352725194612599e+18,"[[-1.0009180620723787e-07, 0.027134610306055403], [-1.0009180620723787e-07, -0.027134610306055403], [-8.533147330773552e-08, 0.00994139228999968], [-8.533147330773552e-08, -0.00994139228999968]]","[[-2.5022363097715935e-08, 0.02713475289002822], [-2.5022363097715935e-08, -0.02713475289002822], [-2.1335251561055337e-08, 0.009941672006318871], [-2.1335251561055337e-08, -0.009941672006318871]]","[[0.0019453181899159486, -0.0039018016833455905, 0.051659990326493585, 0.07091580262019563], [-0.0038853048478207776, -0.0008531435942307936, 0.06844408184204052, 0.10497760326412223], [-0.1340906318282404, 0.09441171467625581, -0.0019455157660111673, 0.0039017487621521726], [0.09618671433018329, -0.06883287873674998, 0.0038853872483504597, 0.0008529703237670154]]",B62B1992F042CAC3F
2,192,0.004548696708228116,0.00134609021195123,1.8119588587109076e-06,-0.00015830692695192368,0.01349606888929476,projected_linear_operator,8.785555163645656e-05,1.0000000000000002,-0.5285957933802777,-0.5874802032168673,0.04589762814236176,16,0.003125,0.05,1.0450291477275396e+18,1.6632155453594845e+17,"[[0.01349606888929476, 0.0], [-0.00015830692695192368, 0.00134609021195123], [-0.00015830692695192368, -0.00134609021195123], [-0.0037031223546653623, 0.0]]","[[0.013496024613142626, 0.0], [-0.00015830424490898083, 0.0013462084838401956], [-0.00015830424490898083, -0.0013462084838401956], [-0.0037030871200261204, 0.0]]","[[0.013965885350471283, -0.005493497002808934, 0.011808325671877146, -0.0052498228761040525], [-0.014182401260631458, 0.0008303808023423407, -0.0076602189928198835, 0.00923323935655779], [-0.009232557686586504, 0.003022333634465181, -0.007923375591385754, 0.005110208304674165], [-0.00582464904083696, 0.0016465096123327472, -0.005483969741555884, 0.0026034421192976708]]",B6E0269414248FB84
3,192,0.006823045062342175,0.010770631546556504,0.00011600650391167816,-0.0007493260543605324,-9.861726772936565e-05,projected_linear_operator,2.4018390727462236e-06,1.0000000000000002,-2.3437939886005488,0.0462778041891781,0.7417022831790777,16,0.003125,0.05,8.361715883268822e+18,1.3308084155522465e+18,"[[-0.0007493260543605324, 0.010770631546556504], [-0.0007493260543605324, -0.010770631546556504], [-9.861726772936565e-05, 0.0005267514993386669], [-9.861726772936565e-05, -0.0005267514993386669]]","[[-0.0007493624415196624, 0.010770605677232818], [-0.0007493624415196624, -0.010770605677232818], [-9.861657638734607e-05, 0.0005268150524691415], [-9.861657638734607e-05, -0.0005268150524691415]]","[[-0.019554308293925394, 0.008428531824738196, 0.016024246524776808, -0.015579976698494926], [0.021334783686265436, -0.00899928311355102, -0.01816368987988961, 0.017085952211648065], [-0.025836886834317924, 0.012809814090502738, 0.021142380739508655, -0.02040550620898932], [0.00947724538038717, -0.005328331449240368, -0.00579940149325941, 0.0057153240237879915]]",B6E0269414248FB84
4,192,0.009097393416456233,0.005716227695994937,3.2675259072459586e-05,-1.3185120583703047e-05,0.0007340798531815641,projected_linear_operator,7.438163766010374e-06,1.0000000000000004,-2.863158269589585,1.0645301108754892,0.6265820046389419,16,0.003125,0.05,4.43775944905138e+18,7.062913525692932e+17,"[[-1.3185120583703047e-05, 0.005716227695994937], [-1.3185120583703047e-05, -0.005716227695994937], [0.0007340798531815641, 0.0], [-0.008331911472435982, 0.0]]","[[-1.3198302256453337e-05, 0.00571618517775721], [-1.3198302256453337e-05, -0.00571618517775721], [0.00073405704866538, 0.0], [-0.008331775203624247, 0.0]]","[[0.002123679455389282, 0.002382487031684373, -0.0026326867686709793, -0.0011256657974722387], [-0.012486843021130555, 1.3079801306054172e-05, 0.0018367500725389944, 0.011798552943459472], [-0.014773130216445307, 0.007972329903333623, -0.006762658553085753, 0.014568188191634258], [0.0028941138053207123, -0.00045653714029818396, -0.0029141735932435727, -0.002998302564031403]]",B6E0269414248FB84
5,192,0.011371741770570291,0.007971163018860253,6.353943987324531e-05,0.0002568661729621185,0.0025141843699846983,projected_linear_operator,1.8193393623602579e-06,1.0000000000000002,-2.5609361132189234,0.3463156730186813,0.6966408914596107,16,0.003125,0.05,6.188365105130575e+18,9.849088961389276e+17,"[[0.0002568661729621185, 0.007971163018860253], [0.0002568661729621185, -0.007971163018860253], [-0.0010558050522375161, 0.0], [0.0025141843699846983, 0.0]]","[[0.000256862945943057, 0.007971177521137282], [0.000256862945943057, -0.007971177521137282], [-0.0010556970813697575, 0.0], [0.0025141514910304807, 0.0]]","[[-0.004895516134172506, 0.006763754687538554, 0.003603866363379417, -0.007035513611332254], [0.02180935294244811, -0.017853551337368774, -0.008935219875051442, 0.028435059283148083], [-0.014639356986143298, 0.014425942605801037, 0.007774792764077783, -0.02155533772035641], [0.013297936241897828, -0.013929786044683394, -0.005514611625967858, 0.016946386371134915]]",B6E0269414248FB84
6,192,0.01364609012468435,0.007054927365871035,4.9772000137716014e-05,-0.0007642156050466591,0.0014808421800686605,projected_linear_operator,1.1092136939123826e-05,1.0000000000000002,-2.4522826898042407,-0.37542257338168883,0.7053291464782001,16,0.003125,0.05,5.47705099329778e+18,8.716997391497169e+17,"[[-0.0007642156050466591, 0.007054927365871035], [-0.0007642156050466591, -0.007054927365871035], [0.0014808421800686605, 0.0], [0.000449371048540054, 0.0]]","[[-0.0007642687235670019, 0.007054849111650597], [-0.0007642687235670019, -0.007054849111650597], [0.0014808057845701068, 0.0], [0.000449403705866455, 0.0]]","[[-0.004688498629587632, 0.0026035172967000726, 0.0026826110437579345, 0.006019438117686444], [-0.013151251356176818, 0.00802113576549663, 0.005389422340839417, 0.013541106189464575], [-0.012393286556253805, 0.004215348458711782, 0.004006652979799449, 0.01096381064017192], [0.006087240504678245, -0.005706017416009323, -0.0034523050098733844, -0.006937508097193052]]",B6E0269414248FB84
2,192,0.005157784985615607,0.0006212345478773682,3.85932363476398e-07,0.0007374028608567629,0.002846503612834433,projected_linear_operator,1.8128596965184513e-07,1.0000000000000002,-3.332808653873256,-0.8308228262364362,0.9754652194723203,16,0.003125,0.05,4.822917545519681e+17,7.675911674940885e+16,"[[-0.0010461085999725072, 0.0], [0.0007374028608567629, 0.0006212345478773682], [0.0007374028608567629, -0.0006212345478773682], [0.002846503612834433, 0.0]]","[[-0.0010460978103536535, 0.0], [0.0007374035955194176, 0.000621234660498496], [0.0007374035955194176, -0.000621234660498496], [0.0028464951308912368, 0.0]]","[[0.003467378408763981, 0.001754088623842617, 0.002798838422639439, -0.0007595423824264487], [0.00042193105564686863, -0.0010562499982508012, -0.0007921692483155744, 0.0006656157388447329], [-0.0033523502217612765, -0.0005739147393832766, -0.0016705382547733299, -0.0010999276908949692], [-0.0013236497479702884, -0.002538391246802528, -0.002229055869076357, 0.002534610578835602]]",B6FFEE3F92E4C7A2C
3,192,0.00773667747842341,0.0011490493913074078,1.3203145036639244e-06,-0.00041218451698299863,0.0013384512678602416,projected_linear_operator,6.4190976494079365e-06,1.0000000000000002,-1.7842253660326486,0.5826220183259644,0.9255324656048279,16,0.003125,0.05,8.920576759519101e+17,1.4197538865081467e+17,"[[-0.001478255324915838, 0.0], [-0.00041218451698299863, 0.0011490493913074078], [-0.00041218451698299863, -0.0011490493913074078], [0.0013384512678602416, 0.0]]","[[-0.0014782477040577234, 0.0], [-0.0004121820809933547, 0.0011490567672150012], [-0.0004121820809933547, -0.0011490567672150012], [0.0013384389175003272, 0.0]]","[[-0.002296658825600557, -0.002116469664865996, 0.0044994714174368365, 0.0014189953392400598], [-0.0006786303795609244, 0.001239253757962747, -5.9923518789883627e-05, -2.543334759922746e-05], [-0.002559421775420537, 0.0017566530912738717, 0.0013445282202328027, 0.002080424562131981], [0.000870021775165541, -0.004049864613733911, 0.0022079304454054216, -0.0012512962436165849]]",B6FFEE3F92E4C7A2C
4,192,0.010315569971231214,0.0005251895699104447,2.758240843427179e-07,-2.341546873253105e-05,0.002228904699794712,projected_linear_operator,3.6771519690985128e-06,1.0000000000000004,6.858420346388849,5.215894560812643,0.7572656002580587,16,0.003125,0.05,4.0772780588258963e+17,6.4891895742226904e+16,"[[0.002228904699794712, 0.0], [-0.0014095499206140173, 0.0], [-2.341546873253105e-05, 0.0005251895699104447], [-2.341546873253105e-05, -0.0005251895699104447]]","[[0.002228896377274992, 0.0], [-0.0014095409522824742, 0.0], [-2.3415763433715458e-05, 0.0005251915011194072], [-2.3415763433715458e-05, -0.0005251915011194072]]","[[-2.5704506803550436e-06, 0.002144090038420934, 0.0020241614709150956, -0.0013140479007439896], [0.0020033389379701433, -0.002847371250937259, -0.002344098477986628, 0.00388140736287556], [-0.002141159656445749, 0.0014329663520846702, 0.001479766480414935, -0.00351348037773967], [0.00011950210984494572, -0.0023857401986562598, -0.0024399561409809128, 0.002142699062918313]]",B6FFEE3F92E4C7A2C
5,192,0.012894462464039018,0.0005527859050788283,3.0557225685381936e-07,4.550743698199261e-05,0.0020297116926456865,projected_linear_operator,4.284438807807796e-06,1.0000000000000002,-1.9423808307304096,-2.5618618738026826,0.9446791600947386,16,0.003125,0.05,4.291520569211703e+17,6.830167119705869e+16,"[[0.0020297116926456865, 0.0], [-0.0011802341089458114, 0.0], [4.550743698199261e-05, 0.0005527859050788283], [4.550743698199261e-05, -0.0005527859050788283]]","[[0.0020296934387507804, 0.0], [-0.0011802174020211934, 0.0], [4.550814735539793e-05, 0.0005527882734663596], [4.550814735539793e-05, -0.0005527882734663596]]","[[0.0016708491807594147, -0.0025072362843601673, 0.0007517113751290613, -0.0007994956405297781], [-0.002188783600330751, 0.0017071064764479056, -0.0005182045587090371, 0.0019086967858989], [-0.0033136857913479804, 0.002935197408269892, -0.0011488228788850508, 0.0024903129198873574], [0.002184430746665156, -0.0034175341897921996, 0.001968957672549199, -0.001288640320658411]]",B6FFEE3F92E4C7A2C
