pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_673B966C03E4,CAND_9D114410B0C38C1E,geometry/CAND_9D114410B0C38C1E.npz,CAND_C382D67228A2EB4D,geometry/CAND_C382D67228A2EB4D.npz
PAIR_076473CEB280,CAND_B8BA9398C7A5D4E5,geometry/CAND_B8BA9398C7A5D4E5.npz,CAND_C83BE9EBDC8E9E4B,geometry/CAND_C83BE9EBDC8E9E4B.npz
PAIR_53DA0F51DB90,CAND_C73A901E85ED6D0F,geometry/CAND_C73A901E85ED6D0F.npz,CAND_AF7019FD5A01C7BA,geometry/CAND_AF7019FD5A01C7BA.npz
PAIR_2E691F54F3FA,CAND_25F1C163BF4FA6B1,geometry/CAND_25F1C163BF4FA6B1.npz,CAND_3419A12C5E54B7F6,geometry/CAND_3419A12C5E54B7F6.npz
PAIR_6DE33521ED20,CAND_B7D4734121B88ACD,geometry/CAND_B7D4734121B88ACD.npz,CAND_25F1C163BF4FA6B1,geometry/CAND_25F1C163BF4FA6B1.npz
PAIR_7E86A8F7B030,CAND_F7EBFC7F05D84E08,geometry/CAND_F7EBFC7F05D84E08.npz,CAND_C83BE9EBDC8E9E4B,geometry/CAND_C83BE9EBDC8E9E4B.npz
PAIR_1C2BF861A2A8,CAND_33BBA633A481B3AE,geometry/CAND_33BBA633A481B3AE.npz,CAND_D98FB1343DA582A5,geometry/CAND_D98FB1343DA582A5.npz
PAIR_FA06C3481CAE,CAND_33BBA633A481B3AE,geometry/CAND_33BBA633A481B3AE.npz,CAND_11FC1BA1FC3CA14B,geometry/CAND_11FC1BA1FC3CA14B.npz
PAIR_AACDC4DC41B7,CAND_25F1C163BF4FA6B1,geometry/CAND_25F1C163BF4FA6B1.npz,CAND_731296490C96B842,geometry/CAND_731296490C96B842.npz
PAIR_C1ABE6996985,CAND_49A2B0B18B4838B7,geometry/CAND_49A2B0B18B4838B7.npz,CAND_1DC95C90DC5F5818,geometry/CAND_1DC95C90DC5F5818.npz
PAIR_BE66C71BCC1C,CAND_9D114410B0C38C1E,geometry/CAND_9D114410B0C38C1E.npz,CAND_DBB64668D9C48E48,geometry/CAND_DBB64668D9C48E48.npz
PAIR_939CB03B7408,CAND_67A1EE6247C49A30,geometry/CAND_67A1EE6247C49A30.npz,CAND_8415C5FD052DB8AD,geometry/CAND_8415C5FD052DB8AD.npz
PAIR_B89DC4CDCC39,CAND_1F86263D64EEF2A8,geometry/CAND_1F86263D64EEF2A8.npz,CAND_9D3F14CA306D84B0,geometry/CAND_9D3F14CA306D84B0.npz
PAIR_ABF0D45BE146,CAND_F83DA1002B79D0C2,geometry/CAND_F83DA1002B79D0C2.npz,CAND_33BBA633A481B3AE,geometry/CAND_33BBA633A481B3AE.npz
PAIR_6EC1C26F1C59,CAND_33BBA633A481B3AE,geometry/CAND_33BBA633A481B3AE.npz,CAND_2D67DD6E10311311,geometry/CAND_2D67DD6E10311311.npz
PAIR_5A07466E64B0,CAND_8415C5FD052DB8AD,geometry/CAND_8415C5FD052DB8AD.npz,CAND_2B7FAD3C0D1802B0,geometry/CAND_2B7FAD3C0D1802B0.npz
PAIR_FA20B4EBBCA1,CAND_5488BCA15B9F18F9,geometry/CAND_5488BCA15B9F18F9.npz,CAND_C83BE9EBDC8E9E4B,geometry/CAND_C83BE9EBDC8E9E4B.npz
PAIR_8EC92B1D729E,CAND_E0C1002242D618DA,geometry/CAND_E0C1002242D618DA.npz,CAND_C73A901E85ED6D0F,geometry/CAND_C73A901E85ED6D0F.npz
PAIR_9C998361A829,CAND_AFAC91B4F4AC7E7C,geometry/CAND_AFAC91B4F4AC7E7C.npz,CAND_C73A901E85ED6D0F,geometry/CAND_C73A901E85ED6D0F.npz
PAIR_EC698513D363,CAND_C73A901E85ED6D0F,geometry/CAND_C73A901E85ED6D0F.npz,CAND_03276082903F45D9,geometry/CAND_03276082903F45D9.npz
PAIR_0EBD06D7C2E4,CAND_4EBDEF20D979A3D2,geometry/CAND_4EBDEF20D979A3D2.npz,CAND_9D3F14CA306D84B0,geometry/CAND_9D3F14CA306D84B0.npz
PAIR_563123CA0648,CAND_D74C6EF8D8B1C6F8,geometry/CAND_D74C6EF8D8B1C6F8.npz,CAND_C83BE9EBDC8E9E4B,geometry/CAND_C83BE9EBDC8E9E4B.npz
PAIR_9DA38E1C09C4,CAND_9D114410B0C38C1E,geometry/CAND_9D114410B0C38C1E.npz,CAND_40E2C856BBEB9AB3,geometry/CAND_40E2C856BBEB9AB3.npz
PAIR_73360382AAD6,CAND_6F58FFE562E4013A,geometry/CAND_6F58FFE562E4013A.npz,CAND_9D3F14CA306D84B0,geometry/CAND_9D3F14CA306D84B0.npz
PAIR_660D44ED9C1F,CAND_3FD54BB6812A7234,geometry/CAND_3FD54BB6812A7234.npz,CAND_49A2B0B18B4838B7,geometry/CAND_49A2B0B18B4838B7.npz
PAIR_0D414C7583FC,CAND_6E6923DC5FBCA592,geometry/CAND_6E6923DC5FBCA592.npz,CAND_25F1C163BF4FA6B1,geometry/CAND_25F1C163BF4FA6B1.npz
PAIR_17D4D42F676E,CAND_8415C5FD052DB8AD,geometry/CAND_8415C5FD052DB8AD.npz,CAND_C56CA19D60E455B2,geometry/CAND_C56CA19D60E455B2.npz
PAIR_FFA0EF5B966A,CAND_E1895F57AA4E05EA,geometry/CAND_E1895F57AA4E05EA.npz,CAND_49A2B0B18B4838B7,geometry/CAND_49A2B0B18B4838B7.npz
PAIR_8D7CE6BC791E,CAND_8415C5FD052DB8AD,geometry/CAND_8415C5FD052DB8AD.npz,CAND_E83E2C3287FF6D86,geometry/CAND_E83E2C3287FF6D86.npz
PAIR_AE22DC115744,CAND_9D114410B0C38C1E,geometry/CAND_9D114410B0C38C1E.npz,CAND_906FA663B54733F2,geometry/CAND_906FA663B54733F2.npz
PAIR_B079CE6492CF,CAND_D7999A17120A6C0C,geometry/CAND_D7999A17120A6C0C.npz,CAND_9D3F14CA306D84B0,geometry/CAND_9D3F14CA306D84B0.npz
PAIR_812020B0A1DF,CAND_49A2B0B18B4838B7,geometry/CAND_49A2B0B18B4838B7.npz,CAND_33CFF2C5DF055702,geometry/CAND_33CFF2C5DF055702.npz
