eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,-0.20184767760598743,0.0,0.0,0.20184767760598743,201847677605987.4,1.6601433347897736,1.288465496158036
1,0.19960727414349683,0.0,0.0,0.19960727414349683,199607274143496.8,1.6311574589104736,1.2771677489313897
5,-0.07714528533607469,0.0,0.0,0.07714528533607469,77145285336074.69,1.4480045158206851,1.2033305929048281
4,-0.09841610706991812,0.0,0.0,0.09841610706991812,98416107069918.11,0.9052079241017337,0.9514241557274724
21,-0.02579604358645148,0.0,0.0,0.02579604358645148,25796043586451.477,1.2077536795749684,1.098978470933334
16,0.05983218907333929,0.0,0.0,0.05983218907333929,59832189073339.28,1.5354803886982986,1.239145023271408
19,-0.006777131485584039,0.012126168197807779,0.012126168197807779,0.006777131485584039,0.558884832787429,1.0241305345927827,1.0119933471089535
2,0.10122404901411985,0.03781499475536767,0.03781499475536767,0.10122404901411985,2.6768230345913655,1.3215759613751656,1.1495981738743175
6,-0.06576417557305553,0.04658361436200584,0.04658361436200584,0.06576417557305553,1.4117448049864845,1.2447643858847899,1.1156900940157126
17,0.024662009698393966,0.05369572896373135,0.05369572896373135,0.024662009698393966,0.4592918314797786,0.9481359519992897,0.9737227285009269
14,0.045232059859434945,0.06856981058046777,0.06856981058046777,0.045232059859434945,0.6596497711825294,0.9500065840817438,0.974682812037713
12,0.007611630548957731,0.08980098151199317,0.08980098151199317,0.007611630548957731,0.0847611064021742,1.1611261434855507,1.0775556335918581
10,-0.017733891892427606,0.09217778822360059,0.09217778822360059,0.017733891892427606,0.19238790856436644,1.0420469200995133,1.020806994538886
8,-0.011338592193472524,0.10329775889991509,0.10329775889991509,0.011338592193472524,0.10976610058363855,1.1341409630952595,1.0649605453232807
