row_status,error_code,amplitude_hat,delta_E_hat,base_energy_hat,delta_E_over_abs_base,energy_signal_valid,frequency_hat,omega_hat,spectral_power,cycles,period_cv,harmonic_r2,fft_bin_index,fft_bin_width_hat,frequency_window_limited,frequency_certified,frequency_certification_status,frequency_extension_rounds,frequency_horizon_factor,effective_t_final_hat,mode_discovery_valid,mode_normal_fraction,mode_pod_power_fraction,mode_probe_mesh_cv,epsilon_RE,epsilon_RE_perp,epsilon_RE_full,normal_velocity_fraction,mesh_cv_plus,mesh_cv_minus,mesh_sample_cv_plus,mesh_sample_cv_minus,mesh_edge_ratio_plus,mesh_edge_ratio_minus,adaptive_reparams_plus,adaptive_reparams_minus,dt_hat_min,dt_hat_max,n_steps,max_substeps_budget,normalization_L_hat,normalization_Gamma_hat,core_fraction_hat,matched_energy_frequency_same_frozen_mode,temporal_frequency_rel_change,temporal_frequency_resolved,case_index,source_name,source_path,source_sha256,geometry_sha256,resolution_N,family_hint,qualification_rank,qualification_score
OK,,0.002,-3.118509452539053e-05,0.060625701118137476,-0.0005143873629539081,False,0.6508826821326652,4.089616505073603,0.7377941834511693,0.9993894993894734,1.0641354454510377,0.5912751904016469,1,0.6508826821326652,True,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9452938799747943,0.8899554321547483,0.10261279285360383,0.050098146191092596,0.050098146191092596,0.4337176209122476,0.7762873212394555,0.23145388892942645,0.18153153385284151,0.21729248322561556,0.1815131884560879,33.27160561965849,7.019662059983804,247,108,1.945409128858988e-07,0.0009379579872985655,3466,22980,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,5b9fc204ad9ae30c142c4ba9632ce5b6a30664603d8903b3306b70a6aaf9f351,48,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.003,-7.01378066507996e-05,0.060625701118137476,-0.001156898895307231,False,0.6508826821326652,4.089616505073603,0.431332123983376,0.9993894993894734,inf,0.5872023872924899,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9452938799747943,0.8899554321547483,0.10261279285360383,0.050098146191092596,0.050098146191092596,0.4337176209122476,0.7762873212394555,0.18230154018039607,0.17496953090516995,0.18128019685365926,0.17496648296844375,10.079928773531956,12.006541915298047,373,123,1.5862177765724184e-07,0.0009379579872985655,4201,23952,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,5b9fc204ad9ae30c142c4ba9632ce5b6a30664603d8903b3306b70a6aaf9f351,48,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.004,-0.00012461770429367247,0.060625701118137476,-0.0020555259897256746,False,0.6508826821326652,4.089616505073603,0.6650351410718797,0.9993894993894734,inf,0.865896056006207,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9452938799747943,0.8899554321547483,0.10261279285360383,0.050098146191092596,0.050098146191092596,0.4337176209122476,0.7762873212394555,0.16987093295647054,0.15210749158957684,0.16932187464561577,0.13690529036158008,8.732731016019114,4.067650074071194,313,104,1.802125054739534e-08,0.0009379579872985655,4573,25020,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,5b9fc204ad9ae30c142c4ba9632ce5b6a30664603d8903b3306b70a6aaf9f351,48,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.006,-0.0002799228348958904,0.060625701118137476,-0.004617230477061576,False,0.6508826821326652,4.089616505073603,0.3017150464458365,0.9993894993894734,0.9638418079096044,0.49761742166623824,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9452938799747943,0.8899554321547483,0.10261279285360383,0.050098146191092596,0.050098146191092596,0.4337176209122476,0.7762873212394555,0.1978850978042813,0.1639240712399404,0.19783152614176752,0.16391550420098872,18.68505104267568,6.545840551589306,295,122,2.9830351494508633e-08,0.0009379579872985655,4458,27468,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,5b9fc204ad9ae30c142c4ba9632ce5b6a30664603d8903b3306b70a6aaf9f351,48,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.002,-3.35450389002262e-05,0.06054334646941419,-0.0005540664805697975,False,1.4083930185359987,8.849194320799693,0.3269521817720149,2.1624990683826995,1.5694504581172444,0.27196883392551363,2,0.6508826821326652,False,False,UNRESOLVED_HORIZON_CAP,5,32.0,1.92,True,0.9512200992001656,0.8646705288342967,0.10281956804172805,0.041828551015295784,0.041828551015295784,0.4290127161122435,0.7743916130230679,0.13511664674700763,0.1608832589257313,0.13016203559482128,0.1608832589257313,3.9562411160451014,12.533947235850817,135,407,4.5274991422594724e-08,0.0009379579872985655,3646,40812,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,247d7de0af55b85ad0188d1a5681d4bb870b27af6042c658c4b33549dc28cb3e,64,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.003,-7.544996502759777e-05,0.06054334646941419,-0.0012462139843180658,False,0.6508826821326652,4.089616505073603,0.4538892417197743,0.9993894993894734,0.09756097560975718,0.69337009459798,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9512200992001656,0.8646705288342967,0.10281956804172805,0.041828551015295784,0.041828551015295784,0.4290127161122435,0.7743916130230679,0.14777135274916425,0.18529574934719492,0.1407422903966919,0.18525085790026105,4.628449455785247,11.592861447950874,122,336,9.038532675087474e-08,0.0009379579872985655,4342,42576,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,247d7de0af55b85ad0188d1a5681d4bb870b27af6042c658c4b33549dc28cb3e,64,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.004,-0.00013406712551596728,0.06054334646941419,-0.002214398994011612,False,0.6508826821326652,4.089616505073603,0.3838053244496465,0.9993894993894734,0.923237962316818,0.4900599360260779,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9512200992001656,0.8646705288342967,0.10281956804172805,0.041828551015295784,0.041828551015295784,0.4290127161122435,0.7743916130230679,0.14662044144437447,0.1384998104492796,0.14662044144437447,0.13652820652094994,6.819837343583799,11.877075357166362,126,294,1.5202327664776139e-07,0.0009379579872985655,3277,44520,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,247d7de0af55b85ad0188d1a5681d4bb870b27af6042c658c4b33549dc28cb3e,64,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.006,-0.0003012184897669204,0.06054334646941419,-0.00497525339004993,False,0.6508826821326652,4.089616505073603,0.5902420150001233,0.9993894993894734,0.27939832951193433,0.6521114833260582,1,0.6508826821326652,True,False,UNRESOLVED_SHARED_HORIZON,0,32.0,1.92,True,0.9512200992001656,0.8646705288342967,0.10281956804172805,0.041828551015295784,0.041828551015295784,0.4290127161122435,0.7743916130230679,0.14437985786606256,0.1674069226559876,0.13454343590632536,0.14976716143088684,8.213051974686113,12.445823168682868,119,359,1.506414415430868e-08,0.0009379579872985655,3243,48984,1.0,1.0,0.055,True,,False,0,PTSA_4982edf8f7f9.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_4982edf8f7f9.xyz,6ae35dcbc83fd13c924babdf029fc558a6a849b11e4e39763c0b3dd504076e25,247d7de0af55b85ad0188d1a5681d4bb870b27af6042c658c4b33549dc28cb3e,64,PTSA_4982edf8f7f9,1,0.7492568888729327
OK,,0.002,-2.8669891184433804e-05,0.05558298621571856,-0.0005158033624383807,False,120.66733600310118,758.1752326311877,0.3202085742009715,7.232466896420186,0.017149017896721828,0.14648354355150195,7,16.597222222222324,False,True,RESOLVED,1,1.25,0.075,True,0.9592305267165735,0.8436583407500661,0.10352219439579667,0.04263533927247,0.04263533927247,0.4361509095815358,0.7312881376488766,0.10337733378800155,0.10342169346818336,0.09986519863439641,0.09960326780086903,1.5217316790917965,1.5487683423532015,8,9,0.00031380753138074424,0.0003138075313807581,239,12000,1.0,1.0,0.055,True,0.0,True,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,a89218a1a6ab774ade823363ee89188ce807bbb3606e237b646fbd665587d5ff,48,PTSA_fab28a5e1e91,2,0.7490427051312216
OK,,0.003,-6.44911584276528e-05,0.05558298621571856,-0.001160267967204235,False,16.597222222222324,104.28342280666183,0.17474257893610115,0.9947916666666727,4.606654563982855e-16,0.20179783772153959,1,16.597222222222324,True,False,UNRESOLVED_SHARED_HORIZON,0,1.25,0.075,True,0.9592305267165735,0.8436583407500661,0.10352219439579667,0.04263533927247,0.04263533927247,0.4361509095815358,0.7312881376488766,0.10251140740875321,0.10316037614074039,0.09908586314634728,0.09931771562553736,1.5141179971345897,1.5728791949678382,8,9,0.00031380753138074424,0.0003138075313807581,239,12000,1.0,1.0,0.055,True,0.0,True,1,PTSA_fab28a5e1e91.xyz,datasets\SST_Parametric_Trefoil_Seed_Atlas_v1.0.0\candidates\PTSA_fab28a5e1e91.xyz,90a4726a7b2a8f7d9390ba3135c5ae8e6b37ccc564799ecc78df9b1c5eaa7533,a89218a1a6ab774ade823363ee89188ce807bbb3606e237b646fbd665587d5ff,48,PTSA_fab28a5e1e91,2,0.7490427051312216
