cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
146,1,170,mixed,-0.025482846260144208,0.05502311921180102,4,0.018086230616,1.760945543822033,1.760945543822033,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
147,1,171,mixed,0.025482846260144208,0.05502311921180102,4,-0.018086230616,1.760945543822033,1.760945543822033,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
148,1,172,mixed,-0.02548284626014417,-0.05502311921180155,4,0.018086230616,1.7609455438220365,1.7609455438220365,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
149,1,173,mixed,0.02548284626014417,-0.05502311921180155,4,-0.018086230616,1.7609455438220365,1.7609455438220365,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
150,1,174,oscillatory,-0.08473280445815896,3.693207853674929e-17,10,0.66921479874,1.3645949119854939,1.3645949119854939,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
151,1,175,oscillatory,0.08473280445815896,3.693207853674929e-17,10,-0.66921479874,1.3645949119854939,1.3645949119854939,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
152,1,176,oscillatory,-0.059240225616097764,-1.1343424122001567e-16,14,-0.65155232423,1.7138305546556478,1.7138305546556478,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
153,1,177,oscillatory,0.059240225616097764,-1.1343424122001567e-16,14,0.65155232423,1.7138305546556478,1.7138305546556478,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
154,1,178,mixed,-0.0022998939057371957,0.07101519559689347,12,0.0401175635171,1.5093655581852838,1.5093655581852838,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
155,1,179,mixed,0.0022998939057371957,0.07101519559689347,12,-0.0401175635171,1.5093655581852838,1.5093655581852838,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
156,1,180,mixed,-0.002299893905737124,-0.07101519559689316,12,0.0401175635171,1.5093655581853365,1.5093655581853365,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
157,1,181,mixed,0.002299893905737124,-0.07101519559689316,12,-0.0401175635171,1.5093655581853365,1.5093655581853365,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
158,1,182,oscillatory,-0.0849637089030921,8.705418512233761e-17,8,0.724183509391,1.4370446572015008,1.4370446572015008,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
159,1,183,oscillatory,0.0849637089030921,8.705418512233761e-17,8,-0.724183509391,1.4370446572015008,1.4370446572015008,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
160,1,184,real_dominant,-0.0,0.01878023766407732,0,0,2.503865515354125,2.503865515354125,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
161,1,185,oscillatory,-0.03465968318321263,9.628720475652493e-17,12,0.423214941742,1.9436424174006237,1.9436424174006237,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
162,1,186,oscillatory,0.03465968318321263,9.628720475652493e-17,12,-0.423214941742,1.9436424174006237,1.9436424174006237,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
163,1,187,real_dominant,-0.0,-0.018780237664077593,0,0,2.5038655153541143,2.5038655153541143,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
164,1,188,oscillatory,-0.028759035561937842,-3.033706451232977e-17,11,0.614318756586,1.4360999096636402,1.4360999096636402,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
165,1,189,oscillatory,0.028759035561937842,-3.033706451232977e-17,11,-0.614318756586,1.4360999096636402,1.4360999096636402,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
166,1,190,oscillatory,-0.021821422049757552,-5.539811780512393e-17,13,-0.682539867869,1.7162990041067785,1.7162990041067785,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
167,1,191,oscillatory,0.021821422049757552,-5.539811780512393e-17,13,0.682539867869,1.7162990041067785,1.7162990041067785,True,1.1151301242690912,DIAGNOSTIC,frozen_geometry_only
