cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status
29,2,59;61,oscillatory,0.23941873187040646,5.6057619207565885e-18,17,0.999505301286;0.999505301286,1.0760491491344997,1.116164487736525,True,1.9627069730967333,DIAGNOSTIC
30,2,62;64,oscillatory,-0.19073093139281663,-3.13263166159927e-18,16,-0.999205530166;-0.999205530166,1.0038431696754069,1.006221306583669,True,1.9627069730967333,DIAGNOSTIC
31,2,63;65,oscillatory,0.19073093139281663,-3.13263166159927e-18,16,0.999205530166;0.999205530166,1.0038431696754069,1.006221306583669,True,1.9627069730967333,DIAGNOSTIC
32,2,66;68,oscillatory,-0.144816647196658,-9.562770335408298e-18,15,-0.998601883293;-0.998601883293,1.002639275144744,1.0036640689927105,True,1.9627069730967333,DIAGNOSTIC
33,2,67;69,oscillatory,0.144816647196658,-9.562770335408298e-18,15,0.998601883293;0.998601883293,1.002639275144744,1.0036640689927105,True,1.9627069730967333,DIAGNOSTIC
34,2,70;72,oscillatory,-0.10237995301218494,-4.121883765262197e-18,14,-0.997179016665;-0.997179016665,1.0261088740311581,1.0283093145064088,True,1.9627069730967333,DIAGNOSTIC
35,2,71;73,oscillatory,0.10237995301218494,-4.121883765262197e-18,14,0.997179016665;0.997179016665,1.0261088740311581,1.0283093145064088,True,1.9627069730967333,DIAGNOSTIC
36,2,74;76,oscillatory,-0.06402195531982374,-4.039446089956953e-18,13,-0.992796564131;-0.992796564131,1.1433389537128407,1.1719760114436615,True,1.9627069730967333,DIAGNOSTIC
37,2,75;77,oscillatory,0.06402195531982374,-4.039446089956953e-18,13,0.992796564131;0.992796564131,1.1433389537128407,1.1719760114436615,True,1.9627069730967333,DIAGNOSTIC
38,4,78;80;82;84,oscillatory,-0.05317118306932355,-6.26526332319854e-18,6,0.99069517292;0.99069517292;0.99121113827;0.99121113827,2.033159444101652,3.2482364019043706,False,1.9627069730967333,DIAGNOSTIC
39,4,79;81;83;85,oscillatory,0.05317118306932355,-6.26526332319854e-18,6,-0.99121113827;-0.99121113827;-0.99069517292;-0.99069517292,2.033159444101652,3.2482364019043706,False,1.9627069730967333,DIAGNOSTIC
40,2,86;88,oscillatory,-0.04865879293096058,-2.638005609767806e-18,5,0.990109610445;0.990109610445,1.3569797972705688,1.449463093937611,True,1.9627069730967333,DIAGNOSTIC
41,2,87;89,oscillatory,0.04865879293096058,-2.638005609767806e-18,5,-0.990109610445;-0.990109610445,1.3569797972705688,1.449463093937611,True,1.9627069730967333,DIAGNOSTIC
42,2,90;92,oscillatory,-0.047477491155209696,-6.595014024419516e-18,8,0.987949973239;0.987949973239,1.4277131018089548,1.451584231586234,True,1.9627069730967333,DIAGNOSTIC
43,2,91;93,oscillatory,0.047477491155209696,-6.595014024419516e-18,8,-0.987949973239;-0.987949973239,1.4277131018089548,1.451584231586234,True,1.9627069730967333,DIAGNOSTIC
44,2,94;96,oscillatory,-0.040025135465003185,-7.914016829303418e-18,4,0.986510366858;0.986510366858,1.7029300302464936,2.0377869566166087,True,1.9627069730967333,DIAGNOSTIC
45,2,95;97,oscillatory,0.040025135465003185,-7.914016829303418e-18,4,-0.986510366858;-0.986510366858,1.7029300302464936,2.0377869566166087,True,1.9627069730967333,DIAGNOSTIC
46,2,98;100,oscillatory,-0.030061431058643385,-2.3082549085468305e-18,12,-0.968547506983;-0.968547506983,1.0327179821893713,1.0328551130147692,True,1.9627069730967333,DIAGNOSTIC
47,2,99;101,oscillatory,0.030061431058643385,-2.3082549085468305e-18,12,0.968547506983;0.968547506983,1.0327179821893713,1.0328551130147692,True,1.9627069730967333,DIAGNOSTIC
48,2,102;103,real_dominant,-0.0,0.007171896895098099,11,-2.18448260962e-15;2.18448260962e-15,1.081408666615129,1.0873746381442815,True,1.9627069730967333,DIAGNOSTIC
49,2,104;106,oscillatory,-0.018398948932960735,1.479756271729129e-17,9,0.923569786291;0.923569786291,1.0873847706486848,1.0878515238175024,True,1.9627069730967333,DIAGNOSTIC
50,2,105;107,oscillatory,0.018398948932960735,1.479756271729129e-17,9,-0.923569786291;-0.923569786291,1.0873847706486848,1.0878515238175024,True,1.9627069730967333,DIAGNOSTIC
51,2,108;109,real_dominant,-0.0,-0.007171896895098091,11,-3.98201019905e-15;3.98201019905e-15,4.680432462547325,5.942391906919313,True,1.9627069730967333,DIAGNOSTIC
52,2,110;112,oscillatory,-0.03610322469059935,1.6487535061048788e-17,9,0.978806944583;0.978806944583,1.5256665979469113,1.9429223659173265,True,1.9627069730967333,DIAGNOSTIC
53,2,111;113,oscillatory,0.03610322469059935,1.6487535061048788e-17,9,-0.978806944583;-0.978806944583,1.5256665979469113,1.9429223659173265,True,1.9627069730967333,DIAGNOSTIC
54,2,114;116,oscillatory,-0.028444339131980145,-3.957008414651709e-18,3,0.97602889751;0.97602889751,1.6581840288279002,2.1311894991974936,True,1.9627069730967333,DIAGNOSTIC
55,2,115;117,oscillatory,0.028444339131980145,-3.957008414651709e-18,3,-0.97602889751;-0.97602889751,1.6581840288279002,2.1311894991974936,True,1.9627069730967333,DIAGNOSTIC
56,1,118,real_dominant,-0.0,-3.1403977900561903e-10,0,0,15504688.08233008,15504688.08233008,True,1.9627069730967333,DIAGNOSTIC
57,2,119;121,oscillatory,-0.015233654835295436,-1.2695401997007567e-17,1,0.930933894879;0.930933894879,2.4698446059213843,3.3292134478637756,True,1.9627069730967333,DIAGNOSTIC
58,2,120;122,oscillatory,0.015233654835295436,-1.2695401997007567e-17,1,-0.930933894879;-0.930933894879,2.4698446059213843,3.3292134478637756,True,1.9627069730967333,DIAGNOSTIC
59,2,123;124,real_dominant,-0.0,-0.0033493864872498206,2,-3.01106502111e-15;3.01106502111e-15,1.9877300813579213,2.3442535919521443,True,1.9627069730967333,DIAGNOSTIC
60,2,125;126,real_dominant,-0.0,0.0033493864872498496,0,-1.41563273727e-15;1.41563273727e-15,1.827218881367602,1.9026749600007742,True,1.9627069730967333,DIAGNOSTIC
61,1,127,real_dominant,-0.0,3.1403980846128453e-10,0,0,15504686.895053718,15504686.895053718,True,1.9627069730967333,DIAGNOSTIC
