cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status
59,1,71,mixed,0.0683192460339181,0.07128383456700449,11,0.0130875169874,1.9123470956290372,1.9123470956290372,True,2.2107596499573745,UNDERRESOLVED
60,1,72,mixed,-0.09419963053393135,-0.02043861195352571,10,0.0395671588918,3.5248162291712726,3.5248162291712726,True,2.2107596499573745,UNDERRESOLVED
61,1,73,mixed,0.09419963053393135,-0.02043861195352571,10,-0.0395671588918,3.5248162291712726,3.5248162291712726,True,2.2107596499573745,UNDERRESOLVED
62,1,74,mixed,-0.09419963053393113,0.02043861195352572,10,0.0395671588918,3.524816229171282,3.524816229171282,True,2.2107596499573745,UNDERRESOLVED
63,1,75,mixed,0.09419963053393113,0.02043861195352572,10,-0.0395671588918,3.524816229171282,3.524816229171282,True,2.2107596499573745,UNDERRESOLVED
64,1,76,mixed,-0.016171443963786943,-0.06803663137121452,8,-0.0199897416752,1.3021603114218303,1.3021603114218303,True,2.2107596499573745,UNDERRESOLVED
65,1,77,mixed,0.016171443963786943,-0.06803663137121452,8,0.0199897416752,1.3021603114218303,1.3021603114218303,True,2.2107596499573745,UNDERRESOLVED
66,1,78,mixed,-0.014846153432676291,-0.06332308742516611,6,0.0109740911262,1.4212784813726163,1.4212784813726163,True,2.2107596499573745,UNDERRESOLVED
67,1,79,mixed,0.014846153432676291,-0.06332308742516611,6,-0.0109740911262,1.4212784813726163,1.4212784813726163,True,2.2107596499573745,UNDERRESOLVED
68,1,80,mixed,-0.01617144396378694,0.06803663137121436,8,-0.0199897416752,1.3021603114218325,1.3021603114218325,True,2.2107596499573745,UNDERRESOLVED
69,1,81,mixed,0.01617144396378694,0.06803663137121436,8,0.0199897416752,1.3021603114218325,1.3021603114218325,True,2.2107596499573745,UNDERRESOLVED
70,1,82,mixed,-0.014846153432676324,0.06332308742516618,6,0.0109740911262,1.421278481372633,1.421278481372633,True,2.2107596499573745,UNDERRESOLVED
71,1,83,mixed,0.014846153432676324,0.06332308742516618,6,-0.0109740911262,1.421278481372633,1.421278481372633,True,2.2107596499573745,UNDERRESOLVED
72,1,84,oscillatory,-0.06707846399987788,-7.914016829303418e-18,9,-0.914618937749,1.0881846616189617,1.0881846616189617,True,2.2107596499573745,UNDERRESOLVED
73,1,85,oscillatory,0.06707846399987788,-7.914016829303418e-18,9,0.914618937749,1.0881846616189617,1.0881846616189617,True,2.2107596499573745,UNDERRESOLVED
74,1,86,mixed,-0.01432664586574739,-0.025415757077461625,0,0.0637803583375,2.4588504972149905,2.4588504972149905,True,2.2107596499573745,UNDERRESOLVED
75,1,87,mixed,0.01432664586574739,-0.025415757077461625,0,-0.0637803583375,2.4588504972149905,2.4588504972149905,True,2.2107596499573745,UNDERRESOLVED
76,1,88,mixed,-0.014326645865747556,0.025415757077461697,0,0.0637803583375,2.458850497214973,2.458850497214973,True,2.2107596499573745,UNDERRESOLVED
77,1,89,mixed,0.014326645865747556,0.025415757077461697,0,-0.0637803583375,2.458850497214973,2.458850497214973,True,2.2107596499573745,UNDERRESOLVED
78,1,90,oscillatory,-0.06250970553374192,-1.8466039268374644e-17,4,0.327733244296,2.507216451462453,2.507216451462453,True,2.2107596499573745,UNDERRESOLVED
79,1,91,oscillatory,0.06250970553374192,-1.8466039268374644e-17,4,-0.327733244296,2.507216451462453,2.507216451462453,True,2.2107596499573745,UNDERRESOLVED
80,1,92,oscillatory,-0.05189151450103096,1.3717629170792594e-16,10,-0.563666107053,1.9862554464166435,1.9862554464166435,True,2.2107596499573745,UNDERRESOLVED
81,1,93,oscillatory,0.05189151450103096,1.3717629170792594e-16,10,0.563666107053,1.9862554464166435,1.9862554464166435,True,2.2107596499573745,UNDERRESOLVED
82,1,94,oscillatory,-0.010383178162800528,-3.00073138111088e-17,9,-0.752927897076,1.2911183361112348,1.2911183361112348,True,2.2107596499573745,UNDERRESOLVED
83,1,95,oscillatory,0.010383178162800528,-3.00073138111088e-17,9,0.752927897076,1.2911183361112348,1.2911183361112348,True,2.2107596499573745,UNDERRESOLVED
