schema,source_family,pair_key,catalog_id,topology_key,variant_key,component_count,selected_representation,sample_count_per_component,fseries_present,short_present,fseries_relative_path,short_relative_path,fseries_sha256,short_sha256,fseries_rows,short_vertices,fseries_field_width,short_field_width,fseries_first_row_all_zero,fseries_first_row_zero_fields,fseries_first_numeric_tokens,short_first_numeric_tokens,fseries_zero_token_styles,short_zero_token_styles,harmonic_origin,origin_method,origin_status,origin_fit_rmsd_j0,origin_fit_rmsd_j1,origin_confidence_ratio,sampled_total_length,edge_cv_max,edge_ratio_max,flatness_min,curvature_max,curvature_rms_max,torsion_rms_max,torsion_max_abs,min_curvature_radius,sampled_dcsd_proxy,sampled_reach_proxy,length_over_diameter_proxy,ropelength_radius_proxy,writhe_sum_midpoint_proxy,acn_self_sum_midpoint_proxy,bishop_closure_mismatch_max_rad,native_backend,native_backend_error,fseries_sampled_length,short_sampled_length,fseries_to_short_length_ratio,fseries_to_short_rms_radius_ratio,fseries_short_shape_rmsd,fseries_short_agreement_status,Q_geom_reference,Q_phase,Dmin_projected_det1,phase_structure_ir_exponent,catalog_topology_status,geometry_status,dynamic_status,epistemic_status,gates_json,entity_role,topology_class,crossing_number,braid_index,genus,determinant,chirality,amphichirality,metadata_status,notes
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,4_1/knot.4_1d,4_1d,4_1,4_1d,1,short,600,True,True,4_1/knot.4_1d.fseries,4_1/knot.4_1d.short,35cde5f38a8f28ade098a4264aef444d9409a675b4d8c3c4431b0bfe8a54f966,b62c0dbc33a169cd0a19f48929bb8bee8d620cb3e35e726584298cfca05902a1,11,160,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,-0.112457 0.495923 -0.139440,"[""0.000000""]","[""0.000000""]",0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.01704367391150732,1.2053891580680305,70.72355199510078,29.18852224689637,0.0009092083801161243,1.0043411883868658,0.4271312198757916,3.874923280360075,1.206269055918617,0.22521229570368526,3.006786659081987,0.2580696255506446,0.9977972583167118,0.2580696255506446,56.55164218690335,113.1032843738067,0.04192365161611897,8.04673016185545,0.26398272522811117,True,,6.417312085477267,29.18852224689637,0.21985738199403443,0.21981311672244508,0.017031787336229873,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",dark-sector candidate,hyperbolic figure-eight knot,4,3,1,5,achiral,true,ORTHODOX_TOPOLOGY_SST_ASSIGNMENT_HYPOTHESIS,Particle assignment not certified
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,4_1/knot.4_1i8,4_1i8,4_1,4_1i8,1,short,600,False,True,,4_1/knot.4_1i8.short,,e63c8a4da2edba5154579278762599c593759e8ded7b40adf7e0fa74ba74ab08,,118,,3,,,,0.002618 -0.000971 1.302843,,[],,,,,,,23.399005491890343,0.004397614486242439,1.0405259761968606,0.7973131078317892,9.98615991635173,2.0700899319692696,3.3467400999805386,80.19626703649466,0.10013859264986943,0.9955278853252788,0.10013859264986943,116.83310536280466,233.66621072560932,0.00020731828614416341,6.757154200623374,0.0015279281818857402,True,,,23.399005491890343,,,,,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":null,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":false,""G7_REPRESENTATION_AGREEMENT"":null,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",dark-sector candidate,hyperbolic figure-eight knot,4,3,1,5,achiral,true,ORTHODOX_TOPOLOGY_SST_ASSIGNMENT_HYPOTHESIS,Particle assignment not certified
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,4_1/knot.4_1p,4_1p,4_1,4_1p,1,short,600,True,True,4_1/knot.4_1p.fseries,4_1/knot.4_1p.short,525ef21b7446fb820fc55e324bca18f4adb81f43a8063d6d42f40bdd1ddab44a,eac4ff3e8e92a51a9012755c3dfd1c8b29b2aec886b8e15661f8375795259769,11,109,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,-0.071878 -1.170038 0.616463,"[""0.000000""]",[],0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.012104423904837312,0.8529697452710608,70.46760357840633,23.281140441221723,0.001311090739479111,1.00668036929121,0.5240778372024705,6.147137869242707,1.6375533219531757,0.045892278015879674,1.124126642728512,0.16267733395138484,0.9930150950064209,0.16267733395138484,71.55619002269596,143.11238004539192,0.10347077516236987,6.6542913492651055,0.6497642630381661,True,,5.275347871911095,23.281140441221723,0.22659318967770728,0.22656522526444295,0.011476008439026084,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",dark-sector candidate,hyperbolic figure-eight knot,4,3,1,5,achiral,true,ORTHODOX_TOPOLOGY_SST_ASSIGNMENT_HYPOTHESIS,Particle assignment not certified
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,4_1/knot.4_1z,4_1z,4_1,4_1z,1,short,600,True,True,4_1/knot.4_1z.fseries,4_1/knot.4_1z.short,0c1627082758aa6de4c30e49d78c79611634574329794233a5cc889741658933,1f80a41a256cc4aadf31c1f4afbca99aa1196e8efbe76ae20be7528b83778dd6,10,112,6,3,False,2,0.042736 0.107483 0.107483 -0.042736 0.000000 0.000000,-0.632000 -1.393102 0.849883,"[""0.000000""]",[],1,PAIRED_SHORT_PROCRUSTES,RESOLVED,1.0025838658036623,0.04061726202372144,24.683689048713564,22.67611348274398,0.001005402101279322,1.005276333577146,0.9602898541018005,5.055267076650397,1.539466309922486,2.1344082821984492e-11,3.7985958879424193e-10,0.19781348538811458,0.9941565916395287,0.19781348538811458,57.316904957851904,114.63380991570381,5.152901265313951e-06,6.536137199998545,8.688813757561737e-05,True,,6.412629200160286,22.67611348274398,0.2827922520779478,0.28284726012454076,0.040389058334722304,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",dark-sector candidate,hyperbolic figure-eight knot,4,3,1,5,achiral,true,ORTHODOX_TOPOLOGY_SST_ASSIGNMENT_HYPOTHESIS,Particle assignment not certified
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_1/knot.5_1,5_1,5_1,5_1,1,short,600,True,True,5_1/knot.5_1.fseries,5_1/knot.5_1.short,fe0e3bafc612fd517b5e54083f53e58caa8fc8ad424ea3baae0c0eae02da3638,b7cf6cea68f6ad9d2da2fcf5e66c3c7da41390671b1ee06048583fb2e3734faa,7,159,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,1.384482 0.206204 -0.561442,"[""0.000000""]",[],1,PAIRED_SHORT_PROCRUSTES,RESOLVED,1.3402786435441605,0.010790760201246063,124.20613733862716,26.262276798289612,0.025441851621317464,2.646209362648157,0.3652630267568095,10.396960272385703,1.917839733793137,0.6029611945761894,11.662429961766282,0.09618195836104107,0.996314693679343,0.09618195836104107,136.52392426710696,273.0478485342139,6.6640531732444535,8.662926854123377,2.069892693283215,True,,16.24538815140545,26.262276798289612,0.6185826261820325,0.6187276902362874,0.0062353360597214545,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":false,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,"T(2,5) torus knot",5,2,2,5,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_1/knot.5_1p,5_1p,5_1,5_1p,1,short,600,True,True,5_1/knot.5_1p.fseries,5_1/knot.5_1p.short,d1eae317d534a7e9e94bebe51729017e065c7f486bc83daf0a8a7beb48a8e3db,e0a600a5babc6aa2b65cbd4832a4c4d673f4684c740b3ca162cc8e3cfdd123e4,10,187,6,3,False,4,0.000 0.000 0.000 -0.186 0.037 0.000,0.032307 0.053954 -0.628057,"[""0.000""]","[""0.000000""]",1,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.7939594142602996,0.027975887877251037,28.380132839534227,33.646278924437226,0.00135664318316193,1.005942135958564,0.2844975256540603,3.6957675152651066,1.3454372715300993,0.5428342935100386,2.2587298527946222,0.2705797904953628,0.9947374111066666,0.2705797904953628,62.17441232924204,124.34882465848408,6.417809061681139,10.625137839568282,2.6338369451877224,True,,5.684681027686553,33.646278924437226,0.16895422642287436,0.16864547508767583,0.02794215195920521,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,"T(2,5) torus knot",5,2,2,5,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_1/knot.5_1u,5_1u,5_1,5_1u,1,short,600,True,True,5_1/knot.5_1u.fseries,5_1/knot.5_1u.short,40967dce870e753ec58ddf60ea1e24ee6be8f56ed896bc95ac8d2057145548cd,08071e7e16fbb777588317f3e28a5b3690a805c48e09e538185e25fa4b4cffd2,7,276,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,-1.683388 -0.003423 0.910129,"[""0.000000""]",[],1,PAIRED_SHORT_PROCRUSTES,RESOLVED,1.2590281122068991,0.023064471888495117,54.58733754207137,54.17434519080874,0.023950857496831394,2.418082870014941,0.4604240140852178,1.914362396902877,0.7466137998688699,1.4246452690734719,34.73657988279394,0.5223671346751458,0.9969014786910615,0.49845073934553075,54.34272728930047,108.68545457860094,7.751825813193654,12.591535880831037,1.5668565124560252,True,,27.55616770281115,54.17434519080874,0.5086571439997091,0.509346545121676,0.01374754699333944,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":false,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,"T(2,5) torus knot",5,2,2,5,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_2/knot.5_2,5_2,5_2,5_2,1,short,600,True,True,5_2/knot.5_2.fseries,5_2/knot.5_2.short,66d4967373194aa89dcedbb17483f89ac4e4f628826eda9fcb5b06169d7ff3b8,7b07195f44ba38e80eeefed9efd0857081be03fd062970d41de1c41105f25f81,10,143,6,3,False,2,-0.215162 -0.028933 0.000000 0.000000 0.005818 -0.007493,0.005555 -1.866419 -0.581324,"[""0.000000""]",[],1,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.7563231635817376,0.03599658797118486,21.01096815584776,27.024562815825256,0.001165011106101599,1.0054846677000882,0.30628226127328956,4.785919708217833,1.490493291150996,0.015905601017930655,0.3896060654622282,0.20894625504956021,0.9687054202515907,0.20894625504956021,64.66869389311445,129.3373877862289,4.818591843001135,8.32646825860815,1.1553756073247927,True,,6.126405751341911,27.024562815825256,0.22669768214545774,0.22655685366430278,0.03527109366073071,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,hyperbolic twist knot,5,3,1,7,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_2/knot.5_2d,5_2d,5_2,5_2d,1,short,600,True,True,5_2/knot.5_2d.fseries,5_2/knot.5_2d.short,b5f29f0ef2fe0ca1dfea4ae85b0c3e887406979e31dd8aeb74ebd5e70bc2a3a4,b84b78bca0532515e2b50b73a4ff9ba1f2541030317b9c8fa29e8633ba428c5f,11,196,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.110196 0.491826 0.107964,"[""0.000000""]","[""0.000000""]",0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.05434210611039589,1.2651136830111376,23.280541987847535,34.78338241883743,0.0009923887941181595,1.0035237942744455,0.3462916118321267,2.841247559700348,1.159739679050834,0.4467627205574582,3.692582059587712,0.3519580673587855,0.9961837607861606,0.3519580673587855,49.41410020782291,98.82820041564582,-4.60155255397333,10.99666823998776,2.52110665776416,True,,6.26528429906439,34.78338241883743,0.18012291684638865,0.18000690965380836,0.05434761474267101,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,hyperbolic twist knot,5,3,1,7,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,5_2/knot.5_2r,5_2r,5_2,5_2r,1,short,600,True,True,5_2/knot.5_2r.fseries,5_2/knot.5_2r.short,dc00c055ee281227174e7d5d870666718c2dfb79f9401c2e1add366b4de8f03a,9dceabb217440a876a3c8f9d2cb6b4c67f9893ae69b08fed1a1cc26033d36398,11,125,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,-0.018515 2.164648 -0.024588,"[""0.000000""]","[""0.000000""]",0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.014397367650550297,1.026559563673478,71.30189272024603,31.080192402406524,0.0011465906314031401,1.0053212284358928,0.34153428052142765,3.99917050451367,1.1609955599001507,0.022526032421849838,0.5503884688576367,0.2500518542211062,0.9924253282929929,0.2500518542211062,62.147494365157016,124.29498873031403,4.467171704550874,7.920846088737855,2.9317650880089374,True,,5.796495955194938,31.080192402406524,0.18650128931460921,0.18643209700596713,0.01445902703656806,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",catalogue candidate,hyperbolic twist knot,5,3,1,7,chiral,false,ORTHODOX_TOPOLOGY_ONLY,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,6_1/knot.6_1,6_1,6_1,6_1,1,short,600,True,True,6_1/knot.6_1.fseries,6_1/knot.6_1.short,d9d4d4b5776c21de35cae284b26b1831ff30ad21e65c9cbf899c2946fbd4f7a4,b10ef15b74029c29716059430bfeb328b7563bafaec413005eb2e8f46ba1027d,10,167,6,3,False,3,0.000000 0.223730 0.048025 0.000000 0.000000 -0.001500,-0.044833 2.510867 0.036877,"[""0.000000""]",[],1,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.8378167326443461,0.028205317013478545,29.70421258672528,32.93060547577784,0.0010566819435759195,1.0046274332235177,0.30021198822721984,3.5480398798283543,1.2925944995677239,0.15176445611346182,1.5866288005716098,0.2818457610032212,0.9611441465709483,0.2818457610032212,58.419550747476876,116.83910149495375,1.4248818720392873,9.739404820474483,2.6560387010379602,True,,6.083586917066713,32.93060547577784,0.18473960102378031,0.18461148816591216,0.028161294529530853,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",,,,,,,,,,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,6_2/knot.6_2,6_2,6_2,6_2,1,short,600,True,True,6_2/knot.6_2.fseries,6_2/knot.6_2.short,83f985f8562cc67b67ccf55a6200df0a75ee105c9085beeb94a7bc4f83dc24e5,a31eb4a1aab987ea94497295bdc4234871265017e8fc239684523d7589682559,10,156,6,3,False,3,0.000000 0.007472 0.063962 0.000000 0.000000 -0.006663,-0.038785 -2.791829 0.038165,"[""0.000000""]","[""0.000000""]",1,PAIRED_SHORT_PROCRUSTES,RESOLVED,1.1065311873399375,0.025980244328677737,42.591254082953974,31.30127680771721,0.0011769651087642603,1.0056917019265632,0.27900870018933166,3.6212014174782854,1.2916954936988283,0.05778600850607306,1.202296276195325,0.2761514438753244,0.9477536441140155,0.2761514438753244,56.67411397249287,113.34822794498574,2.460317259589303,9.868756583785045,2.8945761304709046,True,,6.005491400648747,31.30127680771721,0.19186090834378094,0.19173241700251795,0.025927449116796595,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",,,,,,,,,,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,6_2/knot.6_2d,6_2d,6_2,6_2d,1,short,600,True,True,6_2/knot.6_2d.fseries,6_2/knot.6_2d.short,74a25b30a81bd39f686b602956f5b88dca4aa4d14fc387fb34cbf092e474b7c3,c11231141354b896b7f652d43c24ff209421ed419f2b297334051caf91c88857,11,317,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,0.175698 2.013589 0.009753,"[""0.000000""]","[""0.000000""]",0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.0649537296349915,1.0777480683635905,16.592550950038014,48.89011587846386,0.0005923401192995606,1.002534954257796,0.7646545948842903,1.805875189320077,0.752846949621235,0.17688983193199626,0.5120995726590424,0.5537481249612306,0.9968222192461089,0.49841110962305446,49.045973228244435,98.09194645648887,3.85765155195167,16.82780394301675,0.8811225551402581,True,,5.571048931023713,48.89011587846386,0.113950413717014,0.11394053756303175,0.06493121384428156,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",,,,,,,,,,
sst21d.master-row.v0.2,FRESNEL_FOURIER_SERIES_ARCHIVE,6_2/knot.6_2p,6_2p,6_2,6_2p,1,short,600,True,True,6_2/knot.6_2p.fseries,6_2/knot.6_2p.short,48c7201e671b8c576f2418575a3b7dd0b6db266757584b35609afd9de195caa3,fa75946e68b34af036385c9d659c7bdb24a4151ff5e8ba351daeecb7631d6e8a,11,184,6,3,True,6,0.000000 0.000000 0.000000 0.000000 0.000000 0.000000,-0.300751 -2.556112 -0.806188,"[""0.000000""]",[],0,PAIRED_SHORT_PROCRUSTES,RESOLVED,0.024721790706303468,1.0309819031157208,41.703366692318326,36.474317342381624,0.0013484036268081845,1.0061587628187798,0.3801208929011609,3.036283646608017,1.1945202395413386,0.44487682849769405,2.761001636576217,0.3293499937389412,0.9929353973880722,0.3293499937389412,55.373186633932264,110.74637326786453,3.2280148256383048,11.959225080027705,1.4413136400011224,True,,5.728182443365059,36.474317342381624,0.1570470089842957,0.15692141960283904,0.02278725908633412,PASS,1.0,,,,DIRECTORY_FILENAME_LABEL_ONLY_NOT_RECOMPUTED,SHORT_STATIC_GEOMETRY_SAMPLED,NOT_MEASURED_REQUIRES_TRAJECTORY,RESEARCH_TRACK_DIAGNOSTIC_ONLY,"{""G0_PARSE"":true,""G1_FINITE"":true,""G2_EDGE_UNIFORMITY"":true,""G3_POSITIVE_REACH_PROXY"":true,""G4_FSERIES_ORIGIN_RESOLVED"":true,""G5_NATIVE_BACKEND_AVAILABLE"":true,""G6_FSERIES_SHORT_PAIR_PRESENT"":true,""G7_REPRESENTATION_AGREEMENT"":true,""G8_DYNAMIC_TRAJECTORY_PRESENT"":false,""G9_PHASE_FIELD_PRESENT"":false,""G10_CONVERGENCE_CERTIFIED"":false}",,,,,,,,,,
