blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:8_8:knot.8_8d,knot,1,FAIL,1,0.02231611583956892,0.02479568426618769,1.1111111111111112,0.9352861541091263,0.344667137259035,0.16266973215900649,1.0976243856544327e-14,inf,-0.07067311654785208,-0.001799489101158806,7.077597858143249e-16,True,0.0,False,False,nan
B02,knotplot:knot_6.3,knot,1,FAIL,1,0.09776571563992231,0.10862857293324701,1.1111281850354382,0.22805726081655633,0.11992761167364319,0.0704674163126161,0.21726048435535525,inf,0.161375499688803,0.015396866983347902,2.762828941651571e-16,True,0.0,False,False,nan
B03,fremlin:4_1:knot.4_1d,knot,1,FAIL,1,0.041352395101701175,0.04594710566855686,1.111111111111111,0.5983523625138998,0.5959986746509072,0.06745385669737157,2.926387601999994e-14,inf,-0.5444886932885076,-0.08033949832206941,0.07569219875439553,True,0.0,False,False,nan
B04,knotplot:knot_10.123,knot,1,FAIL,1,0.061203819097771575,0.06800424344196841,1.111154123456507,0.18253475938156993,0.3071566742069805,0.05525281632628453,0.13601375192355,inf,-0.12644693165776866,0.00011070439127656311,0.035015958322066075,True,0.0,False,False,nan
B05,knotplot:knot_9.1,knot,1,FAIL,1,0.07035734737836485,0.07817483042040539,1.1111240197136576,0.34076090211928545,0.2979556889673107,0.009315063747442637,0.15635147727087784,inf,0.3380936636953012,6.200523488623713e-07,0.07652277997460655,True,0.0,False,False,nan
B06,knotplot:link_7.2.6,link,2,FAIL,2,0.061724558742663825,0.06858284304740425,1.1111414997692777,0.46289647168323667,0.08613793424571443,0.09059071633333485,0.13716943754784072,0.1371726618115474,2.3821267777054342,-0.0021950845366203423,0.04134681821734773,True,6.27912077086777e-05,False,False,nan
B07,fremlin:8_2:knot.8_2,knot,1,FAIL,1,0.05980791410697738,0.06645323789664154,1.1111111111111112,0.36657670665784525,0.2523193758248554,0.05194031572507518,0.13290647579328307,inf,0.06827911931000807,0.019673528620198867,0.07316203548341449,True,0.0,False,False,nan
B08,knotplot:torus_2.8,torus_link,2,FAIL,2,0.0783398292735992,0.08704425474844354,1.111156456265022,0.33903524973007426,0.26148591784682995,0.015709952370486415,0.24485767311142384,0.17409561416011865,0.14660056997863447,-0.012275774132740067,0.08236720227764843,True,0.0007882138929815596,False,False,nan
B09,fremlin:8_3:knot.8_3z,knot,1,FAIL,1,0.0590178907385346,0.06557543415392733,1.1111111111111112,0.72173124459101,0.44525723655909577,0.00473869143083757,0.13115086830785466,inf,0.2102832109005215,-0.032685276451004774,0.10118416396649663,True,0.0,False,False,nan
B10,fremlin:8_11:knot.8_11d,knot,1,FAIL,1,0.026590812497325075,0.029545347219250083,1.1111111111111112,0.604656255006795,0.24966287602727852,0.16235907261469618,1.1156607048697274e-14,inf,0.41438334309085745,-0.0164704476075792,4.2797367027778594e-16,True,0.0,False,False,nan
B11,fremlin:5_2:knot.5_2r,knot,1,FAIL,1,0.030098130903377155,0.03344236767041906,1.1111111111111112,0.6349286429251746,0.6459546537300642,0.037871556668582745,0.00808930501066742,inf,0.37413011469388857,-0.05396086875749513,0.0747098712708312,True,0.0,False,False,nan
B12,fremlin:7_1:knot.7_1p,knot,1,FAIL,1,0.058379683337837274,0.06486631481981919,1.1111111111111112,0.2641816278160068,0.5344629523512961,0.010601122039298895,0.12973262963963839,inf,-0.13763905494527934,0.009606870609518117,0.04198475250357973,True,0.0,False,False,nan
B13,knotplot:knot_5.1,knot,1,FAIL,1,0.11940297914230977,0.13266997682478862,1.1111219245958324,0.32286539891150606,0.2174074771684014,0.019251134231681608,0.2653425359741585,inf,-0.07608610610600841,-0.0067413692112087776,0.028751318997094304,True,0.0,False,False,nan
B14,fremlin:12a_1202:knot.12a_1202,knot,1,FAIL,1,0.008762974401658076,0.00973663822406453,1.1111111111111112,0.7835887231684348,0.06923167073248547,0.31209179603601367,0.0035799471325929986,inf,-1.524737852296579,0.013117079736520695,3.375186298828963e-16,True,0.0,False,False,nan
B15,fremlin:7_5:knot.7_5d,knot,1,FAIL,1,0.0124445135606291,0.013827237289587888,1.111111111111111,0.8931453066760694,0.43579592650222704,0.31216876203974064,1.2635251361218763e-15,inf,0.3080510709163746,-0.006699428939635944,9.645333215849083e-17,True,0.0,False,False,nan
B16,fremlin:8_15:knot.8_15d,knot,1,FAIL,1,0.035177756790439635,0.039086396433821814,1.111111111111111,0.6810644226785291,1.0,0.071286125604264,3.3644791662924058e-15,inf,0.604480687849782,0.07075665797810433,3.614932918173723e-16,True,0.0,False,False,nan
