blind_id,status,n_input,thickness_raw,length_raw,ropelength_estimate,extent_core,tail_v2_exponent,tail_v2_fit_r2,tail_velocity_exponent,tail_mu_amp_log_slope,tail_mu_amp_fit_r2,tail_mu_poisson_log_slope,tail_mu_poisson_fit_r2,tail_mu_phi_log_slope,tail_mu_phi_fit_r2,tail_mu_amp_norm_median,tail_mu_poisson_norm_median,tail_mu_phi_norm_median,tail_poisson_to_amp_ratio,tail_phi_to_amp_ratio,tail_poisson_to_phi_ratio,tail_poisson_positive_fraction,tail_anisotropy_median,tail_beltrami_misalignment_median,poisson_identity_rel_rms_max,divergence_rms_norm_max,mu_amp_phys_m3_s2,mu_poisson_phys_m3_s2,mu_phi_phys_m3_s2,mass_amp_kg,mass_poisson_kg,mass_phi_kg,thickness_limiter,thickness_local_raw,thickness_nonlocal_raw,monopole_1_over_r,v2_exponent_abs_error,monopole_plateau,pressure_poisson_monopole,pressure_phi_closure,tail_isotropy,beltrami_closure,overall,source_name
K_6F91A8F13F8F,OK,300,0.3999642502685512,30.715488212056773,76.79558408391057,6.127776457019153,5.998652329207296,0.9999999974024704,2.999326164603648,-4.998652329207297,0.9999999962592212,-4.999127757647144,0.99999999876832,-4.998228606292391,0.9999999937316216,4.448374511660066e-08,2.669541285133208e-07,2.6684720055124464e-07,6.0011612739345885,5.998757520343342,1.0004007085772502,1.0,0.4420079761223073,0.9975318160655752,1.4958838476162021e-16,3.207206080264045e-19,2.9605673896816447e-09,1.7766842367831097e-08,1.7759725893336023e-08,44.3577212543884,266.19783899182084,266.0912139600561,curvature,0.3999642502685512,0.4999687480281551,FAIL,4.998652329207296,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.1_final
K_8DCAD088F6D8,OK,300,0.3870719787149004,31.93861026172881,82.51336190174939,6.114059678442259,6.026813486284973,0.9999986319235156,3.0134067431424865,-5.026813486284957,0.9999980334722564,-5.037642510262791,0.9999960215448724,-5.036749517536473,0.9999961900828896,3.7166572496484307e-09,2.2397024579915052e-08,2.2388053020566988e-08,6.026120536682163,6.023706658095723,1.000400729770464,1.0,0.4648251517284509,0.9876985946522332,1.48686422057451e-16,2.587584314355259e-19,2.4735809053601255e-10,1.4906096692935514e-09,1.4900125768956234e-09,3.706127841661487,22.333573098205832,22.324626955570228,curvature,0.3870719787149004,0.4999991479602942,FAIL,5.026813486284973,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.2_final
K_4C76167C01D3,OK,300,0.3972748573840087,31.97451741208396,80.48462372532467,6.500091460395168,6.038090578037695,0.9999978249577742,3.0190452890188477,-5.038090578037695,0.9999968758305215,-5.051205990273957,0.9999944446975892,-5.050412136033037,0.9999946222974032,8.371252136100465e-09,5.053694561368433e-08,5.0519008716598674e-08,6.036963741152547,6.034821063236027,1.0003550524355351,1.0,0.4949021152495038,0.9982850408338856,1.428231231909572e-16,2.1924866740659144e-19,5.571396027915141e-10,3.3634315808125034e-09,3.362237810089182e-09,8.3475361130233,50.39377284228314,50.3758867609964,curvature,0.3972748573840087,0.499997346081643,FAIL,5.038090578037695,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.3_final
K_0DDAE583D000,OK,300,0.3698615283094689,32.144137391282534,86.90857234653242,6.533883584855451,6.108132435186896,0.9999825498988136,3.054066217593448,-5.1081324351869055,0.9999750490385804,-5.143785172814979,0.9999571153430388,-5.142997204216804,0.9999575915555032,1.351689798767417e-09,8.246346660429074e-09,8.243445985576117e-09,6.100768584588548,6.098622622655861,1.000351876491704,1.0,0.4227699985311173,0.982801019559432,1.5667981252827691e-16,2.186356305471153e-19,8.996024792217326e-11,5.488266543853917e-10,5.486336031178956e-10,1.347860418653241,8.222984498530062,8.220092041381054,curvature,0.3698615283094689,0.4999989224856718,FAIL,5.108132435186896,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_7.4_final
K_A7D0AE82EEEB,OK,300,0.3683106318405431,37.44929616026656,101.67856402385884,6.602835979122107,5.998711192799181,0.9999999974996228,2.9993555963995906,-4.9987111927991785,0.9999999963991474,-4.999069803586157,0.9999999983301748,-4.998293220756368,0.9999999937513708,5.3945228805770615e-08,3.237195383212512e-07,3.236077530301001e-07,6.0008928590663855,5.998820659288466,1.0003454345271534,1.0,0.448927911336324,0.9999792955404534,1.42602012854195e-16,3.2448963275860743e-19,3.590266170545038e-09,2.1544802624971337e-08,2.1537362876210062e-08,53.792400259878015,322.8024305915428,322.69096199167046,curvature,0.3683106318405431,0.4999939062296569,FAIL,4.998711192799181,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.17_final
K_1FB86F8EC279,OK,300,0.3858637192347383,37.4743022912684,97.11797306465884,5.215165600471354,5.996373772161694,0.9999999790063628,2.998186886080847,-4.996373772161698,0.9999999697618486,-4.996416672158583,0.999999971117876,-4.995157430297802,0.9999999459303934,1.3245842107385166e-07,7.947561532770285e-07,7.943142806559668e-07,6.000042480001445,5.996706545468333,1.000556294443928,1.0,0.4529940629577145,0.9999747062703188,1.4607268160683002e-16,6.463020620566914e-19,8.815626492150272e-09,5.289413344072776e-08,5.286472508788159e-08,132.08316216157908,792.504583862394,792.0639630804967,curvature,0.3858637192347383,0.4999908973757263,FAIL,4.996373772161694,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.18_final
K_1931167FB8EF,OK,300,0.3355451375951775,36.84827762470616,109.81615733964892,7.961292741835669,6.034257630744354,0.9999981606770972,3.017128815372177,-5.034257630744357,0.999997357381614,-5.0461864765280255,0.9999952156065152,-5.045629863333784,0.999995336252192,3.67152254993317e-09,2.2148786648380745e-08,2.2143438928933025e-08,6.032589027346135,6.031132487348084,1.000241503565227,1.0,0.4740944327452612,0.9885087046437068,1.4780636376949134e-16,1.6011222887753345e-19,2.4435419956932757e-10,1.4740884631078735e-09,1.4737325514425091e-09,3.661121009983483,22.086038432612767,22.08070586342402,curvature,0.3355451375951775,0.499993792595436,FAIL,5.034257630744354,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_8.1_final
K_407A28D944DF,OK,300,0.4617163708056828,40.20367562500433,87.07439927860904,5.820019245244948,5.997274186813053,0.9999999894454632,2.9986370934065265,-4.997274186813053,0.9999999847987036,-4.997433022564693,0.999999988061836,-4.996419772656906,0.9999999745110668,1.5173962296074195e-07,9.104630679319184e-07,9.10056260828652e-07,6.000166931793902,5.99748597677814,1.0004470131361942,1.0,0.4372148492423643,0.9991526677956112,1.4465044721304892e-16,6.55929254597085e-19,1.0098865962895576e-08,6.0594881599185e-08,6.056780699382828e-08,151.30973979137252,907.8836971545333,907.478042548706,curvature,0.4617163708056828,0.499996879650521,FAIL,4.997274186813053,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.1_final
K_AC366EE8697E,OK,300,0.3594704285977201,40.49438851342391,112.65012443830472,7.514211596403561,6.011078271460165,0.999999802663986,3.0055391357300825,-5.011078271460161,0.9999997160455316,-5.015419273160128,0.999999446177988,-5.0148122898303855,0.9999994898643996,8.123369973830639e-09,4.8834877958552925e-08,4.882179441104127e-08,6.011652567330311,6.0100419614421385,1.0002679857975212,1.0,0.4667814842969219,0.9983958808266692,1.4912112477537264e-16,1.7633016347974186e-19,5.406420744432106e-10,3.250152314833312e-09,3.2492815535248203e-09,8.100356208789098,48.696527198857,48.683480717450834,curvature,0.3594704285977201,0.499991783091688,FAIL,5.011078271460165,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.2_final
K_D51FC05BAC2B,OK,300,0.3223054319874466,40.77862728214819,126.52168792406968,8.012222180399219,6.007243965696446,0.9999997338878228,3.003621982848223,-5.007243965696445,0.9999996169832795,-5.01237862375924,0.9999989055603924,-5.011844528289025,0.9999989597430112,1.3116213286370551e-09,7.878368854044098e-09,7.87651239908034e-09,6.006587939699598,6.005172550270328,1.000235695047465,1.0,0.4937163509246403,0.9974493717773398,1.55381878593973e-16,1.4973649277967292e-19,8.729353436845959e-11,5.243362907513418e-10,5.24212736405553e-10,1.3079054637708765,7.856049184953356,7.854197989385451,curvature,0.3223054319874466,0.4999993588290713,FAIL,5.007243965696446,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,knot_9.35_final
K_1CABF6170165,OK,600,0.0340665409688413,24.506404032345984,719.3687217836567,68.49968967490123,6.00240900016159,0.9999999868507344,3.001204500080795,-5.002409000161588,0.9999999810680972,-5.003402549358315,0.9999999599898804,-5.003395194961856,0.9999999601363404,4.728991513270008e-09,2.8383843593222037e-08,2.8383751839394525e-08,6.002092309443614,6.002072907034612,1.0000032326180144,1.0,0.4653175336201918,0.9999142064619008,1.5044826126783903e-16,3.676179695096974e-21,3.1473289903020466e-10,1.889055912798085e-09,1.889049806221652e-09,4.715594130174022,28.303431263174943,28.303339769288947,curvature,0.0340665409688413,1.4231896372279609,FAIL,5.00240900016159,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_0.2.1_final
K_E53BF3CE0FCA,OK,900,0.0058640353780455,36.41535547988168,6209.948121428111,821.0100489098801,6.0120866194101374,0.9999997693515966,3.0060433097050687,-5.012086619410119,0.9999996681332586,-5.016115250865515,0.9999994110988742,-5.016115203173667,0.999999411102354,2.187392448542288e-11,1.3148385986538993e-10,1.3148385700924854e-10,6.010986275142935,6.010986144570053,1.0000000217223728,1.0,0.4606160555854178,0.9764559921023735,1.6008601632220587e-16,1.0374602819016956e-23,1.455795310088104e-12,8.750765628357045e-12,8.750765438269656e-12,0.021811954962889,0.1311113619159619,0.1311113590679121,self_distance,0.036791122856225,0.0058640353780455,FAIL,5.0120866194101374,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_0.3.1_final
K_27FC810CAF76,OK,600,0.0478397214721796,48.933991045985024,1022.8736610525992,120.36904877729611,6.015281851926863,0.999999626093436,3.007640925963432,-5.015281851926856,0.9999994621213684,-5.020419681129512,0.99999903782981,-5.020417330280455,0.9999990380557988,5.668639211564522e-10,3.4090437008238318e-09,3.4090401495666158e-09,6.013866068366255,6.0138598036224895,1.0000010417176273,1.0,0.4413105212843588,0.9961464396985628,1.4977974948659994e-16,7.016532348068902e-22,3.772701320367394e-11,2.268852045663804e-10,2.2688496821630959e-10,0.5652579776706762,3.39938577178701,3.3993822305906183,curvature,0.0478397214721796,0.5679110646575684,FAIL,5.015281851926863,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_2.2.1_final
K_C75E13C6350E,OK,600,0.0271211728811015,27.50314786767665,1014.0840142957568,86.88982984324493,7.354426385964771,0.999781797121275,3.6772131929823857,-6.354426385964765,0.9997077374234374,-6.474805181500535,0.9997676284886616,-6.474800463488525,0.999767633547624,1.5828010671028555e-11,1.1660678394152474e-10,1.166065425390282e-10,7.367115575361642,7.367100323761074,1.0000020702311492,1.0,0.6555508804205075,0.9583848422964066,1.614182434156206e-16,1.4274922692083805e-21,1.0534160762173065e-12,7.760637982436864e-12,7.760621916155637e-12,0.0157831694142802,0.1162764332205154,0.1162761925019198,curvature,0.0271211728811015,0.3704504067986788,FAIL,6.354426385964771,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_4.2.1_final
K_6D8C79729892,OK,600,0.0291570602611186,29.50315444067084,1011.8699956872448,84.01325901661352,6.018145473896435,0.9999994801613836,3.0090727369482173,-5.018145473896439,0.9999992523345574,-5.024195628269702,0.999998676822202,-5.024190851244332,0.999998677355018,9.802030333208266e-10,5.897398629516593e-09,5.8973860601420685e-09,6.016507222525944,6.0164943992902495,1.000002131346735,1.0,0.4515128053920723,0.7580301711080686,1.5277837201550758e-16,1.6132588651687885e-21,6.523634932513144e-11,3.924949668858788e-10,3.924941303447956e-10,0.9774260870073482,5.880691111964983,5.880678578199895,curvature,0.0291570602611186,0.4650162335008388,FAIL,5.018145473896435,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_5.2.1_final
K_BF0B5AA47131,OK,600,0.0167216180348617,34.933531082417204,2089.123852104898,154.83485591649475,6.001212631310946,0.9999999972566972,3.000606315655473,-5.00121263131095,0.9999999960499631,-5.00165921110593,0.9999999923212258,-5.001657793146109,0.999999992333466,2.8012439561589566e-09,1.6810488162823618e-08,1.6810477587362113e-08,6.001079672430252,6.001075897156956,1.000000629099408,1.0,0.4409493796331933,0.8900716472113174,1.4477389510625964e-16,7.912146441360229e-22,1.8643375204602727e-10,1.1188037996583164e-09,1.118803095819951e-09,2.7933079430955656,16.762863516148755,16.762852970647874,self_distance,0.0357663728980399,0.0167216180348617,FAIL,5.001212631310946,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.2.1_final
K_E2CA4F9C0BB3,OK,901,0.0413690448658284,40.5813913805677,980.9603173625266,67.6666319432319,6.064705600894823,0.9999938263210776,3.0323528004474114,-5.064705600894826,0.9999911477450883,-5.085443496306094,0.9999849469327794,-5.0854360223518364,0.9999849497102352,5.09770877774713e-10,3.088821813701321e-09,3.088811598647488e-09,6.059235527900023,6.059215489380212,1.0000033071145673,1.0,0.4310851610660115,0.8571748715678718,1.4594308618754314e-16,1.980588817323477e-21,3.3927247649523737e-11,2.0557318432185677e-10,2.0557250447003263e-10,0.5083266806934621,3.0800710834373164,3.080060897323055,curvature,0.0413690448658284,0.1793714592343982,FAIL,5.064705600894823,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.1_final
K_6CA7D1A711CE,OK,899,0.0291295856222943,45.00294127713581,1544.9221235297205,86.53664203123913,6.045938234425422,0.9999968326323312,3.022969117212711,-5.045938234425429,0.9999954528274776,-5.060816537120875,0.9999921632560248,-5.060811944723587,0.9999921645059626,1.4064020450315534e-09,8.497449671657982e-09,8.497432479312733e-09,6.041977613497666,6.041965389151641,1.000002023239995,1.0,0.453297755103256,0.7551068210218954,1.4819254249911863e-16,1.5734693738426284e-21,9.360156210741676e-11,5.655385428414233e-10,5.655373986235396e-10,1.4024176633866736,8.473376126955987,8.473358983317198,self_distance,0.0577520679757544,0.0291295856222943,FAIL,5.045938234425422,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.2_final
K_CD95A81CD2CF,OK,899,0.0135733996846764,33.38068313854217,2459.2720994009333,171.33388156458693,6.108696289228563,0.9999836973093584,3.054348144614281,-5.108696289228566,0.9999766904901162,-5.142232987259862,0.9999618483089672,-5.142231817285975,0.9999618489910312,2.1026386550703368e-10,1.2826355974545831e-09,1.282634936348574e-09,6.100123739100939,6.100120594927747,1.0000005154280385,1.0,0.5889076620341085,0.7940474841095211,1.476498412819846e-16,3.5401120166012734e-22,1.39938834245371e-11,8.53644204802299e-11,8.536437648103676e-11,0.2096681813004674,1.279001850085101,1.2790011908520262,self_distance,0.0382322006183857,0.0135733996846764,FAIL,5.108696289228563,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_6.3.3_final
K_87FA62BBE542,OK,600,0.0466016376771082,43.07399538239593,924.302181842738,61.14022254062586,6.128726021283095,0.9999775791817964,3.064363010641548,-5.128726021283104,0.9999679838795532,-5.168012842290537,0.999948207425672,-5.168003753360848,0.9999482134617044,2.1319490341351742e-10,1.304493426723468e-09,1.3044881446130183e-09,6.118783356622952,6.118758580653333,1.0000040491824105,1.0,0.5951371461451722,0.7715646245546142,1.5474873153793668e-16,3.3174569196310494e-21,1.4188955472115623e-11,8.681914459064524e-11,8.681879304551555e-11,0.2125909154835057,1.3007977554297117,1.3007924882836486,curvature,0.0466016376771082,0.1695764151000819,FAIL,5.128726021283095,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.5_final
K_E57EDBD0D445,OK,600,0.0098812078576121,54.07647997594575,5472.658884944631,372.9823813636884,6.018064822736256,0.999999485338162,3.009032411368128,-5.018064822736261,0.9999992597761788,-5.024082387033399,0.999998687892032,-5.024082138045797,0.9999986879200796,4.000874074139755e-10,2.4070929917862453e-09,2.4070927256952303e-09,6.016417780666604,6.016417115584397,1.000000110544564,1.0,0.4497273693944125,0.7465461054036686,1.45665238727693e-16,7.154716377340941e-23,2.6627383290397862e-11,1.6020146228097454e-10,1.6020144457157568e-10,0.3989539470865539,2.4002736209186666,2.4002733555814952,self_distance,0.0530666796958833,0.0098812078576121,FAIL,5.018064822736256,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.6_final
K_BD44E8868E58,OK,600,0.0405500010652878,39.111691471172456,964.529973949947,62.08868994387073,6.005190554349947,0.9999999556942468,3.002595277174973,-5.005190554349944,0.9999999362217687,-5.006971092112661,0.9999998838353124,-5.006962303192927,0.9999998841290996,2.690136654480173e-09,1.615350573271075e-08,1.6153442644816832e-08,6.0047156733872935,6.004692221829985,1.0000039055386092,1.0,0.4545915215633138,0.923282011636144,1.534983439938027e-16,3.982362302792562e-21,1.7903912613843995e-10,1.075079046873055e-09,1.0750748481267279e-09,2.68251541192994,16.10774233811868,16.107679428954768,curvature,0.0405500010652878,0.1675917965577011,FAIL,5.005190554349947,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_7.2.8_final
K_556812E2D5CC,OK,600,0.0272845324610255,40.93872409693592,1500.4370756733565,115.19663323392784,6.037608324138407,0.9999977623318296,3.018804162069204,-5.037608324138401,0.9999967857745472,-5.050207763773394,0.9999942295759436,-5.050205108183045,0.999994230210581,1.841745125503757e-11,1.1113264966455156e-10,1.1113252143585791e-10,6.034094952967741,6.034087990620352,1.0000011538359068,1.0,0.4830304898026438,0.7333353066768822,1.7201417512985414e-16,7.206789830006092e-22,1.2257534846446009e-12,7.396312915276607e-12,7.396304381155035e-12,0.0183652740309036,0.1108178073397451,0.1108176794743274,self_distance,0.0440790826029922,0.0272845324610255,FAIL,5.037608324138407,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_8.2.1_final
K_7E39AC7E0592,OK,600,0.0511428837532589,51.58451052157011,1008.6351557812388,68.3371485962241,6.042115202640632,0.9999969882375372,3.021057601320316,-5.042115202640621,0.999995675134354,-5.0567505512942965,0.9999920781080333,-5.056743156925698,0.99999208014408,2.5552403392287777e-10,1.5428191000336067e-09,1.5428140981022103e-09,6.037862960864419,6.037843385674877,1.0000032420830238,1.0,0.4683555187052233,0.8295164745350413,1.665645787766886e-16,1.9731322601850894e-21,1.7006124824451107e-11,1.0268065118539026e-10,1.0268031828727346e-10,0.2548001262222422,1.5384482445408547,1.5384432567800888,curvature,0.0511428837532589,0.500000015626671,FAIL,5.042115202640632,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_9.2.20_final
K_5C903FE7DD28,OK,600,0.021674805054429,53.14593807415068,2451.9684463455333,169.39919463522443,6.0192216445802105,0.9999982939261296,3.009610822290105,-5.019221644580219,0.999997546390584,-5.030798405723388,0.999993567367978,-5.030797216924606,0.9999935676594384,1.3890735428777314e-11,8.354049778838535e-11,8.354045375495919e-11,6.014116258763035,6.014113088777803,1.000000527091058,1.0,0.4416164938190171,0.923228237147243,1.5745194303711875e-16,3.1148338407472593e-22,9.24482824486524e-13,5.559947185691577e-12,5.559944255094676e-12,0.013851382534296,0.0833038249058564,0.0833037809971783,self_distance,0.0532801406248905,0.021674805054429,FAIL,5.0192216445802105,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,link_9.2.40_final
