blind_id,status,n_input,thickness_raw,length_raw,ropelength_estimate,extent_core,tail_v2_exponent,tail_v2_fit_r2,tail_velocity_exponent,tail_mu_amp_log_slope,tail_mu_amp_fit_r2,tail_mu_poisson_log_slope,tail_mu_poisson_fit_r2,tail_mu_phi_log_slope,tail_mu_phi_fit_r2,tail_mu_amp_norm_median,tail_mu_poisson_norm_median,tail_mu_phi_norm_median,tail_poisson_to_amp_ratio,tail_phi_to_amp_ratio,tail_poisson_to_phi_ratio,tail_poisson_positive_fraction,tail_anisotropy_median,tail_beltrami_misalignment_median,poisson_identity_rel_rms_max,divergence_rms_norm_max,mu_amp_phys_m3_s2,mu_poisson_phys_m3_s2,mu_phi_phys_m3_s2,mass_amp_kg,mass_poisson_kg,mass_phi_kg,thickness_limiter,thickness_local_raw,thickness_nonlocal_raw
K_7AFEDA9B5A86,OK,300,0.37656538889793645,24.099751970349022,63.99885034808914,5.103971819154203,5.996315063629744,0.9999999792743404,2.998157531814872,-4.996315063629742,0.9999999701477127,-4.996424582148466,0.9999999734021009,-4.995110482674176,0.9999999478507081,1.2439508470357506e-07,7.463848556060812e-07,7.459516801790948e-07,6.000115337231089,5.996633082059845,1.0005807017243828,1.0,0.43909672021435736,0.9989338460030468,1.437234125984586e-16,6.609505697980143e-19,8.278979889052861e-09,4.967483420893381e-08,4.964600468840254e-08,124.04266947923921,744.2703236134698,743.838375386221,curvature,0.37656538889793645,0.5000009700453378
K_54C84D7AE5C6,OK,600,0.009546397485528532,32.148372015084284,3367.5920224166534,242.0547749313451,6.001044537031485,0.999999997801967,3.0005222685157427,-5.00104453703149,0.9999999968350529,-5.001444795697025,0.9999999937086969,-5.0014442139256525,0.9999999937132532,2.014714259155184e-09,1.2090137830108898e-08,1.2090134714565224e-08,6.000919373637913,6.000917827243103,1.0000002576930487,1.0,0.44033235001953863,0.617743876646567,1.4800621459110357e-16,3.3761520192681493e-22,1.3408712147654843e-10,8.046460050239599e-10,8.046457976723311e-10,2.0090065096946264,12.055886085791169,12.055882979073928,self_distance,0.032892822140480754,0.009546397485528532
K_815FBFFA77C1,OK,300,0.4096252296610085,32.071724706881255,78.29528648277523,5.601313282865714,5.997008093157723,0.9999999868819833,2.9985040465788617,-4.9970080931577305,0.9999999811062859,-4.997145730325512,0.9999999843031977,-4.996053003434749,0.9999999677433612,1.3843562522760334e-07,8.306337913245304e-07,8.302332792960193e-07,6.000144760128597,5.9972516318037705,1.0004824090270759,1.0,0.4379655781088355,0.9990180730178011,1.4692599226809233e-16,6.680771600836432e-19,9.213432829109593e-09,5.528193071237872e-08,5.5255275068891935e-08,138.04343270619532,828.2805794222425,827.8812020570238,curvature,0.4096252296610085,0.5000024510006509
K_8D07A81DC11B,OK,600,0.03975677382145501,39.7608482594539,1000.102484120497,67.54414464443552,6.0007004892003755,0.9999999988269079,3.0003502446001877,-5.0007004892003755,0.9999999983108262,-5.001002984025212,0.9999999963526639,-5.000995499813145,0.9999999963972092,9.074140195271375e-09,5.4450451135724353e-08,5.4450270817455015e-08,6.000618236436222,6.00059836477175,1.00000331161382,1.0,0.439006595707229,0.9010844328902123,1.466582803028922e-16,3.99124100876413e-21,6.03919554909382e-10,3.6238906945296836e-09,3.6238786936429202e-09,9.048432868006863,54.296191278930884,54.29601147150893,curvature,0.03975677382145501,0.4699935089845718
K_DA8C4925D735,OK,300,0.46254315076160507,40.20335432262504,86.91806214496486,5.809258197846984,5.9972632211883345,0.999999989353974,2.9986316105941673,-4.997263221188329,0.999999984666924,-4.997422072286758,0.9999999879453632,-4.99640506681258,0.9999999742810035,1.5204267631344536e-07,9.12281441377661e-07,9.118723108342868e-07,6.0001669498170145,5.997476057014452,1.0004486708703764,1.0,0.43721586750781916,0.9991527849644055,1.5189591341570667e-16,6.197179842074356e-19,1.011903534996035e-08,6.071590147086213e-08,6.068867223147005e-08,151.61193458430623,909.6969190905734,909.2889476270179,curvature,0.46254315076160507,0.49999672307255183
K_FCB121101D97,OK,900,0.06362908387917802,33.97617649624931,533.9724293495237,26.397906825453685,5.9999317144874995,0.999999999999522,2.9999658572437498,-4.999931714487494,0.9999999999993118,-4.99998203724422,0.999999999981157,-4.999932774042077,0.9999999999955087,6.802418436203113e-08,4.0814870530926827e-07,4.081398385085052e-07,6.000052909669043,5.99992256189867,1.0000217249087848,1.0,0.4413813075155997,0.9919338158137396,1.4482725036257352e-16,4.5291136382330235e-20,4.5272757813902155e-09,2.7163894225004555e-08,2.7163304104700585e-08,67.83146968806041,406.9924070689744,406.9835653881394,curvature,0.06362908387917802,0.06697763983211749
K_DD20ED17B181,OK,900,0.05725648026050176,50.421096480348204,880.6181632357705,42.43492562143666,6.000332987194487,0.9999999996860077,3.0001664935972436,-5.00033298719448,0.9999999995478611,-5.000506136608389,0.999999998906678,-5.000487134264584,0.9999999989679769,3.235209634064115e-08,1.941231154492816e-07,1.941214854028107e-07,6.0003257101278304,6.0002753255575785,1.0000083970430553,1.0,0.439943695225023,0.9156468185216893,1.4926202120639329e-16,1.611334890457442e-20,2.153158668697551e-09,1.2919653317770526e-08,1.291954483179632e-08,32.26044182457413,193.57315850007532,193.57153307157785,curvature,0.05725648026050176,0.3578946518492616
K_E02CE8D3915C,OK,900,0.0620129625997013,62.13789664842422,1002.0146440919034,48.17927751245602,6.000786398132793,0.9999999987401617,3.0003931990663966,-5.000786398132792,0.9999999981859278,-5.001104017891187,0.9999999962794676,-5.00108938463635,0.9999999963668477,1.6525444754141352e-08,9.916470533154866e-08,9.91640611516407e-08,6.000728380196698,6.000689399103146,1.0000064961025241,1.0,0.44097979742079585,0.9266450299590643,1.5021968648172366e-16,9.466638937711151e-21,1.0998330448763976e-09,6.599799365867948e-09,6.599756493173134e-09,16.47862764449302,98.88376857300314,98.88312621807732,curvature,0.0620129625997013,0.20060623317537096
K_C4CB70901706,OK,900,0.15570662221174184,156.81152552613622,1007.0960585921121,28.801403191010536,6.000128977982591,0.9999999999089437,3.0000644889912955,-5.000128977982589,0.99999999986888,-5.000255077425964,0.9999999995622822,-5.000214075019469,0.999999999642434,1.410889817499034e-07,8.465620738043291e-07,8.465466784088024e-07,6.000199755534125,6.000090637193801,1.000018186115331,1.0,0.43986436617915164,0.9562166204173577,1.6860833398883414e-16,5.702941146286812e-20,9.390024093458627e-09,5.6342020270029996e-08,5.634099564618531e-08,140.68927218522734,844.163736572075,844.1483847921927,curvature,0.15570662221174184,0.4671887709615036
K_D89AA47313CD,OK,900,0.08364136455954659,229.69899265480356,2746.2367916209037,72.62997846245136,6.000233017928193,0.9999999997408836,3.0001165089640964,-5.000233017928193,0.9999999996268781,-5.000382596473108,0.9999999989868391,-5.000376123340056,0.9999999990070298,8.181685699234883e-08,4.909164669677592e-07,4.909150609601681e-07,6.00018730875555,6.000170123940063,1.0000028640547072,1.0,0.43788705594440636,0.9533699762639574,1.5026159543002761e-16,9.945837379223756e-21,5.4452321427271225e-09,3.267241279601907e-08,3.267231922070942e-08,81.58506723891828,489.52568503092573,489.52428300659875,self_distance,0.22720732272723543,0.08364136455954659
K_D034F7BFAFEA,OK,900,0.1264786931586866,118.05408057947488,933.391052921129,28.853541112314613,6.000180647596378,0.9999999998808082,3.000090323798189,-5.000180647596371,0.9999999998283658,-5.000317564628018,0.9999999994913866,-5.000276590929829,0.999999999578424,1.3556570992261567e-07,8.134282324318089e-07,8.13413476109873e-07,6.0002506009531045,6.000141750994333,1.0000181412312057,1.0,0.44054859391692613,0.9772507643886148,1.4057713956905165e-16,5.359057694695754e-20,9.022428729953294e-09,5.41368334089588e-08,5.413585131796353e-08,135.1816479623825,811.1237644241165,811.1090499073091,curvature,0.1264786931586866,0.31473007290613464
