basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
CONVERGED_GROWTH,66a91fcb521a7d75,5ce3e2bfb0d1f8f8,0.9611133935361171,P00036,TIE
CONVERGED_GROWTH,2de59b2f24af8971,97219f7cacbb8b2c,0.9839514547136903,P00037,TIE
CONVERGED_GROWTH,729da6bae9b899ec,b786583ec5f85a7f,1.0728937405109418,P00038,B
CONVERGED_GROWTH,9c74e90572706b6e,781cc3fa2a6752fa,1.0059925070482598,P00039,TIE
MODE_GATE,eeb63203b4cba3cc,45a2f90f86e3fe14,,P00040,INDETERMINATE
MODE_GATE,7725992fabe6185d,609539a897083013,,P00041,INDETERMINATE
NEUTRAL_NEUTRAL,df4888d94bd5fd4e,d0b101012f232fbe,1.0,P00042,TIE
NEUTRAL_NEUTRAL,533f1addc9b32f8b,6be7a8a525ce81db,1.0,P00043,TIE
MODE_GATE,6bb564c80dabc439,ce1d3325b6f15875,,P00044,B
CONVERGED_GROWTH,c4d69b1daecc75f0,54e488cf492509f3,0.9983443459130761,P00045,TIE
MODE_GATE,6e8751143c961f74,426dc6b0726dc250,,P00046,INDETERMINATE
NEUTRAL_NEUTRAL,d85e3a4931d367b2,43a58c9a991a32e9,1.0,P00047,TIE
MODE_GATE,aff261a54de862cc,106307f2a16f661b,,P00048,B
CONVERGED_GROWTH,6c2cd84d4bc121a5,72e769f98fc785ee,0.9067168275969204,P00049,A
MODE_GATE,2ce26b47f0244f5a,1f0e7ec77c144cfb,,P00050,INDETERMINATE
MODE_GATE,4b170432f811b1b4,732ed789cc8d16c7,,P00051,INDETERMINATE
MODE_GATE,b606b4a76661236c,31b282eeac0c7adf,,P00052,A
MODE_GATE,8c7ff045dc2629df,0cdad10536c9ac9c,,P00053,INDETERMINATE
NEUTRAL_NEUTRAL,dda245a4c743e433,5beecf7ed9636968,1.0,P00054,TIE
NEUTRAL_NEUTRAL,0079110f3b0cd9da,4d8983d8d59d6673,1.0,P00055,TIE
MODE_GATE,9f8aaef6c0315d0c,fa6211034dfdee38,,P00056,A
CONVERGED_GROWTH,ae7e3dd8240584f7,b4c8486b6f254862,1.0239873415797802,P00057,TIE
NEUTRAL_NEUTRAL,5da4b1c249a7db5a,31e5f6a0baa6b29c,1.0,P00058,TIE
MODE_GATE,4bc9687eebfe0768,77070b98ab7ab5d0,,P00059,B
CONVERGED_GROWTH,1be119a811185cfc,6dd8ebcf2ff010ec,1.0451614197451446,P00060,TIE
CONVERGED_GROWTH,11c663e4127d16e7,60f164e9e0c52881,0.9845591592137924,P00061,TIE
CONVERGED_GROWTH,23ab80fc2ab8f144,2a3c014af95964c4,1.2170249678676635,P00062,B
CONVERGED_GROWTH,948bb92a5e7e940b,898fca8684ac4178,0.9969906183468715,P00063,TIE
MODE_GATE,3b156352501524e4,c032898fa6f8ebb8,,P00064,INDETERMINATE
MODE_GATE,ceeab256fe104f90,89c15b9c49cbcd9f,,P00065,INDETERMINATE
NEUTRAL_NEUTRAL,c816ced72d93085b,7a525c15f231ba39,1.0,P00066,TIE
NEUTRAL_NEUTRAL,accb4480a6517be5,37f87572287ea62d,1.0,P00067,TIE
MODE_GATE,6341bf133947b67a,8ce3f429457afb67,,P00068,A
CONVERGED_GROWTH,6cf68d531b895c4c,76876a2c5ad56c9c,0.9833557380141411,P00069,TIE
MODE_GATE,4545bd3bff89f757,fe718172a4e33056,,P00070,B
NEUTRAL_NEUTRAL,d13773916d5916a2,daabda5473289f55,1.0,P00071,TIE
MODE_GATE,74fe2fe9a0ddbf13,86e0f28e3568ed56,,P00072,INDETERMINATE
CONVERGED_GROWTH,d4e61926c8407230,b0310b9c1d88e814,1.0622357713872352,P00073,B
MODE_GATE,e2207665f7ecc4fe,3b6c6658e295ea2d,,P00074,INDETERMINATE
MODE_GATE,c5fd6e68e4d36fbd,c1be88456f0d7a57,,P00075,INDETERMINATE
NEUTRAL_NEUTRAL,bae1e926d2afe9a7,8dcf0f6fa5a53566,1.0,P00076,TIE
MODE_GATE,426e9cf82d2b3c37,71c8be158d366487,,P00077,B
NEUTRAL_NEUTRAL,349d6539ef417069,7bd2ace032e92172,1.0,P00078,TIE
NEUTRAL_NEUTRAL,35e6f87996fabf26,9edb00ebc51bb4b4,1.0,P00079,TIE
MODE_GATE,66612dbc76c9aa47,de208b875f8cd139,,P00080,B
CONVERGED_GROWTH,e880682cb457a032,1b659951d35a3989,1.0264415178645998,P00081,TIE
NEUTRAL_NEUTRAL,5b39d31dcfc173ab,a94855708b5e09f1,1.0,P00082,TIE
NEUTRAL_NEUTRAL,8da137e53df83728,e4d14be3ea7aaba0,1.0,P00083,TIE
CONVERGED_GROWTH,c4df60f0a98e9487,78ea77f14f8f5a0c,1.0135799378839048,P00084,TIE
CONVERGED_GROWTH,efabc15b7725d8ec,4aa7355ec75b7286,0.9799661414755718,P00085,TIE
CONVERGED_GROWTH,1defa44d82c5aaeb,b29fb628f4ec7ca4,0.956507362002536,P00086,TIE
CONVERGED_GROWTH,c2d23c5abacf6301,5748c21d3767c9fc,1.040108416337787,P00087,TIE
MODE_GATE,0470d88e5a8fc104,f344f46deaf2678e,,P00088,INDETERMINATE
MODE_GATE,77519bdc7b53b80e,ea8a8314100b5ae7,,P00089,B
NEUTRAL_NEUTRAL,ae7e36f2549b5dd7,aa45bea8ea93697c,1.0,P00090,TIE
NEUTRAL_NEUTRAL,2132b65ff86a4949,bbc58aa9377efa08,1.0,P00091,TIE
MODE_GATE,2c5a7934040bd345,af6aee2cab45caf0,,P00092,INDETERMINATE
CONVERGED_GROWTH,f2fe1d811d0bae8e,69b9fd4acf019802,0.9900114747430876,P00093,TIE
MODE_GATE,e909012d41e6bb48,bca278707342f4ab,,P00094,A
NEUTRAL_NEUTRAL,74ee9868941a71d8,f076b0887d5974c5,1.0,P00095,TIE
