pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00048,82bc09a379ce3647,1f62da86f7782a9c,geometry/82bc09a379ce3647.npz,geometry/1f62da86f7782a9c.npz
P00049,a122db2110bf4238,7d099c55d01f21b3,geometry/a122db2110bf4238.npz,geometry/7d099c55d01f21b3.npz
P00050,6b8df27ff28faf11,280df9f992578cec,geometry/6b8df27ff28faf11.npz,geometry/280df9f992578cec.npz
P00051,8861c293e2827952,cb08fc7efab1349d,geometry/8861c293e2827952.npz,geometry/cb08fc7efab1349d.npz
P00052,664c6e46161e26fe,307f47ef1ef01e99,geometry/664c6e46161e26fe.npz,geometry/307f47ef1ef01e99.npz
P00053,0555a5e9b4d54b67,2ba9f1b62e5e1da8,geometry/0555a5e9b4d54b67.npz,geometry/2ba9f1b62e5e1da8.npz
P00054,211fe3f0a61a3a31,2a81b7e4fc546cf2,geometry/211fe3f0a61a3a31.npz,geometry/2a81b7e4fc546cf2.npz
P00055,75dfe9a7a9bc8c90,f8add7003ae678a0,geometry/75dfe9a7a9bc8c90.npz,geometry/f8add7003ae678a0.npz
P00056,617e7a5b512ccbfc,118465426996f223,geometry/617e7a5b512ccbfc.npz,geometry/118465426996f223.npz
P00057,33682a036e395f4a,62a86ef1350ab1ff,geometry/33682a036e395f4a.npz,geometry/62a86ef1350ab1ff.npz
P00058,3f3e8d69c11dd94e,54f70caf56273adf,geometry/3f3e8d69c11dd94e.npz,geometry/54f70caf56273adf.npz
P00059,0d25c8b82a5f9d7b,69613077cc62ba35,geometry/0d25c8b82a5f9d7b.npz,geometry/69613077cc62ba35.npz
P00060,55df756087909485,d9994ba70aa6760b,geometry/55df756087909485.npz,geometry/d9994ba70aa6760b.npz
P00061,7c2e1d3ca1e508a1,aca9a8808143a832,geometry/7c2e1d3ca1e508a1.npz,geometry/aca9a8808143a832.npz
P00062,a8f141037eaba523,4bd6f9a578ff6520,geometry/a8f141037eaba523.npz,geometry/4bd6f9a578ff6520.npz
P00063,6089d0f74574963f,1da04ccad7a41ba2,geometry/6089d0f74574963f.npz,geometry/1da04ccad7a41ba2.npz
P00064,bde70af66ae6763b,363c6d0e85865edd,geometry/bde70af66ae6763b.npz,geometry/363c6d0e85865edd.npz
P00065,84d0673eadfd9e78,5a15805b900c6118,geometry/84d0673eadfd9e78.npz,geometry/5a15805b900c6118.npz
P00066,3793a1c4a43a01b2,0ee1b1dfcb8125d9,geometry/3793a1c4a43a01b2.npz,geometry/0ee1b1dfcb8125d9.npz
P00067,e2758d8166aa8ace,98267758442da2f1,geometry/e2758d8166aa8ace.npz,geometry/98267758442da2f1.npz
P00068,b361696395f0bcbf,50195c73ba579378,geometry/b361696395f0bcbf.npz,geometry/50195c73ba579378.npz
P00069,5cf3fff2ad936610,f5e7ad751caabef1,geometry/5cf3fff2ad936610.npz,geometry/f5e7ad751caabef1.npz
P00070,e8e3a218ee8f2d9f,f3768ba2009650a1,geometry/e8e3a218ee8f2d9f.npz,geometry/f3768ba2009650a1.npz
P00071,aa3095090a568330,6c81463a1932402d,geometry/aa3095090a568330.npz,geometry/6c81463a1932402d.npz
P00072,aec5da579a8e9fb8,59935617c4b10df8,geometry/aec5da579a8e9fb8.npz,geometry/59935617c4b10df8.npz
P00073,ab5d9bdf04ef5dc0,e8d8804010b520f8,geometry/ab5d9bdf04ef5dc0.npz,geometry/e8d8804010b520f8.npz
P00074,b2093455d4b794e2,a1b1824646b9d21d,geometry/b2093455d4b794e2.npz,geometry/a1b1824646b9d21d.npz
P00075,f80d5fffef544d78,d149de48cd11e948,geometry/f80d5fffef544d78.npz,geometry/d149de48cd11e948.npz
P00076,abcc454e965b680e,088c9d07a7fe4064,geometry/abcc454e965b680e.npz,geometry/088c9d07a7fe4064.npz
P00077,35937504b1878818,5cf25cfe1af39b75,geometry/35937504b1878818.npz,geometry/5cf25cfe1af39b75.npz
P00078,c87cef0b3e8c2483,cb86c252ef2e09d5,geometry/c87cef0b3e8c2483.npz,geometry/cb86c252ef2e09d5.npz
P00079,1eee452ea3b0fc91,7bc8d48a1416b03a,geometry/1eee452ea3b0fc91.npz,geometry/7bc8d48a1416b03a.npz
P00080,b4ba9ac3095d1d2e,c398cfd6fe1fb8f9,geometry/b4ba9ac3095d1d2e.npz,geometry/c398cfd6fe1fb8f9.npz
P00081,15510b7f43f1f8cc,d1d40c8a272adb3e,geometry/15510b7f43f1f8cc.npz,geometry/d1d40c8a272adb3e.npz
P00082,40fb382ab0621aca,78a0bfcee8148d15,geometry/40fb382ab0621aca.npz,geometry/78a0bfcee8148d15.npz
P00083,909c3d0668e06d12,fbbd69ba6a92d24a,geometry/909c3d0668e06d12.npz,geometry/fbbd69ba6a92d24a.npz
P00084,cb6f5e5a839d424d,b669bb20aead6c25,geometry/cb6f5e5a839d424d.npz,geometry/b669bb20aead6c25.npz
P00085,e3f8e8d5503270a1,51de19b80584e704,geometry/e3f8e8d5503270a1.npz,geometry/51de19b80584e704.npz
P00086,2a5f00de5f7fa270,2eefa83162dee365,geometry/2a5f00de5f7fa270.npz,geometry/2eefa83162dee365.npz
P00087,c10a14047efdbfcb,ff534a414c40ce18,geometry/c10a14047efdbfcb.npz,geometry/ff534a414c40ce18.npz
P00088,5e7cb967ee58bb21,25c0d521510a74c7,geometry/5e7cb967ee58bb21.npz,geometry/25c0d521510a74c7.npz
P00089,a40022fc5b43fe40,3861e27a6fdf8777,geometry/a40022fc5b43fe40.npz,geometry/3861e27a6fdf8777.npz
P00090,34ab41814a953e89,e5c04efdc10b2ffb,geometry/34ab41814a953e89.npz,geometry/e5c04efdc10b2ffb.npz
P00091,f0b9e44d94e535a9,76de05165f106a08,geometry/f0b9e44d94e535a9.npz,geometry/76de05165f106a08.npz
P00092,e6c8c09bbbc15bf7,0a0f9769aaec2658,geometry/e6c8c09bbbc15bf7.npz,geometry/0a0f9769aaec2658.npz
P00093,66a3966ee5272432,e058cf38e547eada,geometry/66a3966ee5272432.npz,geometry/e058cf38e547eada.npz
P00094,21dea1fdba9a2b91,e5b025acb1a5e1b2,geometry/21dea1fdba9a2b91.npz,geometry/e5b025acb1a5e1b2.npz
P00095,8ad7a37291471c09,2ec2cc14b8298589,geometry/8ad7a37291471c09.npz,geometry/2ec2cc14b8298589.npz
P00096,f9c73aedce1c283a,333e6316c3f98772,geometry/f9c73aedce1c283a.npz,geometry/333e6316c3f98772.npz
P00097,37c288996d46dc60,efeebeda18bf0494,geometry/37c288996d46dc60.npz,geometry/efeebeda18bf0494.npz
P00098,946d86df0f139b16,4df743c05d55eb1a,geometry/946d86df0f139b16.npz,geometry/4df743c05d55eb1a.npz
P00099,b3511eb09825ab5c,028483adb5b4e342,geometry/b3511eb09825ab5c.npz,geometry/028483adb5b4e342.npz
P00100,12c7bd87f597e6b1,c8fcaa11db3b4d59,geometry/12c7bd87f597e6b1.npz,geometry/c8fcaa11db3b4d59.npz
P00101,0d219add3c9e78ca,4563b7c93c9e6e7d,geometry/0d219add3c9e78ca.npz,geometry/4563b7c93c9e6e7d.npz
P00102,5a372d14db5ff69f,058293d674766ae2,geometry/5a372d14db5ff69f.npz,geometry/058293d674766ae2.npz
P00103,4bd279878fcf1c17,1dc0b16bd135c605,geometry/4bd279878fcf1c17.npz,geometry/1dc0b16bd135c605.npz
P00104,494c4db78093e79e,af212cb6ac02b92a,geometry/494c4db78093e79e.npz,geometry/af212cb6ac02b92a.npz
P00105,ad6bd5521830f866,3cd94416dc6a93d8,geometry/ad6bd5521830f866.npz,geometry/3cd94416dc6a93d8.npz
P00106,3ea362ddd995d91b,879b8f19f1e338f2,geometry/3ea362ddd995d91b.npz,geometry/879b8f19f1e338f2.npz
P00107,775cd00778ae819c,023772f8be8cc0aa,geometry/775cd00778ae819c.npz,geometry/023772f8be8cc0aa.npz
P00108,21c49673533cdf40,db4325015336e2bd,geometry/21c49673533cdf40.npz,geometry/db4325015336e2bd.npz
P00109,893dea852d1b4db1,354b48ab239c2483,geometry/893dea852d1b4db1.npz,geometry/354b48ab239c2483.npz
P00110,907fff393e65fcba,2788c7f3787e9534,geometry/907fff393e65fcba.npz,geometry/2788c7f3787e9534.npz
P00111,2dc00f3f0f3bf46c,fc7c28a2eeac0e68,geometry/2dc00f3f0f3bf46c.npz,geometry/fc7c28a2eeac0e68.npz
P00112,160e82c6c76ce3b9,11c306dfda430645,geometry/160e82c6c76ce3b9.npz,geometry/11c306dfda430645.npz
P00113,fc555ccc7be3b0b2,d2bb92e0927a30f8,geometry/fc555ccc7be3b0b2.npz,geometry/d2bb92e0927a30f8.npz
P00114,98024a44bab4670d,85963f04b64ea986,geometry/98024a44bab4670d.npz,geometry/85963f04b64ea986.npz
P00115,0836b63696190258,eac83465871a6418,geometry/0836b63696190258.npz,geometry/eac83465871a6418.npz
P00116,05c8997abb2e1bff,f1c90b47b89ba714,geometry/05c8997abb2e1bff.npz,geometry/f1c90b47b89ba714.npz
P00117,6ecf835c2285925c,828e1c019e95fdc3,geometry/6ecf835c2285925c.npz,geometry/828e1c019e95fdc3.npz
P00118,206aa562748d682c,975c7f0d3e48074f,geometry/206aa562748d682c.npz,geometry/975c7f0d3e48074f.npz
P00119,8ed3a46bd78f6ae7,f2cb32cefb7672dd,geometry/8ed3a46bd78f6ae7.npz,geometry/f2cb32cefb7672dd.npz
P00120,d47e3547ba7a6b4a,70fbfba154c34c11,geometry/d47e3547ba7a6b4a.npz,geometry/70fbfba154c34c11.npz
P00121,b42e2ade215a4b2a,340540f241c53907,geometry/b42e2ade215a4b2a.npz,geometry/340540f241c53907.npz
P00122,9e842fbbec0e4e8f,1296da5347ee4a50,geometry/9e842fbbec0e4e8f.npz,geometry/1296da5347ee4a50.npz
P00123,e2f9f9cd31da6ded,c35bf2c813625ccf,geometry/e2f9f9cd31da6ded.npz,geometry/c35bf2c813625ccf.npz
P00124,cd995ce837f93505,d20aec9c45672c30,geometry/cd995ce837f93505.npz,geometry/d20aec9c45672c30.npz
P00125,0c3aaff90427ee72,be790097246e1226,geometry/0c3aaff90427ee72.npz,geometry/be790097246e1226.npz
P00126,4c5f54fdace7b677,1727dba33c1b6647,geometry/4c5f54fdace7b677.npz,geometry/1727dba33c1b6647.npz
P00127,30616a7b050e293c,7d685255e1ba511b,geometry/30616a7b050e293c.npz,geometry/7d685255e1ba511b.npz
P00128,9043d66061f1502e,692a1b98aaa6d71a,geometry/9043d66061f1502e.npz,geometry/692a1b98aaa6d71a.npz
P00129,6cf4c72d92087680,e921ca04d532bd0f,geometry/6cf4c72d92087680.npz,geometry/e921ca04d532bd0f.npz
P00130,01c9fd58924555c4,e1a0778d68c51fc3,geometry/01c9fd58924555c4.npz,geometry/e1a0778d68c51fc3.npz
P00131,7d98db15404f203d,967e41a75e15e3d5,geometry/7d98db15404f203d.npz,geometry/967e41a75e15e3d5.npz
P00132,0ba9af77c300be9a,b98ce36e98600b57,geometry/0ba9af77c300be9a.npz,geometry/b98ce36e98600b57.npz
P00133,abef263f8cde87fe,d3a169ab50173e54,geometry/abef263f8cde87fe.npz,geometry/d3a169ab50173e54.npz
P00134,f996738e102e6ad4,23185bdcb4747232,geometry/f996738e102e6ad4.npz,geometry/23185bdcb4747232.npz
P00135,af96a0b2b0a95617,70597ee533e8c7a4,geometry/af96a0b2b0a95617.npz,geometry/70597ee533e8c7a4.npz
P00136,1f0d125441da7d0f,8d5343d3c9eab8b5,geometry/1f0d125441da7d0f.npz,geometry/8d5343d3c9eab8b5.npz
P00137,88313f48e463ca14,b87648c92c685969,geometry/88313f48e463ca14.npz,geometry/b87648c92c685969.npz
P00138,541ade587b9aaad8,d53d7ce05a1428ec,geometry/541ade587b9aaad8.npz,geometry/d53d7ce05a1428ec.npz
P00139,a32e4c659e7b6de2,96a33a9b0dc6c908,geometry/a32e4c659e7b6de2.npz,geometry/96a33a9b0dc6c908.npz
P00140,cf3c30b71f1d2094,0a21df6d7e0576a7,geometry/cf3c30b71f1d2094.npz,geometry/0a21df6d7e0576a7.npz
P00141,b67b04f8126339e9,ae1f912b801d394d,geometry/b67b04f8126339e9.npz,geometry/ae1f912b801d394d.npz
P00142,6225609b537a29ff,9ee4beb9502570e0,geometry/6225609b537a29ff.npz,geometry/9ee4beb9502570e0.npz
P00143,111dfdbe117d70e0,c012687986b52670,geometry/111dfdbe117d70e0.npz,geometry/c012687986b52670.npz
