pair_id,carrier_id,family,candidate_null,candidate_active,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,campaign_role
PAIR_A117F1DDA9A4,TRIPLE_GEAR_T3_3,triple_gear,CAND_DC207C1F3348BA07,CAND_A234E9BB036369F1,-0.5,-0.5,total_beta,1.0,5,0.0,general
PAIR_3F1C7D60B1EC,TRIPLE_GEAR_T3_3,triple_gear,CAND_DC207C1F3348BA07,CAND_C324EF2CB1830BFD,0.5,0.5,total_beta,1.0,5,0.0,general
PAIR_968AAA43C544,TRIPLE_GEAR_T3_3,triple_gear,CAND_DC207C1F3348BA07,CAND_FC2CB8F0FB920D0E,1.0,1.0,total_beta,1.0,5,0.0,general
PAIR_F59746DA06CF,TRIPLE_GEAR_T3_3,triple_gear,CAND_3E3E178BBC598B23,CAND_CB828B36D1A5782F,-1.0,-1.0,total_beta,1.0,5,1.0,general
PAIR_83D6112743AC,TRIPLE_GEAR_T3_3,triple_gear,CAND_3E3E178BBC598B23,CAND_0584FE931B208F9B,-0.5,-0.5,total_beta,1.0,5,1.0,general
PAIR_DA1A4DE7F6EB,TRIPLE_GEAR_T3_3,triple_gear,CAND_3E3E178BBC598B23,CAND_EA01231C6E14D81E,0.5,0.5,total_beta,1.0,5,1.0,general
PAIR_F6C290D70180,TRIPLE_GEAR_T3_3,triple_gear,CAND_3E3E178BBC598B23,CAND_354A0E604A6B0E7E,1.0,1.0,total_beta,1.0,5,1.0,general
PAIR_D9A575720280,TRIPLE_GEAR_T3_3,triple_gear,CAND_D3B3A6741BFEDD0D,CAND_93A0E7C6B7F7D790,-1.0,-1.0,total_beta,1.0,5,3.0,general
PAIR_9C918EBD8A2B,TRIPLE_GEAR_T3_3,triple_gear,CAND_D3B3A6741BFEDD0D,CAND_7F2B19A381F7AB14,-0.5,-0.5,total_beta,1.0,5,3.0,general
PAIR_1C5B40E2AF03,TRIPLE_GEAR_T3_3,triple_gear,CAND_D3B3A6741BFEDD0D,CAND_24222CBEF5B750EB,0.5,0.5,total_beta,1.0,5,3.0,general
PAIR_BF1C7927E577,TRIPLE_GEAR_T3_3,triple_gear,CAND_D3B3A6741BFEDD0D,CAND_60752D55C1793080,1.0,1.0,total_beta,1.0,5,3.0,general
