x,y,z
-0.2563113032267523,-0.8130978807097302,0.16153415454449568
-0.2707865620997701,-0.843801376049939,0.10539040842580435
-0.27695875527102287,-0.8745424491517955,0.04771717089935167
-0.2751760942579683,-0.9097598163994824,-0.007557220651169867
-0.2703771993398057,-0.952420873245481,-0.057079124455671634
-0.2597521777024939,-1.0003188282158566,-0.10054849511273053
-0.24018643033284884,-1.0491539401939316,-0.13979140318205094
-0.2117255247358356,-1.0964111581038802,-0.17535367271088312
-0.17622349100864237,-1.141603681130832,-0.2070798974228028
-0.13395640991690103,-1.1834136027748339,-0.2348935593184478
-0.08581516666179691,-1.2208777946767075,-0.2591457116718379
-0.032603339087610345,-1.253600179695578,-0.27930740674385296
0.024820579674862828,-1.2811411035450937,-0.29517209629763747
0.08572847037045687,-1.3025716447319386,-0.30697576010027783
0.14915012717303333,-1.3178206896061304,-0.3142995413330393
0.21410111826221595,-1.3270853556165638,-0.31650103878423663
0.2796052592014449,-1.330461212763448,-0.31432382050310004
0.3447598356008012,-1.3275186019658471,-0.3069208432500289
0.4085525851215425,-1.3183542871279033,-0.2944565448141887
0.47004764371686775,-1.3032191538590372,-0.27718827395315293
0.5283183378916692,-1.2824345396363164,-0.2552385490441814
0.5826957444167454,-1.2564674499166586,-0.2292205035048732
0.6321473482534227,-1.2253726488899308,-0.19927484545815594
0.6759333067501252,-1.189647984851892,-0.1658720700912682
0.7134131810246342,-1.1498547147439708,-0.12953010668437515
0.7440411717329128,-1.1066015836560101,-0.09080150132222047
0.7673651502868671,-1.0605375485286497,-0.05026710583181421
0.7828978564624662,-1.0123243121896959,-0.008522346965814855
0.7902310447191405,-0.9627026730758683,0.03377745331757041
0.7909751767566512,-0.9124981349381474,0.07606305710123634
0.7895183892906675,-0.862227533222704,0.11825376972959531
0.7880420738967701,-0.8119701694048903,0.16045957186446236
0.7865470620555419,-0.7617263006737337,0.20268078043976115
0.7850345701636428,-0.7114964872320106,0.24491808704128912
0.7835063158545034,-0.661281543682081,0.28717250387563636
0.7819603527637822,-0.6110784995179,0.32944026260846954
0.779394649133331,-0.5600116933170305,0.3706095514061047
0.7731155278558738,-0.5060697767733056,0.40742706561777836
0.7624338520169738,-0.44897366081717804,0.43798209437362506
0.7480566381354689,-0.3896327872268198,0.4620786378046636
0.729686251896237,-0.3292256060186838,0.4800315322948271
0.7075820541676636,-0.2685062337637291,0.4915863201445819
0.6813902851579083,-0.20852026389199907,0.49650612475889055
0.6513584982803193,-0.15018023455529425,0.49479072881114966
0.6177550722639267,-0.09439974332420273,0.4865288764629867
0.5810919179850884,-0.04203473528055188,0.4716043477652591
0.5420577984117831,0.006156373977284158,0.4501071472761167
0.5015012126892313,0.04955511628629443,0.42218624171557423
0.46032092706321576,0.08742498007377651,0.3878647798265333
0.41950940205835074,0.11924869276843501,0.3475011768366256
0.38076648121021556,0.1446561926282207,0.30101042162242736
0.34539678137337454,0.16335070851932845,0.24897440351297206
0.3153991325258515,0.17547861032906006,0.1918645607196964
0.29243545178567076,0.18134788446554956,0.1306566140571524
