eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
3,0.1786786843985419,0.0,0.0,0.1786786843985419,178678684398541.88,2.371793962223687,1.5400629734603994
2,0.19591319984166247,0.0,0.0,0.19591319984166247,195913199841662.47,1.5217474808780054,1.2335912940994702
5,-0.17847659409206298,0.0,0.0,0.17847659409206298,178476594092062.97,2.371515231832355,1.5399724776217123
4,-0.19591122049426352,0.0,0.0,0.19591122049426352,195911220494263.5,1.521765318913521,1.2335985242020684
18,-1.0772787634519276e-07,0.03576916121201671,0.03576916121201671,1.0772787634519276e-07,3.0117529373040314e-06,2.2722125864874703,1.507386011109122
16,8.613635457239976e-06,0.05143876701138687,0.05143876701138687,8.613635457239976e-06,0.00016745415875410075,0.773854336073187,0.8796899090436283
22,-2.0217932473511058e-06,0.07204900324729914,0.07204900324729914,2.0217932473511058e-06,2.8061363186546173e-05,0.38942933067465124,0.6240427314492584
6,0.10825769912476982,0.07310434494333243,0.07310434494333243,0.10825769912476982,1.4808654562008163,1.2022446024931948,1.0964691525497627
8,-0.10825780418606096,0.07310457301376629,0.07310457301376629,0.10825780418606096,1.4808622733583983,1.2022421015568074,1.0964680120992165
20,-1.7239111419641365e-05,0.07734344068064403,0.07734344068064403,1.7239111419641365e-05,0.00022289041278655743,1.31702017178729,1.1476149928383168
24,1.0395837601259034e-05,0.10764657491838622,0.10764657491838622,1.0395837601259034e-05,9.657378889333716e-05,1.6721995499626414,1.2931355497250245
26,2.3890682438951205e-07,0.10815630230428304,0.10815630230428304,2.3890682438951205e-07,2.208903404605866e-06,0.42986928593810536,0.6556441763167773
14,7.285485509815615e-06,0.11949530248113956,0.11949530248113956,7.285485509815615e-06,6.096880261017385e-05,1.101612595362617,1.0495773412963034
10,-1.1181820877472631e-06,0.12746895138636363,0.12746895138636363,1.1181820877472631e-06,8.772191781495144e-06,0.47037701550952465,0.6858403717407752
12,7.70982687621144e-06,0.12807236708138672,0.12807236708138672,7.70982687621144e-06,6.019898789964616e-05,0.6981797162630135,0.8355714908151267
0,1.2354649176343768e-06,0.23762329732541274,0.23762329732541274,1.2354649176343768e-06,5.199258370455452e-06,1.714415839117479,1.3093570327139497
