pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_30C4B4A97F4D,CAND_5244852573163E4E,geometry/CAND_5244852573163E4E.npz,CAND_C4534F55065EE0EC,geometry/CAND_C4534F55065EE0EC.npz
PAIR_4B21B2782251,CAND_3D1FCA7567E0DC62,geometry/CAND_3D1FCA7567E0DC62.npz,CAND_DAA0B4AD15DECD95,geometry/CAND_DAA0B4AD15DECD95.npz
PAIR_36906042FFA3,CAND_DAA0B4AD15DECD95,geometry/CAND_DAA0B4AD15DECD95.npz,CAND_703B157501680184,geometry/CAND_703B157501680184.npz
PAIR_9CD1B180A36E,CAND_C4534F55065EE0EC,geometry/CAND_C4534F55065EE0EC.npz,CAND_A861BEA3E099CF6E,geometry/CAND_A861BEA3E099CF6E.npz
