axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,growth_effect_bounded,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,closed_phase_valid,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,clock_regime,axial_branch_continuation_enabled,axial_branch_continuation_success
0.5,9708180392cf6ee7,01d9b95ef9bd79f6,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00010,gaussian,INDETERMINATE,0.0,2.158881047407469e-19,nan,nan,nan,False,False,nan,nan,0.8653229580995427,False,False,False,False,nan,nan,nan,nan,0.0,-1.0278731705265094,1.0278731705265094,6.112802130987754,1.3100518416915001,-0.28217867116499074,22.266691104749686,0.08193557537146366,nan,nan,nan,1.3207793553866565,0.7782323113504457,0.21364557979662188,FAST_SWIRL_LOCKED,True,True
0.5,2760a44dbaeba948,e40490372bd3cc4e,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00011,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,0.4401914797524177,0.004233062785500952,0.2481282597060562,True,False,True,True,0.0031972836210871153,0.05000000000000001,6.1954445501152575e-06,129.8805708211373,-3.353993311414637e-18,-1.5556077902416152,1.5556077902416152,4.03905492540873,1.555008964677394,0.0005988255642213058,10492.513484039455,0.5007878959822358,511.408941913384,513.57376807357,0.4401914797524177,1.3207793553866565,1.1777953553689617,0.0004533880407647653,FAST_SWIRL_LOCKED,True,True
0.75,aac215ab25327657,3d30e4951e1f64f7,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00012,gaussian,INDETERMINATE,0.0,0.0,nan,nan,nan,False,False,nan,nan,0.9848142124108553,False,False,False,False,nan,nan,nan,nan,0.0,-1.028930716896569,1.028930716896569,6.106519325354333,1.308662056935951,-0.27973134003938216,22.461499331090337,0.14482087704055757,nan,nan,nan,1.3207793553866565,0.7790330100937645,0.2117926350821036,FAST_SWIRL_LOCKED,True,True
0.75,abd65a8d6390845b,fed1c110bf659e81,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00013,gaussian,CLOSED,0.0,1.8014723279134393e-18,nan,nan,nan,False,False,-0.9825692749453471,0.08406806796996902,0.2200204848371174,True,False,True,True,0.0020815280546889574,0.05,5.750315542932809e-06,91.14250948794617,-5.773151389961593e-19,-1.565170622655468,1.565170622655468,4.014377229058603,1.5686197706615543,-0.003449148006086311,1821.663000860612,0.7758585346750078,330.0954962293268,357.8459868429145,-0.9825692749453471,1.3207793553866565,1.1850356505589583,0.002611449059995776,FAST_SWIRL_LOCKED,True,True
1.0,968a2daf626d2632,36cd10573fb61107,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00014,gaussian,INDETERMINATE,1.7801367566560244e-19,0.0,nan,nan,nan,False,False,nan,nan,0.8800485601919421,False,False,False,False,nan,nan,nan,nan,1.7801367566560244e-19,-1.0300575555229041,1.0300575555229041,6.099839056070954,1.3095495481806143,-0.2794919926577102,22.48073459075628,0.21341748713993586,nan,nan,nan,1.3207793553866565,0.7798861719952884,0.2116114183022563,FAST_SWIRL_LOCKED,True,True
1.0,4fd6e3b07c311099,a6bac598db7bf649,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00015,gaussian,INDETERMINATE,0.0,nan,nan,nan,nan,False,False,nan,nan,0.2233035697284297,False,False,False,False,nan,nan,nan,nan,-4.387480522786146e-17,-1.574336615789654,1.574336615789654,3.9910050011941527,1.5782183913560734,-0.003881775566419443,1618.6369355133038,1.0109065663467234,nan,nan,nan,1.3207793553866565,1.191975487327911,0.0029390038166390467,FAST_SWIRL_LOCKED,True,True
1.5,bae23385c3b0d1ac,f0f2a0ba26fc7fd3,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00016,gaussian,INDETERMINATE,0.0,0.0,nan,nan,nan,False,False,nan,nan,0.6198296942027022,False,False,False,False,nan,nan,nan,nan,0.0,-1.032492978962253,1.032492978962253,6.085450879767477,1.3149107372569515,-0.2824177582946985,22.247840734657984,0.3647175932342122,nan,nan,nan,1.3207793553866565,0.7817301010583951,0.21382659953222927,FAST_SWIRL_LOCKED,True,True
1.5,ae2cf032fbc0b961,82018c6d7fbc47bf,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00017,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
-1.5,dfaa5968a033cf7c,59e8901795a83647,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00018,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,0.2055082056839665,0.3884192258865804,0.4898298385792411,True,False,True,False,0.9119668772070848,0.05,0.0011171136974269106,133.00296338552647,0.0,-1.0236689349192036,1.0236689349192036,6.137907572310482,1.2240799332170462,-0.2004109982978426,31.351499471310323,0.2980669187720647,1334.8357742069245,816.3598961037567,0.2055082056839665,1.3207793553866565,0.7750491637715868,0.15173692523318744,FAST_SWIRL_LOCKED,True,True
-1.5,e53ef8516d5d3bf7,3ec0ced710b3ed5a,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00019,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
-1.0,0528d3aef7864770,d564c0b9f7f55cc3,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00020,gaussian,CLOSED,0.0,9.178141932891802e-18,nan,nan,nan,False,False,-2.9556763311814995,0.3569441079445227,0.8691912336835108,True,False,True,True,0.03553835441422918,0.05,1.0439214783394049e-05,554.469268644012,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,1.258401869284642,-0.23500348980147212,26.736561710158174,-0.07515843243737054,5293.755782042507,3404.180846745185,-2.9556763311814995,1.3207793553866565,0.7748443184770792,0.17792789449883184,FAST_SWIRL_LOCKED,True,True
-1.0,f2d01570269b4146,fe21533a6bc32f2b,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00021,gaussian,CLOSED,0.014123442924637845,0.01776999623825784,0.7947916694722836,-0.22967524964742192,-0.11432836196411648,False,True,0.880875551728254,0.3246334119100944,0.25919435811621394,True,True,True,False,0.9232817098532807,0.05,0.0014873803024226815,123.94202972196683,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,1.3451302604550475,-0.0656061618383803,95.7712679894018,-0.43288147857907333,919.120835547376,620.7435027459745,0.880875551728254,1.3207793553866565,0.9673072318510623,0.04967231019383566,FAST_SWIRL_LOCKED,True,True
-0.75,5afb0ac2150bcb25,3ce54a04e767f0d4,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00022,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,-2.226751612045938,0.20082908376313802,0.9938104971983589,True,False,True,True,0.002378476644821251,0.05,6.980371197987886e-07,550.3505655830569,0.0,-1.023743013630496,1.023743013630496,6.137463429320558,1.2766481175625874,-0.25290510393209154,24.84404311929864,-0.09413539549547893,4226.575818696062,3377.756469571897,-2.226751612045938,1.3207793553866565,0.7751052508924146,0.19148172092533494,FAST_SWIRL_LOCKED,True,True
-0.75,974cd1bebbb69d2c,efe81519db5bffa6,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00023,gaussian,INDETERMINATE,0.005946870412411538,0.014848071302137658,nan,nan,nan,False,False,nan,nan,0.23917049343567506,False,False,False,False,nan,nan,nan,nan,0.005946870412411537,-1.411172349267153,1.411172349267153,4.452457781250147,1.4293264056650294,-0.018154056397876372,346.103656916841,-1.4401096788019836,nan,nan,nan,1.3207793553866565,1.0684391329345349,0.013744957720482991,FAST_SWIRL_LOCKED,True,True
-0.5,a115e8112a636dfc,a8e98aa692e59425,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00024,gaussian,CLOSED,0.0,1.747837694892157e-20,nan,nan,nan,False,False,-1.0340713527877543,0.008989008572852453,0.8275937433466637,True,False,True,True,0.00041365104220839397,0.05,6.04460032788108e-08,730.2376267268454,0.0,-1.0243078684366456,1.0243078684366456,6.1340789237217574,1.2951755087619126,-0.270867640325267,23.19651509362479,-0.08802509864724736,4519.965241720559,4479.335235413738,-1.0340713527877543,1.3207793553866565,0.7755329186961594,0.20508167334730246,FAST_SWIRL_LOCKED,True,True
-0.5,afa761bae109ddbf,dd1f21d9580518c3,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00025,gaussian,INDETERMINATE,0.009166358509140458,0.009582589989106886,nan,nan,nan,False,False,nan,nan,0.36558738543805475,False,False,False,False,nan,nan,nan,nan,0.009166358509140458,-1.5623386265276986,1.5623386265276986,4.021653949082716,1.556633623960477,0.005705002567221618,1101.346622222389,nan,nan,nan,nan,1.3207793553866565,1.1828914649187001,0.004319421365843112,OTHER_BRANCH,True,False
0.0,82e94c9d18d88474,1fca22864a5e4890,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00026,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
0.0,09faa7abf9ee8607,8b900c27b9abcac1,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00027,gaussian,INDETERMINATE,0.0,1.3360361523226594e-18,nan,nan,nan,False,False,nan,nan,0.7922424184654995,False,False,False,False,nan,nan,nan,nan,-1.777106337399424e-17,-1.5799320033773525,1.5799320033773525,3.9768707094661617,1.4886389246890743,0.09129307868827818,68.82433364563849,nan,nan,nan,nan,1.3207793553866565,1.196211916043183,0.06912061300469997,OTHER_BRANCH,True,False
0.5,150504b127744ab9,193c2a5fb8e926d4,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00028,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,-2.473802476468646,0.0338052510571728,0.8669426966598249,True,False,True,True,0.0003332556723974186,0.05,2.4741360297909775e-08,766.3754912186204,-3.5984104993836613e-20,-1.0280793922513072,1.0280793922513072,6.111575968292246,1.3109311827206687,-0.2828517904693615,22.21370172963491,0.08207510866909357,4847.637642353859,4683.762034819885,-2.473802476468646,1.3207793553866565,0.778388447743672,0.21415521776274055,FAST_SWIRL_LOCKED,True,True
0.5,5db8b15e66042e39,e93e0c604b36a07f,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00029,gaussian,INDETERMINATE,1.74021365077866e-17,2.1195663348210037e-18,nan,nan,nan,False,False,nan,nan,0.246796926782691,False,False,False,False,nan,nan,nan,nan,1.74021365077866e-17,-1.6164212322787117,1.6164212322787117,3.8870964954611575,1.587542405330588,0.028878826948123715,217.57065543092673,nan,nan,nan,nan,1.3207793553866565,1.223838959691724,0.021864989659585856,OTHER_BRANCH,True,False
0.75,beda6f31eb783fb4,21f0bec5500c4add,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00030,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,2.7295879516379444,0.029858844378428784,0.9889979317163178,True,False,True,True,0.00039546784155943026,0.05,9.232801542096904e-08,429.4756019551186,-1.8293041575771775e-20,-1.029297951351334,1.029297951351334,6.104340632302418,1.3102754152772214,-0.2809774639258873,22.36188347417388,0.147231008620866,2702.354551609002,2621.66536759717,2.7295879516379444,1.3207793553866565,0.779311053851238,0.21273611128153308,FAST_SWIRL_LOCKED,True,True
0.75,36b9ff332b70d8ef,1815a8671e551da5,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00031,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
1.0,1dc84e371ec73861,47b4b382627ad711,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00032,gaussian,CLOSED,2.0289886005956828e-19,5.986960221375515e-20,nan,nan,nan,False,False,1.7545843167490895,0.11419411349503772,0.9388709233277374,True,False,True,True,0.0007354126905019457,0.049999999999999996,4.1223861043785285e-07,264.6851428622749,2.0289886005956828e-19,-1.0306005425583837,1.0306005425583837,6.096625266256972,1.3118186332012522,-0.2812180906428685,22.34274933314616,0.21840426324372916,1821.7152924372008,1613.6861295769813,1.7545843167490895,1.3207793553866565,0.7802972830815309,0.21291829668290224,FAST_SWIRL_LOCKED,True,True
1.0,53c8b66aa4d928d0,310405e6a631711a,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00033,gaussian,INDETERMINATE,0.0,nan,nan,nan,nan,False,False,nan,nan,0.22406546264878638,False,False,False,False,nan,nan,nan,nan,-2.1509645653920423e-18,-1.6355508694833931,1.6355508694833931,3.841632458160228,1.5993353750070936,0.03621549447629957,173.49439509355528,nan,nan,nan,nan,1.3207793553866565,1.2383225576724644,0.027419791450099953,OTHER_BRANCH,True,False
1.5,bf52bec55eae8aa7,a222f5c24dc1ca09,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00034,gaussian,CLOSED,5.498011787749883e-20,0.0,nan,nan,nan,False,False,-0.450227527164006,0.07103607294986769,0.7058362483546539,True,False,True,True,0.0017668050584995127,0.05,1.762532748781724e-06,161.9584470243117,5.498011787749883e-20,-1.0334234953004222,1.0334234953004222,6.07997141128771,1.3181211249287412,-0.284697629628319,22.069679032391193,0.37534905316453554,1060.0010388468293,984.7027277243703,-0.450227527164006,1.3207793553866565,0.7824346217146079,0.2155527556266006,FAST_SWIRL_LOCKED,True,True
1.5,e484025a8105f1ec,a6e078e1fea3a251,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00035,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
-1.5,6fa32f1e4e13aff3,aaac61e112c68703,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00036,gaussian,CLOSED,0.0,0.0,nan,nan,nan,False,False,-1.625347146685993,0.18699756161802017,0.4827404179602753,True,False,True,False,1.6398661146484956,0.05,0.002052511938532923,130.17857811009918,0.0,-1.023756565411108,1.023756565411108,6.137382185828971,1.2215943237484894,-0.19783775833738138,31.759282757665478,0.4741362917203406,673.0895766798337,798.9556862694681,-1.625347146685993,1.3207793553866565,0.7751155113349002,0.1497886513220557,FAST_SWIRL_LOCKED,True,True
-1.5,8f22fb558cb64f9f,b5b4ae37efe57b8f,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,2,P00037,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
-1.0,0380768a79cb798d,60ac966d32766e49,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00038,gaussian,CLOSED,0.0,4.6712170465903027e-05,nan,nan,nan,False,False,-2.463384691829739,0.4497498570655811,0.8668257419326156,True,False,True,True,0.028332562695180637,0.05,1.1435875227433052e-05,403.36779405017546,0.0,-1.0233450502386188,1.0233450502386188,6.139850195898737,1.2572675627360117,-0.23392251249739293,26.860113804778035,-0.07090506065212501,4500.894477029486,2476.617829318211,-2.463384691829739,1.3207793553866565,0.774803941373717,0.17710945552212423,FAST_SWIRL_LOCKED,True,True
-1.0,9cbe11e17a2c4d97,f89e3c474a0185b7,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,1,2,P00039,gaussian,SYMMETRIC_CONTROL,0.02302585833772445,0.020877932291845886,1.1028801601160407,0.09792508533512367,0.04892124740448119,False,True,-1.4675300431482035,0.21723211185250357,0.199179531942709,True,True,True,True,0.24136111834374893,0.05,0.0004436404548753745,108.3576935163729,0.02302585833772445,-1.3641708365626193,1.3641708365626193,4.605863971562164,1.407952272325206,-0.04378143576258675,143.51254584823042,-0.7140252268693853,446.9536703651633,544.0463600788155,-1.4675300431482035,1.3207793553866565,1.0328529371684947,0.03314818299061753,FAST_SWIRL_LOCKED,True,True
-0.75,0c6d8f0b3b9dd52e,63517847a36348bc,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,1,P00040,gaussian,CLOSED,0.0,0.00011417625226790424,nan,nan,nan,False,False,0.7419044114879589,0.16551580707721747,0.993833636039845,True,False,True,True,0.002113719405477237,0.05,7.296652137330416e-07,466.7600950902651,0.0,-1.0236740528341917,1.0236740528341917,6.137876885502438,1.2760190140094374,-0.25234496117524574,24.899190686895107,-0.0929570399172737,3433.15789924682,2864.915998729458,0.7419044114879589,1.3207793553866565,0.7750530386920776,0.19105762074950972,FAST_SWIRL_LOCKED,True,True
-0.75,d6e89edb5d7ec168,3f92630f23bbb218,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,1,2,P00041,gaussian,INDETERMINATE,0.013881853098712767,0.017269977498070913,nan,nan,nan,False,False,nan,nan,0.2801803518702706,False,False,False,False,nan,nan,nan,nan,0.013881853098712767,-1.373097585595649,1.373097585595649,4.575920439372081,1.4162185474993512,-0.04312096190370207,145.71069451584185,-1.7395153435458532,nan,nan,nan,1.3207793553866565,1.0396116353542462,0.032648119254618774,FAST_SWIRL_LOCKED,True,True
-0.5,47398176bc0c73e1,50b7e803fbca1648,TWIST_5_2,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,twist,1,1,P00042,gaussian,CLOSED,0.0,0.0018400405431581155,nan,nan,nan,False,False,-0.500245756344882,0.018748171268088365,0.8267348085847156,True,False,True,True,0.00038055775889818465,0.05,6.115221918027834e-08,578.1616568776435,0.0,-1.0242428618824764,1.0242428618824764,6.134468240893175,1.2949282511792792,-0.27068538929680286,23.212133183480248,-0.0882938256015202,3614.479197253125,3546.714322218081,-0.500245756344882,1.3207793553866565,0.7754837003661604,0.20494368585702194,FAST_SWIRL_LOCKED,True,True
-0.5,975ee4bf66af9bb0,ad17269d4bd9a76c,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,1,2,P00043,gaussian,INDETERMINATE,1.0111032591819482e-18,0.011534792162619217,nan,nan,nan,False,False,nan,nan,0.21640371201991038,False,False,False,False,nan,nan,nan,nan,1.0111032591819482e-18,-1.3922347004826376,1.3922347004826376,4.513021622720244,1.414565733942158,-0.022331033459520366,281.365630416038,-0.5631749553832741,nan,nan,nan,1.3207793553866565,1.0541008949031179,0.01690746707119978,FAST_SWIRL_LOCKED,True,True
0.0,b7e539f828c0fab3,e18cbec8d45d2264,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,1,P00044,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,True,False
0.0,6b86b5de0a16b21b,160f39365c03a29e,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,1,2,P00045,gaussian,INDETERMINATE,0.0,0.0,nan,nan,nan,False,False,nan,nan,0.2901073313241761,False,False,False,False,nan,nan,nan,nan,-5.432285061886227e-19,-1.531144639368854,1.531144639368854,4.103587045682078,1.5252863706415856,0.0058582687272683565,1072.532790777142,nan,nan,nan,nan,1.3207793553866565,1.1592736009419327,0.00443546357942077,OTHER_BRANCH,True,False
