pair_id,carrier_id,profile,axial_ratio,core_fraction,m,n,both_valid,closed_phase_valid,clock_regime,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,growth_effect_bounded,log_growth_ratio
P00016,TORUS_T2_3,gaussian,1.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.032492978962253,1.032492978962253,6.085450879767477,1.3149107372569515,-0.2824177582946985,22.247840734657984,0.3647175932342122,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7817301010583951,0.21382659953222927,nan,nan
P00017,TORUS_T2_3,gaussian,1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00018,TORUS_T2_9,gaussian,-1.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.0236689349192036,1.0236689349192036,6.137907572310482,1.2240799332170462,-0.2004109982978426,31.351499471310323,0.2980669187720647,1334.8357742069245,816.3598961037567,0.2055082056839665,0.9119668772070848,0.05,0.0011171136974269106,133.00296338552647,1.3207793553866565,0.7750491637715868,0.15173692523318744,nan,nan
P00019,TORUS_T2_9,gaussian,-1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00020,TORUS_T2_9,gaussian,-1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,1.258401869284642,-0.23500348980147212,26.736561710158174,-0.07515843243737054,5293.755782042507,3404.180846745185,-2.9556763311814995,0.03553835441422918,0.05,1.0439214783394049e-05,554.469268644012,1.3207793553866565,0.7748443184770792,0.17792789449883184,nan,nan
P00021,TORUS_T2_9,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,1.3451302604550475,-0.0656061618383803,95.7712679894018,-0.43288147857907333,919.120835547376,620.7435027459745,0.880875551728254,0.9232817098532807,0.05,0.0014873803024226815,123.94202972196683,1.3207793553866565,0.9673072318510623,0.04967231019383566,-0.11432836196411648,-0.22967524964742192
P00022,TORUS_T2_9,gaussian,-0.75,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.023743013630496,1.023743013630496,6.137463429320558,1.2766481175625874,-0.25290510393209154,24.84404311929864,-0.09413539549547893,4226.575818696062,3377.756469571897,-2.226751612045938,0.002378476644821251,0.05,6.980371197987886e-07,550.3505655830569,1.3207793553866565,0.7751052508924146,0.19148172092533494,nan,nan
P00023,TORUS_T2_9,gaussian,-0.75,0.05,1,2,False,False,FAST_SWIRL_LOCKED,0.005946870412411537,-1.411172349267153,1.411172349267153,4.452457781250147,1.4293264056650294,-0.018154056397876372,346.103656916841,-1.4401096788019836,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.0684391329345349,0.013744957720482991,nan,nan
P00024,TORUS_T2_9,gaussian,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0243078684366456,1.0243078684366456,6.1340789237217574,1.2951755087619126,-0.270867640325267,23.19651509362479,-0.08802509864724736,4519.965241720559,4479.335235413738,-1.0340713527877543,0.00041365104220839397,0.05,6.04460032788108e-08,730.2376267268454,1.3207793553866565,0.7755329186961594,0.20508167334730246,nan,nan
P00025,TORUS_T2_9,gaussian,-0.5,0.05,1,2,False,False,OTHER_BRANCH,0.009166358509140458,-1.5623386265276986,1.5623386265276986,4.021653949082716,1.556633623960477,0.005705002567221618,1101.346622222389,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1828914649187001,0.004319421365843112,nan,nan
P00026,TORUS_T2_9,gaussian,0.0,0.05,1,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00027,TORUS_T2_9,gaussian,0.0,0.05,1,2,False,False,OTHER_BRANCH,-1.777106337399424e-17,-1.5799320033773525,1.5799320033773525,3.9768707094661617,1.4886389246890743,0.09129307868827818,68.82433364563849,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.196211916043183,0.06912061300469997,nan,nan
P00028,TORUS_T2_9,gaussian,0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,-3.5984104993836613e-20,-1.0280793922513072,1.0280793922513072,6.111575968292246,1.3109311827206687,-0.2828517904693615,22.21370172963491,0.08207510866909357,4847.637642353859,4683.762034819885,-2.473802476468646,0.0003332556723974186,0.05,2.4741360297909775e-08,766.3754912186204,1.3207793553866565,0.778388447743672,0.21415521776274055,nan,nan
P00029,TORUS_T2_9,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,1.74021365077866e-17,-1.6164212322787117,1.6164212322787117,3.8870964954611575,1.587542405330588,0.028878826948123715,217.57065543092673,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.223838959691724,0.021864989659585856,nan,nan
P00030,TORUS_T2_9,gaussian,0.75,0.05,1,1,False,True,FAST_SWIRL_LOCKED,-1.8293041575771775e-20,-1.029297951351334,1.029297951351334,6.104340632302418,1.3102754152772214,-0.2809774639258873,22.36188347417388,0.147231008620866,2702.354551609002,2621.66536759717,2.7295879516379444,0.00039546784155943026,0.05,9.232801542096904e-08,429.4756019551186,1.3207793553866565,0.779311053851238,0.21273611128153308,nan,nan
P00031,TORUS_T2_9,gaussian,0.75,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00032,TORUS_T2_9,gaussian,1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,2.0289886005956828e-19,-1.0306005425583837,1.0306005425583837,6.096625266256972,1.3118186332012522,-0.2812180906428685,22.34274933314616,0.21840426324372916,1821.7152924372008,1613.6861295769813,1.7545843167490895,0.0007354126905019457,0.049999999999999996,4.1223861043785285e-07,264.6851428622749,1.3207793553866565,0.7802972830815309,0.21291829668290224,nan,nan
P00033,TORUS_T2_9,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,-2.1509645653920423e-18,-1.6355508694833931,1.6355508694833931,3.841632458160228,1.5993353750070936,0.03621549447629957,173.49439509355528,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.2383225576724644,0.027419791450099953,nan,nan
P00034,TORUS_T2_9,gaussian,1.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,5.498011787749883e-20,-1.0334234953004222,1.0334234953004222,6.07997141128771,1.3181211249287412,-0.284697629628319,22.069679032391193,0.37534905316453554,1060.0010388468293,984.7027277243703,-0.450227527164006,0.0017668050584995127,0.05,1.762532748781724e-06,161.9584470243117,1.3207793553866565,0.7824346217146079,0.2155527556266006,nan,nan
P00035,TORUS_T2_9,gaussian,1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00036,TWIST_5_2,gaussian,-1.5,0.05,1,1,False,False,FAST_SWIRL_LOCKED,0.0,-1.023756565411108,1.023756565411108,6.137382185828971,1.2215943237484894,-0.19783775833738138,31.759282757665478,0.4741362917203406,673.0895766798337,798.9556862694681,-1.625347146685993,1.6398661146484956,0.05,0.002052511938532923,130.17857811009918,1.3207793553866565,0.7751155113349002,0.1497886513220557,nan,nan
P00037,TWIST_5_2,gaussian,-1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00038,TWIST_5_2,gaussian,-1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0233450502386188,1.0233450502386188,6.139850195898737,1.2572675627360117,-0.23392251249739293,26.860113804778035,-0.07090506065212501,4500.894477029486,2476.617829318211,-2.463384691829739,0.028332562695180637,0.05,1.1435875227433052e-05,403.36779405017546,1.3207793553866565,0.774803941373717,0.17710945552212423,nan,nan
P00039,TWIST_5_2,gaussian,-1.0,0.05,1,2,True,True,FAST_SWIRL_LOCKED,0.02302585833772445,-1.3641708365626193,1.3641708365626193,4.605863971562164,1.407952272325206,-0.04378143576258675,143.51254584823042,-0.7140252268693853,446.9536703651633,544.0463600788155,-1.4675300431482035,0.24136111834374893,0.05,0.0004436404548753745,108.3576935163729,1.3207793553866565,1.0328529371684947,0.03314818299061753,0.04892124740448119,0.09792508533512367
P00040,TWIST_5_2,gaussian,-0.75,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0236740528341917,1.0236740528341917,6.137876885502438,1.2760190140094374,-0.25234496117524574,24.899190686895107,-0.0929570399172737,3433.15789924682,2864.915998729458,0.7419044114879589,0.002113719405477237,0.05,7.296652137330416e-07,466.7600950902651,1.3207793553866565,0.7750530386920776,0.19105762074950972,nan,nan
P00041,TWIST_5_2,gaussian,-0.75,0.05,1,2,False,False,FAST_SWIRL_LOCKED,0.013881853098712767,-1.373097585595649,1.373097585595649,4.575920439372081,1.4162185474993512,-0.04312096190370207,145.71069451584185,-1.7395153435458532,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.0396116353542462,0.032648119254618774,nan,nan
P00042,TWIST_5_2,gaussian,-0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,0.0,-1.0242428618824764,1.0242428618824764,6.134468240893175,1.2949282511792792,-0.27068538929680286,23.212133183480248,-0.0882938256015202,3614.479197253125,3546.714322218081,-0.500245756344882,0.00038055775889818465,0.05,6.115221918027834e-08,578.1616568776435,1.3207793553866565,0.7754837003661604,0.20494368585702194,nan,nan
P00043,TWIST_5_2,gaussian,-0.5,0.05,1,2,False,False,FAST_SWIRL_LOCKED,1.0111032591819482e-18,-1.3922347004826376,1.3922347004826376,4.513021622720244,1.414565733942158,-0.022331033459520366,281.365630416038,-0.5631749553832741,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.0541008949031179,0.01690746707119978,nan,nan
P00044,TWIST_5_2,gaussian,0.0,0.05,1,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00045,TWIST_5_2,gaussian,0.0,0.05,1,2,False,False,OTHER_BRANCH,-5.432285061886227e-19,-1.531144639368854,1.531144639368854,4.103587045682078,1.5252863706415856,0.0058582687272683565,1072.532790777142,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1592736009419327,0.00443546357942077,nan,nan
P00046,TWIST_5_2,gaussian,0.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,9.535719922294278e-20,-1.0281399307670434,1.0281399307670434,6.11121610897071,1.3111883246548206,-0.28304839388777725,22.198272249058363,0.08212517999965026,3885.9725590123426,3709.440328559748,-0.0653699111015703,0.0003252281268985278,0.05,2.4349079844504574e-08,606.9888975313156,1.3207793553866565,0.7784342831933928,0.21430407185984157,nan,nan
P00047,TWIST_5_2,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,9.871155023774818e-19,-1.5549166461116417,1.5549166461116417,4.0408502429322235,1.5541838370192642,0.0007328090923774955,8574.109372462452,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1772720702894708,0.0005548308196890059,nan,nan
P00048,TWIST_5_2,gaussian,0.75,0.05,1,1,False,True,FAST_SWIRL_LOCKED,-4.755949202586767e-20,-1.0294067727649514,1.0294067727649514,6.103695325709938,1.310742170542162,-0.2813353977772106,22.333433179123936,0.14793183720732345,2157.319221523135,2062.936280658249,-0.46032805532057597,0.0003636932854910576,0.05,8.992636557938735e-08,337.98152931532553,1.3207793553866565,0.7793934456702603,0.21300711328490596,nan,nan
P00049,TWIST_5_2,gaussian,0.75,0.05,1,2,False,False,OTHER_BRANCH,-4.67382917798941e-19,-1.5641813446693873,1.5641813446693873,4.016916151437434,1.5675380890933028,-0.0033567444239155364,1871.8092632892347,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1842866397707097,0.002541487652896311,nan,nan
P00050,TWIST_5_2,gaussian,1.0,0.05,1,1,False,True,FAST_SWIRL_LOCKED,-3.1678899384152955e-19,-1.030762107885734,1.030762107885734,6.0956696594789,1.3124690627512692,-0.2817069548655351,22.3039765211998,0.21983466842898436,1451.7100426572813,1366.0718115749687,-1.2979875590673962,0.0006273678751071268,0.05,3.9811285562987275e-07,224.1052891458278,1.3207793553866565,0.7804196088331345,0.21328842983244975,nan,nan
P00051,TWIST_5_2,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00052,TWIST_5_2,gaussian,1.5,0.05,1,1,False,True,FAST_SWIRL_LOCKED,9.869125535943735e-21,-1.0337013310721668,1.0337013310721668,6.0783372511115905,1.3190240387162746,-0.28532270764410783,22.02132931885956,0.37835502897600853,843.4834254649926,704.8665886446514,0.5588818011333387,0.0012264063976949403,0.05,1.6813517184159077e-06,115.96371828755426,1.3207793553866565,0.7826449791604685,0.21602602015276046,nan,nan
P00053,TWIST_5_2,gaussian,1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00054,TWIST_7_2,gaussian,-1.5,0.05,1,1,False,False,OTHER_BRANCH,-2.73034632480428e-19,-0.9767175236143365,0.9767175236143365,6.432960559495956,1.235016244556383,-0.25829872094204653,24.32526682386987,0.0036801072588831894,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.739500901214801,0.1955653833387106,nan,nan
P00055,TWIST_7_2,gaussian,-1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00056,TWIST_7_2,gaussian,-1.0,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9769389692589798,0.9769389692589798,6.431502381305824,1.2551506337990932,-0.27821166454011337,22.584190772754816,0.007891212864409417,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7396685640751722,0.21064204509667495,nan,nan
P00057,TWIST_7_2,gaussian,-1.0,0.05,1,2,True,False,FAST_SWIRL_LOCKED,0.006902533912836747,-1.5457900600672478,1.5457900600672478,4.064708054149503,1.5215166141506804,0.024227827417878656,259.33754598825396,0.12171551714550666,2793.3199106030106,1849.209684392953,-1.9449331046437042,2.9880144379616067,0.05,0.0016158332111798931,370.36315141857966,1.3207793553866565,1.170362069760486,0.018343584277773627,-0.03914888139252998,-0.07834860699108355
P00058,TWIST_7_2,gaussian,-0.75,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.977154728638592,0.977154728638592,6.430082281783103,1.2673792894650118,-0.2902245608264198,21.649392075185162,0.017635607463917742,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7398319217009045,0.2197373540423464,nan,nan
P00059,TWIST_7_2,gaussian,-0.75,0.05,1,2,False,False,OTHER_BRANCH,0.007795610066966604,-1.558948490827885,1.558948490827885,4.030399557231605,1.526931200763789,0.03201729006409615,196.2435076360658,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1803246957713878,0.024241210262347816,nan,nan
P00060,TWIST_7_2,gaussian,-0.5,0.05,1,1,False,False,OTHER_BRANCH,-5.6218415513864785e-21,-1.0329039460922298,1.0329039460922298,6.0830296282153515,1.3043094853931945,-0.2714055393009648,23.150541891527453,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7820412560808452,0.20548893211728855,nan,nan
P00061,TWIST_7_2,gaussian,-0.5,0.05,1,2,False,False,OTHER_BRANCH,0.006024305402679259,-1.5673699984899427,1.5673699984899427,4.008744146712658,1.5196889543353358,0.047681044154606944,131.77532955876984,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.186700861198044,0.036100688551910606,nan,nan
P00062,TWIST_7_2,gaussian,0.0,0.05,1,1,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00063,TWIST_7_2,gaussian,0.0,0.05,1,2,False,False,OTHER_BRANCH,3.8086699745733964e-18,-1.5846842910473367,1.5846842910473367,3.9649445272325847,1.3134436411220332,0.2712406499253034,23.164615292397745,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.1998100095859103,0.20536408963319844,nan,nan
P00064,TWIST_7_2,gaussian,0.5,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9790363754926155,0.9790363754926155,6.417724064663191,1.2894638291663911,-0.31042745367377567,20.240430518695383,-0.0194794070801845,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7412565705995637,0.23503354470807764,nan,nan
P00065,TWIST_7_2,gaussian,0.5,0.05,1,2,False,False,OTHER_BRANCH,-1.0372309131904423e-17,-1.6045147705052965,1.6045147705052965,3.915941082425109,1.5776110455046632,0.026903725000633316,233.54332186459976,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,1.2148242353739522,0.020369583224411684,nan,nan
P00066,TWIST_7_2,gaussian,0.75,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9795433168284773,0.9795433168284773,6.414402711176684,1.285895388139165,-0.30635207131068776,20.509687694611593,-0.017908343223036943,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7416403904509222,0.23194795562276455,nan,nan
P00067,TWIST_7_2,gaussian,0.75,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00068,TWIST_7_2,gaussian,1.0,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9800863242122246,0.9800863242122246,6.410848873164203,1.2845300092368783,-0.3044436850246537,20.63825139506762,-0.016202838792829414,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7420515169434229,0.2305030615318243,nan,nan
P00069,TWIST_7_2,gaussian,1.0,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
P00070,TWIST_7_2,gaussian,1.5,0.05,1,1,False,False,OTHER_BRANCH,0.0,-0.9812709833201675,0.9812709833201675,6.4031092470707645,1.286292980341091,-0.3050219970209235,20.599121927421454,-0.01163069060270913,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,0.7429484563929315,0.2309409181608753,nan,nan
P00071,TWIST_7_2,gaussian,1.5,0.05,1,2,False,False,OTHER_BRANCH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,nan,nan
