source,mode,variant,setting,selection_reason,charge,hooke,power,early_E_per_100,E_i01000,E_i10000,original_balance_file,original_sha256,raw_handoff_file,raw_handoff_sha256,canonical_300_file,canonical_300_sha256,orientation_reversed,scale_modified_for_target
BALX_001,core,K31,QLO,CORE_FROZEN_Q_BRACKET,21.5,1.0,5.5,0.0027171966302327742,0.02081081108163807,0.0335449481509974,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\K31__QLO_i10000.txt,477b9d7d3c64d3e5b5bc024aaa77394053f0bed6659bb9511e3f91aee5091e8c,prepared/core/inputs/BALX_001.txt,477b9d7d3c64d3e5b5bc024aaa77394053f0bed6659bb9511e3f91aee5091e8c,prepared/core/canonical_300/BALX_001_arclength300.txt,8ea0c224d9c899d4bff319653957a0fdbd2ffe20f255a8bae2edb0a21cd13cac,False,False
BALX_002,core,T23,B00,CORE_FROZEN_Q_BRACKET,15.0,1.0,5.0,0.005735598164475893,0.037677517444752895,0.057654861261926316,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\T23__B00_i10000.txt,7b83e1070bd6ec0fde31e4ee4d5d30d12d3523f6524a75f9ae284ca8727e1bf5,prepared/core/inputs/BALX_002.txt,7b83e1070bd6ec0fde31e4ee4d5d30d12d3523f6524a75f9ae284ca8727e1bf5,prepared/core/canonical_300/BALX_002_arclength300.txt,f76ebc80a5364e5c8e0a08fbe8517f882bd9de7efea5b60d8dee36686fb4e993,False,False
BALX_003,core,K31,B00,CORE_FROZEN_Q_BRACKET,15.0,1.0,5.0,0.00400307665975857,0.02783589443048895,0.04516136375460622,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\K31__B00_i10000.txt,8ad48cf281e042120e0082d3bf252cf6bd24080d6828ea8c59d9def32d160c1a,prepared/core/inputs/BALX_003.txt,8ad48cf281e042120e0082d3bf252cf6bd24080d6828ea8c59d9def32d160c1a,prepared/core/canonical_300/BALX_003_arclength300.txt,24f9c494f63998108314c241521fcc0b208f1cc090b4b2140f7ca29faca2ab7d,False,False
BALX_004,core,K31,QHI,CORE_FROZEN_Q_BRACKET,25.5,1.0,5.5,0.006425609656635145,0.033513450336091766,0.051703141336434166,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\K31__QHI_i10000.txt,403bc65de2ee0e10fdeaeb54174931cc40e06aed250ddc252856abab02d3f826,prepared/core/inputs/BALX_004.txt,403bc65de2ee0e10fdeaeb54174931cc40e06aed250ddc252856abab02d3f826,prepared/core/canonical_300/BALX_004_arclength300.txt,b50f941958c25327a9702e30701122797d550563eeb5db096f31a47d581b2ac7,False,False
BALX_005,core,K31,QCEN,CORE_FROZEN_Q_BRACKET,23.54,1.0,5.5,0.0044212679832559,0.027520769274973045,0.04318401264407301,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\K31__QCEN_i10000.txt,4199b9e772d79a0e242149cf43f2c080a56bb0b65022e0617dd6e14b187b9150,prepared/core/inputs/BALX_005.txt,4199b9e772d79a0e242149cf43f2c080a56bb0b65022e0617dd6e14b187b9150,prepared/core/canonical_300/BALX_005_arclength300.txt,65a2ea936c7bc89d37e8a48c27a001cc310f6af7b3fae44772bbfbec6496f147,False,False
BALX_006,core,T23,QLO,CORE_FROZEN_Q_BRACKET,21.5,1.0,5.5,0.004681226612894776,0.03036921098520695,0.04625730172561959,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\T23__QLO_i10000.txt,99cec4dafbbf5dc4265c7f61901b7e3ae5b3ad7269abb91be0ef3e34fe7c89b7,prepared/core/inputs/BALX_006.txt,99cec4dafbbf5dc4265c7f61901b7e3ae5b3ad7269abb91be0ef3e34fe7c89b7,prepared/core/canonical_300/BALX_006_arclength300.txt,bdf7bb668ed592e31fc2ad7d59ec46714c3a000a2f48278c04e590c665e605ff,False,False
BALX_007,core,T23,QHI,CORE_FROZEN_Q_BRACKET,25.5,1.0,5.5,0.007082086125644288,0.04456444451734043,0.063693650399962,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\T23__QHI_i10000.txt,86d693993ef4530ad203db32b71938f0c853db4d2f0536d07e1f2d0a27c90103,prepared/core/inputs/BALX_007.txt,86d693993ef4530ad203db32b71938f0c853db4d2f0536d07e1f2d0a27c90103,prepared/core/canonical_300/BALX_007_arclength300.txt,775704592b92638646e8bd2b501d8b4c70e483331a322bb8fb378f1d70af1ed6,False,False
BALX_008,core,T23,QCEN,CORE_FROZEN_Q_BRACKET,23.54,1.0,5.5,0.005908603561591446,0.037713914507360946,0.05554350283053622,C:\workspace\projects\SST-Workbench\KnotPlot\Trefoil_Balance_Point_Campaign_v0.1.0\out\T23__QCEN_i10000.txt,30e45d76b64aaa17521b1b64b612e2aefb8665ab914517845dc9a1ef071ef33f,prepared/core/inputs/BALX_008.txt,30e45d76b64aaa17521b1b64b612e2aefb8665ab914517845dc9a1ef071ef33f,prepared/core/canonical_300/BALX_008_arclength300.txt,21bb8be695bb99e0d6a197d11c4830c07c2f8ebd9e63c7b04a86288a02a80ee9,False,False
