candidate_id,carrier_id,family,source,source_qualified,condition,gamma_core,beta_total_thread_over_core,n_threads,helix_turns,thread_gamma_each,hole_clearance,bundle_radius,thread_density_proxy,link_matrix_json
CAND_B296A9E721A2D4C8,TORUS_T2_3,torus,"analytic T(2,q)",True,null,1.0,0.0,3,1.0,0.0,0.66875533192627,0.18,2.1351916713915333,"[[2.004009575959538, 2.003805996785422, 2.003767211099019]]"
CAND_70A50FA8FFB902FD,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,-0.75,3,1.0,-0.25,0.66875533192627,0.18,2.1351916713915333,"[[2.004009575959538, 2.003805996785422, 2.003767211099019]]"
CAND_DC09D5465B1B8173,TORUS_T2_3,torus,"analytic T(2,q)",True,active,1.0,0.75,3,1.0,0.25,0.66875533192627,0.18,2.1351916713915333,"[[2.004009575959538, 2.003805996785422, 2.003767211099019]]"
CAND_0D5E9336A0A2C8AF,TWIST_5_2,twist,knot.5_2.fseries,True,null,1.0,0.0,3,1.0,0.0,0.3070847725872427,0.098,10.126393948390664,"[[-1.02945352741804, -1.0739970876102765, -1.0542274087572747]]"
CAND_6F805BCEECC37A93,TWIST_5_2,twist,knot.5_2.fseries,True,active,1.0,-0.75,3,1.0,-0.25,0.3070847725872427,0.098,10.126393948390664,"[[-1.02945352741804, -1.0739970876102765, -1.0542274087572747]]"
CAND_FB06F5DAE4377091,TWIST_5_2,twist,knot.5_2.fseries,True,active,1.0,0.75,3,1.0,0.25,0.3070847725872427,0.098,10.126393948390664,"[[-1.02945352741804, -1.0739970876102765, -1.0542274087572747]]"
CAND_A3EEAE37032FA756,TRIPLE_GEAR_T3_3,triple_gear,"analytic T(3,3) three-unknot-link proxy",True,null,1.0,0.0,3,1.0,0.0,0.6676789831641659,0.18,2.142081399583726,"[[1.0008619864863662, 1.0007909133816775, 1.0008359071717625], [1.0007159550526803, 1.0007549750097136, 1.0007025807144982], [1.0007186859859234, 1.0007028509529372, 1.0007622182093672]]"
CAND_E910656147BB470D,TRIPLE_GEAR_T3_3,triple_gear,"analytic T(3,3) three-unknot-link proxy",True,active,1.0,-0.75,3,1.0,-0.25,0.6676789831641659,0.18,2.142081399583726,"[[1.0008619864863662, 1.0007909133816775, 1.0008359071717625], [1.0007159550526803, 1.0007549750097136, 1.0007025807144982], [1.0007186859859234, 1.0007028509529372, 1.0007622182093672]]"
CAND_053061B87554BAFA,TRIPLE_GEAR_T3_3,triple_gear,"analytic T(3,3) three-unknot-link proxy",True,active,1.0,0.75,3,1.0,0.25,0.6676789831641659,0.18,2.142081399583726,"[[1.0008619864863662, 1.0007909133816775, 1.0008359071717625], [1.0007159550526803, 1.0007549750097136, 1.0007025807144982], [1.0007186859859234, 1.0007028509529372, 1.0007622182093672]]"
