cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status
35,1,63,oscillatory,1.251944470919283,0.0,24,0.997048930641,1.008763840368247,1.008763840368247,True,1.1151301242690912,DIAGNOSTIC
36,1,64,oscillatory,-1.2273764680900265,-4.22080897562849e-17,24,-0.996139431762,1.0051205882603143,1.0051205882603143,True,1.1151301242690912,DIAGNOSTIC
37,1,65,oscillatory,1.2273764680900265,-4.22080897562849e-17,24,0.996139431762,1.0051205882603143,1.0051205882603143,True,1.1151301242690912,DIAGNOSTIC
38,1,66,oscillatory,-1.1987196081696085,1.0552022439071226e-16,23,-0.99678118421,1.0089911292542624,1.0089911292542624,True,1.1151301242690912,DIAGNOSTIC
39,1,67,oscillatory,1.1987196081696085,1.0552022439071226e-16,23,0.99678118421,1.0089911292542624,1.0089911292542624,True,1.1151301242690912,DIAGNOSTIC
40,1,68,oscillatory,-1.1725517381515433,4.2208089756284903e-16,23,-0.995619037359,1.0057457489921535,1.0057457489921535,True,1.1151301242690912,DIAGNOSTIC
41,1,69,oscillatory,1.1725517381515433,4.2208089756284903e-16,23,0.995619037359,1.0057457489921535,1.0057457489921535,True,1.1151301242690912,DIAGNOSTIC
42,1,70,oscillatory,-1.142285844264774,-4.22080897562849e-17,24,-0.99646417053,1.009397632770649,1.009397632770649,True,1.1151301242690912,DIAGNOSTIC
43,1,71,oscillatory,1.142285844264774,-4.22080897562849e-17,24,0.99646417053,1.009397632770649,1.009397632770649,True,1.1151301242690912,DIAGNOSTIC
44,1,72,oscillatory,-1.1145755836530513,5.909132565879886e-16,22,-0.994993805282,1.0065491980680146,1.0065491980680146,True,1.1151301242690912,DIAGNOSTIC
45,1,73,oscillatory,1.1145755836530513,5.909132565879886e-16,22,0.994993805282,1.0065491980680146,1.0065491980680146,True,1.1151301242690912,DIAGNOSTIC
46,1,74,oscillatory,-1.082792654272917,-8.44161795125698e-17,24,-0.996089102927,1.0099744210715798,1.0099744210715798,True,1.1151301242690912,DIAGNOSTIC
47,1,75,oscillatory,1.082792654272917,-8.44161795125698e-17,24,0.996089102927,1.0099744210715798,1.0099744210715798,True,1.1151301242690912,DIAGNOSTIC
48,1,76,oscillatory,-1.0537119040886536,2.1104044878142451e-16,24,-0.994205632517,1.007571058832958,1.007571058832958,True,1.1151301242690912,DIAGNOSTIC
49,1,77,oscillatory,1.0537119040886536,2.1104044878142451e-16,24,0.994205632517,1.007571058832958,1.007571058832958,True,1.1151301242690912,DIAGNOSTIC
50,1,78,oscillatory,-1.020678780591944,-8.44161795125698e-17,23,-0.995629070955,1.0107064228568086,1.0107064228568086,True,1.1151301242690912,DIAGNOSTIC
51,1,79,oscillatory,1.020678780591944,-8.44161795125698e-17,23,0.995629070955,1.0107064228568086,1.0107064228568086,True,1.1151301242690912,DIAGNOSTIC
52,1,80,oscillatory,-0.9902544102941767,0.0,23,-0.993228929754,1.0088338000108965,1.0088338000108965,True,1.1151301242690912,DIAGNOSTIC
53,1,81,oscillatory,0.9902544102941767,0.0,23,0.993228929754,1.0088338000108965,1.0088338000108965,True,1.1151301242690912,DIAGNOSTIC
54,1,82,oscillatory,-0.95605344459197,-2.954566282939943e-16,24,-0.995071353584,1.0116237436918225,1.0116237436918225,True,1.1151301242690912,DIAGNOSTIC
55,1,83,oscillatory,0.95605344459197,-2.954566282939943e-16,24,0.995071353584,1.0116237436918225,1.0116237436918225,True,1.1151301242690912,DIAGNOSTIC
56,1,84,oscillatory,-0.9244704697491843,-8.44161795125698e-17,22,-0.991933824506,1.0104577348368202,1.0104577348368202,True,1.1151301242690912,DIAGNOSTIC
57,1,85,oscillatory,0.9244704697491843,-8.44161795125698e-17,22,0.991933824506,1.0104577348368202,1.0104577348368202,True,1.1151301242690912,DIAGNOSTIC
58,1,86,oscillatory,-0.889434055026967,-8.44161795125698e-17,23,-0.994365597238,1.012726059326784,1.012726059326784,True,1.1151301242690912,DIAGNOSTIC
59,1,87,oscillatory,0.889434055026967,-8.44161795125698e-17,23,0.994365597238,1.012726059326784,1.012726059326784,True,1.1151301242690912,DIAGNOSTIC
60,1,88,oscillatory,-0.856710946885107,2.3214449365956695e-16,24,-0.990288250088,1.0124792716361322,1.0124792716361322,True,1.1151301242690912,DIAGNOSTIC
61,1,89,oscillatory,0.856710946885107,2.3214449365956695e-16,24,0.990288250088,1.0124792716361322,1.0124792716361322,True,1.1151301242690912,DIAGNOSTIC
62,1,90,oscillatory,-0.820953407495186,-4.22080897562849e-17,22,-0.993489428969,1.0140859223101366,1.0140859223101366,True,1.1151301242690912,DIAGNOSTIC
63,1,91,oscillatory,0.820953407495186,-4.22080897562849e-17,22,0.993489428969,1.0140859223101366,1.0140859223101366,True,1.1151301242690912,DIAGNOSTIC
64,1,92,oscillatory,-0.7872497856966703,4.2208089756284903e-16,23,-0.987959827332,1.0152312542467792,1.0152312542467792,True,1.1151301242690912,DIAGNOSTIC
65,1,93,oscillatory,0.7872497856966703,4.2208089756284903e-16,23,0.987959827332,1.0152312542467792,1.0152312542467792,True,1.1151301242690912,DIAGNOSTIC
66,1,94,oscillatory,-0.7511617356823669,-2.110404487814245e-17,24,-0.992337475691,1.0157273784996264,1.0157273784996264,True,1.1151301242690912,DIAGNOSTIC
67,1,95,oscillatory,0.7511617356823669,-2.110404487814245e-17,24,0.992337475691,1.0157273784996264,1.0157273784996264,True,1.1151301242690912,DIAGNOSTIC
68,1,96,oscillatory,-0.7165333615260103,-4.22080897562849e-17,24,-0.984925931666,1.0187470355176873,1.0187470355176873,True,1.1151301242690912,DIAGNOSTIC
69,1,97,oscillatory,0.7165333615260103,-4.22080897562849e-17,24,0.984925931666,1.0187470355176873,1.0187470355176873,True,1.1151301242690912,DIAGNOSTIC
70,1,98,oscillatory,-0.6803554807504739,-8.837318792722151e-17,23,-0.990866541696,1.0177938904593997,1.0177938904593997,True,1.1151301242690912,DIAGNOSTIC
71,1,99,oscillatory,0.6803554807504739,-8.837318792722151e-17,23,0.990866541696,1.0177938904593997,1.0177938904593997,True,1.1151301242690912,DIAGNOSTIC
72,1,100,oscillatory,-0.6447793894116353,-8.44161795125698e-17,23,-0.980211862098,1.0240517989432711,1.0240517989432711,True,1.1151301242690912,DIAGNOSTIC
73,1,101,oscillatory,0.6447793894116353,-8.44161795125698e-17,23,0.980211862098,1.0240517989432711,1.0240517989432711,True,1.1151301242690912,DIAGNOSTIC
74,1,102,oscillatory,-0.6088916748642555,-1.0552022439071226e-16,22,-0.988827802135,1.020396973988253,1.020396973988253,True,1.1151301242690912,DIAGNOSTIC
75,1,103,oscillatory,0.6088916748642555,-1.0552022439071226e-16,22,0.988827802135,1.020396973988253,1.020396973988253,True,1.1151301242690912,DIAGNOSTIC
76,1,104,oscillatory,-0.5726029025894727,1.266242692688547e-16,22,-0.973883231754,1.031098829495877,1.031098829495877,True,1.1151301242690912,DIAGNOSTIC
77,1,105,oscillatory,0.5726029025894727,1.266242692688547e-16,22,0.973883231754,1.031098829495877,1.031098829495877,True,1.1151301242690912,DIAGNOSTIC
78,1,106,oscillatory,-0.5376159390967293,-5.276011219535612e-16,21,-0.986129661798,1.023812119228926,1.023812119228926,True,1.1151301242690912,DIAGNOSTIC
79,1,107,oscillatory,0.5376159390967293,-5.276011219535612e-16,21,0.986129661798,1.023812119228926,1.023812119228926,True,1.1151301242690912,DIAGNOSTIC
80,1,108,oscillatory,-0.4999070202793379,6.331213463442735e-17,21,-0.962503928559,1.043712393860542,1.043712393860542,True,1.1151301242690912,DIAGNOSTIC
81,1,109,oscillatory,0.4999070202793379,6.331213463442735e-17,21,0.962503928559,1.043712393860542,1.043712393860542,True,1.1151301242690912,DIAGNOSTIC
82,1,110,oscillatory,-0.46603563557743677,-2.2686848244003134e-16,20,-0.9820826754,1.0285118063529908,1.0285118063529908,True,1.1151301242690912,DIAGNOSTIC
83,1,111,oscillatory,0.46603563557743677,-2.2686848244003134e-16,20,0.9820826754,1.0285118063529908,1.0285118063529908,True,1.1151301242690912,DIAGNOSTIC
84,1,112,oscillatory,-0.4277275575783953,1.688323590251396e-16,20,-0.946492521634,1.0615730128870091,1.0615730128870091,True,1.1151301242690912,DIAGNOSTIC
85,1,113,oscillatory,0.4277275575783953,1.688323590251396e-16,20,0.946492521634,1.0615730128870091,1.0615730128870091,True,1.1151301242690912,DIAGNOSTIC
86,1,114,oscillatory,-0.3965477110790621,-2.3742050487910256e-16,19,-0.976469698852,1.0350299570189034,1.0350299570189034,True,1.1151301242690912,DIAGNOSTIC
87,1,115,oscillatory,0.3965477110790621,-2.3742050487910256e-16,19,0.976469698852,1.0350299570189034,1.0350299570189034,True,1.1151301242690912,DIAGNOSTIC
88,1,116,oscillatory,-0.3545126219443109,-1.0552022439071224e-17,19,-0.909486652222,1.1050348487589619,1.1050348487589619,True,1.1151301242690912,DIAGNOSTIC
89,1,117,oscillatory,0.3545126219443109,-1.0552022439071224e-17,19,0.909486652222,1.1050348487589619,1.1050348487589619,True,1.1151301242690912,DIAGNOSTIC
90,1,118,oscillatory,-0.3261075692475246,2.0048842634235327e-16,18,-0.966861077734,1.045601869983332,1.045601869983332,True,1.1151301242690912,DIAGNOSTIC
91,1,119,oscillatory,0.3261075692475246,2.0048842634235327e-16,18,0.966861077734,1.045601869983332,1.045601869983332,True,1.1151301242690912,DIAGNOSTIC
92,1,120,oscillatory,-0.2825034582037238,-1.266242692688547e-16,18,-0.847206986884,1.1839381087638337,1.1839381087638337,True,1.1151301242690912,DIAGNOSTIC
93,1,121,oscillatory,0.2825034582037238,-1.266242692688547e-16,18,0.847206986884,1.1839381087638337,1.1839381087638337,True,1.1151301242690912,DIAGNOSTIC
94,1,122,oscillatory,-0.26113727699835904,-6.858814585396297e-17,17,-0.952699956445,1.0613179753052655,1.0613179753052655,True,1.1151301242690912,DIAGNOSTIC
95,1,123,oscillatory,0.26113727699835904,-6.858814585396297e-17,17,0.952699956445,1.0613179753052655,1.0613179753052655,True,1.1151301242690912,DIAGNOSTIC
96,1,124,real_dominant,-0.0,0.2236165862349555,3,0,1.1522372450677543,1.1522372450677543,True,1.1151301242690912,DIAGNOSTIC
97,1,125,mixed,-0.042526643376798005,0.19536163485638797,1,0.0137925133355,1.1930764120502875,1.1930764120502875,True,1.1151301242690912,DIAGNOSTIC
98,1,126,mixed,0.042526643376798005,0.19536163485638797,1,-0.0137925133355,1.1930764120502875,1.1930764120502875,True,1.1151301242690912,DIAGNOSTIC
99,1,127,real_dominant,-0.0,-0.22361658623495653,3,0,1.1522372450677552,1.1522372450677552,True,1.1151301242690912,DIAGNOSTIC
100,1,128,mixed,-0.04252664337679792,-0.1953616348563873,1,0.0137925133355,1.1930764120502868,1.1930764120502868,True,1.1151301242690912,DIAGNOSTIC
101,1,129,mixed,0.04252664337679792,-0.1953616348563873,1,-0.0137925133355,1.1930764120502868,1.1930764120502868,True,1.1151301242690912,DIAGNOSTIC
102,1,130,oscillatory,-0.19935112295585725,-1.4772831414699715e-16,17,-0.593190485624,1.6821261879039973,1.6821261879039973,True,1.1151301242690912,DIAGNOSTIC
103,1,131,oscillatory,0.19935112295585725,-1.4772831414699715e-16,17,0.593190485624,1.6821261879039973,1.6821261879039973,True,1.1151301242690912,DIAGNOSTIC
104,1,132,oscillatory,-0.19166706988928936,-2.0048842634235327e-16,16,-0.921175644805,1.0971787504337305,1.0971787504337305,True,1.1151301242690912,DIAGNOSTIC
105,1,133,oscillatory,0.19166706988928936,-2.0048842634235327e-16,16,0.921175644805,1.0971787504337305,1.0971787504337305,True,1.1151301242690912,DIAGNOSTIC
106,1,134,mixed,-0.05574588575610275,-0.1557672622578098,1,-0.00872012200595,1.2881925424897998,1.2881925424897998,True,1.1151301242690912,DIAGNOSTIC
107,1,135,mixed,0.05574588575610275,-0.1557672622578098,1,0.00872012200595,1.2881925424897998,1.2881925424897998,True,1.1151301242690912,DIAGNOSTIC
108,1,136,mixed,-0.0557458857561024,0.15576726225780932,1,-0.00872012200596,1.2881925424897993,1.2881925424897993,True,1.1151301242690912,DIAGNOSTIC
109,1,137,mixed,0.0557458857561024,0.15576726225780932,1,0.00872012200596,1.2881925424897993,1.2881925424897993,True,1.1151301242690912,DIAGNOSTIC
110,1,138,mixed,-0.043048435294818284,-0.1252931322335919,3,-0.0244634822165,1.412783031795148,1.412783031795148,True,1.1151301242690912,DIAGNOSTIC
111,1,139,mixed,0.043048435294818284,-0.1252931322335919,3,0.0244634822165,1.412783031795148,1.412783031795148,True,1.1151301242690912,DIAGNOSTIC
112,1,140,mixed,-0.04304843529481829,0.1252931322335915,3,-0.0244634822165,1.4127830317951497,1.4127830317951497,True,1.1151301242690912,DIAGNOSTIC
113,1,141,mixed,0.04304843529481829,0.1252931322335915,3,0.0244634822165,1.4127830317951497,1.4127830317951497,True,1.1151301242690912,DIAGNOSTIC
114,1,142,mixed,-0.083923460728005,0.07437182236328055,15,-0.0598485783411,1.5816821582292289,1.5816821582292289,True,1.1151301242690912,DIAGNOSTIC
115,1,143,mixed,0.083923460728005,0.07437182236328055,15,0.0598485783411,1.5816821582292289,1.5816821582292289,True,1.1151301242690912,DIAGNOSTIC
116,1,144,mixed,-0.0032565277313562563,0.11265889228095743,13,0.0241891692372,1.3291039583227293,1.3291039583227293,True,1.1151301242690912,DIAGNOSTIC
117,1,145,mixed,0.0032565277313562563,0.11265889228095743,13,-0.0241891692372,1.3291039583227293,1.3291039583227293,True,1.1151301242690912,DIAGNOSTIC
118,1,146,mixed,-0.08392346072800487,-0.07437182236328094,15,-0.0598485783411,1.5816821582292266,1.5816821582292266,True,1.1151301242690912,DIAGNOSTIC
119,1,147,mixed,0.08392346072800487,-0.07437182236328094,15,0.0598485783411,1.5816821582292266,1.5816821582292266,True,1.1151301242690912,DIAGNOSTIC
120,1,148,mixed,-0.11467001349911146,0.03270864717406967,16,-0.0189080566167,3.761685481941588,3.761685481941588,True,1.1151301242690912,DIAGNOSTIC
121,1,149,mixed,0.11467001349911146,0.03270864717406967,16,0.0189080566167,3.761685481941588,3.761685481941588,True,1.1151301242690912,DIAGNOSTIC
122,1,150,mixed,-0.1146700134991118,-0.03270864717407006,16,-0.0189080566167,3.761685481941632,3.761685481941632,True,1.1151301242690912,DIAGNOSTIC
123,1,151,mixed,0.1146700134991118,-0.03270864717407006,16,0.0189080566167,3.761685481941632,3.761685481941632,True,1.1151301242690912,DIAGNOSTIC
124,1,152,oscillatory,-0.13434839027926915,-1.7410837024467522e-16,15,-0.873632077558,1.1551709436154958,1.1551709436154958,True,1.1151301242690912,DIAGNOSTIC
125,1,153,oscillatory,0.13434839027926915,-1.7410837024467522e-16,15,0.873632077558,1.1551709436154958,1.1551709436154958,True,1.1151301242690912,DIAGNOSTIC
126,1,154,oscillatory,-0.12799105925924287,8.969219073210542e-17,8,0.477967374426,1.8075602040812444,1.8075602040812444,True,1.1151301242690912,DIAGNOSTIC
127,1,155,oscillatory,0.12799105925924287,8.969219073210542e-17,8,-0.477967374426,1.8075602040812444,1.8075602040812444,True,1.1151301242690912,DIAGNOSTIC
128,1,156,mixed,-0.0032565277313561826,-0.11265889228095818,13,0.0241891692372,1.3291039583227298,1.3291039583227298,True,1.1151301242690912,DIAGNOSTIC
129,1,157,mixed,0.0032565277313561826,-0.11265889228095818,13,-0.0241891692372,1.3291039583227298,1.3291039583227298,True,1.1151301242690912,DIAGNOSTIC
130,1,158,oscillatory,-0.13901079554642942,5.803612341489174e-17,2,0.31854111229,3.366996609838384,3.366996609838384,True,1.1151301242690912,DIAGNOSTIC
131,1,159,oscillatory,0.13901079554642942,5.803612341489174e-17,2,-0.31854111229,3.366996609838384,3.366996609838384,True,1.1151301242690912,DIAGNOSTIC
132,1,160,mixed,-0.0255656459163968,0.10107295860092187,13,-0.0346883385573,1.4361552644587916,1.4361552644587916,True,1.1151301242690912,DIAGNOSTIC
133,1,161,mixed,0.0255656459163968,0.10107295860092187,13,0.0346883385573,1.4361552644587916,1.4361552644587916,True,1.1151301242690912,DIAGNOSTIC
134,1,162,mixed,-0.0255656459163969,-0.1010729586009217,13,-0.0346883385573,1.4361552644587874,1.4361552644587874,True,1.1151301242690912,DIAGNOSTIC
135,1,163,mixed,0.0255656459163969,-0.1010729586009217,13,0.0346883385573,1.4361552644587874,1.4361552644587874,True,1.1151301242690912,DIAGNOSTIC
136,1,164,mixed,-0.08636721230835566,0.05023196305135671,14,0.0406305752399,2.0793405360344175,2.0793405360344175,True,1.1151301242690912,DIAGNOSTIC
137,1,165,mixed,0.08636721230835566,0.05023196305135671,14,-0.0406305752399,2.0793405360344175,2.0793405360344175,True,1.1151301242690912,DIAGNOSTIC
138,1,166,mixed,-0.08636721230835549,-0.0502319630513567,14,0.0406305752399,2.079340536034427,2.079340536034427,True,1.1151301242690912,DIAGNOSTIC
139,1,167,mixed,0.08636721230835549,-0.0502319630513567,14,-0.0406305752399,2.079340536034427,2.079340536034427,True,1.1151301242690912,DIAGNOSTIC
140,1,168,oscillatory,-0.10064248884015096,7.386415707349858e-17,0,0.755460858303,1.490440820562905,1.490440820562905,True,1.1151301242690912,DIAGNOSTIC
141,1,169,oscillatory,0.10064248884015096,7.386415707349858e-17,0,-0.755460858303,1.490440820562905,1.490440820562905,True,1.1151301242690912,DIAGNOSTIC
142,1,170,mixed,-0.025482846260144208,0.05502311921180102,4,0.018086230616,1.760945543822033,1.760945543822033,True,1.1151301242690912,DIAGNOSTIC
143,1,171,mixed,0.025482846260144208,0.05502311921180102,4,-0.018086230616,1.760945543822033,1.760945543822033,True,1.1151301242690912,DIAGNOSTIC
144,1,172,mixed,-0.02548284626014417,-0.05502311921180155,4,0.018086230616,1.7609455438220365,1.7609455438220365,True,1.1151301242690912,DIAGNOSTIC
145,1,173,mixed,0.02548284626014417,-0.05502311921180155,4,-0.018086230616,1.7609455438220365,1.7609455438220365,True,1.1151301242690912,DIAGNOSTIC
146,2,174;182,oscillatory,-0.08484825668062553,6.199313182954344e-17,6,0.66921479874;0.724183509391,1.4008197845934973,1.4370446572015008,False,1.1151301242690912,DIAGNOSTIC
147,2,175;183,oscillatory,0.08484825668062553,6.199313182954344e-17,6,-0.724183509391;-0.66921479874,1.4008197845934973,1.4370446572015008,False,1.1151301242690912,DIAGNOSTIC
148,1,176,oscillatory,-0.059240225616097764,-1.1343424122001567e-16,14,-0.65155232423,1.7138305546556478,1.7138305546556478,True,1.1151301242690912,DIAGNOSTIC
149,1,177,oscillatory,0.059240225616097764,-1.1343424122001567e-16,14,0.65155232423,1.7138305546556478,1.7138305546556478,True,1.1151301242690912,DIAGNOSTIC
150,1,178,mixed,-0.0022998939057371957,0.07101519559689347,12,0.0401175635171,1.5093655581852838,1.5093655581852838,True,1.1151301242690912,DIAGNOSTIC
151,1,179,mixed,0.0022998939057371957,0.07101519559689347,12,-0.0401175635171,1.5093655581852838,1.5093655581852838,True,1.1151301242690912,DIAGNOSTIC
152,1,180,mixed,-0.002299893905737124,-0.07101519559689316,12,0.0401175635171,1.5093655581853365,1.5093655581853365,True,1.1151301242690912,DIAGNOSTIC
153,1,181,mixed,0.002299893905737124,-0.07101519559689316,12,-0.0401175635171,1.5093655581853365,1.5093655581853365,True,1.1151301242690912,DIAGNOSTIC
154,1,184,real_dominant,-0.0,0.01878023766407732,0,0,2.503865515354125,2.503865515354125,True,1.1151301242690912,DIAGNOSTIC
155,1,185,oscillatory,-0.03465968318321263,9.628720475652493e-17,12,0.423214941742,1.9436424174006237,1.9436424174006237,True,1.1151301242690912,DIAGNOSTIC
156,1,186,oscillatory,0.03465968318321263,9.628720475652493e-17,12,-0.423214941742,1.9436424174006237,1.9436424174006237,True,1.1151301242690912,DIAGNOSTIC
157,1,187,real_dominant,-0.0,-0.018780237664077593,0,0,2.5038655153541143,2.5038655153541143,True,1.1151301242690912,DIAGNOSTIC
158,1,188,oscillatory,-0.028759035561937842,-3.033706451232977e-17,11,0.614318756586,1.4360999096636402,1.4360999096636402,True,1.1151301242690912,DIAGNOSTIC
159,1,189,oscillatory,0.028759035561937842,-3.033706451232977e-17,11,-0.614318756586,1.4360999096636402,1.4360999096636402,True,1.1151301242690912,DIAGNOSTIC
160,1,190,oscillatory,-0.021821422049757552,-5.539811780512393e-17,13,-0.682539867869,1.7162990041067785,1.7162990041067785,True,1.1151301242690912,DIAGNOSTIC
161,1,191,oscillatory,0.021821422049757552,-5.539811780512393e-17,13,0.682539867869,1.7162990041067785,1.7162990041067785,True,1.1151301242690912,DIAGNOSTIC
