eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.12433608457201602,0.0,0.0,0.12433608457201602,124336084572016.0,1.1095031840312293,1.0533295704722379
1,0.09447465435239247,0.0,0.0,0.09447465435239247,94474654352392.45,0.8118658680428823,0.9010359970849569
4,0.049632372180704785,0.0,0.0,0.049632372180704785,49632372180704.78,1.1793636344979195,1.0859850986537152
9,-0.008887626082846212,0.0,0.0,0.008887626082846212,8887626082846.21,0.9474950239705016,0.9733935606785683
12,-0.05978200410379212,0.0,0.0,0.05978200410379212,59782004103792.12,0.8367502001272963,0.9147405097224547
13,-0.06530588048066506,0.0,0.0,0.06530588048066506,65305880480665.055,0.7601852939000358,0.871886055571504
10,-0.08054302998132168,0.014219203846552822,0.014219203846552822,0.08054302998132168,5.664383945156523,0.9120938895529629,0.9550360671477087
5,0.02268009932216508,0.04078091443280764,0.04078091443280764,0.02268009932216508,0.5561449427411387,0.8990753223296344,0.9481958248851523
2,0.04697811715220833,0.04630918643431398,0.04630918643431398,0.04697811715220833,1.0144448816617233,0.8749233822304924,0.9353733918764701
7,-0.030801486767259707,0.05224608277907021,0.05224608277907021,0.030801486767259707,0.5895463378088661,0.7871113025437942,0.8871929342278343
