axis,case,value,q,cell_over_core,sector,branch,eig_real,eig_imag,eig_abs,overlap_prev,dominant_m,dominant_m_weight,dominant_abs_m,dominant_abs_m_weight,mode_entropy,sector_leakage_fraction,low_mode_projection_leakage,c4_symmetry_leakage,c4_acceleration_used,equilibrium_gate_ok,fourier_quality_gate_ok
resolution,N32,32,2.31,10.074424655013587,2,6,-9.069828221797138e-14,0.025676209618373528,0.025676209618373528,1.0,6,0.4995927212104084,6,0.9991854424009051,0.5047667108210517,1.1867512894116326e-15,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,2,7,-9.069307804754345e-14,-0.025676209618373552,0.025676209618373552,1.0,-6,0.4995927212104085,6,0.9991854424009051,0.5047667108210517,1.1867512894116326e-15,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,0,2.868403510387471e-14,0.0005113495933287824,0.0005113495933287824,1.0,-1,0.9718852420049144,1,0.9718852420049144,0.10025735140455905,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,1,-2.1916525845391025e-14,-0.0005113495933355169,0.0005113495933355169,1.0,-1,0.9718852420048442,1,0.9718852420048442,0.10025735140448117,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,2,-0.007243988231748971,2.548698567562456e-14,0.007243988231748971,1.0,-5,0.7666911236476777,5,0.7666911236476777,0.5150210637356194,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,3,0.007243988231788353,4.27016421480753e-14,0.007243988231788353,1.0,-5,0.7666911236493963,5,0.7666911236493963,0.5150210637340696,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,4,-0.019247078210152615,1.3009834229520397e-13,0.019247078210152615,1.0,3,0.6426899837605996,3,0.6426899837605996,0.5731204013762543,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,5,0.019247078210190116,-1.2464665214684799e-13,0.019247078210190116,1.0,3,0.6426899837607666,3,0.6426899837607666,0.5731204013761029,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,6,7.070732888081466e-14,0.03865705222752511,0.03865705222752511,1.0,7,0.9840894269237821,7,0.9840894269237821,0.06642773691703707,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.31,10.074424655013587,3,7,-1.6306400674181987e-15,-0.038657052227577184,0.038657052227577184,1.0,7,0.9840894269238538,7,0.9840894269238538,0.06642773691673523,9.831500020567846e-16,0.06538337871794452,2.864759108287032e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,0,-1.383530071038231e-11,2.914855446943828e-27,1.383530071038231e-11,0.9990978808468121,0,0.9705945377545141,0,0.9705945377545141,0.09511861857375495,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,1,1.3738448669054589e-11,-1.6212923578968757e-27,1.3738448669054589e-11,0.9991007720195615,0,0.9705919701328811,0,0.9705919701328811,0.09512530477563634,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,2,0.01063112386452316,-2.3346635871027076e-20,0.01063112386452316,0.998483169195834,4,0.4996294163206926,4,0.9992588326413849,0.43459567438288327,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,3,-0.010631123864569271,2.334663749405645e-20,0.010631123864569271,0.9984831691959589,-4,0.49962941632071667,4,0.9992588326414328,0.43459567438267377,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,4,-0.017615044674553725,7.936992268133095e-21,0.017615044674553725,0.9931059973263295,4,0.49844959003752437,4,0.9968991800750477,0.44372870392237224,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,5,0.017615044674508314,-7.936988162206672e-21,0.017615044674508314,0.9931059973266867,4,0.49844959003753075,4,0.9968991800750604,0.44372870392232633,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,6,-5.27529409044547e-15,0.05570139815633781,0.05570139815633781,0.9969140300692108,8,0.4988454696499386,8,0.9976909392485876,0.4408195421206831,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,7,-5.272374710221102e-15,-0.05570139815633778,0.05570139815633778,0.9969140300692105,-8,0.49884546964993626,8,0.9976909392485878,0.4408195421206831,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,8,-1.1312589641531252e-14,-0.056878898394727505,0.056878898394727505,0.9995591833179223,-8,0.49987747784860215,8,0.999754955680582,0.4320988774294428,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,0,9,-1.1345091532888318e-14,0.05687889839472752,0.05687889839472752,0.9995591833179227,8,0.4998774778485974,8,0.999754955680582,0.4320988774294428,6.7945276994786e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,0,-6.059881306407326e-14,0.0005441595882971523,0.0005441595882971523,0.953495965026156,1,0.9457669307264657,1,0.9457669307264657,0.17886996326103047,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,1,4.2381088384219025e-14,-0.0005441595882704373,0.0005441595882704373,0.9534959650320091,1,0.9457669307356303,1,0.9457669307356303,0.17886996323828938,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,2,1.4291981867400413e-14,-0.0027725576397432485,0.0027725576397432485,0.621207732679163,5,0.7031091406804733,5,0.7031091406804733,0.5462181960805309,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,3,8.388555513532097e-14,0.0027725576397176627,0.0027725576397176627,0.6212077326781088,5,0.7031091406745722,5,0.7031091406745722,0.5462181960869681,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,4,-0.014430417616003947,-3.7686783351650153e-14,0.014430417616003947,0.9530725459540352,-3,0.8241296527549504,3,0.8241296527549504,0.37803674268457416,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,5,0.014430417616005409,7.90150911941779e-14,0.014430417616005409,0.9530725459545145,-3,0.8241296527541211,3,0.8241296527541211,0.3780367426859686,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,6,-1.935777926842519e-14,-0.04082821754760686,0.04082821754760686,0.9950146342894219,-7,0.9952761733246085,7,0.9952761733246085,0.02405669913803043,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,1,7,2.2898349882893854e-14,0.04082821754762931,0.04082821754762931,0.9950146342893407,-7,0.9952761733247728,7,0.9952761733247728,0.024056699137305737,1.0157538551612853e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,0,-0.006379801847145862,-5.1047898303043335e-21,0.006379801847145862,0.969664966737419,-2,0.496425987732845,2,0.9928519754656897,0.5306141534761268,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,1,0.006379801847006189,5.1047886720922375e-21,0.006379801847006189,0.9696649667374144,2,0.49642598773294155,2,0.992851975465883,0.5306141534754389,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,2,-0.011349451992967718,-2.1598456666215455e-22,0.011349451992967718,0.9904767473424768,-2,0.49959421476017274,2,0.999188429520344,0.5047513821626668,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,3,0.011349451992865684,2.1598254581584506e-22,0.011349451992865684,0.9904767473407142,-2,0.49959421476017213,2,0.9991884295203424,0.504751382162675,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,4,-1.0995308444659432e-14,-0.021703086138966553,0.021703086138966553,0.9355022885039671,6,0.4835350644819445,6,0.9670701289547468,0.6044393148846393,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,5,-1.09884161231949e-14,0.02170308613896655,0.02170308613896655,0.9355022885039673,-6,0.4835350644819457,6,0.9670701289547469,0.6044393148846393,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,6,-1.3725132141928498e-14,0.026410547755199576,0.026410547755199576,0.9991233121854665,6,0.4996871089512439,6,0.9993742178984499,0.5037810679244697,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,2,7,-1.3708671053972066e-14,-0.02641054775519958,0.02641054775519958,0.9991233121854662,-6,0.49968710895124424,6,0.9993742178984499,0.5037810679244697,1.1955512656753411e-15,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,0,-6.059530892353259e-14,-0.0005441595882971494,0.0005441595882971494,0.9534959650261564,-1,0.9457669307264661,1,0.9457669307264661,0.17886996326102933,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,1,4.238417522933204e-14,0.0005441595882704345,0.0005441595882704345,0.9534959650320095,-1,0.9457669307356305,1,0.9457669307356305,0.17886996323828908,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,2,1.429025264235017e-14,0.0027725576397432464,0.0027725576397432464,0.6212077326791643,-5,0.7031091406804734,5,0.7031091406804734,0.5462181960805308,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,3,8.388174604084764e-14,-0.0027725576397176657,0.0027725576397176657,0.6212077326781085,-5,0.7031091406745721,5,0.7031091406745721,0.5462181960869682,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,4,-0.014430417616003942,3.768997887926446e-14,0.014430417616003942,0.9530725459540337,3,0.8241296527549513,3,0.8241296527549513,0.3780367426845731,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,5,0.014430417616005406,-7.901875084436442e-14,0.014430417616005406,0.9530725459545139,3,0.8241296527541211,3,0.8241296527541211,0.37803674268596865,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,6,-1.933696258671347e-14,0.04082821754760689,0.04082821754760689,0.9950146342894215,7,0.9952761733246085,7,0.9952761733246085,0.02405669913803038,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.36,10.59095145243378,3,7,2.290528877679776e-14,-0.04082821754762931,0.04082821754762931,0.99501463428934,7,0.9952761733247728,7,0.9952761733247728,0.024056699137305654,9.797760671065442e-16,0.040628422926626606,3.332461476769821e-11,True,False,False
resolution,N32,32,2.41,11.133961145065307,0,0,-1.5144126933775183e-11,-2.9172869753672857e-27,1.5144126933775183e-11,0.9983667344564985,0,0.9826113627445052,0,0.9826113627445052,0.06197934737487473,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,1,1.5043918493659487e-11,1.425010527224131e-26,1.5043918493659487e-11,0.9983660192950709,0,0.9826098695020012,0,0.9826098695020012,0.06198373382173109,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,2,0.010086217989530513,7.435181757910564e-20,0.010086217989530513,0.999266349039036,4,0.49983378365632025,4,0.9996675673126394,0.43261189206055706,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,3,-0.010086217989517983,-7.435182155089521e-20,0.010086217989517983,0.9992663490388991,-4,0.4998337836563373,4,0.9996675673126725,0.43261189206038986,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,4,-0.014544215146329864,-4.9341916607527047e-20,0.014544215146329864,0.9961475818170178,-4,0.4994926930229697,4,0.9989853860459379,0.43565226025681336,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,5,0.014544215146338173,4.934192065337042e-20,0.014544215146338173,0.9961475818167951,-4,0.4994926930229896,4,0.9989853860459759,0.43565226025665055,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,6,2.5977484052752686e-14,0.05704685016982174,0.05704685016982174,0.9990659268655563,8,0.49963863133041264,8,0.9992772626360255,0.43437328257837154,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,7,2.5974042293849794e-14,-0.05704685016982171,0.05704685016982171,0.9990659268655561,-8,0.49963863133066366,8,0.9992772626360256,0.43437328257837154,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,8,4.115990116652721e-14,-0.057529120949829114,0.057529120949829114,0.9997465333549973,-8,0.49993522700528675,8,0.9998704539795064,0.4314786494870571,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,0,9,4.1168457531881586e-14,0.05752912094982917,0.05752912094982917,0.9997465333549973,8,0.4999352270054863,8,0.9998704539795064,0.4314786494870571,6.727125903052696e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,0,3.5738212688189494e-14,0.0002519571714253129,0.0002519571714253129,0.9744037312436312,1,0.9860612834529315,1,0.9860612834529315,0.05612539100219758,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,1,-2.2793031532737545e-14,-0.00025195717141585344,0.00025195717141585344,0.9744037312502268,1,0.9860612834529744,1,0.9860612834529744,0.05612539100186808,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,2,-6.521960805965646e-14,-0.007620152634221407,0.007620152634221407,0.8335240750187223,5,0.9548005676079849,5,0.9548005676079849,0.15800745761049156,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,3,-4.631856998260702e-14,0.007620152634261435,0.007620152634261435,0.8335240750145716,5,0.9548005676091538,5,0.9548005676091538,0.1580074576074303,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,4,-0.011669998544092411,-3.7205281783863904e-14,0.011669998544092411,0.9671634764601174,-3,0.9377570231370393,3,0.9377570231370393,0.18309191576165276,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,5,0.011669998544087427,-1.6090885769896988e-14,0.011669998544087427,0.9671634764592387,-3,0.9377570231378896,3,0.9377570231378896,0.18309191575984113,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,6,4.5551897304551356e-14,-0.04199374575803865,0.04199374575803865,0.9983713456765311,-7,0.9985438901612587,7,0.9985438901612587,0.008645242067073853,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,1,7,-3.659572644920672e-14,0.04199374575799823,0.04199374575799823,0.9983713456765066,-7,0.9985438901612876,7,0.9985438901612876,0.008645242066919835,9.71643990985059e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,0,-0.004977418358293187,2.7158373977478056e-21,0.004977418358293187,0.9975293415161955,-2,0.49926177890402407,2,0.9985235578080474,0.5080062210595954,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,1,0.004977418358246978,-2.715838140624334e-21,0.004977418358246978,0.9975293415163321,2,0.49926177890404194,2,0.9985235578080831,0.5080062210594273,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,2,-0.00969975505599446,1.213763320377924e-21,0.00969975505599446,0.9888711721923448,2,0.49975899144030056,2,0.9995179828805966,0.5030032017038283,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,3,0.009699755056022098,-1.2137622019341458e-21,0.009699755056022098,0.9888711721938003,2,0.49975899144031355,2,0.9995179828806268,0.5030032017036612,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,4,-2.4094225955482807e-14,-0.024768196261902044,0.024768196261902044,0.9884282756907782,-6,0.49513725012696286,6,0.9902745002510767,0.539483917566037,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,5,-2.4084683900027493e-14,0.02476819626190204,0.02476819626190204,0.9884282756907782,6,0.49513725012695364,6,0.9902745002510766,0.539483917566037,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,6,1.0883655088278488e-14,0.026924786099947307,0.026924786099947307,0.9993545410602139,-6,0.4998283918702742,6,0.9996567837404333,0.5022225040814443,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,2,7,1.0890471412578591e-14,-0.02692478609994731,0.02692478609994731,0.9993545410602139,6,0.4998283918702892,6,0.9996567837404333,0.5022225040814443,1.2570626399101831e-15,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,0,3.573847132719679e-14,-0.00025195717142530735,0.00025195717142530735,0.9744037312436314,-1,0.9860612834529318,1,0.9860612834529318,0.05612539100219712,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,1,-2.2792824425221445e-14,0.000251957171415848,0.000251957171415848,0.9744037312502273,-1,0.9860612834529744,1,0.9860612834529744,0.056125391001867975,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,2,-6.522362459644077e-14,0.007620152634221416,0.007620152634221416,0.8335240750187223,-5,0.9548005676079848,5,0.9548005676079848,0.1580074576104917,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,3,-4.6321636006198756e-14,-0.007620152634261448,0.007620152634261448,0.8335240750145717,-5,0.9548005676091538,5,0.9548005676091538,0.15800745760743015,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,4,-0.011669998544092416,3.7204920222893204e-14,0.011669998544092416,0.9671634764601178,3,0.9377570231370388,3,0.9377570231370388,0.18309191576165368,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,5,0.01166999854408749,1.60919365709837e-14,0.01166999854408749,0.9671634764592385,3,0.9377570231378892,3,0.9377570231378892,0.18309191575984168,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,6,4.557397703986478e-14,0.041993745758038596,0.041993745758038596,0.9983713456765315,7,0.9985438901612587,7,0.9985438901612587,0.008645242067073833,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.41,11.133961145065307,3,7,-3.6540215297975465e-14,-0.041993745757998205,0.041993745757998205,0.9983713456765066,7,0.9985438901612876,7,0.9985438901612876,0.00864524206691979,9.605416708879402e-16,0.025479997755611702,4.8021113028883365e-11,True,True,True
resolution,N32,32,2.46,11.704811539980854,0,0,-1.541032250967047e-11,3.2310156428123417e-27,1.541032250967047e-11,0.9986900246936191,0,0.9908017811615463,0,0.9908017811615463,0.03644746341920345,6.782229952146379e-16,0.01613954603117969,4.132309558525114e-11,True,True,True
