blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non,analysis_scope,jacobian_reference_eps,jacobian_convergence_eps_count,jacobian_robustness_eps_count,jacobian_robustness_relative_drift_max,dominant_kmax_boundary_weight,dominant_kelvin_k,kmax_basis_present,reduced_mode_count
B11,fremlin:8_21:knot.8_21r,knot,1,LINEAR_FAIL,1,0.026833751007207318,0.02981527889689702,1.1111111111111112,0.5352859341727898,0.553895963222008,0.020284712174524124,0.023591713279849335,inf,0.09801402879246357,-0.01575229384386908,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.05105406873853535,6,True,47
B110,fremlin:8_11:knot.8_11,knot,1,LINEAR_FAIL,1,0.04834210792250143,0.05371345324722381,1.1111111111111112,0.4456855164091962,0.5268439312289341,0.012882371363784464,0.12069179080858032,inf,0.03975974028195328,-0.0020937098068047164,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.11340002625170893,6,True,47
B111,knotplot:torus_2.4,torus_link,2,LINEAR_FAIL,2,0.1399872001993948,0.15554133355488312,0.9918136513580433,0.32813596384449273,0.11766435009826746,0.05353428130410871,0.2588048302784433,0.31108280064611005,0.06475346010070317,-0.0017014991705498258,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.009047364378957003,2,True,94
B112,knotplot:link_5.2.1,link,2,LINEAR_PASS,2,0.10846645527985437,0.12051828364428263,1.0574782195873862,0.4074366228436985,0.04677544269689727,0.1284681554907828,0.21615095252717528,0.24103780101542388,0.2930495360711938,-0.01513255924285973,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.04117788956905639,2,True,94
B113,fremlin:8_8:knot.8_8d,knot,1,LINEAR_FAIL,1,0.0011826783451477016,0.001314087050164113,1.1111111111111112,0.9878722748066059,0.18787732555980893,0.5152615472922658,1.0968707118257839e-14,inf,-0.06763951381140294,-0.013407419558290954,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.012837122903436811,2,True,47
B114,fremlin:8_15:knot.8_15,knot,1,LINEAR_FAIL,1,0.015651463517359892,0.017390515019288767,1.111111111111111,0.5173595069011178,0.9849856477952152,0.16940361329481532,0.005503556512481235,inf,-0.20758493094149022,-0.00981048560806032,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.010705460463683121,2,True,47
B115,fremlin:8_6:knot.8_6,knot,1,LINEAR_FAIL,1,0.03814584846192294,0.04238427606880327,1.1111111111111112,0.5357916120774422,0.2644946526963429,0.01901265378140126,0.10803519042931585,inf,5.818232410533284e-13,0.007604938207655631,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.1344400856409193,2,True,47
B116,fremlin:8_2:knot.8_2,knot,1,LINEAR_FAIL,1,0.059789176298927015,0.0664324181099189,1.111111111111111,0.36575859227906193,0.19938832442427723,0.08750997479670077,0.1328648362198378,inf,0.06577265206745297,-0.02345421133742633,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.034977280680070236,3,True,47
B117,fremlin:7_1:knot.7_1,knot,1,LINEAR_FAIL,1,0.08672326641021283,0.09635918490023647,1.111111111111111,0.3300084735668485,0.3079361337824104,0.0073438979688829325,0.19271836980047294,inf,-0.1837881785498726,6.364569538708256e-12,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.025014417524870887,2,True,47
B118,fremlin:8_3:knot.8_3,knot,1,LINEAR_FAIL,1,0.04135390151909027,0.045948779465655856,1.1111111111111112,0.47841299107042756,0.7996030127450534,0.024648559029916438,0.09189755893131171,inf,-0.40088198498259797,-0.0004882915807274537,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.11020757813092986,6,True,47
B119,fremlin:8_14:knot.8_14d,knot,1,LINEAR_FAIL,1,0.02519187931200756,0.02799097701334173,1.1111111111111112,0.8719674225048539,1.0,0.1725445109079967,1.8705538476562058e-14,inf,-0.20293022669560962,-0.13350380765753397,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.01626930807029387,7,True,47
B12,knotplot:knot_7.2,knot,1,LINEAR_FAIL,1,0.08851170235864685,0.09834633595405205,0.7503542506602179,0.3503005954807773,0.06492582377288117,0.09699646392860048,0.19669627783889998,inf,-0.7994523274217396,0.002611134024376205,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.09277467877108289,11,True,47
B120,fremlin:5_2:knot.5_2d,knot,1,LINEAR_FAIL,1,0.01628525568292327,0.01809472853658141,1.1111111111111112,0.76579706809777,0.3530446485655048,0.24267646540527432,7.7694249093867e-15,inf,0.6311882890690258,-4.871612351140503e-05,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0005350520248506233,7,True,47
B121,fremlin:7_2:knot.7_2r,knot,1,LINEAR_FAIL,1,0.01577882655258109,0.017532029502867877,1.111111111111111,0.6950734399423909,0.7109919947606864,0.09132475921479515,0.010367230354844688,inf,0.04623349961014278,-0.16975044194563843,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.09262342015307885,2,True,47
B122,knotplot:knot_8.18,knot,1,LINEAR_FAIL,1,0.07543091662242979,0.08381212958047754,0.7647964544847277,0.17692987801036214,0.20901307950610495,0.116885789691412,0.1676276357852969,inf,0.5038087909005221,-2.873403419247102e-05,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0001859787424345368,2,True,47
B123,knotplot:knot_6.1,knot,1,LINEAR_FAIL,1,0.09554519581956804,0.10616132868840893,0.6533052493440136,0.4830322159123858,0.08762406663733703,0.06030299272129342,0.2123238725163708,inf,-0.37103398539164334,-0.012015553387391612,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.05420029829594314,5,True,47
B124,knotplot:torus_6.21,torus_link,3,LINEAR_FAIL,3,0.012691658624940106,0.014101842916600119,1.111151236666078,0.568762802444233,0.5469919003636491,0.27632732473215127,0.0282529174867758,0.02820470435289179,-5.018366265640698,1.8434015438548646e-05,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.027282858553304336,2,True,141
B125,fremlin:1_1:knot.1_1,unknot,1,LINEAR_FAIL,1,0.8972284460911493,0.9969204956568325,1.1111111111111112,6.07112465825156e-09,0.3109075885579356,0.0028206728168044463,0.5260640968175084,inf,0.0,-6.196074646800904e-12,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,4.0156686333024776e-27,2,True,47
B126,fremlin:7_4:knot.7_4,knot,1,LINEAR_FAIL,1,0.024455406428999783,0.027172673809999756,1.111111111111111,0.9269991408629398,0.9715110720464625,0.11693975360373356,3.114680500523854e-16,inf,-0.14316610290427242,-0.014906927306100944,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.1586217827676069,5,True,47
B127,fremlin:7_1:knot.7_1p,knot,1,LINEAR_FAIL,1,0.05835220562639228,0.06483578402932476,1.1111111111111112,0.2646870283135243,0.4353512716422971,0.011842050710225612,0.12967156805864952,inf,-0.13918785872081185,-0.01253148301625733,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,4.11861870171943e-06,3,True,47
B13,fremlin:8_14:knot.8_14r,knot,1,LINEAR_FAIL,1,0.010338616882692466,0.011487352091880518,1.1111111111111112,0.6882659036762022,0.9999999999999721,0.18882513087293912,0.004913016269455327,inf,5.822231516701931e-12,-0.08400675574017223,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.08704943065693291,11,True,47
B14,fremlin:9_2:knot.9_2,knot,1,LINEAR_FAIL,1,0.014976794517758983,0.01664088279750998,1.1111111111111112,0.8370583828786723,0.9839840420134197,0.1708831533380246,0.0031093909389314565,inf,-0.4020844408416868,0.01491503922463614,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.016530546545012622,6,True,47
B15,fremlin:8_15:knot.8_15p,knot,1,LINEAR_FAIL,1,0.016503877790517898,0.01833764198946433,1.1111111111111112,0.706049764903885,0.4860894473110814,0.2018146114590759,0.0007263221381710139,inf,-1.9094591380847151e-13,-0.014911059950786907,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.026092537941296623,2,True,47
B16,knotplot:knot_3.1,knot,1,LINEAR_FAIL,1,0.1726622310821477,0.19184692342460855,0.6585742102491745,0.322006438215031,0.1419213633096011,0.06515300338489702,0.3837047997367634,inf,-0.03494242828280092,-0.016526932787423357,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0568290311060901,3,True,47
B17,fremlin:8_3:knot.8_3z,knot,1,LINEAR_FAIL,1,0.0589558480095508,0.06550649778838978,1.1111111111111112,0.7225940940732124,0.49856559474935064,0.00609664588097373,0.13101299557677956,inf,0.345281342858039,0.028584419394801178,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06965614851448369,4,True,47
B18,fremlin:5_2:knot.5_2r,knot,1,LINEAR_FAIL,1,0.02609748443087674,0.02899720492319638,1.1111111111111112,0.6442593295669174,0.7845880781539526,0.051936209306934884,0.00754759966812704,inf,0.011173540063924237,0.004132207459124869,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.12483384633285345,8,True,47
B19,knotplot:torus_3.9,torus_link,3,LINEAR_FAIL,3,0.05077515380764764,0.056416837564052934,1.111117213236643,0.36015178167358264,0.15860338419045072,0.18393489308131927,0.15116010557873272,0.11283429480083072,0.040606348978492135,0.00777667392279512,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.008922612566657386,5,True,141
B20,knotplot:torus_3.3,torus_link,3,LINEAR_FAIL,3,0.11025666324904561,0.12250740361005068,1.11112131319065,0.3884100286294364,0.07505173798365979,0.16201498623177704,0.1783401431286559,0.2450170569145977,0.014180541498869992,-0.007453424375978344,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00255603192623189,2,True,141
B21,fremlin:7_3:knot.7_3,knot,1,LINEAR_FAIL,1,0.06514246086129193,0.07238051206810214,1.1111111111111112,0.36215704725560927,0.24818514417165835,0.017711720250882166,0.14476102413620429,inf,-9.069706150092251e-14,-0.07142370259111393,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02076968732939468,7,True,47
B22,fremlin:8_7:knot.8_7s,knot,1,LINEAR_FAIL,1,0.049726845408067676,0.05525205045340853,1.1111111111111112,0.42533576872507617,0.17816391635602255,0.040656538539220445,0.1359411327834452,inf,-0.3199858589398662,0.0032422124854882698,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06671187012052229,2,True,47
B23,fremlin:8_12:knot.8_12z,knot,1,LINEAR_FAIL,1,0.054614232405093645,0.06068248045010405,1.1111111111111112,0.461460228055989,0.941330863335541,0.0045555021653968155,0.1213649609002081,inf,0.36483172485021964,0.007832714224673583,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.12471459727373403,4,True,47
B24,knotplot:knot_8.17,knot,1,LINEAR_FAIL,1,0.07547861606894735,0.08386512896549705,0.7158688185536375,0.20176039166849952,0.14880626414950204,0.10452395156991696,0.16773327783579975,inf,-0.06305911466977662,-0.018109784373251985,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.07080889100421836,2,True,47
B25,fremlin:3_1:knot.3_1,knot,1,LINEAR_FAIL,1,0.16551439516461458,0.18390488351623843,1.1111111111111112,0.3426926660022589,0.19035867501030407,0.010144363452331972,0.36780976703247686,inf,-0.2574681639609442,-0.016842226882668974,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.05507272796995698,3,True,47
B26,fremlin:8_18:knot.8_18,knot,1,LINEAR_FAIL,1,0.03135631008454623,0.0348403445383847,1.1111111111111112,0.6274230937605939,0.37369357112232654,0.0899127461075197,1.2993220735726025e-14,inf,-0.056158317744586704,0.002402233547651913,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.008962875876515074,10,True,47
B27,fremlin:4_1:knot.4_1,knot,1,LINEAR_FAIL,1,0.12155746341585445,0.13506384823983827,1.1111111111111112,0.46601111483940355,0.24121225724589754,0.0611595987555836,0.27012769647967655,inf,-0.053603660855672114,-0.015765415384505693,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06390465916984388,4,True,47
B28,knotplot:knot_7.3,knot,1,LINEAR_FAIL,1,0.08840898224035415,0.09823220248928238,0.6625371626357915,0.3997590923775335,0.08228862528834559,0.10140043398392212,0.19647039401508748,inf,0.293399124417108,0.0009659813906724577,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.11450820358889607,5,True,47
B29,knotplot:knot_7.1,knot,1,LINEAR_FAIL,1,0.09202883304738302,0.10225425894153668,0.7491799323307211,0.3327629032809191,0.19093893754005486,0.03746048644782091,0.2045099993921374,inf,-0.297976914156697,-0.007322001422334677,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.00601535309511033,2,True,47
B30,knotplot:knot_5.2,knot,1,LINEAR_FAIL,1,0.10881151715249694,0.1209016857249966,0.6152403225960826,0.4956343175855544,0.05746415489277185,0.08214697557597721,0.2418047358184288,inf,0.033644725725543986,-0.016791283052147683,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.016905809839857948,5,True,47
B31,fremlin:5_1:knot.5_1u,knot,1,LINEAR_FAIL,1,0.05221062978338678,0.05801181087042975,1.1111111111111112,0.6292683719593664,0.9980824527687002,0.01137302679539086,0.1160236217408595,inf,-0.05357031678215518,0.03643935228304093,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,3.720334724386991e-27,3,True,47
B32,knotplot:knot_9.1,knot,1,LINEAR_FAIL,1,0.07030522286222533,0.07811691429136147,0.7253018281761305,0.33879991934529113,0.38331646055604496,0.01064557588504955,0.15623564366708068,inf,0.3553159777958903,-8.068539316049385e-08,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,2.4939225202851442e-06,2,True,47
B33,fremlin:6_2:knot.6_2p,knot,1,LINEAR_FAIL,1,0.018365822840954876,0.020406469823283195,1.1111111111111112,0.7293231346767522,0.6643145537344614,0.09376621042179888,0.00420095341411548,inf,0.4462597924989838,-0.022438267647972344,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.059286940865903574,4,True,47
B34,fremlin:8_16:knot.8_16,knot,1,LINEAR_FAIL,1,0.01525498621276673,0.01694998468085192,1.1111111111111112,0.7356493821853011,0.25215582833304406,0.21924646236079084,0.004567369625852662,inf,-0.10614638748603528,-0.0013144247955631828,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.06626487691782507,5,True,47
B35,fremlin:8_1:knot.8_1d,knot,1,LINEAR_FAIL,1,0.02098590382901877,0.023317670921131968,1.1111111111111112,0.8105052516890514,0.3051187389383627,0.24699952763691133,4.327643398509207e-16,inf,0.6048676397318689,0.01227779955376497,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.01084431968676313,9,True,47
B36,knotplot:knot_6.2,knot,1,LINEAR_FAIL,1,0.09912847390585834,0.11014274878428704,0.6517578365549246,0.29624688705902263,0.130163957773254,0.10156783135772021,0.22028744956619078,inf,-0.5725790901858641,-0.030627300136952827,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.062459927553643754,4,True,47
B37,fremlin:6_2:knot.6_2,knot,1,LINEAR_FAIL,1,0.08621429465933463,0.09579366073259403,1.1111111111111112,0.40458137505265507,0.15566089454029547,0.032749583992222046,0.19158732146518806,inf,0.2871166132871421,-0.045986222758027696,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.08280254035224521,2,True,47
B38,fremlin:8_12:knot.8_12d,knot,1,LINEAR_FAIL,1,0.0001617932050865029,0.00017977022787389211,1.1111111111111112,0.9662410063199448,0.19237344960353459,0.6260490679502001,1.4902489359300866e-14,inf,-1.283237978123161,-0.02073772820965597,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.18235910469690764,3,True,47
B39,knotplot:link_2.2.1,link,2,LINEAR_PASS,2,0.08543019852161014,0.09492244280178905,1.1112018641001065,0.29006847093338123,0.02160537980918249,0.03494535882539195,0.26612973832794934,0.1898603916953107,0.00579856138818057,-0.0003038918224178805,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02802007303399985,5,True,94
B40,fremlin:4_1:knot.4_1p,knot,1,LINEAR_FAIL,1,0.032364493647071696,0.035960548496746327,1.111111111111111,0.5338580583205117,0.9115660728211271,0.06556576441889726,0.0018784065735314341,inf,3.179757937821724e-14,-0.0037229881457333048,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.028208646756594548,9,True,47
B41,knotplot:torus_6.9,torus_link,3,LINEAR_FAIL,3,0.02580392873486498,0.028671031927627755,1.1111535365523795,0.5110263849610461,0.21226273790133396,0.2294334468553943,0.07507014879033652,0.05734425334138159,-1.105316544581913,0.002147549025447763,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.014592654605811948,2,True,141
B42,knotplot:link_4.2.1,link,2,LINEAR_PASS,2,0.12241819434358522,0.13602021593731692,1.111113305382073,0.6831685985809998,0.062221816783695115,0.10355249325048271,0.24341975089175313,0.2720409691120119,-0.7485875943253693,-0.03207108802055856,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.0012183839555688627,3,True,94
B43,fremlin:7_6:knot.7_6s,knot,1,LINEAR_FAIL,1,0.043321723777407034,0.04813524864156337,1.1111111111111112,0.44790080784875175,0.3624745700453202,0.007309442961298116,0.12268497353667061,inf,-0.3962610481686814,0.016115077803780027,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.02979193248661252,4,True,47
B44,knotplot:knot_8.1,knot,1,LINEAR_FAIL,1,0.07670971388195873,0.08523301542439858,0.7286987734121665,0.474665237809667,0.1315019417828875,0.07095480789369758,0.17047114093262022,inf,-0.24974143638594387,0.002156307123446128,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.04257264287793069,2,True,47
B45,fremlin:5_1:knot.5_1p,knot,1,LINEAR_FAIL,1,0.08372013055147269,0.0930223672794141,1.1111111111111112,0.27630645914625157,0.27730397060976664,0.06780282474990852,0.1860447345588282,inf,0.2795959814265775,-0.0010416322240456805,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.22191788223694103,10,True,47
B46,fremlin:6_2:knot.6_2d,knot,1,LINEAR_FAIL,1,0.0070410542363206615,0.007823393595911846,1.111111111111111,0.75137473690303,0.3786093355432212,0.43951619906542405,1.1200973392997524e-14,inf,-0.05052344600869534,-0.009995388168806494,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.010481991164073837,6,True,47
B47,fremlin:8_6:knot.8_6p,knot,1,LINEAR_FAIL,1,0.005194483038115266,0.005771647820128073,1.111111111111111,0.8495391245176096,0.3135030319098991,0.49476603177669454,0.0013709023940688455,inf,2.1365460423661932e-12,-0.05730681848393354,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.045130956886216565,9,True,47
B48,knotplot:link_7.2.6,link,2,LINEAR_FAIL,2,0.061710878688475156,0.06856764298719462,1.1111266509193995,0.4631199360796836,0.06965792659949067,0.1737028057319499,0.1328304160140545,0.1371372039248375,2.1626739407701008,-0.001070878278134447,nan,False,0.0,False,False,nan,linear_convergence_only,0.004,4,0,0.0,0.04389387587281783,2,True,94
