eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
2,-0.14596865739585071,0.0,0.0,0.14596865739585071,145968657395850.72,1.6553256716331375,1.2865946026752706
11,0.07659047939182839,0.0,0.0,0.07659047939182839,76590479391828.39,1.2171394581770438,1.1032404353435583
14,-0.10147068453637167,0.0,0.0,0.10147068453637167,101470684536371.67,1.4412477145377625,1.2005197684910325
17,-0.06918578382641093,0.0,0.0,0.06918578382641093,69185783826410.92,1.2531988375729664,1.1194636383433658
0,0.15448361865389887,0.012414883681959327,0.012414883681959327,0.15448361865389887,12.443420543551813,1.5386353244378943,1.2404173992805383
12,0.06817200665156073,0.029957415869322535,0.029957415869322535,0.06817200665156073,2.2756304131482614,1.3526885246357074,1.1630513852086275
18,-0.032138419129161246,0.03227892744931894,0.03227892744931894,0.032138419129161246,0.9956470573448171,0.9382499645064396,0.9686330391363076
20,-0.0068056448586823835,0.040727168461119796,0.040727168461119796,0.0068056448586823835,0.1671033149574195,0.9501024928208759,0.9747320107705891
3,-0.1280210828145324,0.047752660707054716,0.047752660707054716,0.1280210828145324,2.6809204119513965,1.6188409079370578,1.272336790294558
7,0.09439924273786668,0.05839814142194379,0.05839814142194379,0.09439924273786668,1.6164768336684607,1.35652883460116,1.1647011782432264
15,0.005393557214280892,0.0722943496945793,0.0722943496945793,0.005393557214280892,0.07460551532819591,1.1213660477079537,1.0589457246280158
9,0.05298306399202653,0.07839936772109612,0.07839936772109612,0.05298306399202653,0.6758098379123734,1.0272617691439279,1.013539229208188
5,-0.08160428486637744,0.08706935199967972,0.08706935199967972,0.08160428486637744,0.9372331709403053,1.3489883542175607,1.1614595792439617
