basis,candidate_a,candidate_b,growth_A_over_B,pair_id,winner_anonymous
MODE_GATE,da2e089cb26cc29b,813168c88e2aac97,,P00000,INDETERMINATE
CONVERGED_GROWTH,68db9e7bdc44447d,fc9b57bbaf5d7800,1.1439497316561853,P00001,B
MODE_GATE,476c262426577c40,4f5e344b9fb801f0,,P00002,B
MODE_GATE,cf3cdd2853a358cb,f26222b676a44865,,P00003,INDETERMINATE
CONVERGED_GROWTH,ef02263d0e37bf5b,345f24c0b3b79714,0.535062246558001,P00004,A
CONVERGED_GROWTH,4ecc86a3792f3621,d0f78252cb0bc112,1.277923882477698,P00005,B
CONVERGED_GROWTH,3f43969225905343,059d55abb47c8ef9,0.00047120502654169515,P00006,TIE
CONVERGED_GROWTH,b67db3361e9dd999,73b339a54a05102c,0.00017654847863528722,P00007,TIE
MODE_GATE,dccfbda4c482a80d,151ff4b2511ef1f3,,P00008,INDETERMINATE
CONVERGED_GROWTH,0d68c8a13bce432e,488e6f179acd90ee,0.8780415676746661,P00009,A
MODE_GATE,b4ecb69a1bb46ca3,d3382c06a58c97b7,,P00010,A
MODE_GATE,e00d17d7bbe0adbb,929de6ed39686014,,P00011,INDETERMINATE
CONVERGED_GROWTH,42ab864768ec79d4,2a7e6859a6f94118,1.8951997716015065,P00012,B
CONVERGED_GROWTH,bfc434a3be357c10,e344374f6cd2a059,1.537289502167264,P00013,B
CONVERGED_GROWTH,29b24dc766d4f203,b1fd6c50aa0bdaa0,5.613126145506395e-05,P00014,TIE
CONVERGED_GROWTH,d2f10749c73c1925,a5aad20a49ef043c,0.0002760383551058925,P00015,TIE
