axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,lambda_real,lambda_imag,omega_mode,T_mode,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio
1.0,f109935580b991e1,79135b496e16db22,TORUS_T2_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00010,gaussian,TIE,0.00102719912731554,0.0010548253069940382,0.9738099592464112,-0.026539108086808264,False,True,-1.5289035167246383,0.07774999999999987,0.34772313239199343,True,True,True,0.00102719912731554,-0.06994230945582569,0.06994230945582569,89.83382670753721,0.0016208271366237527,181391.57966073972,167288.38434211724,-1.5289035167246383,1.3207793553866565,0.052955332145807325
1.0,89deae88326b68b7,ced3f05963636907,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,3,P00011,gaussian,TIE,0.0018574180336117347,0.0018468712814286657,1.0057105739763146,0.005694330459276425,False,True,-2.7510178172831297,0.3330000000000002,0.3682411639114348,True,True,True,0.0018574180336117347,-0.08280695941617869,0.08280695941617869,75.87750294756007,0.007253614724400571,40532.12168550519,54029.31820677842,-2.7510178172831297,1.3207793553866565,0.06269552827159162
-1.0,89cf573fc7b1f1d5,31df1accc34f78b8,TORUS_T2_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00012,smooth_rankine,TIE,0.00947533507437375,0.009559382290910731,0.991207891257178,-0.008830987382129929,False,True,-2.164108544667233,0.2322500000000003,0.2603926056176495,True,True,True,0.00947533507437375,-1.3755863506367831,1.3755863506367831,4.567641503763824,-1.0797848222257183,272.28054017573277,335.51769563154676,-2.164108544667233,1.299188297090765,1.0588044502225689
-1.0,9f83d3ce121d72a2,4a9f0384a24120e5,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00013,smooth_rankine,TIE,0.02013498308752543,0.020116757949412332,1.000905967507252,0.0009055573663874324,False,True,-1.7380248652920358,0.267625,0.3049467607195205,True,True,True,0.02013498308752543,-1.2718183103486644,1.2718183103486644,4.940316754408948,-0.9388714567383637,313.1465895134851,229.34073349493863,-1.7380248652920358,1.299188297090765,0.9789330100930023
-1.0,a75e929855547a5d,3c6506a8b80bc2f4,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,3,P00014,smooth_rankine,TIE,0.029439066546890533,0.029247070057982227,1.0065646378553919,0.006543184458310726,False,True,-1.9319214148376729,0.011375000000000135,0.4196922476083999,True,True,True,0.029439066546890533,-1.2519297381728323,1.2519297381728323,5.0188002693743625,-0.9134103857826201,321.875467200069,325.53680063946985,-1.9319214148376729,1.299188297090765,0.9636245500180708
-0.5,8685295dd751d9fc,d14dc2f6278ea1d7,TORUS_T2_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00015,smooth_rankine,SYMMETRIC_CONTROL,0.004591739905594089,0.0040563745027450745,1.1319809309217894,0.12396913416365353,False,True,0.5821374210214689,0.44975,0.4924277454980187,True,True,True,0.004591739905594089,-1.3855799879064392,1.3855799879064392,4.534696922602967,-0.46526108637684277,631.9127115458875,347.70996952812465,0.5821374210214689,1.299188297090765,1.0664966664255893
-0.5,47dab748b406baca,6b364b60da4c94ac,TORUS_T2_5,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00016,smooth_rankine,TIE,0.0068695137109036275,0.006791689164325434,1.0114587741145808,0.011393619617193158,False,True,-0.9769369072855801,0.0578749999999999,0.8513966988171421,True,True,True,0.0068695137109036275,-1.3688111764509194,1.3688111764509194,4.59024985715762,-0.5188094481724215,566.6905175008812,599.4877312012447,-0.9769369072855801,1.299188297090765,1.0535895216390563
-0.5,b3d48077516f3047,4fa229124e5cc81d,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00017,smooth_rankine,TIE,0.006979516515377282,0.007208339771355929,0.9682558056647127,-0.03225896456630231,False,True,0.26683296293232234,0.015250000000000208,0.9350464765654483,True,True,True,0.006979516515377282,-1.3470412797397708,1.3470412797397708,4.664434120677733,-0.49765769357941175,590.776347803536,599.7856871075401,0.26683296293232234,1.299188297090765,1.0368329846844846
0.5,ae6499d724325a48,b2c9c549a387a48e,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00018,smooth_rankine,INDETERMINATE,0.00027584997873062676,0.00026394187987039026,nan,nan,False,False,nan,nan,0.15427096928256695,False,False,False,0.00027584997873062676,-0.057836493204804024,0.057836493204804024,108.63703794990273,-0.004677541272606897,nan,nan,nan,1.299188297090765,0.0445174062407394
0.5,2f40814ee4194a47,2dcc58bbb0618134,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00019,smooth_rankine,TIE,0.0009679496052534014,0.001001452649074623,0.9665458878050228,-0.0340265031317658,False,True,-1.8181024042585447,0.42599999999999993,0.16996044866220722,True,True,True,0.0009679496052534014,-0.06594013181901348,0.06594013181901348,95.28621089847236,-0.003594659497147486,81789.21950812894,116631.42701859186,-1.8181024042585447,1.299188297090765,0.05075486899525751
0.5,465698c5c51bb92c,b1e421bd52d3ff0a,TORUS_T2_5,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,3,P00020,smooth_rankine,TIE,0.0017820657219411015,0.0018471962517965293,0.9647410624600885,-0.03589554270673685,False,True,2.6052105838298636,0.3291250000000001,0.18971892333512608,True,True,True,0.0017820657219411015,-0.07413087916095047,0.07413087916095047,84.75800338935339,0.006764722472859005,43461.412622433825,57765.65005179236,2.6052105838298636,1.299188297090765,0.05705938032766275
1.0,29ab3155839674ed,18e278548b77e137,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00021,smooth_rankine,CLOSED,0.0004000509485952827,0.0004298221603212322,nan,nan,False,False,1.1784595658210562,0.08499999999999996,0.3860253648495762,True,False,True,0.0004000509485952827,-0.058219753538756906,0.058219753538756906,107.92188089557727,-0.008808740709491265,33376.43874026074,36213.4360331829,1.1784595658210562,1.299188297090765,0.044812406076260636
1.0,6be8628eecc76e33,f7a03a8529c3d9bc,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00022,smooth_rankine,TIE,0.0011424296014216264,0.001123575611001335,1.0167801992439978,0.016640967103964108,False,True,-2.690569976287322,0.32962499999999983,0.4013809520414611,True,True,True,0.0011424296014216264,-0.06597844483280732,0.06597844483280732,95.23087916214897,0.00823498864195456,35701.857944444564,23933.63301950703,-2.690569976287322,1.299188297090765,0.05078435895747441
1.0,27e98fd4542aa1a1,aed92f5bda95ee78,TORUS_T2_5,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00023,smooth_rankine,TIE,0.001883236720253951,0.0019133624698075321,0.9842551567826145,-0.01587010987040026,False,True,0.705667732353502,0.11212500000000003,0.4128968341733937,True,True,True,0.001883236720253951,-0.07421594173819514,0.07421594173819514,84.66085803161012,0.0022095125624229843,133063.01112258286,147982.70124470248,0.705667732353502,1.299188297090765,0.05712485396026485
-1.0,4a468402190b8fff,c7496735607fbe04,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00024,gaussian,INDETERMINATE,2.870884641743779e-17,0.0,nan,nan,False,False,nan,nan,0.3175565735105106,False,False,False,2.870884641743779e-17,-0.07271283759529776,0.07271283759529776,86.41094908371326,-0.0875493063948371,nan,nan,nan,1.3207793553866565,0.05505297860596191
-1.0,0512514b545b741f,36ec8a9905fd7305,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00025,gaussian,CLOSED,0.014173740339142326,0.018019052256156538,nan,nan,False,False,2.237309262250037,0.32525000000000004,0.19842691585701505,True,False,True,0.014173740339142326,-1.5211578714842797,1.5211578714842797,4.130528083221716,-0.44289603153285834,773.5330476647489,1025.1246714177084,2.237309262250037,1.3207793553866565,1.1517123320260882
-1.0,c65388f0f72430e6,87d37d3cd61d59a9,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,3,P00026,gaussian,TIE,0.03423254979917422,0.03411841787029186,1.0033451696343179,0.003339587000816314,False,True,0.8097964063618406,0.0036249999999999893,0.23344867753578777,True,True,True,0.03423254979917422,-1.3936545229899269,1.3936545229899269,4.508423862249396,-0.8778920888996244,390.2469579144435,391.66160313688334,0.8097964063618406,1.3207793553866565,1.0551758833192364
-0.5,2dbe7f47705f4c6b,a418933f6e652bc4,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00027,gaussian,SYMMETRIC_CONTROL,0.006987803736433644,0.00503804290475888,1.3870068196054561,0.3271480581233873,False,True,2.7196890814374504,0.43425,0.19709442124272664,True,True,True,0.006987803736433644,-1.5270818477332797,1.5270818477332797,4.114504613165311,-0.42267152813944264,810.5460014737732,458.56640033378716,2.7196890814374504,1.3207793553866565,1.1561975446581905
-0.5,5f04489dd7d9ff3f,6127a47ca70917b1,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00028,gaussian,TIE,0.013470408337670112,0.013329253617226278,1.0105898363553565,0.010534156785079478,False,True,1.7223916228929559,0.007500000000000062,0.33683455806028856,True,True,True,0.013470408337670112,-1.5144883553244517,1.5144883553244517,4.148718136451784,-0.49136526086054455,697.23023656625,702.459463340497,1.7223916228929559,1.3207793553866565,1.1466626497058527
-0.5,4a8234bc915d215d,63f7b4895ff3c7cd,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00029,gaussian,TIE,0.01755000175477613,0.017473833605328677,1.0043589808383213,0.004349507999319714,False,True,0.1835084321671788,0.0036249999999997673,0.4647492596623124,True,True,True,0.01755000175477613,-1.505528751573606,1.505528751573606,4.173407715138144,-0.48876535272781263,700.9390398853034,703.4799439048875,0.1835084321671788,1.3207793553866565,1.1398790762692261
0.5,4de6f42a315b2d8a,62643c676c33c7ed,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00030,gaussian,INDETERMINATE,0.00026457290461158955,0.00021977635196788564,nan,nan,False,False,nan,nan,0.12007713539591011,False,False,False,0.00026457290461158955,-0.06464078342019157,0.06464078342019157,97.20156493674138,-0.007691202613634059,nan,nan,nan,1.3207793553866565,0.04894139445514581
0.5,d4febccb14c5b06d,9cf6d2f018ec28bf,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00031,gaussian,TIE,0.0008549114222311958,0.0008387669777065487,1.0192476009162657,0.01906470894086291,False,True,-1.9020937894799979,0.10099999999999987,0.13287029903520026,True,True,True,0.0008549114222311958,-0.06785602739909426,0.06785602739909426,92.59583191077664,0.00028750655996548987,1191606.6092939137,1071254.3417552286,-1.9020937894799979,1.3207793553866565,0.051375748055381656
0.5,d7dfbe9c82e9821c,3b91902f7dd1ecf9,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,3,P00032,gaussian,TIE,0.0015868567458686663,0.0015582809348825655,1.0183379177446439,0.01817180582221624,False,True,-0.9527681607746438,0.12375000000000003,0.15043010235605006,True,True,True,0.0015868567458686663,-0.07365847429075721,0.07365847429075721,85.30159452363257,0.0033714481830175113,101616.48599433783,114191.52613613712,-0.9527681607746438,1.3207793553866565,0.05576894731913325
1.0,828b7c4a65e22f6e,e20ce9b19a1d5aeb,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00033,gaussian,INDETERMINATE,0.0003148458055205683,0.0002553172302844126,nan,nan,False,False,nan,nan,0.3328634149975897,False,False,False,0.0003148458055205683,-0.0662773695687131,0.0662773695687131,94.80136806976763,-0.026784319139509648,nan,nan,nan,1.3207793553866565,0.05018050085232478
1.0,10520a67f4b51948,08f21060400e844b,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00034,gaussian,TIE,0.0009518160245419161,0.0009535471101106023,0.9981846021068571,-0.001817047724934574,False,True,3.030140913957711,0.08162500000000006,0.34645948152289396,True,True,True,0.0009518160245419161,-0.06784855267546318,0.06784855267546318,92.60603298693273,0.0051765393699391956,66182.19095554929,60780.069618802576,3.030140913957711,1.3207793553866565,0.05137008872734886
1.0,72f23fd30ecd5f41,b42ebac76e7c4ddc,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,3,P00035,gaussian,TIE,0.0016256863386294104,0.0016466009673966765,0.9872983788026553,-0.012782976417478772,False,True,2.1774305619210144,0.20125000000000015,0.36533326598464494,True,True,True,0.0016256863386294104,-0.07365118659246643,0.07365118659246643,85.31003501608588,0.011049793694652097,31004.625655232314,37244.30656834782,2.1774305619210144,1.3207793553866565,0.0557634295933594
-1.0,470fb439a02477c0,616993fe5171d2dd,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00036,smooth_rankine,SYMMETRIC_CONTROL,0.010710983463554292,0.009633854217140216,1.1118065629882645,0.10598622654936898,False,True,-1.8694392720417572,0.019625000000000004,0.2505892040013529,True,True,True,0.010710983463554292,-1.3693820446853242,1.3693820446853242,4.588336272967143,-1.0754527248249246,318.5586024955271,312.3068899215524,-1.8694392720417572,1.299188297090765,1.0540289254080737
-1.0,ba80d1cea60b7d84,8dcfaaff55276a3a,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00037,smooth_rankine,TIE,0.01867975637438175,0.019005159032926565,0.9828782023468956,-0.01727007053317727,False,True,2.8693779733844638,0.32575,0.2903063362308383,True,True,True,0.01867975637438175,-1.2741616917983516,1.2741616917983516,4.931230743808896,-1.002046860117613,341.8949060226818,230.52264038579324,2.8693779733844638,1.299188297090765,0.9807367374317835
-1.0,0e62e113261bd93c,29a790dfa2adbdaf,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00038,smooth_rankine,TIE,0.027388642099148448,0.027221002685074748,1.0061584561901922,0.006139570397424374,False,True,-2.6563898516547826,0.011374999999999913,0.3910595433985994,True,True,True,0.027388642099148448,-1.2571282005303257,1.2571282005303257,4.998046583100271,-0.9112453790460013,375.9631872469993,380.2397685019339,-2.6563898516547826,1.299188297090765,0.9676258655849784
-0.5,a2ac5e396ea2ecf3,6485e8ba51845bbe,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00039,smooth_rankine,SYMMETRIC_CONTROL,0.004644126038901442,0.004106585527801086,1.130896872472899,0.12301101037084881,False,True,-2.58875274840607,0.38387499999999997,0.5028828892436298,True,True,True,0.004644126038901442,-1.3853258631342287,1.3853258631342287,4.535528769356981,-0.4737686877888037,723.1265507841166,445.53634610186384,-2.58875274840607,1.299188297090765,1.066301063699811
-0.5,51ebabd0eb1449cd,fb600fe7e4c347eb,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00040,smooth_rankine,TIE,0.006498421154993144,0.006599800131902624,0.9846391070525762,-0.01548009372592665,False,True,1.7638334426001891,0.04237500000000005,0.8191341604399004,True,True,True,0.006498421154993144,-1.3701360489288579,1.3701360489288579,4.585811249978892,-0.5188411215444544,660.3075640003625,688.2880970248779,1.7638334426001891,1.299188297090765,1.054609291045004
-0.5,d3940dfdf4903a5c,bcc7923cfa05fa82,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00041,smooth_rankine,TIE,0.007088099925712659,0.007350354683422267,0.9643208508686532,-0.03633120689685785,False,True,0.628748571664201,0.1276250000000001,0.8898544183635758,True,True,True,0.007088099925712659,-1.3498817819691853,1.3498817819691853,4.654618938566442,-0.5060573603591408,676.9879146251338,763.3884972291665,0.628748571664201,1.299188297090765,1.0390193515381385
0.5,f80947db35c0e302,d0c2ec4dd683a495,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00042,smooth_rankine,INDETERMINATE,0.0002902996105745855,0.000249227014005822,nan,nan,False,False,nan,nan,0.15025106969705396,False,False,False,0.0002902996105745855,-0.0592923005837282,0.0592923005837282,105.96966630274258,-0.023485425063963457,nan,nan,nan,1.299188297090765,0.0456379577282983
0.5,f58bd4bbd33e36e6,8386314b56ada245,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00043,smooth_rankine,TIE,0.0008888624051755894,0.0009036062963810362,0.9836834602646104,-0.01645112040511338,False,True,0.2285023560359624,0.30637500000000006,0.16589713572350615,True,True,True,0.0008888624051755894,-0.06072587095494524,0.06072587095494524,103.46801467600707,0.005343473081845239,64114.61456299277,44471.49952625586,0.2285023560359624,1.299188297090765,0.04674139313825943
0.5,6ec09b59b500e1eb,56c38582c0b4a0ef,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,3,P00044,smooth_rankine,TIE,0.0015726962501055966,0.0015789661327381115,0.9960291466713671,-0.003978758099441109,False,True,-1.2248599872586359,0.007500000000000062,0.1850681421879015,True,True,True,0.0015726962501055966,-0.07412958791820999,0.07412958791820999,84.75947976551636,0.010432501236994011,32839.17339548275,33085.46719594887,-1.2248599872586359,1.299188297090765,0.05705838644344799
1.0,740be5a02fd620ef,5a004d052fd291d6,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00045,smooth_rankine,CLOSED,0.0004087941192226137,0.00044631121695617104,nan,nan,False,False,1.5598978680070714,0.03849999999999998,0.3862030423247228,True,False,True,0.0004087941192226137,-0.058219091483836034,0.058219091483836034,107.92310815987315,-0.008158086737899084,41994.493081163484,43611.28106478828,1.5598978680070714,1.299188297090765,0.044811896485062536
1.0,52fd814b2e8a0ed7,983aad1ed3c31ded,TORUS_T2_7,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00046,smooth_rankine,TIE,0.001048254458242799,0.0010482760594763474,0.999979393760555,-2.060645175646662e-05,False,True,-1.5166559245002555,0.38774999999999993,0.4004182546919134,True,True,True,0.001048254458242799,-0.06597600042949486,0.06597600042949486,95.23440745539132,0.01099832235503392,31149.725022692157,19071.419145143274,-1.5166559245002555,1.299188297090765,0.05078247747245955
1.0,ddf21cc806eeb799,b53bc3c18ddf3663,TORUS_T2_7,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,3,P00047,smooth_rankine,TIE,0.0017016355257057638,0.0016799038441408644,1.012936188150776,0.012853230341416489,False,True,-0.7536581980046102,0.14749999999999996,0.4109323914721678,True,True,True,0.0017016355257057638,-0.07420543232018159,0.07420543232018159,84.67284820966879,0.005788781510961101,59182.52682736928,50453.10412033231,-0.7536581980046102,1.299188297090765,0.05711676474176043
-1.0,643ee09f8227d6f9,745d432d08a51829,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00048,gaussian,INDETERMINATE,0.0,0.0,nan,nan,False,False,nan,nan,0.8277093036126753,False,False,False,0.0,-0.9769532578873208,0.9769532578873208,6.431408316061189,0.0031608538950876684,nan,nan,nan,1.3207793553866565,0.7396793824062453
-1.0,243e90d38b9b92d9,d6a27beae97b5796,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00049,gaussian,SYMMETRIC_CONTROL,9.369100953354318e-05,0.0059047525873003395,nan,nan,False,False,nan,nan,0.30196626474042143,False,True,False,9.369100953354318e-05,-0.976270322993846,0.976270322993846,6.435907308860389,-0.021559901332386368,nan,nan,nan,1.3207793553866565,0.739162312775584
-1.0,f5b224e7dd14548c,e59e6be6ed5eb17a,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,3,P00050,gaussian,SYMMETRIC_CONTROL,0.030079607818667444,0.02469072557693386,1.2182552328156595,0.19741969808678625,False,True,2.7396508564185518,0.00749999999999984,0.20133013762221677,True,True,True,0.030079607818667444,-1.4360281217007727,1.4360281217007727,4.37539154855689,-0.8772456762603963,429.5103489344417,432.73167655145,2.7396508564185518,1.3207793553866565,1.0872581524265097
-0.5,4a85928a83b8152a,6b525b4189b5ec27,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00051,gaussian,CLOSED,0.0,0.003442152321808653,2.905150619028794e-06,-12.749025320801788,False,True,0.07406431777125244,0.4492499999999999,0.9979532434442466,True,True,True,0.0,-1.2674078564383848,1.2674078564383848,4.9575085677915265,-0.13794847566731475,2731.353823876345,3958.414529252793,0.07406431777125244,1.3207793553866565,0.9595909046196083
-0.5,6f17307c08f92ace,44adfd81dc609e93,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00052,gaussian,TIE,0.011104093325514416,0.011186613068316765,0.9926233553863038,-0.007403986600973001,False,True,-2.089348971264865,0.015249999999999764,0.2777406533056152,True,True,True,0.011104093325514416,-1.5184315431272597,1.5184315431272597,4.137944404289152,-0.4920188303095888,765.7960901105171,777.4744804847023,-2.089348971264865,1.3207793553866565,1.1496481504912233
-0.5,769c82db012c57a5,9b89dfc875ba6910,TORUS_T3_4,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,3,P00053,gaussian,TIE,0.015573103761998252,0.01549074780306418,1.0053164577215055,0.005302375250676349,False,True,0.9323108165282605,0.0036249999999999893,0.3981797423982405,True,True,True,0.015573103761998252,-1.5102599138110744,1.5102599138110744,4.160333760911554,-0.49024807211195526,768.5621177226956,771.3481553994403,0.9323108165282605,1.3207793553866565,1.1434611751399972
0.5,8c2396d7657402f0,be15834de4f191e7,TORUS_T3_4,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00054,gaussian,INDETERMINATE,0.0,0.00012863552549845653,nan,nan,False,False,nan,nan,0.9985312852829374,False,False,False,0.0,-1.2656251209904597,1.2656251209904597,4.964491619969156,-0.019704019409015033,nan,nan,nan,1.3207793553866565,0.9582411443885338
