pair_id,candidate_a,candidate_b,valid,winner_anonymous,decision_basis,median_log_ratio_A_over_B,n_metrics_A_better,n_metrics_B_better,delta_far_profile_nu_blind,delta_far_profile_r2_blind,delta_far_profile_coeff_A_minus_B_blind,delta_far_profile_boundary_hit_blind,delta_source_monopole_A_minus_B_blind,delta_source_monopole_fraction_abs_blind,delta_pressure_ladder_n_blind,delta_pressure_ladder_nu_span_blind,delta_pressure_ladder_monopole_rel_span_blind
PAIR_99FEF6CEC315,CAND_A2C20509B7C05230,CAND_685034BC22C42557,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.42499999999999993,0.9987034021492583,-0.09122372394157652,False,1.4599881043606127,0.07191278679740301,0,nan,nan
PAIR_1C3774F74C21,CAND_A47EDDBF84076AEC,CAND_B9CD37204C9E580F,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.4,0.9987184122993606,0.027512589707961405,False,-0.4405709544395169,0.02134741110509959,0,nan,nan
PAIR_84B187C6BAB7,CAND_57EB6B860AB21CAC,CAND_B9CD37204C9E580F,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.1,0.9962573420917736,0.6325522674172118,True,-4.570791408730974,0.17279108211745187,0,nan,nan
PAIR_970795622425,CAND_A646C6B1E9AD2B01,CAND_BCA8FFDBD1AA4AA7,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.475,0.9987341083347897,-0.02014041792488724,False,0.33226492347445813,0.013158473408776218,0,nan,nan
PAIR_C028DCFF79AB,CAND_833F77C8012019B6,CAND_7F2E734F13721C7A,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.2,0.997641502763187,-0.11595392650977542,False,1.3657960774703746,0.062430240675368634,0,nan,nan
PAIR_F44533DCE5F2,CAND_E54F45B88D960129,CAND_7A9066CE71E013A5,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.42499999999999993,0.9985138869702972,-0.07601187373936259,False,1.2345024179449435,0.02766408825538214,0,nan,nan
PAIR_FA3F55680807,CAND_8AE94B03525A3DB8,CAND_B3FEF913BB8E6E12,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.35,0.9979962990332757,1.1416016669813225,False,-17.694293251135033,0.3275922978787834,0,nan,nan
PAIR_0F5672E179DB,CAND_0B937FDDC610EA1B,CAND_CFB3561530CE4503,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.32499999999999996,0.9978930865306445,-1.1370933932816232,False,17.15110119447347,0.31458382482606556,0,nan,nan
PAIR_61AAD32452B1,CAND_83E872EDFD385415,CAND_0B937FDDC610EA1B,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.575,0.9992711825185504,0.026006246495973825,False,-0.426643255843862,0.017020808267920247,0,nan,nan
PAIR_38ECB991D898,CAND_7D96CEA746587C00,CAND_B9CD37204C9E580F,True,UNSCORED,NO_BLIND_PAIR_SCORE,,0,0,0.25,0.997896213814028,0.24072694437179412,False,-3.221635431265252,0.12628459014515775,0,nan,nan
