pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00016,45a6723147b5c7f9,aef5d8d874067ed3,geometry/45a6723147b5c7f9.npz,geometry/aef5d8d874067ed3.npz
P00017,921039d5a4c0a168,a06b54f4113a6522,geometry/921039d5a4c0a168.npz,geometry/a06b54f4113a6522.npz
P00018,c565cf32766b0344,e2a7e04e1e637742,geometry/c565cf32766b0344.npz,geometry/e2a7e04e1e637742.npz
P00019,02e9783460bf87da,ffeb0759ff67c300,geometry/02e9783460bf87da.npz,geometry/ffeb0759ff67c300.npz
P00020,cdd5f70c49804166,15b33f58ef6f6b76,geometry/cdd5f70c49804166.npz,geometry/15b33f58ef6f6b76.npz
P00021,82b47c1752c8902d,84ab6e8ee948d01f,geometry/82b47c1752c8902d.npz,geometry/84ab6e8ee948d01f.npz
P00022,57de66a3b5225b57,1ddb07c38bae8530,geometry/57de66a3b5225b57.npz,geometry/1ddb07c38bae8530.npz
P00023,a136510d33c67fce,cc6298a2991f3388,geometry/a136510d33c67fce.npz,geometry/cc6298a2991f3388.npz
P00024,4e7dc26376dbf717,feb5e2e9ce2cb891,geometry/4e7dc26376dbf717.npz,geometry/feb5e2e9ce2cb891.npz
P00025,38858b5171c504e7,b2f92f6c0648bfef,geometry/38858b5171c504e7.npz,geometry/b2f92f6c0648bfef.npz
P00026,8ce3b937d7bb7f15,2bca2b59a4910efa,geometry/8ce3b937d7bb7f15.npz,geometry/2bca2b59a4910efa.npz
P00027,4acc0000fabe8c82,a6036c32f076545c,geometry/4acc0000fabe8c82.npz,geometry/a6036c32f076545c.npz
P00028,0432386a4e8a2fc6,9613f394175beaf2,geometry/0432386a4e8a2fc6.npz,geometry/9613f394175beaf2.npz
P00029,10fdfbc9799264ce,4cadcf680fbd100d,geometry/10fdfbc9799264ce.npz,geometry/4cadcf680fbd100d.npz
P00030,816ec115960fd232,3cef0b94c744e7a1,geometry/816ec115960fd232.npz,geometry/3cef0b94c744e7a1.npz
P00031,a8acee72b20c1c9e,16bf679871f8236c,geometry/a8acee72b20c1c9e.npz,geometry/16bf679871f8236c.npz
P00032,599d5ba711fcae20,e54d0a37e9d3594b,geometry/599d5ba711fcae20.npz,geometry/e54d0a37e9d3594b.npz
P00033,3f2e86a5a06fa6b3,a429907e003ecaf7,geometry/3f2e86a5a06fa6b3.npz,geometry/a429907e003ecaf7.npz
P00034,f2a1700f081f51ee,b4a78b0acb8be04d,geometry/f2a1700f081f51ee.npz,geometry/b4a78b0acb8be04d.npz
P00035,dbfc43cce193d45a,85d8d34a4ef14fe5,geometry/dbfc43cce193d45a.npz,geometry/85d8d34a4ef14fe5.npz
P00036,d64eb2c17723c302,8f7ca3f8a038c72b,geometry/d64eb2c17723c302.npz,geometry/8f7ca3f8a038c72b.npz
P00037,5041f33dd2b73830,572fee23c45174e1,geometry/5041f33dd2b73830.npz,geometry/572fee23c45174e1.npz
P00038,a7d6f48dd97d6c0a,12561b950903c91f,geometry/a7d6f48dd97d6c0a.npz,geometry/12561b950903c91f.npz
P00039,305b1de06fa5f222,a70bd3cfb0fa85ef,geometry/305b1de06fa5f222.npz,geometry/a70bd3cfb0fa85ef.npz
P00040,f240e68c91ece7fc,c0eb81db8697b484,geometry/f240e68c91ece7fc.npz,geometry/c0eb81db8697b484.npz
P00041,616a2c3b1344071b,aeeb51659047f6b6,geometry/616a2c3b1344071b.npz,geometry/aeeb51659047f6b6.npz
P00042,aea5e958b3e525ec,c3ed3bcd8ea443bc,geometry/aea5e958b3e525ec.npz,geometry/c3ed3bcd8ea443bc.npz
P00043,83788d13992d867f,7d213de20fb4dd99,geometry/83788d13992d867f.npz,geometry/7d213de20fb4dd99.npz
P00044,448e074ffde9ab1f,f70431cf6ab47ce9,geometry/448e074ffde9ab1f.npz,geometry/f70431cf6ab47ce9.npz
P00045,cccf141f391212ed,f21050ceef4f07aa,geometry/cccf141f391212ed.npz,geometry/f21050ceef4f07aa.npz
P00046,0340b7fe68351616,df8187bbed23cd6a,geometry/0340b7fe68351616.npz,geometry/df8187bbed23cd6a.npz
P00047,480585245662f5b7,a7341c6f295e5028,geometry/480585245662f5b7.npz,geometry/a7341c6f295e5028.npz
P00048,f0ab90ff78ccf378,56096551d2510f14,geometry/f0ab90ff78ccf378.npz,geometry/56096551d2510f14.npz
P00049,2ff9ae6cc48d7133,3309d8740805b714,geometry/2ff9ae6cc48d7133.npz,geometry/3309d8740805b714.npz
P00050,d66368fcf4255982,d07f064d24e0a4cb,geometry/d66368fcf4255982.npz,geometry/d07f064d24e0a4cb.npz
P00051,d928380b062ed0a6,e121eb15eee94b7e,geometry/d928380b062ed0a6.npz,geometry/e121eb15eee94b7e.npz
P00052,60166f40c211234b,01870042e297ab18,geometry/60166f40c211234b.npz,geometry/01870042e297ab18.npz
P00053,2a76f3cef4214e7c,ec012c23e6c2198a,geometry/2a76f3cef4214e7c.npz,geometry/ec012c23e6c2198a.npz
P00054,561d0c87e480d3fc,da8dc15fc47e4020,geometry/561d0c87e480d3fc.npz,geometry/da8dc15fc47e4020.npz
P00055,e1a603ffa9d5d9ff,19c9028db65180c3,geometry/e1a603ffa9d5d9ff.npz,geometry/19c9028db65180c3.npz
P00056,d49236ec51f3f3e4,0d73ae694c559e47,geometry/d49236ec51f3f3e4.npz,geometry/0d73ae694c559e47.npz
P00057,7a857a654fa60c23,772168d4147919cd,geometry/7a857a654fa60c23.npz,geometry/772168d4147919cd.npz
P00058,9e2dadd6d69b7511,2d1fc217164709e3,geometry/9e2dadd6d69b7511.npz,geometry/2d1fc217164709e3.npz
P00059,6d2e0fc0a2899c73,733941b054d0ede6,geometry/6d2e0fc0a2899c73.npz,geometry/733941b054d0ede6.npz
P00060,b6e5e3ff9da61ff4,9b323f521159f8a0,geometry/b6e5e3ff9da61ff4.npz,geometry/9b323f521159f8a0.npz
P00061,e16a6bb4cfc1d40a,5bed6aec6de789e5,geometry/e16a6bb4cfc1d40a.npz,geometry/5bed6aec6de789e5.npz
P00062,92a90ababb65665d,90e3b9ec3acefd87,geometry/92a90ababb65665d.npz,geometry/90e3b9ec3acefd87.npz
P00063,0b01614832ce1bda,befc3596e1e391e0,geometry/0b01614832ce1bda.npz,geometry/befc3596e1e391e0.npz
P00064,f748a41ee3857315,d99f0f0c6aa4ce6c,geometry/f748a41ee3857315.npz,geometry/d99f0f0c6aa4ce6c.npz
P00065,94736722de66dc3a,597917f0d59c8a7c,geometry/94736722de66dc3a.npz,geometry/597917f0d59c8a7c.npz
P00066,8df53887f7504bf2,14456f7024519472,geometry/8df53887f7504bf2.npz,geometry/14456f7024519472.npz
P00067,28d2f813ef1a0e40,fa1d0120c3faa400,geometry/28d2f813ef1a0e40.npz,geometry/fa1d0120c3faa400.npz
P00068,40a67dbcffe73db6,d6418cbc0dca4124,geometry/40a67dbcffe73db6.npz,geometry/d6418cbc0dca4124.npz
P00069,4814e15380823b71,6f87f224f9e0dd6c,geometry/4814e15380823b71.npz,geometry/6f87f224f9e0dd6c.npz
P00070,434f05f456930e66,150e691ade18db25,geometry/434f05f456930e66.npz,geometry/150e691ade18db25.npz
P00071,325546549dddbd48,883e7a6a0afad57e,geometry/325546549dddbd48.npz,geometry/883e7a6a0afad57e.npz
