1 80.503303 
2 80.503085 
3 80.502936 
4 80.502723 
5 80.501771 
6 80.50096 
7 80.500272 
8 80.499775 
9 80.499575 
10 80.499511 
11 80.499453 
12 80.499417 
13 80.499361 
14 80.499307 
15 80.499282 
16 80.499266 
17 80.499254 
18 80.499246 
19 80.499235 
20 80.499213 
21 80.499157 
22 80.499152 
23 80.499144 
24 80.499025 
25 80.499011 
26 80.498982 
27 80.498977 
28 80.498971 
29 80.498903 
30 80.498888 
31 80.498883 
32 80.498849 
33 80.498846 
34 80.498843 
35 80.498839 
36 80.498803 
37 80.498801 
38 80.498798 
39 80.498781 
40 80.498779 
41 80.498776 
42 80.498771 
43 80.498766 
44 80.498762 
