pair_id,carrier_id,family,candidate_null,candidate_active,beta_parameter,beta_total_thread_over_core,thread_coupling_mode,gamma_core,n_threads,helix_turns,campaign_role
PAIR_A48345DF8D87,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_BE1BB5BCD2F452EE,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_820B11ED798C,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_EFA73A73E3A1AEE6,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_EDF214CFAC6D,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_6342922CB4721242,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_1AC419872FF4,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_52427393658052EF,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_5873CDB5E3D6,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_E004CEEB1B64E396,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_942F3EBA7EB3,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_74C9664B968212EE,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_C6195976A31F,TORUS_T2_7,torus,CAND_A840D0D0AC80CA6B,CAND_8A5D3F88CDFE47A5,2.0,2.0,total_beta,1.0,3,1.0,general
PAIR_702BF5DDB444,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_8624C05CC4A4D33B,-2.0,-2.0,total_beta,1.0,3,1.0,general
PAIR_7EA0F3BFAAEE,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_3D06B18729914AD3,-1.5,-1.5,total_beta,1.0,3,1.0,general
PAIR_877DF92E8AF3,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_FA1CF92483E949C0,-1.0,-1.0,total_beta,1.0,3,1.0,general
PAIR_EE36540D4256,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_38D3A9DEB72F9561,-0.75,-0.75,total_beta,1.0,3,1.0,general
PAIR_501A7840048B,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_750D92A84E9C73C5,-0.5,-0.5,total_beta,1.0,3,1.0,general
PAIR_349426509CE7,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_D7FDE89FB231EE27,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_82911D1E6B47,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_765205D1B75FAA76,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_16698021413B,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_9425F0B43491A54B,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_5A74E7902A0D,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_8F9C0319CB5C0122,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_89C1C3515426,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_28D0905557840A5E,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_32D42CE2EDE9,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_1B9D600A9A065765,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_71BF1DDF135A,TORUS_T2_9,torus,CAND_370DD0D9EE7E6EDC,CAND_63BA25B60735C306,2.0,2.0,total_beta,1.0,3,1.0,general
PAIR_A423596DA8B1,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_C4DE0FC52F741559,-2.0,-2.0,total_beta,1.0,3,1.0,general
PAIR_1DE39BC4C420,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_BDE45876F25D181C,-1.5,-1.5,total_beta,1.0,3,1.0,general
PAIR_39262F557060,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_6410E728079E9FD1,-1.0,-1.0,total_beta,1.0,3,1.0,general
PAIR_C273563A58DA,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_81E99159895113E8,-0.75,-0.75,total_beta,1.0,3,1.0,general
PAIR_E59AD3E194D9,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_0461E601D395DD0D,-0.5,-0.5,total_beta,1.0,3,1.0,general
PAIR_B75AFAD3FC17,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_5B160B57CA97F820,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_55C7D8B01658,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_F4DE351043CFB6E4,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_3532476D002B,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_FB38F20F122BE4DC,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_932BA1BC040E,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_1933CC66A01FE691,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_3C54CE3D51AF,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_F985EF88573DB7C1,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_7C25E6CCE5D0,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_282CD8C7FBC53FF4,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_A3FF9586F9AD,TWIST_4_1,twist,CAND_C579B5FBEA43C9F3,CAND_3CD6241DB278400B,2.0,2.0,total_beta,1.0,3,1.0,general
PAIR_2FA4B58B0452,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_A5D7E63C4BC41835,-2.0,-2.0,total_beta,1.0,3,1.0,general
PAIR_E8B56B89465C,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_127A755844CEF1C1,-1.5,-1.5,total_beta,1.0,3,1.0,general
PAIR_71FA81550812,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_1CAF4E64BDE0CFD6,-1.0,-1.0,total_beta,1.0,3,1.0,general
PAIR_B10BBE5C1986,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_4C29623F8384DD3B,-0.75,-0.75,total_beta,1.0,3,1.0,general
PAIR_002DC4363C90,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_E5D4767019C6B13F,-0.5,-0.5,total_beta,1.0,3,1.0,general
PAIR_DBDD625276E9,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_35D9EAEF3FCF212C,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_F1561409F67A,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_74D4DDE7D9A4A33F,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_77A8C09F4488,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_7E2AD1A2FEF7032B,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_337AAD06F397,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_A90653DE3DB8CDEC,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_6E598E267CAE,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_541114E7BB10718B,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_B53FDB3573EF,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_E95D5789AA9AB6CD,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_7012C9C3546E,TWIST_5_2,twist,CAND_528A38917B809D89,CAND_334878AECC22408B,2.0,2.0,total_beta,1.0,3,1.0,general
PAIR_7EFADAD2F08D,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_00144E09C6DF6C8F,-2.0,-2.0,total_beta,1.0,3,1.0,general
PAIR_84D62EDE2500,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_2E30CD68A7B407FD,-1.5,-1.5,total_beta,1.0,3,1.0,general
PAIR_206ED1BAE707,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_792845F747228630,-1.0,-1.0,total_beta,1.0,3,1.0,general
PAIR_A4638705A39A,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_4318A1588A5FFFAD,-0.75,-0.75,total_beta,1.0,3,1.0,general
PAIR_F6F670E25D31,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_A1D099A0F081670D,-0.5,-0.5,total_beta,1.0,3,1.0,general
PAIR_75007A6F4F6B,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_8F48C6D738BB0C83,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_85E09C34F3BC,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_A16B7D33241883EB,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_5AF5BA0F0350,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_6B84C902801CC986,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_51B2B54ACFC9,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_EA1C47987B516A07,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_3017070AD31E,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_D7082D728CA13D1C,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_2293F329976B,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_13C47FAF6AA6B3AF,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_ED6585C3F3F1,TWIST_7_2,twist,CAND_42FBD6BFB95A0F6A,CAND_E0E1B4D0FD84FEAE,2.0,2.0,total_beta,1.0,3,1.0,general
PAIR_BD057EFC4067,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_2AE2CF665B527776,-2.0,-2.0,total_beta,1.0,3,1.0,general
PAIR_A714E31ED7EF,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_935A138574D7455A,-1.5,-1.5,total_beta,1.0,3,1.0,general
PAIR_D42DCE095471,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_0693BF49BF6614CC,-1.0,-1.0,total_beta,1.0,3,1.0,general
PAIR_8DC2D00D56B5,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_E5B3C73183334FD4,-0.75,-0.75,total_beta,1.0,3,1.0,general
PAIR_5EAF704A93C4,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_228F8F5DD7D46AD7,-0.5,-0.5,total_beta,1.0,3,1.0,general
PAIR_75165C8BA887,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_3901C1356E0AC1F5,-0.25,-0.25,total_beta,1.0,3,1.0,general
PAIR_8E3AD0376BE5,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_20682ADD786F1EE6,0.25,0.25,total_beta,1.0,3,1.0,general
PAIR_114090DC081C,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_2D6B93F0172C5828,0.5,0.5,total_beta,1.0,3,1.0,general
PAIR_C486BD426D4F,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_29486AD6F5A01A61,0.75,0.75,total_beta,1.0,3,1.0,general
PAIR_726A26F4B25D,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_2AD71FBB371F3F41,1.0,1.0,total_beta,1.0,3,1.0,general
PAIR_DD14F4A71A76,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_7FE106FCD2B80697,1.5,1.5,total_beta,1.0,3,1.0,general
PAIR_0A47704A1763,TRIPLE_GEAR_T3_3,triple_gear,CAND_D6C98366A6145802,CAND_44E9417BD7AD5C73,2.0,2.0,total_beta,1.0,3,1.0,general
