axis,case,value,stage,q,cell_over_core,backend,n_nodes,ring_radius_over_core,image_shell,core_model,fd_eps_over_core,spectral_abscissa,gap_after_neutral,gap_mode_branch,unstable_count,mode_min_overlap_prev,mode_median_overlap_prev,gap_mode_overlap_prev,self_jacobian_norm,interaction_jacobian_norm,interaction_to_self_norm,neutral_effective_norm,fd_roundoff_floor,neutral_signal_to_fd_floor,neutral_signal_gate_ok,neutral_gap_normalized,neutral_abscissa_normalized,neutral_positive_count,raw_rms,shape_rms,relative_shape_residual,equilibrium_gate_ok,interaction_decay_exponent
resolution,N48,48,fine0,2.75,15.642631884188171,cpp,48,4.0,2,0,0.0001,0.00846334778846792,0.00046632271694977605,3,6,0.21335048161193965,0.9965017728813712,0.9872072467977522,0.9879925795912196,0.006532966675373646,0.006612364111152182,0.0006124348754942597,2.220446049250313e-12,275816147.7064644,True,1.5939661888368307e-05,9.792284436951115e-09,0,0.04552848759513026,7.259543182194858e-05,0.0015945056745024276,True,5.496707410306685
resolution,N48,48,fine0,2.7525,15.681787387884773,cpp,48,4.0,2,0,0.0001,0.008453074523693082,0.0005897689723661885,3,6,0.07915199088676227,0.9997437929517365,0.9791752683618807,0.9879925795912196,0.006443900021332862,0.006522214998820149,0.0006038931421110291,2.220446049250313e-12,271969292.97828287,True,1.5928210782304673e-05,1.8441282421974176e-08,1,0.04555051812724369,7.11896293913129e-05,0.0015628720005433812,True,5.490881873589339
resolution,N48,48,fine0,2.755,15.721040902803596,cpp,48,4.0,2,0,0.0001,0.008442958036125624,0.000445128726976253,12,6,0.16409560924930608,0.9972934489036556,0.7927232181018126,0.9879925795912196,0.006356139264396087,0.00643338765461774,0.0005954808117065285,2.220446049250313e-12,268180716.1707802,True,1.5914244277375292e-05,1.6479101975639304e-08,2,0.04557226591590115,6.981168833878018e-05,0.0015318897784808495,True,5.485116424356457
resolution,N48,48,fine0,2.7575,15.760392674279236,cpp,48,4.0,2,0,0.0001,0.008432995690924601,0.00023114390777290145,7,4,0.2989371043000431,0.9973597264072114,0.566854850225072,0.9879925795912196,0.006269663173715721,0.006345860589671417,0.000587195695187105,2.220446049250313e-12,264449431.40382054,True,1.590259403165035e-05,9.540289980345247e-09,0,0.045593734719639165,6.846104280072952e-05,0.0015015449649322197,True,5.479410492420633
resolution,N48,48,fine0,2.76,15.799842948260395,cpp,48,4.0,2,0,0.0001,0.008423184901993628,0.00035824871603974874,9,4,0.09066999920253042,0.999976391992628,0.5622090716588166,0.9879925795912196,0.006184450908962588,0.006259612710372172,0.00057903564540213,2.220446049250313e-12,260774471.68672672,True,1.5888807031008584e-05,1.42515504915487e-08,2,0.04561492824429104,6.713713867368208e-05,0.00147182383613822,True,5.473763541416199
resolution,N48,48,fine0,2.7625,15.839391971311418,cpp,48,4.0,2,0,0.0001,0.008413523131085489,0.0005276036989698466,8,4,0.04666071185449137,0.9994247978629579,0.7294866295268649,0.9879925795912196,0.006100482012455924,0.006174623310409871,0.0005709985562467352,2.220446049250313e-12,257154888.51418877,True,1.5877670980889256e-05,1.7397327101089334e-08,2,0.045635850143776586,6.583943336537381e-05,0.001442712980210634,True,5.468175021962411
resolution,N48,48,fine0,2.765,15.879039990613816,cpp,48,4.0,2,0,0.0001,0.008404007886919062,0.0006546161300249577,10,4,0.3162136352388034,0.9981854821235613,0.5446491414944326,0.9879925795912196,0.006017736401350073,0.006090872062864989,0.0005630823618147137,2.220446049250313e-12,253589751.48476437,True,1.5866149086988872e-05,1.2776990875116192e-08,1,0.04565650402087923,6.456739555253413e-05,0.001414199289612861,True,5.46264437902074
resolution,N48,48,fine0,2.7675,15.918787253967844,cpp,48,4.0,2,0,0.0001,0.008394636724121062,0.0007595400769848704,10,4,0.2640421567736749,0.9916042577466538,0.6672818611731088,0.9879925795912196,0.005936194359481912,0.006008339011956955,0.000555285035481834,2.220446049250313e-12,250078147.88804004,True,1.58553208497329e-05,1.8880629153809192e-08,1,0.04567689342801007,6.33205049424481e-05,0.0013862699538059779,True,5.457171086376866
resolution,N48,48,fine0,2.77,15.958634009794029,cpp,48,4.0,2,0,0.0001,0.008385407242321903,0.0008504045510660715,8,4,0.2978437360900511,0.999238737641712,0.5095961024769033,0.9879925795912196,0.005855836529835926,0.005927004565417657,0.0005476045890871307,2.220446049250313e-12,246619182.33591753,True,1.5841236742305548e-05,1.6750012054505225e-08,1,0.045697021867961214,6.20982520401112e-05,0.0013589124520967766,True,5.451754618812948
resolution,N48,48,fine0,2.7725,15.998580507134724,cpp,48,4.0,2,0,0.0001,0.008376317085370665,0.0009312969604987125,8,4,0.6057511641408597,0.9955892485810456,0.933995451922386,0.9879925795912196,0.005776643907784227,0.0058468494876492945,0.0005400390721042763,2.220446049250313e-12,243211976.38943273,True,1.582759951135406e-05,1.8422796364121048e-08,2,0.045716892794645234,6.090013792050471e-05,0.0013321145466744816,True,5.446394410279984
resolution,N48,48,fine0,2.775,16.03862699565567,cpp,48,4.0,2,0,0.0001,0.008367363940292104,0.0010046280499298515,8,4,0.30287899772755433,0.9998138580099057,0.7975122923058628,0.9879925795912196,0.005698597832749664,0.005767854891286178,0.0005325865708336692,2.220446049250313e-12,239855668.1949043,True,1.5815705657490083e-05,2.0436102744906752e-08,1,0.045736509613825194,5.9725674004823174e-05,0.0013058642758075564,True,5.441089972854379
resolution,N48,48,fine0,2.7775,16.078773725647544,cpp,48,4.0,2,0,0.0001,0.008358545536534555,0.001071960974109438,10,4,0.20027972583015174,0.9998992784471881,0.5651727620488574,0.9879925795912196,0.005621679982159093,0.005690002231074503,0.0005252452076034425,2.220446049250313e-12,236549412.12410024,True,1.580648609458378e-05,1.5854662303430704e-08,1,0.045755875683831354,5.857438184262277e-05,0.0012801499472410067,True,5.435840751816764
resolution,N48,48,fine0,2.78,16.119020948027543,cpp,48,4.0,2,0,0.0001,0.008349859645082044,0.0011343785541675507,8,4,0.3047912167080721,0.9994404707903248,0.7410733669851604,0.9879925795912196,0.005545872363702775,0.00561327329603768,0.0005180131400530745,2.220446049250313e-12,233292378.4516047,True,1.5796254235428465e-05,1.7376488826331548e-08,2,0.045774994316267414,5.744579289740901e-05,0.001254960131737123,True,5.430646253597755
resolution,N48,48,fine0,2.7825,16.159368914340945,cpp,48,4.0,2,0,0.0001,0.008341304077602633,0.001192668403971983,10,4,0.379072640322379,0.9995787540517345,0.7641038895889641,0.9879925795912196,0.005471157309273332,0.005537650203341623,0.0005108885603166118,2.220446049250313e-12,230083752.9869742,True,1.57794805039519e-05,1.518775144356025e-08,1,0.0457938687767054,5.633944833824207e-05,0.0012302836568134866,True,5.425505939324706
resolution,N48,48,fine0,2.785,16.19981787676266,cpp,48,4.0,2,0,0.0001,0.008332876685733974,0.001247425376389995,10,4,0.3486681016002955,0.99958640788088,0.608565387230738,0.9879925795912196,0.005397517467770558,0.0054631153910121195,0.0005038696943562857,2.220446049250313e-12,226922736.7746254,True,1.576821942921785e-05,1.6858090825481054e-08,1,0.04581250228536915,5.525489883334728e-05,0.0012061096005880842,True,5.420419316189218
resolution,N64,64,coarse,2.31,10.074424655013587,cpp,64,4.0,2,0,0.0001,0.019678690678323528,0.004536493663780451,6,8,1.0,1.0,1.0,1.3053428127008952,0.12772941211359043,0.09785123943748117,0.012064816705278737,2.220446049250313e-12,5433510401.8186655,True,1.4031621674330323e-05,1.8090910888619874e-13,0,0.030351567905114018,0.002354371729638106,0.07757002000682184,False,
resolution,N64,64,coarse,2.335,10.329459929369532,cpp,64,4.0,2,0,0.0001,0.017511832688614143,0.004627545751153667,6,8,0.08625191631967329,0.9680672598995834,0.9878276078530566,1.3053428127008952,0.10531804618660913,0.08068228909821376,0.009754556044024806,2.220446049250313e-12,4393061496.503473,True,1.567671516668862e-05,7.212862602586838e-14,0,0.03249697642315113,0.001984813851825621,0.0610768776141162,False,7.717171009059934
resolution,N64,64,coarse,2.36,10.59095145243378,cpp,64,4.0,2,0,0.0001,0.015773615986003433,0.0035731764735567302,6,8,0.022434373232039156,0.9732860582973137,0.7215645184966744,1.3053428127008952,0.08724773725898634,0.06683894560882543,0.007945226628341559,2.220446049250313e-12,3578211968.277319,True,1.6626418034278624e-05,-7.147314433861927e-14,0,0.03440444903208342,0.001650430404123452,0.04797142377093046,True,7.529326259786185
resolution,N64,64,coarse,2.385,10.859062664920515,cpp,64,4.0,2,0,0.0001,0.014359780426230293,0.006771694634421643,18,9,0.1334762536077232,0.9095208287865184,0.7507501696548471,1.3053428127008952,0.07261890760958435,0.05563205841638488,0.006517132416400367,2.220446049250313e-12,2935055512.202487,True,1.7197186998744402e-05,7.522370304986043e-14,0,0.03608491447728528,0.0013608844803062736,0.03771339076230658,True,7.341052137390213
resolution,N64,64,coarse,2.41,11.133961145065307,cpp,64,4.0,2,0,0.0001,0.013200022238105236,0.006928195813255376,6,7,2.8654029106999464e-26,0.9389547576651248,0.6565673484002973,1.3053428127008952,0.06072540204582631,0.04652065453992036,0.005380935159205953,2.220446049250313e-12,2423357757.790473,True,1.7505235172424973e-05,-4.9429939596334254e-14,0,0.037557393453509086,0.0011163977941820022,0.029725113793212243,True,7.154529107514223
resolution,N64,64,coarse,2.435,11.41581871336694,cpp,64,4.0,2,0,0.0001,0.012243141176305075,0.006223553305077911,20,7,0.014076434248223536,0.9763685006958128,0.03172883746181262,1.3053428127008952,0.05101074938480068,0.03907843126607786,0.004469893339428104,2.220446049250313e-12,2013060997.783427,True,1.7647801692205482e-05,-4.146015602775159e-13,0,0.038843716031213116,0.000913060054421209,0.0235059913857756,True,6.973028514529494
resolution,N64,64,coarse,2.46,11.704811539980854,cpp,64,4.0,2,0,0.0001,0.011450077074461924,0.005255985430629178,5,7,0.007808099953252862,0.9921580347664737,0.4940211075139035,1.3053428127008952,0.04303676540181358,0.032969703424317987,0.0037339131182681975,2.220446049250313e-12,1681604972.806646,True,1.7694844946696788e-05,-3.3858729956688465e-14,0,0.03996571374049519,0.0007455129480482401,0.01865381293798465,True,6.799264921607189
resolution,N64,64,coarse,2.485,12.001120254831195,cpp,64,4.0,2,0,0.0001,0.010790222668243891,0.004287166443670905,4,7,0.16823950088022388,0.9893410622519834,0.4191206249910774,1.3053428127008952,0.03645862631105912,0.0279303076221198,0.0031351459096772717,2.220446049250313e-12,1411944195.0574696,True,1.7651311157773715e-05,-2.6078452878812593e-13,0,0.04094384382726847,0.0006082464295914433,0.014855625968032662,True,6.635066711517256
resolution,N64,64,coarse,2.51,12.30493006051041,cpp,64,4.0,2,0,0.0001,0.010239226099860799,0.003273376610487483,127,7,0.22273401140953086,0.9923922780857639,0.9282222916573173,1.3053428127008952,0.031004779331981102,0.023752212085826608,0.0026447780333329106,2.220446049250313e-12,1191102136.539577,True,1.757055313761344e-05,6.457582701516429e-13,0,0.04179661090835848,0.0004961760573997087,0.011871203109926873,True,6.481469093464183
resolution,N64,64,coarse,2.535,12.616430848036902,cpp,64,4.0,2,0,0.0001,0.009777540300500095,0.0015107093893997935,15,7,0.02075374892549515,0.99726102945535,0.9839977268727367,1.3053428127008952,0.026460916254701494,0.020271239093086205,0.0022406996536828753,2.220446049250313e-12,1009121412.5375396,True,1.7462265322152764e-05,-4.485013030930544e-13,0,0.0425404153381702,0.00040485644439433414,0.00951698381823435,True,6.338903143852321
resolution,N64,64,coarse,2.56,12.935817315543076,cpp,64,4.0,2,0,0.0001,0.009389388555578113,0.0011382441485799448,5,6,0.07990374670928367,0.967988554577119,0.9706098791881627,1.3053428127008952,0.022657352917854777,0.01735739661443745,0.0019058098567446135,2.220446049250313e-12,858300456.0674059,True,1.7322172612008757e-05,-1.877007740113735e-13,0,0.04318961793575057,0.0003305172922881735,0.007652702387408365,True,6.207374184905767
resolution,N64,64,coarse,2.585,13.263289089968042,cpp,64,4.0,2,0,0.0001,0.009061987989062584,0.00234357620811295,5,6,0.14306185601563468,0.9917140535248523,0.9871960815366567,1.3053428127008952,0.01945918820854562,0.014907339297546259,0.0016267787006298334,2.220446049250313e-12,732635994.9970777,True,1.7178210792899775e-05,4.685971107975704e-14,0,0.043756704490432966,0.00027001880490364635,0.006170912733217459,True,6.0866028558660155
resolution,N64,64,coarse,2.61,13.599050851830924,cpp,64,4.0,2,0,0.0001,0.008784948511012193,0.003029267994731168,5,6,0.20243114870585474,0.9982049929928756,0.987202446372357,1.3053428127008952,0.01675867672948095,0.01283852530264095,0.0013931373854124734,2.220446049250313e-12,627413300.9819522,True,1.702732168431545e-05,2.0897472391857158e-13,0,0.04425248708881985,0.00022077582353826518,0.004989003738821337,True,5.976128885480078
resolution,N64,64,coarse,2.635,13.94331246316286,cpp,64,4.0,2,0,0.0001,0.008549799722267383,0.003506019353265892,5,6,0.07468098901008585,0.9954182339740407,0.727481604929307,1.3053428127008952,0.014469334113940592,0.01108470048875665,0.0011966047955240759,2.220446049250313e-12,538902891.1231977,True,1.6869394037634953e-05,2.645284250029018e-13,0,0.04468630950324292,0.00018067503461692504,0.004043185410149239,True,5.875384666044133
resolution,N64,64,coarse,2.66,14.296289098677603,cpp,64,4.0,2,0,0.0001,0.008349615370825934,0.003864107848314624,5,6,0.07091852029743057,0.9977442242837873,0.2597736301940902,1.3053428127008952,0.012521383506937465,0.009592410043633955,0.001030585244892325,2.220446049250313e-12,464134332.48706067,True,1.6714812898963217e-05,-1.9179787936526437e-13,0,0.04506624065023859,0.00014799654169969913,0.003283977974739626,True,5.783746315267342
resolution,N64,64,coarse,2.685,14.658201380262703,cpp,64,4.0,2,0,0.0001,0.008178714041918765,0.004144245075095746,5,6,0.10443037683981983,0.997999895036276,0.22649696504784708,1.3053428127008952,0.010858233612422644,0.008318300378086724,0.0008897910424824935,2.220446049250313e-12,400726260.73617625,True,1.6566845143851536e-05,6.192549649858937e-13,0,0.04539924927860238,0.0001213443753129769,0.002672827794317054,True,5.700568513158352
resolution,N64,64,coarse,2.71,15.029275514875401,cpp,64,4.0,2,0,0.0001,0.008032420136614666,0.004369086095880849,5,6,0.10113631855649491,0.9990547431174572,0.49612504390119233,1.3053428127008952,0.00943374781826731,0.007227027051037932,0.0007699567178810373,2.220446049250313e-12,346757678.774045,True,1.6429760382794735e-05,3.089838832485796e-13,0,0.04569135790997557,9.958715593043112e-05,0.0021795621860625147,True,5.625207885554323
resolution,N64,64,coarse,2.735,15.409743435929318,cpp,64,4.0,2,0,0.0001,0.007906872763353208,0.004552789639713081,5,6,0.025481929807575385,0.9996652755323109,0.875824914954951,1.3053428127008952,0.00821011963540828,0.006289627181093261,0.0006676210579215586,2.220446049250313e-12,300669794.7680228,True,1.6295900842297583e-05,3.909412254845027e-13,0,0.045947776524769765,8.18085374160096e-05,0.0017804678181088443,True,5.5570383230627245
resolution,N64,64,coarse,2.76,15.799842948260395,cpp,64,4.0,2,0,0.0001,0.007798872753664407,0.004704877043985803,3,6,0.05569441926334799,0.998313587468604,0.8937992751555219,1.3053428127008952,0.007156213341419685,0.005482248242982782,0.0005799596853601696,2.220446049250313e-12,261190622.28779697,True,1.6164415410986598e-05,2.1672489248506534e-12,0,0.04617301763570076,6.726639000082396e-05,0.001456833307529242,True,5.4954606850584815
resolution,N64,64,coarse,2.785,16.19981787676266,cpp,64,4.0,2,0,0.0001,0.007705760016234586,0.004832081874509467,3,6,0.027561889646764225,0.9823667187824354,0.7398521516271745,1.3053428127008952,0.006246262368583829,0.0047851509257247436,0.0005046555847986135,2.220446049250313e-12,227276670.36494756,True,1.605195646827057e-05,7.711643067538951e-13,0,0.046370994826328754,5.535947919221912e-05,0.0011938385061514107,True,5.43990857236752
resolution,N64,64,coarse,2.81,16.6099182187867,cpp,64,4.0,2,0,0.0001,0.0076253150255697726,0.0049393446319168964,5,6,0.06484608486568597,0.9906335995983688,0.06484608486568597,1.3053428127008952,0.005458843637038593,0.004181923387423152,0.00043979832298118664,2.220446049250313e-12,198067556.34962413,True,1.5943120373896082e-05,1.5810041987599147e-12,0,0.0465451068933804,4.5600418571953875e-05,0.0009797038102503342,True,5.389851383897897
resolution,N64,64,coarse,2.835,17.03040030039619,cpp,64,4.0,2,0,0.0001,0.007555679516578929,0.005030393595066682,5,6,0.32871345620503406,0.9828808719601462,0.32871345620503406,1.3053428127008952,0.004776065507133296,0.0036588591599559205,0.00038380511568596946,2.220446049250313e-12,172850457.5986222,True,1.583321722204766e-05,3.474864417559641e-12,0,0.046698309609165475,3.759379362330572e-05,0.0008050354271480351,True,5.344795493728405
resolution,N64,64,coarse,2.86,17.46152693657999,cpp,64,4.0,2,0,0.0001,0.0074952924705152385,0.0051081055310928545,5,6,0.05292978625887793,0.9834440288541428,0.6935428481240625,1.3053428127008952,0.004182921760996996,0.0032044622457008667,0.0003353586374374776,2.220446049250313e-12,151032103.45989013,True,1.574302102221813e-05,1.6302900219206719e-12,0,0.04683317691838024,3.101850564731639e-05,0.0006623190585890578,True,5.304284146036504
resolution,N64,64,coarse,2.885,17.90356759552007,cpp,64,4.0,2,0,0.0001,0.007442838293869626,0.005174740637720182,5,6,0.06025365128661194,0.9856866689908464,0.9925805528677566,1.3053428127008952,0.0036667751701003684,0.002809051487795313,0.0002933577432572394,2.220446049250313e-12,132116582.3219553,True,1.565711327190888e-05,1.2808193936114214e-12,0,0.04695195315789586,2.5613537707747892e-05,0.0005455265646055555,True,5.267896508250907
resolution,N64,64,coarse,2.91,18.356798567017925,cpp,64,4.0,2,0,0.0001,0.00739720473678079,0.005232101488310129,5,6,0.37388973381719337,0.9882823482308543,0.9159749522244353,1.3053428127008952,0.0032169426514697687,0.002464442765662123,0.00025687820825607123,2.220446049250313e-12,115687660.29816431,True,1.557326435080696e-05,-2.6083677420382905e-13,0,0.047056597667380747,2.1166484124417838e-05,0.00044980906341833283,True,5.235246166051439
resolution,N64,64,coarse,2.935,18.821503135184646,cpp,64,4.0,2,0,0.0001,0.007357448608532723,0.0052816439473177285,5,6,0.6035943393231228,0.9879901051612331,0.9973926192503174,1.3053428127008952,0.0028243604197059763,0.002163692473904284,0.00022514128431177266,2.220446049250313e-12,101394620.41322142,True,1.5496459418082443e-05,4.653991367193657e-12,0,0.047148822956188184,1.7504306133026088e-05,0.0003712564818275847,True,5.205979300989834
resolution,N64,64,coarse,2.96,19.297971755502758,cpp,64,4.0,2,0,0.0001,0.007322767752773184,0.00532455658911701,5,6,0.170867913096536,0.9872442557883099,0.9788975193655123,1.3053428127008952,0.002481312421655604,0.0019008894809184268,0.00019748838988664345,2.220446049250313e-12,88940863.91034867,True,1.5424059226163968e-05,3.850626496209601e-12,0,0.04723012741301793,1.4485878299348897e-05,0.0003067084315202628,True,5.179772655308856
resolution,N64,64,coarse,2.985,19.786502236370332,cpp,64,4.0,2,0,0.0001,0.0072924780610953005,0.005361818822634786,5,6,0.3553622487976446,0.9943872699720853,0.9750470182393768,1.3053428127008952,0.0021812090558597994,0.0016709856097852503,0.0001733606374349451,2.220446049250313e-12,78074690.21527305,True,1.5369336680989296e-05,2.9472151553647607e-12,0,0.04730182339017039,1.1995974530889591e-05,0.000253604907192276,True,5.156331465573444
resolution,N64,64,coarse,3.01,20.287399925240926,cpp,64,4.0,2,0,0.0001,0.007265994555662449,0.005393742108503499,12,6,0.2809988913878407,0.9933728581064484,0.7073174960021699,1.3053428127008952,0.0019184060369059432,0.0014696568734588226,0.00015228219564431661,2.220446049250313e-12,68581803.95589052,True,1.53137058112118e-05,5.018232257272725e-12,0,0.047365061362338645,9.94041131690731e-06,0.00020986801306693172,True,5.135387348380782
resolution,N64,64,coarse,3.035,20.800977899475697,cpp,64,4.0,2,0,0.0001,0.007242815767283366,0.005362317264185237,13,6,0.17793305320776692,0.9936171260320134,0.9499247829954325,1.3053428127008952,0.0016880554499749383,0.0012931893702943591,0.00013384670637621682,2.220446049250313e-12,60279197.69606982,True,1.5260364144048966e-05,-1.2655793246733016e-12,0,0.047420850748481416,8.24212152582032e-06,0.0001738079641281902,True,5.116696279396954
resolution,N64,64,coarse,3.06,21.327557162026903,cpp,64,4.0,2,0,0.0001,0.007222510791849587,0.005334662568183656,11,6,0.41943110716986465,0.9955764448461676,0.5466203939688533,1.3053428127008952,0.0014859827378869252,0.0011383850460035601,0.00011770614653061146,2.220446049250313e-12,53010135.76544788,True,1.5217765405380107e-05,2.2798817970937207e-12,0,0.04747007789173178,6.83797696451404e-06,0.00014404815134514583,True,5.100036616534762
resolution,N64,64,coarse,3.085,21.867466842075256,cpp,64,4.0,2,0,0.0001,0.007204708530153562,0.005310316528133452,11,6,0.22133031544882725,0.9915649132440243,0.4633675686703993,1.3053428127008952,0.0013085846700564992,0.0010024835294790463,0.0001035616554683466,2.220446049250313e-12,46640023.297711745,True,1.5178929607711658e-05,6.194908993641427e-12,0,0.04751352161395963,5.676213926013963e-06,0.0001194652329105884,True,5.08520724454981
resolution,N64,64,coarse,3.11,22.421044400746343,cpp,64,4.0,2,0,0.0001,0.00718908871356466,0.005288875962313329,11,6,0.5028995450378758,0.9906465058293146,0.9732682729659802,1.3053428127008952,0.001152744364036773,0.0008830970323049624,9.115594971614713e-05,2.220446049250313e-12,41052990.11742439,True,1.5140907873548455e-05,1.0324739242944495e-11,0,0.047551866696132386,4.714344813786715e-06,9.91411093051822e-05,True,5.072025826870585
resolution,N64,64,coarse,3.135,22.988635842034803,cpp,64,4.0,2,0,0.0001,0.0071753743950670225,0.00526998828461969,12,6,0.29620746549515137,0.9939798783228209,0.9935550883615066,1.3053428127008952,0.0010157602262197468,0.0007781559114865996,8.026702505340147e-05,2.220446049250313e-12,36149054.41206372,True,1.5107143967075694e-05,5.048256882746909e-13,0,0.04758571558095404,3.917462030309953e-06,8.232432742648297e-05,True,5.0603271782944095
resolution,N64,64,coarse,3.16,23.570595929068126,cpp,64,4.0,2,0,0.0001,0.007163325646600409,0.00525334487422512,12,6,0.3688326726945889,0.9964218598079556,0.9817812290830589,1.3053428127008952,0.0008952863031561034,0.0006858629736533803,7.070290697304959e-05,2.220446049250313e-12,31841758.5497837,True,1.5078356193170964e-05,7.24483611555914e-12,0,0.04761559854859776,3.2568587893121892e-06,6.839898874710462e-05,True,5.049961742257436
resolution,N64,64,coarse,3.185,24.167288405845095,cpp,64,4.0,2,0,0.0001,0.007152734252746067,0.0052386753659543605,12,6,0.38299754101347966,0.9948837318735299,0.9346536018214179,1.3053428127008952,0.0007892820254654605,0.0006046549747589682,6.229725853459265e-05,2.220446049250313e-12,28056191.03225949,True,1.5053743870229975e-05,5.451825823851603e-12,0,0.04764198257817788,2.708906293292356e-06,5.68596466120441e-05,True,5.04079420854464
resolution,N64,64,coarse,3.21,24.779086224587694,cpp,64,4.0,2,0,0.0001,0.007143419229830276,0.0052257427242103065,12,6,0.3027458957006437,0.9950762912035614,0.8643297248346453,1.3053428127008952,0.0006959697165124525,0.000533170068230901,5.490569215851131e-05,2.220446049250313e-12,24727325.47455907,True,1.5028014664339849e-05,4.6803471453721364e-12,0,0.04766527907565106,2.2541385441407724e-06,4.729099646229194e-05,True,5.03270220285878
resolution,N64,64,coarse,3.235,25.406371778848346,cpp,64,4.0,2,0,0.0001,0.007135223030790574,0.0052143389854634415,11,6,0.005100533145905267,0.9938703889603477,0.2684682819085031,1.3053428127008952,0.0006137985440223828,0.000470220188942066,4.8402661693597194e-05,2.220446049250313e-12,21798620.91670245,True,1.5009599661590618e-05,-1.3304658776042377e-12,0,0.04768585062204977,1.8765055283425866e-06,3.935141145358739e-05,True,5.025575140748767
resolution,N64,64,coarse,3.26,26.049537142518336,cpp,64,4.0,2,0,0.0001,0.007128008322253617,0.005204281572502697,11,6,0.004226678843385731,0.9970247960540681,0.5155584656778359,1.3053428127008952,0.0005414138410882088,0.0004147675505777406,4.2678834590246834e-05,2.220446049250313e-12,19220838.355724268,True,1.4991587954306509e-05,7.493881763173793e-12,0,0.04770401687343544,1.562763109174444e-06,3.2759570610597525e-05,True,5.019313115737635
resolution,N64,64,coarse,3.285,26.708984314886784,cpp,64,4.0,2,0,0.0001,0.007121655239645444,0.005195410098609968,13,6,0.00486172045380456,0.9962646265889565,0.990647317067847,1.3053428127008952,0.0004776309171516608,0.0003659045826922591,3.763886289351439e-05,2.220446049250313e-12,16951036.890188057,True,1.4975858366116922e-05,6.637369656442484e-13,0,0.04772005972501479,1.3019740515955808e-06,2.728357967484034e-05,True,5.013825913192261
resolution,N64,64,coarse,3.31,27.38512547190322,cpp,64,4.0,2,0,0.0001,0.007116059043482782,0.0051875835924862215,13,6,0.44620820475764733,0.9969513868023635,0.9601196734093542,1.3053428127008952,0.000421412637745011,0.00032283675494643643,3.319948667358963e-05,2.220446049250313e-12,14951719.581207002,True,1.4962717924368754e-05,-4.241799669331792e-12,0,0.04773422783585962,1.0850994996472456e-06,2.2732105427126673e-05,True,5.009032142589188
resolution,N64,64,coarse,3.335,28.07838322380105,cpp,64,4.0,2,0,0.0001,0.007111128113306156,0.005180678085159041,11,6,0.2601528038677358,0.9978747044953549,0.9971095922420116,1.3053428127008952,0.00037185018030946274,0.0002848678344810162,2.9287915558181243e-05,2.220446049250313e-12,13190104.55942836,True,1.494927132709282e-05,5.263878713283289e-12,0,0.04774674059714371,9.046641600850863e-07,1.894713961143569e-05,True,5.004858351022413
resolution,N64,64,coarse,3.36,28.789190879242675,cpp,64,4.0,2,0,0.0001,0.007106782226181486,0.005174584509035877,13,6,0.013579464346780973,0.9982023819214608,0.9900552896280361,1.3053428127008952,0.0003281464730847321,0.00025138719874341793,2.5840443808306847e-05,2.220446049250313e-12,11637501.310617896,True,1.4938484456886388e-05,-1.1610212558446504e-12,0,0.04775779161533084,7.544816199579837e-07,1.579808434265595e-05,True,5.001238362434543
resolution,N64,64,coarse,3.385,29.517992716151486,cpp,64,4.0,2,0,0.0001,0.00710295107637057,0.005169206866335627,11,6,0.49089057674369035,0.9976158157455017,0.9643044905419073,1.3053428127008952,0.00028960191143118075,0.00022185889301520965,2.280126207370206e-05,2.220446049250313e-12,10268775.537870161,True,1.4931264024076837e-05,4.955055850203889e-12,0,0.04776755177199284,6.294287766160781e-07,1.3176910962917005e-05,True,4.998112490045585
resolution,N64,64,coarse,3.41,30.265244259400085,cpp,64,4.0,2,0,0.0001,0.007099572999355553,0.005164460630657889,13,6,0.7539404955491621,0.9989075792601687,0.982305128669353,1.3053428127008952,0.00025560200972268957,0.0001958121707460291,2.012143537039805e-05,2.220446049250313e-12,9061888.883628419,True,1.4922352783256017e-05,7.688333244138056e-12,0,0.047776171913613594,5.252604252710142e-07,1.0994192381523638e-05,True,4.995427019930933
resolution,N64,64,coarse,3.435,31.031412565528075,cpp,64,4.0,2,0,0.0001,0.007096593869903629,0.005160271350425864,11,6,0.6173867007573224,0.998382593025376,0.9929153459781763,1.3053428127008952,0.0002256067063644891,0.00017283330031724346,1.7758022026062884e-05,2.220446049250313e-12,7997502.137941387,True,1.4914977315144965e-05,-1.5131819105783812e-12,0,0.047783785217630985,4.3845671808745565e-07,9.17584733169436e-06,True,4.993133570491014
resolution,N64,64,coarse,3.46,31.81697651466769,cpp,64,4.0,2,0,0.0001,0.007093966148586024,0.005156573427582341,11,6,0.6197741092793068,0.9983281639771193,0.9983046482082177,1.3053428127008952,0.00019914108244995158,0.00015255845476936988,1.5673312451648e-05,2.220446049250313e-12,7058632.411690329,True,1.4910327361025421e-05,6.272567372619492e-12,0,0.04779050927487807,3.6609755505654755e-07,7.660465657539944e-06,True,4.991188616276732
resolution,N64,64,coarse,3.485,32.62242710985942,cpp,64,4.0,2,0,0.0001,0.007091648055160367,0.0051533090484687585,13,6,0.5500140663178351,0.9976112534983588,0.9958071359447156,1.3053428127008952,0.00017578729357474202,0.00013466753090785334,1.3834170151897958e-05,2.220446049250313e-12,6230356.354106768,True,1.4906136488345278e-05,1.6668669021250302e-11,0,0.04779644792335605,3.0575906771672504e-07,6.397108592818962e-06,True,4.989553026441188
