eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,0.15929250942621453,0.0,0.0,0.15929250942621453,159292509426214.53,1.2851640606930184,1.1336507666353948
1,0.13903379019906453,0.0,0.0,0.13903379019906453,139033790199064.52,1.2006829988186043,1.0957568155474116
5,-0.11060330602227006,0.0,0.0,0.11060330602227006,110603306022270.05,1.197120165418935,1.0941298667977832
4,-0.12170152058393023,0.0,0.0,0.12170152058393023,121701520583930.22,1.3381522817878249,1.156785322256392
13,-0.043885532111324774,0.0,0.0,0.043885532111324774,43885532111324.77,0.9252872259879255,0.961918513174544
10,0.1043242316283307,0.0,0.0,0.1043242316283307,104324231628330.69,1.162304000970273,1.078102036437309
9,0.10055695180326361,0.0,0.0,0.10055695180326361,100556951803263.61,1.2002182938573518,1.0955447475376585
8,0.10906670846336793,0.0,0.0,0.10906670846336793,109066708463367.92,1.2237023353698708,1.1062108006026115
21,0.04493187377958869,0.0,0.0,0.04493187377958869,44931873779588.69,0.7679411657593476,0.876322523822906
16,0.002675464006274308,0.0,0.0,0.002675464006274308,2675464006274.308,0.7288860592305094,0.853748241128794
2,-0.11817290739983716,0.01414178385802818,0.01414178385802818,0.11817290739983716,8.356294268544582,0.9866302402775408,0.9932926257037957
14,-0.025240079920230057,0.027298672122414203,0.027298672122414203,0.025240079920230057,0.924590024271038,0.8408919344897351,0.9170016000475327
17,0.023241653758621188,0.03244781684424834,0.03244781684424834,0.023241653758621188,0.7162778892084684,0.9683263897124447,0.9840357664802863
6,-0.09231147519164952,0.035417081290735127,0.035417081290735127,0.09231147519164952,2.6064111391301346,0.7747245057001428,0.8801843589272322
19,0.011591974626667282,0.039812322131992,0.039812322131992,0.011591974626667282,0.2911654986673665,0.6612943233445248,0.8132000512447873
11,0.011533474685200185,0.06745711118506102,0.06745711118506102,0.011533474685200185,0.17097492736621037,0.7914956928822332,0.8896604368421882
