cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,ppw,wavelength_status,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status,equilibrium_status
0,3,0;8;10,oscillatory,-1.6134846489101906,1.9565208272444562e-17,63,2.0317460317460316,UNDERRESOLVED,-0.999990659497;-0.999990645487;-0.999990645487,1.0004386675191013,48.764895014181576,False,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
1,3,1;9;11,oscillatory,1.6134846489101906,1.9565208272444562e-17,63,2.0317460317460316,UNDERRESOLVED,0.999990645487;0.999990645487;0.999990659497,1.0004386675191013,48.764895014181576,False,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
2,2,2;32,oscillatory,-1.5965197349153128,2.0329130730273636e-16,60,2.1333333333333333,UNDERRESOLVED,-0.99999043204;-0.99999043204,1.001837647309039,1.0020043279313897,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
3,2,3;33,oscillatory,1.5965197349153128,2.0329130730273636e-16,60,2.1333333333333333,UNDERRESOLVED,0.99999043204;0.99999043204,1.001837647309039,1.0020043279313897,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
4,2,4;30,oscillatory,-1.6042582534257357,-1.9125540670814195e-17,61,2.098360655737705,UNDERRESOLVED,-0.999990532423;-0.999990532423,47.93640043432996,94.8726589687039,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
5,2,5;31,oscillatory,1.6042582534257357,-1.9125540670814195e-17,61,2.098360655737705,UNDERRESOLVED,0.999990532423;0.999990532423,47.93640043432996,94.8726589687039,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
6,2,6;42,oscillatory,-1.5601837621402912,4.35270925611736e-17,57,2.245614035087719,UNDERRESOLVED,-0.999989939854;-0.999989939854,1.0000430889883556,1.0000742555243838,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
7,2,7;43,oscillatory,1.5601837621402912,4.35270925611736e-17,57,2.245614035087719,UNDERRESOLVED,0.999989939854;0.999989939854,1.0000430889883556,1.0000742555243838,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
8,2,12;14,oscillatory,-1.6097922779390021,2.3214449365956695e-16,62,2.064516129032258,UNDERRESOLVED,-0.999990603294;-0.999990603294,11.02263870731199,21.045184992973827,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
9,2,13;15,oscillatory,1.6097922779390021,2.3214449365956695e-16,62,2.064516129032258,UNDERRESOLVED,0.999990603294;0.999990603294,11.02263870731199,21.045184992973827,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
10,2,16;18,oscillatory,-1.5865859590150853,8.44161795125698e-17,59,2.169491525423729,UNDERRESOLVED,-0.999990300947;-0.999990300947,60.554579857599094,120.10909046741,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
11,2,17;19,oscillatory,1.5865859590150853,8.44161795125698e-17,59,2.169491525423729,UNDERRESOLVED,0.999990300947;0.999990300947,60.554579857599094,120.10909046741,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
12,2,20;22,oscillatory,-1.5744689730317574,2.479725273181738e-16,58,2.206896551724138,UNDERRESOLVED,-0.999990137557;-0.999990137557,1.0025736023002914,1.0040701138920782,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
13,2,21;23,oscillatory,1.5744689730317574,2.479725273181738e-16,58,2.206896551724138,UNDERRESOLVED,0.999990137557;0.999990137557,1.0025736023002914,1.0040701138920782,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
14,2,24;26,oscillatory,-1.5437484030449438,-4.4318494244099146e-16,56,2.2857142857142856,UNDERRESOLVED,-0.999989705343;-0.999989705343,1.8656913465229237,1.879579637199093,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
15,2,25;27,oscillatory,1.5437484030449438,-4.4318494244099146e-16,56,2.2857142857142856,UNDERRESOLVED,0.999989705343;0.999989705343,1.8656913465229237,1.879579637199093,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
16,2,28;48,oscillatory,-1.525184243059068,-6.331213463442735e-17,55,2.327272727272727,UNDERRESOLVED,-0.999989430987;-0.999989430987,54.4122177492366,107.82220736891587,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
17,2,29;49,oscillatory,1.525184243059068,-6.331213463442735e-17,55,2.327272727272727,UNDERRESOLVED,0.999989430987;0.999989430987,54.4122177492366,107.82220736891587,True,0.9816491409165063,DIAGNOSTIC,relative_equilibrium_reference
