axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,growth_effect_bounded,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,closed_phase_valid,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,clock_regime,axial_branch_continuation_enabled,axial_branch_continuation_success
-1.0,83c5cf4855d07dce,e9903ced4ebbbae4,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00000,gaussian,INDETERMINATE,5.696240767514768e-06,0.00013181973233442613,nan,nan,nan,False,False,nan,nan,0.31841715530698844,False,False,False,False,nan,nan,nan,nan,5.696240767514768e-06,-0.044521878034437926,0.044521878034437926,141.1257921851254,1.006412628711801,-0.9582629095507397,6.556849111613136,-0.009810214070122976,nan,nan,nan,1.3167214819603816,0.033812676898194276,0.7277643166602279,SLOW_MODE,True,True
-1.0,3f6ebab1ebe6e3db,1ea4c99b463519c5,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00001,gaussian,CLOSED,0.020163475016979463,0.017907418161748196,nan,nan,nan,False,False,-1.8644693988598573,0.020222578860520368,0.19455218728253057,True,False,True,True,0.00012557605633875527,0.025,2.000305722360549e-07,71.31471880519277,0.020163475016979463,-1.424681516808562,1.424681516808562,4.410238522118676,1.4598982454980904,-0.03521672868952841,178.41479152059551,-0.780034509294752,328.33705411054734,334.9768760801288,-1.8644693988598573,1.3167214819603816,1.0819915497144055,0.026745769072664096,FAST_SWIRL_LOCKED,True,True
-0.5,955bad1867259a10,8bf2fd36cc4990ad,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00002,gaussian,INDETERMINATE,4.671441684467897e-19,nan,nan,nan,nan,False,False,nan,nan,0.7533752706068653,False,False,False,False,nan,nan,nan,nan,4.671441684467897e-19,-0.9657107296645371,0.9657107296645371,6.506280932968615,1.2798185890853788,-0.31410785942084174,20.003273139247923,nan,nan,nan,nan,1.3167214819603816,0.7334206534146862,0.23855299979855027,OTHER_BRANCH,True,False
-0.5,be2c36a2e9e5db4f,5ffd2c26c670a38e,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00003,gaussian,INDETERMINATE,0.011193413687743096,0.007734787043538537,nan,nan,nan,False,False,nan,nan,0.3869976731850754,False,False,False,False,nan,nan,nan,nan,0.011193413687743096,-1.4452023529533524,1.4452023529533524,4.347616300471379,1.476849429586437,-0.031647076633084525,198.5392009513767,-0.897541869350473,nan,nan,nan,1.3167214819603816,1.0975763460634695,0.024034753793161508,FAST_SWIRL_LOCKED,True,True
0.5,1999ee3cf92aa21e,b9f55b96bdfd9046,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00004,gaussian,INDETERMINATE,0.00014489970831261327,0.0002215049731102087,nan,nan,nan,False,False,nan,nan,0.11849200901854272,False,False,False,False,nan,nan,nan,nan,0.00014489970831261327,-0.04449854387061193,0.04449854387061193,141.19979578318686,1.0101362289675906,-0.9594203401328997,6.548939025317344,-0.0016821269584874228,nan,nan,nan,1.3167214819603816,0.03379495548622851,0.7286433412664314,SLOW_MODE,True,True
0.5,e9a6ffb12f04b505,72d26f3b15348b46,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,2,P00005,gaussian,INDETERMINATE,0.0,1.781849513682918e-19,nan,nan,nan,False,False,nan,nan,0.2893125802098673,False,False,False,False,nan,nan,nan,nan,-3.002312245887498e-18,-1.4979766821930558,1.4979766821930558,4.194448005679853,1.501330046308585,-0.0033533641155292226,1873.6961125344374,0.3840150088984883,nan,nan,nan,1.3167214819603816,1.1376564464968058,0.0025467527958430627,FAST_SWIRL_LOCKED,True,True
1.0,5606263ef5341762,1bf079c2b33d04c5,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00006,gaussian,INDETERMINATE,0.00015181763290131407,0.0002326194160652548,nan,nan,nan,False,False,nan,nan,0.3379501525587354,False,False,False,False,nan,nan,nan,nan,0.00015181763290131407,-0.04449380067301119,0.04449380067301119,141.21484818425068,1.0273297098102487,-0.9761829237627301,6.436483526018706,-0.0015937463286115887,nan,nan,nan,1.3167214819603816,0.033791353207640575,0.7413738874445599,SLOW_MODE,True,True
1.0,e79879b685296546,44b8f7d23dfef573,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00007,gaussian,INDETERMINATE,0.0,nan,nan,nan,nan,False,False,nan,nan,0.2507227312443667,False,False,False,False,nan,nan,nan,nan,-2.065210986615747e-17,-1.612289428242064,1.612289428242064,3.897057933345358,1.601953659227826,0.010335769014237828,607.9069006403213,nan,nan,nan,nan,1.3167214819603816,1.2244726393022998,0.00784962435552397,OTHER_BRANCH,True,False
-1.0,af9336fffee6f0ca,790422bdbc18bcd0,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,twist,1,1,P00008,gaussian,INDETERMINATE,0.0,5.600725898995609e-05,nan,nan,nan,False,False,nan,nan,0.903272891141162,False,False,False,False,nan,nan,nan,nan,0.0,-0.9654857804908238,0.9654857804908238,6.507796835687632,1.255255704953742,-0.28976992446291827,21.683359026390754,-0.01198023503426917,nan,nan,nan,1.3167214819603816,0.7332498130533834,0.220069261748125,OTHER_BRANCH,True,True
-1.0,f0389a30e8f81d37,3535e16b91838f5f,TWIST_5_2,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,twist,1,2,P00009,gaussian,SYMMETRIC_CONTROL,0.00715953899313019,0.009416698966498962,nan,nan,nan,False,False,nan,nan,0.22538794365791068,False,True,False,False,nan,nan,nan,nan,0.00715953899313019,-1.3248582561210842,1.3248582561210842,4.742533986673772,1.38340287807268,-0.05854462195159571,107.32301444143718,-1.0063457463649397,nan,nan,nan,1.3167214819603816,1.0061795712093862,0.044462418783076586,FAST_SWIRL_LOCKED,True,True
