eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
18,-4.026942937137082e-07,0.042565420238757666,0.042565420238757666,4.026942937137082e-07,9.460597157385458e-06,1.0923121525161454,1.045137384517531
20,-1.0465310256268893e-06,0.04262590141357414,0.04262590141357414,1.0465310256268893e-06,2.455152831779467e-05,2.366615900011879,1.5383809346231119
10,-1.8036240737958134e-05,0.05856861358548496,0.05856861358548496,1.8036240737958134e-05,0.0003079506178105614,0.6921796360912401,0.8319733385699569
0,-0.10682160137346411,0.07490484652069046,0.07490484652069046,0.10682160137346411,1.4260973266123373,1.2470827407187821,1.1167285886547287
2,0.10681928544497249,0.07490983743788523,0.07490983743788523,0.10681928544497249,1.4259713957268478,1.2471119452727824,1.1167416645190518
16,0.006054036128218372,0.08958403102271595,0.08958403102271595,0.006054036128218372,0.06757941185615148,0.40441076338516235,0.6359329865521699
14,-0.006049626669077631,0.08959266647106419,0.08959266647106419,0.006049626669077631,0.06752368142800486,0.40439630621360223,0.6359216195519714
12,1.3903652145909329e-05,0.0972638514148002,0.0972638514148002,1.3903652145909329e-05,0.00014294778526314527,1.3520329277625842,1.162769507582042
8,-8.07082180351304e-07,0.12770933265025863,0.12770933265025863,8.07082180351304e-07,6.3196805088752415e-06,0.9510989101065632,0.975243000542205
4,4.107457461165892e-06,0.13115740820758803,0.13115740820758803,4.107457461165892e-06,3.131700692548648e-05,0.4841857550099248,0.6958345744571225
6,6.878690567702073e-07,0.13126187726799332,0.13126187726799332,6.878690567702073e-07,5.240432874244258e-06,0.5970722340520161,0.7727044933556528
