blind_id,source,topology_class,components,status,component_count,core_radius_norm,thickness_norm,core_clearance_radii,shape_velocity_ratio,normalized_growth,jacobian_convergence,nearest_self_distance,nearest_inter_distance,nearest_relevant_rate,TBK_block_diagonal_growth_penalty,ringdown_max_recurrence,ringdown_core_event,linking_drift_max,rpo_found,floquet_valid,floquet_rho_non
B01,fremlin:9_2:knot.9_2n,knot,1,FAIL,1,0.0721333719745452,0.08014819108282799,1.111111111111111,0.3859768374385091,0.12072151348759673,0.07255063091887466,0.16029638216565598,inf,0.8019784862053612,-0.020069671765042277,0.0623932237995199,True,0.0,False,False,nan
B02,knotplot:link_6.3.3,link,3,FAIL,3,0.10353193128770734,0.1150354792085637,1.1111199190315384,0.440740536616441,0.06488668335577935,0.07828088933932974,0.18374849085618794,0.23007278221915237,0.44651186560240497,-0.0015684607070194183,0.027818332295871474,True,6.682590661277743e-06,False,False,nan
B03,fremlin:5_1:knot.5_1,knot,1,FAIL,1,0.10758236795435988,0.1195359643937332,1.111111111111111,0.3349000304752174,0.3543253410523846,0.006645565320293216,0.2390719287874664,inf,0.38136776266644434,9.970396896618286e-13,0.045450617623046,True,0.0,False,False,nan
B04,knotplot:torus_2.3,torus_knot,1,FAIL,1,0.17269077518806744,0.19187863909785272,1.1111140457434294,0.3225922425507525,0.17913897943422502,0.03458344239183138,0.3837582917635653,inf,-0.03996337265684296,-0.03538640216046492,0.04455727970564647,False,0.0,False,False,nan
B05,knotplot:link_9.2.40,link,2,FAIL,2,0.058789820117375234,0.06532202235263915,1.1111430058176297,0.5692014736897973,0.0571464705502934,0.10624359618018415,0.13064779487339614,0.13065176093862607,-1.168962874647639,0.0040486676574660214,0.034902076436315835,True,5.537956962253787e-05,False,False,nan
B06,knotplot:knot_7.4,knot,1,FAIL,1,0.08797855326305684,0.09775394807006316,1.1111326594279256,0.4749159068279251,0.051975239407022346,0.07871810377111835,0.1955116877196035,inf,0.12226180251478411,0.006140340363770129,0.042299473028440324,True,0.0,False,False,nan
B07,fremlin:8_21:knot.8_21d,knot,1,FAIL,1,0.029822185650627678,0.033135761834030754,1.1111111111111112,0.8764159921388124,0.999999999999978,0.08658620659448547,2.5439325087772127e-14,inf,-0.30669127350563813,-0.01942607406200593,0.11515016860813869,True,0.0,False,False,nan
B08,knotplot:torus_3.3,torus_link,3,FAIL,3,0.11027230699903737,0.12252478555448597,1.1111277527870524,0.38862722452355686,0.1193527462344323,0.10031918760841482,0.18688638822190498,0.24505324134096867,-0.2452388924280231,-0.012123509547353535,0.09789475844364938,True,1.9962431868192354e-05,False,False,nan
B09,fremlin:8_5:knot.8_5,knot,1,FAIL,1,0.05129680712470989,0.05699645236078876,1.1111111111111112,0.4461388173951776,0.42945411899567976,0.015805350139304866,0.14114846035281947,inf,-0.0037145894216929487,0.005243437653569513,0.3699236019640842,True,0.0,False,False,nan
B10,fremlin:8_13:knot.8_13d,knot,1,FAIL,1,0.01360722726133362,0.015119141401481798,1.1111111111111112,0.8937393829427804,1.0,0.27202440644877285,2.260590415895887e-14,inf,-0.46692629528592006,-0.012714156060996424,0.08809961025740891,True,0.0,False,False,nan
B11,fremlin:6_2:knot.6_2d,knot,1,FAIL,1,0.007043865856010402,0.007826517617789335,1.111111111111111,0.7582036563878888,0.3342868769075508,0.43007046112711617,1.1205446143281642e-14,inf,-0.05664922950085036,-0.0116290119289193,0.047836592671923056,True,0.0,False,False,nan
B12,fremlin:7_2:knot.7_2r,knot,1,FAIL,1,0.020989906393444238,0.023322118214938042,1.1111111111111112,0.68681141098003,0.5513175227277687,0.07126886997216875,0.012655289907946404,inf,-7.329427217857097e-14,-0.08587944000018863,1.6395063280998897e-16,True,0.0,False,False,nan
B13,knotplot:knot_6.1,knot,1,FAIL,1,0.09558031120954007,0.10620034578837785,1.1111191221127068,0.48232983288339715,0.11179375839639906,0.05481892334263998,0.21240222296480693,inf,0.08424375935995962,-0.01955814426282079,0.046969926288526906,True,0.0,False,False,nan
B14,fremlin:1_1:knot.1_1,unknot,1,FAIL,1,0.8972369871406064,0.9969299857117848,1.111111111111111,6.071445895834766e-09,0.31994343302723705,0.0013461211402652732,0.5344835348671065,inf,0.0,-6.5093885465751326e-12,0.0013688526333037825,False,0.0,False,False,nan
B15,fremlin:7_7:knot.7_7d,knot,1,FAIL,1,0.025352853179706505,0.028169836866340562,1.1111111111111112,0.719631848998629,0.8515181356828432,0.14014453150029985,1.152256745917424e-14,inf,-0.16345735738147213,-0.014684895503801728,0.034359100928556194,True,0.0,False,False,nan
B16,fremlin:8_17:knot.8_17,knot,1,FAIL,1,0.05484699534853253,0.060941105942813927,1.1111111111111112,0.42433476088874195,0.30885660323397957,0.01929287862373361,0.12188221188562785,inf,0.3610047419547171,0.02371369869231856,0.10034133476201887,True,0.0,False,False,nan
