eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
2,0.18294636959683508,0.0,0.0,0.18294636959683508,182946369596835.06,2.168646347680227,1.4726324550546301
5,-0.18295906355259048,0.0,0.0,0.18295906355259048,182959063552590.47,2.1652072845020593,1.4714643334114692
11,-0.15643323264508244,0.0,0.0,0.15643323264508244,156433232645082.44,1.8054152517132285,1.3436574160526293
8,0.1572112800722595,0.0,0.0,0.1572112800722595,157211280072259.5,1.8098705750965458,1.345314303460922
43,0.00863756124789873,0.0,0.0,0.00863756124789873,8637561247898.729,3.728869821815893,1.9310281773749167
42,-0.01140630391118966,0.0,0.0,0.01140630391118966,11406303911189.658,4.044026116295181,2.0109764086868798
9,0.14170399212295542,0.002382353006362529,0.002382353006362529,0.14170399212295542,59.480686424097456,1.8884133187544425,1.3741955169314308
12,-0.14172924852195676,0.004158196610943527,0.004158196610943527,0.14172924852195676,34.08430667971645,1.8811655837861654,1.3715558988922636
24,0.062004833364939296,0.013416434309410166,0.013416434309410166,0.062004833364939296,4.621558301928975,3.2188053393452605,1.794102934434159
26,-0.06173725796881478,0.014237066045711523,0.014237066045711523,0.06173725796881478,4.3363750488051735,3.2474021665380586,1.8020549843270761
40,0.005535457776971557,0.027843710364502432,0.027843710364502432,0.005535457776971557,0.19880460270943764,3.988611220179343,1.9971507755248081
38,-0.006378566317737707,0.03838544447255166,0.03838544447255166,0.006378566317737707,0.16617148519144642,3.7344771504401346,1.9324795342875263
3,0.16998831466553432,0.03970211261350807,0.03970211261350807,0.16998831466553432,4.281593685462931,1.9842173173780315,1.4086224893057868
6,-0.17043546432257511,0.03990536881128571,0.03990536881128571,0.17043546432257511,4.2709908315488105,1.983864591875412,1.4084972814582966
36,0.0023084854859562395,0.044520552349405135,0.044520552349405135,0.0023084854859562395,0.051852130401232197,3.888196424164381,1.9718510146977082
18,-0.09731669913932198,0.05216144061322641,0.05216144061322641,0.09731669913932198,1.8656827341276632,2.260796555870238,1.503594545038734
16,0.09766269575188427,0.0526050973854293,0.0526050973854293,0.09766269575188427,1.8565253294053428,2.2465876859831497,1.4988621304119836
34,0.0003083965327919909,0.05934948952868109,0.05934948952868109,0.0003083965327919909,0.00519627944976605,4.313124952852,2.076806431242931
32,0.0006205691173247277,0.07978582102734795,0.07978582102734795,0.0006205691173247277,0.007777937349444797,3.2178066461230452,1.793824586218799
30,0.0005753748455868219,0.08945530333881802,0.08945530333881802,0.0005753748455868219,0.006431981381892483,3.527823432361795,1.8782500984591468
28,-0.0023384381482063933,0.09183718136038396,0.09183718136038396,0.0023384381482063933,0.025462869325551092,2.936209258380834,1.7135370606966265
22,0.0017176758747353797,0.11659162977636627,0.11659162977636627,0.0017176758747353797,0.014732411563592035,2.816516188732623,1.6782479521014237
20,-0.001339587136341025,0.11717630809717361,0.11717630809717361,0.001339587136341025,0.011432235390366741,2.8723160807463017,1.6947908663744626
14,4.680122515358497e-06,0.1449296382814633,0.1449296382814633,4.680122515358497e-06,3.229237698274923e-05,3.0349390700138743,1.7421076516719265
0,-4.634792172308194e-05,0.1846684261872482,0.1846684261872482,4.634792172308194e-05,0.00025097913422452925,1.9683801535064094,1.4029897196723893
