lambda_,epsilon,R,v0,Xi_filament,Xi_cavitation,Xi_renormalization,Xi_total,Xi_mass,chi_K,chi_cavitation,chi_renormalization,chi_E_hollow_total,chi_E,E_loop,target_residual,mass_mode,kernel,quadrature_n,target_chi_E,target_xi_E,status,core_constant,abs_target_residual,forced_target_mode,kernel_short,mass_mode_short
1.0,1.0,1.0,0.15915494309189535,0.19658757418600245,0.25,0.0,0.4465875741860025,0.19658757418600245,7.760966349542602,9.869604401089358,0.0,17.63057075063196,7.760966349542602,0.19658757418600245,0.23519615769956753,kinetic_only,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,0.23519615769956753,False,reg,K
1.0,1.0,1.0,0.15915494309189535,0.19658757418600245,0.25,0.0,0.4465875741860025,0.4465875741860025,7.760966349542602,9.869604401089358,0.0,17.63057075063196,17.63057075063196,0.4465875741860025,1.8059924844944641,kinetic_plus_cavity,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,1.8059924844944641,False,reg,K+C
4.5,1.0,4.5,0.15915494309189535,3.630426220922055,1.125,0.0,4.755426220922055,3.630426220922055,143.32348243137008,44.41321980490211,0.0,187.73670223627218,143.32348243137008,3.630426220922055,21.810640690096967,kinetic_only,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,21.810640690096967,False,reg,K
4.5,1.0,4.5,0.15915494309189535,3.630426220922055,1.125,0.0,4.755426220922055,4.755426220922055,143.32348243137008,44.41321980490211,0.0,187.73670223627218,187.73670223627218,4.755426220922055,28.879224160674,kinetic_plus_cavity,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,28.879224160674,False,reg,K+C
8.0,1.0,8.0,0.15915494309189535,8.680318380187925,2.0,0.0,10.680318380187925,8.680318380187925,342.68523395183837,78.95683520871486,0.0,421.64206916055326,342.68523395183837,8.680318380187925,53.54004890803768,kinetic_only,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,53.54004890803768,False,reg,K
8.0,1.0,8.0,0.15915494309189535,8.680318380187925,2.0,0.0,10.680318380187925,10.680318380187925,342.68523395183837,78.95683520871486,0.0,421.64206916055326,421.64206916055326,10.680318380187925,66.10641952239686,kinetic_plus_cavity,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED,1.75,66.10641952239686,False,reg,K+C
