lambda_,epsilon,R,v0,Xi_filament,Xi_cavitation,Xi_renormalization,Xi_total,Xi_mass,chi_K,chi_cavitation,chi_renormalization,chi_E_hollow_total,chi_E,E_loop,target_residual,mass_mode,kernel,quadrature_n,target_chi_E,target_xi_E,status
1.0,0.2,1.0,0.15915494309189535,0.8569920759251619,0.25,-0.25,1.106992075925162,0.8569920759251619,33.83269105699873,9.869604401089358,-9.869604401089358,43.70229545808809,33.83269105699873,0.8569920759251619,4.38464001982231,vacuum_subtracted,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED
1.0,0.65,1.0,0.15915494309189535,0.33950701571537223,0.25,-0.25,0.5895070157153722,0.33950701571537223,13.403199746020606,9.869604401089358,-9.869604401089358,23.272804147109966,13.403199746020606,0.33950701571537223,1.1331854928272156,vacuum_subtracted,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED
1.0,1.1,1.0,0.15915494309189535,0.1704146129829766,0.25,-0.25,0.4204146129829766,0.1704146129829766,6.727699257226902,9.869604401089358,-9.869604401089358,16.59730365831626,6.727699257226902,0.1704146129829766,0.0707465924233342,vacuum_subtracted,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED
1.0,1.55,1.0,0.15915494309189535,0.09456823363570907,0.25,-0.25,0.3445682336357091,0.09456823363570907,3.7334042195769634,9.869604401089358,-9.869604401089358,13.603008620666323,3.7334042195769634,0.09456823363570907,-0.40581026389418645,vacuum_subtracted,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED
1.0,2.0,1.0,0.15915494309189535,0.05644427120523381,0.25,-0.25,0.3064442712052338,0.05644427120523381,2.2283305100138278,9.869604401089358,-9.869604401089358,12.097934911103186,2.2283305100138278,0.05644427120523381,-0.6453501844888151,vacuum_subtracted,regularized_circular_filament,1024,6.283185307179586,0.15915494309189535,RESEARCH-TRACK / FALSIFICATION TEST / NOT CANONIZED
