low_group,high_group,low_dimension,high_dimension,low_omega_hat,high_omega_hat,frequency_rel_error,overlap,minimum_overlap,fingerprint_similarity,low_dominant_m,high_dominant_m,low_circularity_eigs,high_circularity_eigs,circularity_error,low_condition_number_max,high_condition_number_max,low_class,high_class,low_core_status,high_core_status,score,numerically_trackable,physical_interpretation_allowed
14,28,2,2,-0.3309344717072059,-0.23941873187040646,0.27653734397838126,0.94453680075791,0.944536800757909,0.9999469656558855,17,17,-0.999793301451;-0.999793301451,-0.999505301286;-0.999505301286,0.00028800016460928113,15.060932425469282,1.116164487736525,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9252282202719602,False,False
15,29,2,2,0.3309344717072059,0.23941873187040646,0.27653734397838126,0.94453680075791,0.944536800757909,0.9999469656558855,17,17,0.999793301451;0.999793301451,0.999505301286;0.999505301286,0.00028800016460928113,15.060932425469282,1.116164487736525,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9252282202719602,False,False
12,26,2,2,-0.3720158073130666,-0.290114245738034,0.22015613305944576,0.9257686018816826,0.9257686018816812,0.9999720644494444,18,18,-0.999844818867;-0.999844818867,-0.999670659749;-0.999670659749,0.00017415911846152543,1.0003447633954503,1.3767637900574876,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9224307572824538,False,False
13,27,2,2,0.3720158073130666,0.290114245738034,0.22015613305944576,0.9257686018816826,0.9257686018816812,0.9999720644494444,18,18,0.999844818867;0.999844818867,0.999670659749;0.999670659749,0.00017415911846152543,1.0003447633954503,1.3767637900574876,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9224307572824538,False,False
18,32,2,2,-0.24173679135564546,-0.144816647196658,0.4009325333370445,0.9703291129867961,0.9703291129867955,0.9997674251265272,15,15,-0.999570101933;-0.999570101933,-0.998601883293;-0.998601883293,0.0009682186397357295,1.4984634410507418,1.0036640689927105,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9219994440731528,False,False
19,33,2,2,0.24173679135564546,0.144816647196658,0.4009325333370445,0.9703291129867961,0.9703291129867955,0.9997674251265272,15,15,0.999570101933;0.999570101933,0.998601883293;0.998601883293,0.0009682186397357295,1.4984634410507418,1.0036640689927105,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9219994440731528,False,False
10,24,2,2,-0.4090940364556038,-0.34201264053944724,0.16397549203442485,0.9021043031610481,0.9021043031610462,0.9999850882747676,19,19,-0.999877918017;-0.999877918017,-0.999769035333;-0.999769035333,0.00010888268342856833,3.438320485946577,1.0025728206609066,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.916662530160157,False,False
11,25,2,2,0.4090940364556038,0.34201264053944724,0.16397549203442485,0.9021043031610481,0.9021043031610462,0.9999850882747676,19,19,0.999877918017;0.999877918017,0.999769035333;0.999769035333,0.00010888268342856833,3.438320485946577,1.0025728206609066,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.916662530160157,False,False
20,34,2,2,-0.19626567140353504,-0.10237995301218494,0.4783603659262191,0.9786920093710465,0.9786920093710458,0.9994044199672515,14,14,-0.999316461445;-0.999316461445,-0.997179016665;-0.997179016665,0.002137444780486275,1.054670855163296,1.0283093145064088,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9153122557255078,False,False
21,35,2,2,0.19626567140353504,0.10237995301218494,0.4783603659262191,0.9786920093710465,0.9786920093710458,0.9994044199672515,14,14,0.999316461445;0.999316461445,0.997179016665;0.997179016665,0.002137444780486275,1.054670855163296,1.0283093145064088,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9153122557255078,False,False
8,22,2,2,-0.4410643020133532,-0.3942880513493241,0.1060531320501494,0.8728713042109546,0.8728713042109516,0.9999922866012761,20,20,-0.999899575645;-0.999899575645,-0.999830999555;-0.999830999555,6.857608993982023e-05,1.7528204956439148,1.0226848097232202,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9078128843693695,True,False
9,23,2,2,0.4410643020133532,0.3942880513493241,0.1060531320501494,0.8728713042109546,0.8728713042109516,0.9999922866012761,20,20,0.999899575645;0.999899575645,0.999830999555;0.999830999555,6.857608993982023e-05,1.7528204956439148,1.0226848097232202,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9078128843693695,True,False
22,36,2,2,-0.15199307870982276,-0.06402195531982374,0.5787837455279716,0.98455753641039,0.9845575364103893,0.9980137384830222,13,13,-0.99881298152;-0.99881298152,-0.992796564131;-0.992796564131,0.0060164173888903605,1.0211705929809423,1.1719760114436615,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9034203946377938,False,False
23,37,2,2,0.15199307870982276,0.06402195531982374,0.5787837455279716,0.98455753641039,0.9845575364103893,0.9980137384830222,13,13,0.99881298152;0.99881298152,0.992796564131;0.992796564131,0.0060164173888903605,1.0211705929809423,1.1719760114436615,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.9034203946377938,False,False
6,20,2,2,-0.4669741917322156,-0.44610963919709146,0.04468031189845458,0.837582988871693,0.8375829888716907,0.9999963984209941,21,21,-0.999913709559;-0.999913709559,-0.999871805154;-0.999871805154,4.1904404935566575e-05,1.0001685411468786,1.6490893485678788,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8958468461434961,True,False
7,21,2,2,0.4669741917322156,0.44610963919709146,0.04468031189845458,0.837582988871693,0.8375829888716907,0.9999963984209941,21,21,0.999913709559;0.999913709559,0.999871805154;0.999871805154,4.1904404935566575e-05,1.0001685411468786,1.6490893485678788,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8958468461434961,True,False
24,46,2,2,-0.11019220132389296,-0.030061431058643385,0.7271909382200066,0.9856932335450411,0.9856932335450403,0.9886959188125736,12,12,-0.997668329042;-0.997668329042,-0.968547506983;-0.968547506983,0.02912082205900468,1.0057801705681217,1.0328551130147692,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8795112790971671,False,False
25,47,2,2,0.11019220132389296,0.030061431058643385,0.7271909382200066,0.9856932335450411,0.9856932335450403,0.9886959188125736,12,12,0.997668329042;0.997668329042,0.968547506983;0.968547506983,0.02912082205900468,1.0057801705681217,1.0328551130147692,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8795112790971671,False,False
4,18,2,2,-0.4860522803178744,-0.4966564091204957,0.021351035862800266,0.7960705738915772,0.7960705738915738,0.9999987034737686,22,22,-0.999922575147;-0.999922575147,-0.9998996423;-0.9998996423,2.2932847139611745e-05,23.253490124830524,1.0283936854856648,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8744393648239683,False,False
5,19,2,2,0.4860522803178744,0.4966564091204957,0.021351035862800266,0.7960705738915772,0.7960705738915738,0.9999987034737686,22,22,0.999922575147;0.999922575147,0.9998996423;0.9998996423,2.2932847139611745e-05,23.253490124830524,1.0283936854856648,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8744393648239683,False,False
42,56,1,1,-5.055499352309841e-10,-0.0,1.0,0.9999999999999981,0.9999999999999981,1.0,0,0,-1.20347624955e-07,0,1.2034762495469086e-07,11110242.39713729,15504688.08233008,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,0.8499999999999989,False,False
43,61,1,1,5.055499352309841e-10,-0.0,1.0,0.9999999999999982,0.9999999999999982,1.0,0,0,1.20347624955e-07,0,1.2034762495469086e-07,11110242.39713729,15504686.895053718,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,0.8499999999999989,False,False
2,16,2,2,-0.497730904811903,-0.5451309666332471,0.08695169550555712,0.7485992507364487,0.7485992507364361,0.9999998609376742,23,23,-0.99992745658;-0.99992745658,-0.999919172634;-0.999919172634,8.283945972520357e-06,39.750657908843124,1.007032849428249,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8361167613504542,False,False
3,17,2,2,0.497730904811903,0.5451309666332471,0.08695169550555712,0.7485992507364487,0.7485992507364361,0.9999998609376742,23,23,0.99992745658;0.99992745658,0.999919172634;0.999919172634,8.283945972520357e-06,39.750657908843124,1.007032849428249,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.8361167613504542,False,False
44,42,2,2,-0.006654019897356843,-0.047477491155209696,0.8598489571488931,0.9383282014598098,0.937567078062874,0.8214714585430981,9,8,0.65692757118;0.65692757118,0.987949973239;0.987949973239,0.3310224020593351,1.5264507894631363,1.451584231586234,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.7893874419393263,False,False
45,43,2,2,0.006654019897356843,0.047477491155209696,0.8598489571488931,0.9383282014598098,0.937567078062874,0.8214714585430981,9,8,-0.65692757118;-0.65692757118,-0.987949973239;-0.987949973239,0.3310224020593351,1.5264507894631363,1.451584231586234,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.7893874419393263,False,False
27,48,2,2,0.07201322003480526,-0.0,1.0,0.7156633249130679,0.7156633249130672,0.980043185397302,11,11,0.994433880944;0.994433880944,-2.18448260962e-15;2.18448260962e-15,0.9944338809436604,1.0306838963630007,1.0873746381442815,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,0.6744087912971662,False,False
26,51,2,2,-0.07201322003480526,-0.0,1.0,0.7156633249130674,0.7156633249130658,0.9800431853973026,11,11,-0.994433880944;-0.994433880944,-3.98201019905e-15;3.98201019905e-15,0.9944338809436621,1.0306838963630007,5.942391906919313,oscillatory,real_dominant,UNDERRESOLVED,DIAGNOSTIC,0.6744087912971661,False,False
0,14,1,2,-0.5016627461724635,-0.5907722363168098,0.15083560916793,0.4920952508069315,0.4920952508069315,1.0,23,24,-0.99992901561,-0.999933177596;-0.999933177596,inf,1.0000709894287692,1.0203138827609477,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6726318091089694,False,False
1,15,1,2,0.5016627461724635,0.5907722363168098,0.15083560916793,0.4920952508069315,0.4920952508069315,1.0,23,24,0.99992901561,0.999933177596;0.999933177596,inf,1.0000709894287692,1.0203138827609477,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6726318091089694,False,False
32,38,2,4,-0.03275039110089883,-0.05317118306932355,0.3840575061457725,0.49922762562534,0.4992276256253399,0.9222760842312028,6,6,0.975596701722;0.975596701722,0.99069517292;0.99069517292;0.99121113827;0.99121113827,inf,1.033136162458056,3.2482364019043706,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6224969705111388,False,False
33,39,2,4,0.03275039110089883,0.05317118306932355,0.3840575061457725,0.49922762562534,0.4992276256253399,0.9222760842312028,6,6,-0.975596701722;-0.975596701722,-0.99121113827;-0.99121113827;-0.99069517292;-0.99069517292,inf,1.033136162458056,3.2482364019043706,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6224969705111388,False,False
46,54,4,2,-0.024003176048002565,-0.028444339131980145,0.15613521774476222,0.49984805912446406,0.499848059124464,0.707132973588539,3,3,0.953992895118;0.953992895118;0.96510492032;0.96510492032,0.97602889751;0.97602889751,inf,14.305418314509454,2.1311894991974936,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6032717962100989,False,False
47,55,4,2,0.024003176048002565,0.028444339131980145,0.15613521774476222,0.49984805912446406,0.499848059124464,0.707132973588539,3,3,-0.96510492032;-0.96510492032;-0.953992895118;-0.953992895118,-0.97602889751;-0.97602889751,inf,14.305418314509454,2.1311894991974936,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.6032717962100989,False,False
39,52,2,2,-0.008414716550692458,-0.03610322469059935,0.7669261784008036,0.2634575011973886,0.26345750119738004,0.775593696858365,9,9,-0.738402302491;-0.738402302491,0.978806944583;0.978806944583,1.717209247074192,1.3561681117356268,1.9429223659173265,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.38693399817290386,False,False
40,53,2,2,0.008414716550692458,0.03610322469059935,0.7669261784008036,0.2634575011973886,0.26345750119738004,0.775593696858365,9,9,0.738402302491;0.738402302491,-0.978806944583;-0.978806944583,1.717209247074192,1.3561681117356268,1.9429223659173265,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.38693399817290386,False,False
28,49,2,2,-0.03835367189888673,-0.018398948932960735,0.5202819437610406,0.09680656153878933,0.09680656153878897,0.8446055998211748,10,9,-0.980530387035;-0.980530387035,0.923569786291;0.923569786291,1.9041001733260363,1.0217422220835637,1.0878515238175024,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.3411930453144112,False,False
29,50,2,2,0.03835367189888673,0.018398948932960735,0.5202819437610406,0.09680656153878933,0.09680656153878897,0.8446055998211748,10,9,0.980530387035;0.980530387035,-0.923569786291;-0.923569786291,1.9041001733260363,1.0217422220835637,1.0878515238175024,oscillatory,oscillatory,UNDERRESOLVED,DIAGNOSTIC,0.3411930453144112,False,False
