cluster_id,dimension,members,classification,omega_hat,sigma_hat,dominant_m,circularity_eigs,condition_number_median,condition_number_max,strict_true_degeneracy,core_eta_a_max,core_status
11,2,19;21,oscillatory,0.4090940364556038,2.110404487814245e-17,19,0.999877918017;0.999877918017,2.3116099410523625,3.438320485946577,True,2.6161251692057377,UNDERRESOLVED
12,2,22;24,oscillatory,-0.3720158073130666,9.892521036629261e-19,18,-0.999844818867;-0.999844818867,1.0002688724666,1.0003447633954503,True,2.6161251692057377,UNDERRESOLVED
13,2,23;25,oscillatory,0.3720158073130666,9.892521036629261e-19,18,0.999844818867;0.999844818867,1.0002688724666,1.0003447633954503,True,2.6161251692057377,UNDERRESOLVED
14,2,26;28,oscillatory,-0.3309344717072059,1.9785042073258547e-17,17,-0.999793301451;-0.999793301451,14.325657968160975,15.060932425469282,True,2.6161251692057377,UNDERRESOLVED
15,2,27;29,oscillatory,0.3309344717072059,1.9785042073258547e-17,17,0.999793301451;0.999793301451,14.325657968160975,15.060932425469282,True,2.6161251692057377,UNDERRESOLVED
16,2,30;32,oscillatory,-0.2870735492834598,-5.276011219535612e-18,16,-0.999710355177;-0.999710355177,1.0341619946359712,1.0532345461335466,True,2.6161251692057377,UNDERRESOLVED
17,2,31;33,oscillatory,0.2870735492834598,-5.276011219535612e-18,16,0.999710355177;0.999710355177,1.0341619946359712,1.0532345461335466,True,2.6161251692057377,UNDERRESOLVED
18,2,34;36,oscillatory,-0.24173679135564546,5.935512621977564e-18,15,-0.999570101933;-0.999570101933,1.4172437106668285,1.4984634410507418,True,2.6161251692057377,UNDERRESOLVED
19,2,35;37,oscillatory,0.24173679135564546,5.935512621977564e-18,15,0.999570101933;0.999570101933,1.4172437106668285,1.4984634410507418,True,2.6161251692057377,UNDERRESOLVED
20,2,38;40,oscillatory,-0.19626567140353504,3.297507012209758e-18,14,-0.999316461445;-0.999316461445,1.0385910003755108,1.054670855163296,True,2.6161251692057377,UNDERRESOLVED
21,2,39;41,oscillatory,0.19626567140353504,3.297507012209758e-18,14,0.999316461445;0.999316461445,1.0385910003755108,1.054670855163296,True,2.6161251692057377,UNDERRESOLVED
22,2,42;44,oscillatory,-0.15199307870982276,-5.440886570146101e-18,13,-0.99881298152;-0.99881298152,1.0152152472510554,1.0211705929809423,True,2.6161251692057377,UNDERRESOLVED
23,2,43;45,oscillatory,0.15199307870982276,-5.440886570146101e-18,13,0.99881298152;0.99881298152,1.0152152472510554,1.0211705929809423,True,2.6161251692057377,UNDERRESOLVED
24,2,46;48,oscillatory,-0.11019220132389296,-9.892521036629273e-18,12,-0.997668329042;-0.997668329042,1.0042663563548002,1.0057801705681217,True,2.6161251692057377,UNDERRESOLVED
25,2,47;49,oscillatory,0.11019220132389296,-9.892521036629273e-18,12,0.997668329042;0.997668329042,1.0042663563548002,1.0057801705681217,True,2.6161251692057377,UNDERRESOLVED
26,2,50;52,oscillatory,-0.07201322003480526,9.562770335408298e-18,11,-0.994433880944;-0.994433880944,1.0242760316142665,1.0306838963630007,True,2.6161251692057377,UNDERRESOLVED
27,2,51;53,oscillatory,0.07201322003480526,9.562770335408298e-18,11,0.994433880944;0.994433880944,1.0242760316142665,1.0306838963630007,True,2.6161251692057377,UNDERRESOLVED
28,2,54;56,oscillatory,-0.03835367189888673,1.689972343757501e-18,10,-0.980530387035;-0.980530387035,1.0210492974887364,1.0217422220835637,True,2.6161251692057377,UNDERRESOLVED
29,2,55;57,oscillatory,0.03835367189888673,1.689972343757501e-18,10,0.980530387035;0.980530387035,1.0210492974887364,1.0217422220835637,True,2.6161251692057377,UNDERRESOLVED
30,2,58;60,oscillatory,-0.03507629898530455,-1.3190028048839032e-17,5,0.979853095623;0.979853095623,1.5589618147425641,2.0413715250942936,True,2.6161251692057377,UNDERRESOLVED
31,2,59;61,oscillatory,0.03507629898530455,-1.3190028048839032e-17,5,-0.979853095623;-0.979853095623,1.5589618147425641,2.0413715250942936,True,2.6161251692057377,UNDERRESOLVED
32,2,62;64,oscillatory,-0.03275039110089883,-4.946260518314637e-18,6,0.975596701722;0.975596701722,1.0314371751836227,1.033136162458056,True,2.6161251692057377,UNDERRESOLVED
33,2,63;65,oscillatory,0.03275039110089883,-4.946260518314637e-18,6,-0.975596701722;-0.975596701722,1.0314371751836227,1.033136162458056,True,2.6161251692057377,UNDERRESOLVED
34,2,66;68,oscillatory,-0.03179355159944624,7.254515426861467e-18,4,0.977455914346;0.977455914346,1.0263764709343803,1.0296133300190948,True,2.6161251692057377,UNDERRESOLVED
35,2,67;69,oscillatory,0.03179355159944624,7.254515426861467e-18,4,-0.977455914346;-0.977455914346,1.0263764709343803,1.0296133300190948,True,2.6161251692057377,UNDERRESOLVED
36,2,70;72,oscillatory,-0.013252774412093363,3.379944687515002e-18,3,0.908426235001;0.908426235001,1.5988521386378864,1.6315797458498758,True,2.6161251692057377,UNDERRESOLVED
37,2,71;73,oscillatory,0.013252774412093363,3.379944687515002e-18,3,-0.908426235001;-0.908426235001,1.5988521386378864,1.6315797458498758,True,2.6161251692057377,UNDERRESOLVED
38,2,74;75,real_dominant,-0.0,0.003955227085087813,2,-1.26803547767e-15;1.26803547767e-15,1.8139860134466614,1.9731448119101598,True,2.6161251692057377,UNDERRESOLVED
39,2,76;78,oscillatory,-0.008414716550692458,9.109363121229457e-18,9,-0.738402302491;-0.738402302491,1.3560330613723175,1.3561681117356268,True,2.6161251692057377,UNDERRESOLVED
40,2,77;79,oscillatory,0.008414716550692458,9.109363121229457e-18,9,0.738402302491;0.738402302491,1.3560330613723175,1.3561681117356268,True,2.6161251692057377,UNDERRESOLVED
41,2,80;81,real_dominant,-0.0,-0.003955227085087794,0,-1.65076076738e-15;1.65076076738e-15,1.9791308437039425,2.2797423690441696,True,2.6161251692057377,UNDERRESOLVED
42,1,82,oscillatory,-5.055499352309841e-10,-3.562597418632797e-18,0,-1.20347624955e-07,11110242.39713729,11110242.39713729,True,2.6161251692057377,UNDERRESOLVED
43,1,83,oscillatory,5.055499352309841e-10,-3.562597418632797e-18,0,1.20347624955e-07,11110242.39713729,11110242.39713729,True,2.6161251692057377,UNDERRESOLVED
44,2,84;86,oscillatory,-0.006654019897356843,-7.738836769279775e-18,9,0.65692757118;0.65692757118,1.5252388634686784,1.5264507894631363,True,2.6161251692057377,UNDERRESOLVED
45,2,85;87,oscillatory,0.006654019897356843,-7.738836769279775e-18,9,-0.65692757118;-0.65692757118,1.5252388634686784,1.5264507894631363,True,2.6161251692057377,UNDERRESOLVED
46,4,88;90;92;94,oscillatory,-0.024003176048002565,7.88825505577053e-18,3,0.953992895118;0.953992895118;0.96510492032;0.96510492032,5.556493760042259,14.305418314509454,False,2.6161251692057377,UNDERRESOLVED
47,4,89;91;93;95,oscillatory,0.024003176048002565,7.88825505577053e-18,3,-0.96510492032;-0.96510492032;-0.953992895118;-0.953992895118,5.556493760042259,14.305418314509454,False,2.6161251692057377,UNDERRESOLVED
