pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00030,62b75af3e6cee113,a4a50f950899c6da,geometry/62b75af3e6cee113.npz,geometry/a4a50f950899c6da.npz
P00031,154ca7d89d4261b8,e122f8cc93514bec,geometry/154ca7d89d4261b8.npz,geometry/e122f8cc93514bec.npz
P00032,67b54956437be87c,0cbafc5fe3e91ac9,geometry/67b54956437be87c.npz,geometry/0cbafc5fe3e91ac9.npz
P00033,bca90bbd2998e515,f4ce89585b911caa,geometry/bca90bbd2998e515.npz,geometry/f4ce89585b911caa.npz
P00034,482f18624c599a5f,148beadd9a41a60b,geometry/482f18624c599a5f.npz,geometry/148beadd9a41a60b.npz
P00035,6b03d19504c0cd32,de1dd3418fd90e9b,geometry/6b03d19504c0cd32.npz,geometry/de1dd3418fd90e9b.npz
P00036,1a9bbec3d09a9ad9,e468cb967c240018,geometry/1a9bbec3d09a9ad9.npz,geometry/e468cb967c240018.npz
P00037,266e62eb45e27339,aa71113726556e67,geometry/266e62eb45e27339.npz,geometry/aa71113726556e67.npz
P00038,54b13c0797d33df5,bfcbbd204ce704f5,geometry/54b13c0797d33df5.npz,geometry/bfcbbd204ce704f5.npz
P00039,c5ebdd509d64c0e2,55a3d3affe45b0c1,geometry/c5ebdd509d64c0e2.npz,geometry/55a3d3affe45b0c1.npz
P00040,71ea898321eda505,8487cca58349020f,geometry/71ea898321eda505.npz,geometry/8487cca58349020f.npz
P00041,01c82a8d4ba4a835,6aab6bcdf1e0c9d7,geometry/01c82a8d4ba4a835.npz,geometry/6aab6bcdf1e0c9d7.npz
P00042,0145e0ae77996c1c,a58af86493a85910,geometry/0145e0ae77996c1c.npz,geometry/a58af86493a85910.npz
P00043,a35794950ad91cbe,9fe0c790ef56d46f,geometry/a35794950ad91cbe.npz,geometry/9fe0c790ef56d46f.npz
P00044,654f5d721881a2c4,63a3ddba02246e7d,geometry/654f5d721881a2c4.npz,geometry/63a3ddba02246e7d.npz
P00045,fe7317a7e3d43b8b,72d818459e45a687,geometry/fe7317a7e3d43b8b.npz,geometry/72d818459e45a687.npz
P00046,4be91fd9c1df0e38,4578193e56f3cf36,geometry/4be91fd9c1df0e38.npz,geometry/4578193e56f3cf36.npz
P00047,a53935237b065fd8,8aa0dc1e625efc83,geometry/a53935237b065fd8.npz,geometry/8aa0dc1e625efc83.npz
P00048,424414fbaa63caf0,0b683f2377fce39d,geometry/424414fbaa63caf0.npz,geometry/0b683f2377fce39d.npz
P00049,54ea439ef6a3d3e2,b551270dd9ae650c,geometry/54ea439ef6a3d3e2.npz,geometry/b551270dd9ae650c.npz
P00050,2de25a2b45a374eb,0c63045f82d919b8,geometry/2de25a2b45a374eb.npz,geometry/0c63045f82d919b8.npz
P00051,cea9adbf0110ad60,a9d7bdbd33957621,geometry/cea9adbf0110ad60.npz,geometry/a9d7bdbd33957621.npz
P00052,bb95ffb9caa08050,22f2311525500f8b,geometry/bb95ffb9caa08050.npz,geometry/22f2311525500f8b.npz
P00053,ecc05dc4ec342c81,91922b58c36baf2e,geometry/ecc05dc4ec342c81.npz,geometry/91922b58c36baf2e.npz
P00054,ec569796ca5f1479,2ad1993819956fe1,geometry/ec569796ca5f1479.npz,geometry/2ad1993819956fe1.npz
P00055,103ad428fa1be556,91660b8bb14affbf,geometry/103ad428fa1be556.npz,geometry/91660b8bb14affbf.npz
P00056,e395284fe639fe08,1808a2b37f53ae73,geometry/e395284fe639fe08.npz,geometry/1808a2b37f53ae73.npz
P00057,c5ff7baedb9301c5,29f0e8fec68ddf7f,geometry/c5ff7baedb9301c5.npz,geometry/29f0e8fec68ddf7f.npz
P00058,f3cf11d05667ff20,901f16347fe42651,geometry/f3cf11d05667ff20.npz,geometry/901f16347fe42651.npz
P00059,17bec19497eccd2d,85ad64f383b86fd6,geometry/17bec19497eccd2d.npz,geometry/85ad64f383b86fd6.npz
P00060,e9c2d1f8207c269b,24f78b701a72be8f,geometry/e9c2d1f8207c269b.npz,geometry/24f78b701a72be8f.npz
P00061,c1dea9fb30dce7c7,8f6f1b201218ec30,geometry/c1dea9fb30dce7c7.npz,geometry/8f6f1b201218ec30.npz
P00062,54ae16bae5db7fa8,ce8a3bb4371a4b30,geometry/54ae16bae5db7fa8.npz,geometry/ce8a3bb4371a4b30.npz
P00063,39fabdc6e5d68d4e,90573826c1a59648,geometry/39fabdc6e5d68d4e.npz,geometry/90573826c1a59648.npz
P00064,9a89d73bba2ab07e,ded03f461cd4aa6d,geometry/9a89d73bba2ab07e.npz,geometry/ded03f461cd4aa6d.npz
P00065,a63d0ef06c6b1d92,d08459f416345b18,geometry/a63d0ef06c6b1d92.npz,geometry/d08459f416345b18.npz
P00066,494021c2923325bd,3838e428520d6463,geometry/494021c2923325bd.npz,geometry/3838e428520d6463.npz
P00067,5b3db9194ebf9d34,1e0df37d9ac11538,geometry/5b3db9194ebf9d34.npz,geometry/1e0df37d9ac11538.npz
P00068,ff15c76f5aebb5aa,2fe8018e66e6aeed,geometry/ff15c76f5aebb5aa.npz,geometry/2fe8018e66e6aeed.npz
P00069,d0ac8c8c5c4acd97,0d8cb3794c89ce9b,geometry/d0ac8c8c5c4acd97.npz,geometry/0d8cb3794c89ce9b.npz
P00070,5c467e8186814f8d,6db13bf4f4cada2d,geometry/5c467e8186814f8d.npz,geometry/6db13bf4f4cada2d.npz
P00071,258ac2546a8827f1,8c746aa4399e744c,geometry/258ac2546a8827f1.npz,geometry/8c746aa4399e744c.npz
P00072,2048d6641d33f416,51def12b5747d609,geometry/2048d6641d33f416.npz,geometry/51def12b5747d609.npz
P00073,0339eb0cc128c8a2,be852139c286529c,geometry/0339eb0cc128c8a2.npz,geometry/be852139c286529c.npz
P00074,2d6f767d5ed68f2b,b3b4ad1bb862f917,geometry/2d6f767d5ed68f2b.npz,geometry/b3b4ad1bb862f917.npz
P00075,a937b330df0e0674,4d45e253fdb0aa54,geometry/a937b330df0e0674.npz,geometry/4d45e253fdb0aa54.npz
P00076,9ec49728b981526b,eac9a6be688f3051,geometry/9ec49728b981526b.npz,geometry/eac9a6be688f3051.npz
P00077,5f2396237e9c89ad,90c7ceb48b01b748,geometry/5f2396237e9c89ad.npz,geometry/90c7ceb48b01b748.npz
P00078,a7d4055ea2cf6e56,12bdd7bcae36d839,geometry/a7d4055ea2cf6e56.npz,geometry/12bdd7bcae36d839.npz
P00079,9366bdc75d85b15a,315950f8e4023d16,geometry/9366bdc75d85b15a.npz,geometry/315950f8e4023d16.npz
P00080,e124fe6f7a801ea2,fe2f4d8402d5115b,geometry/e124fe6f7a801ea2.npz,geometry/fe2f4d8402d5115b.npz
P00081,859fa68e9363e0de,3e8f5a7d93e771bd,geometry/859fa68e9363e0de.npz,geometry/3e8f5a7d93e771bd.npz
P00082,120d76e2522f09b4,f826232a9240820f,geometry/120d76e2522f09b4.npz,geometry/f826232a9240820f.npz
P00083,e48ec15596e5bd40,c316948675abd41e,geometry/e48ec15596e5bd40.npz,geometry/c316948675abd41e.npz
P00084,949c10de18ec4ae6,adcdcf5ed29e19f8,geometry/949c10de18ec4ae6.npz,geometry/adcdcf5ed29e19f8.npz
P00085,4223b79192d49863,a1d7e286d6c80957,geometry/4223b79192d49863.npz,geometry/a1d7e286d6c80957.npz
P00086,a4438e77f96f40fa,a36e711c3048ed7b,geometry/a4438e77f96f40fa.npz,geometry/a36e711c3048ed7b.npz
P00087,ef2fa88e5d10ff9a,93a5595af4c9193d,geometry/ef2fa88e5d10ff9a.npz,geometry/93a5595af4c9193d.npz
P00088,848e395cea2dfc90,e315c76470da5e9d,geometry/848e395cea2dfc90.npz,geometry/e315c76470da5e9d.npz
P00089,b923a25332da7058,24b45c088a23a1f1,geometry/b923a25332da7058.npz,geometry/24b45c088a23a1f1.npz
P00090,394a241d5c5d46c3,26805218503af563,geometry/394a241d5c5d46c3.npz,geometry/26805218503af563.npz
P00091,6c0ee360cea0542a,7962fbf6c52d47be,geometry/6c0ee360cea0542a.npz,geometry/7962fbf6c52d47be.npz
P00092,8d44aa110acc259f,0fa178d74398c4ba,geometry/8d44aa110acc259f.npz,geometry/0fa178d74398c4ba.npz
P00093,e6ed1469c20a30b6,0c59a66d4c5c860b,geometry/e6ed1469c20a30b6.npz,geometry/0c59a66d4c5c860b.npz
P00094,4f943725f0e6643c,dc179779360d1ab2,geometry/4f943725f0e6643c.npz,geometry/dc179779360d1ab2.npz
P00095,ef4e806b66315be9,eeda234ed68506ef,geometry/ef4e806b66315be9.npz,geometry/eeda234ed68506ef.npz
P00096,022e2a1794cd156c,4bdf97f221c84455,geometry/022e2a1794cd156c.npz,geometry/4bdf97f221c84455.npz
P00097,9f3a40869f8d8503,06e69f1c83ebf291,geometry/9f3a40869f8d8503.npz,geometry/06e69f1c83ebf291.npz
P00098,06a20a942ad9e9e1,e7e5bbaa88c11d2b,geometry/06a20a942ad9e9e1.npz,geometry/e7e5bbaa88c11d2b.npz
P00099,696e32f4fdb79a1e,cf4334ac1b7b7b79,geometry/696e32f4fdb79a1e.npz,geometry/cf4334ac1b7b7b79.npz
P00100,0e70ad5db378ccbd,cebdcc9027b33dea,geometry/0e70ad5db378ccbd.npz,geometry/cebdcc9027b33dea.npz
P00101,eac204dcf7cb872f,2a13d8aeea068b17,geometry/eac204dcf7cb872f.npz,geometry/2a13d8aeea068b17.npz
P00102,7f389c07245422d8,5c22700fb3543db3,geometry/7f389c07245422d8.npz,geometry/5c22700fb3543db3.npz
P00103,88ba2f0bab0c0f39,26dd260b825076a8,geometry/88ba2f0bab0c0f39.npz,geometry/26dd260b825076a8.npz
P00104,c137a84ed407032b,97f5f609280c1d4e,geometry/c137a84ed407032b.npz,geometry/97f5f609280c1d4e.npz
P00105,c674f08dc0f28e1c,c027464834a65f81,geometry/c674f08dc0f28e1c.npz,geometry/c027464834a65f81.npz
P00106,85cdc29cbe17ae33,7ed7871831598c52,geometry/85cdc29cbe17ae33.npz,geometry/7ed7871831598c52.npz
P00107,d796c565123b1bb7,81215468a3f45ed2,geometry/d796c565123b1bb7.npz,geometry/81215468a3f45ed2.npz
P00108,f84acfdefb897466,d564e05e9c92c36d,geometry/f84acfdefb897466.npz,geometry/d564e05e9c92c36d.npz
P00109,7cca05e8f23390a0,726841739fcce034,geometry/7cca05e8f23390a0.npz,geometry/726841739fcce034.npz
P00110,c9658fa38d3bded9,05716c659828761f,geometry/c9658fa38d3bded9.npz,geometry/05716c659828761f.npz
P00111,6dfa2797a731780c,9bff80618bf07134,geometry/6dfa2797a731780c.npz,geometry/9bff80618bf07134.npz
P00112,6c0848c063e4854b,afb737663aa668b7,geometry/6c0848c063e4854b.npz,geometry/afb737663aa668b7.npz
P00113,657f8c3253fa47ef,cf69a1d70a84ae2f,geometry/657f8c3253fa47ef.npz,geometry/cf69a1d70a84ae2f.npz
P00114,ad2b7cf56afbeefd,cfe18cd85e967a42,geometry/ad2b7cf56afbeefd.npz,geometry/cfe18cd85e967a42.npz
P00115,5fac63fa1697f7bd,16c1dad575e2f846,geometry/5fac63fa1697f7bd.npz,geometry/16c1dad575e2f846.npz
P00116,fc9eb94c8b1e6269,965d94b86abba0b2,geometry/fc9eb94c8b1e6269.npz,geometry/965d94b86abba0b2.npz
P00117,71bd7ef1111be64a,0c344c3f31b0ab64,geometry/71bd7ef1111be64a.npz,geometry/0c344c3f31b0ab64.npz
P00118,aeb3953480e578e9,7e52fac0ac9d199c,geometry/aeb3953480e578e9.npz,geometry/7e52fac0ac9d199c.npz
P00119,523ebb7a6d1f5116,ef4874310e2783e8,geometry/523ebb7a6d1f5116.npz,geometry/ef4874310e2783e8.npz
