pair_id,candidate_a,geometry_a,candidate_b,geometry_b
PAIR_D1F4DC4F8F0A,CAND_4585990CFC912D68,geometry/CAND_4585990CFC912D68.npz,CAND_7E3F1246B9E328E6,geometry/CAND_7E3F1246B9E328E6.npz
PAIR_D81F06D6060F,CAND_D92C58C5DE29AE19,geometry/CAND_D92C58C5DE29AE19.npz,CAND_443358D3F8AB905F,geometry/CAND_443358D3F8AB905F.npz
PAIR_3CA762C44A43,CAND_EA5E7024BF11D60D,geometry/CAND_EA5E7024BF11D60D.npz,CAND_237590623A94509B,geometry/CAND_237590623A94509B.npz
PAIR_0433A1192199,CAND_5516F335C0977B76,geometry/CAND_5516F335C0977B76.npz,CAND_FB63DF4C01C21849,geometry/CAND_FB63DF4C01C21849.npz
PAIR_566BFB5E1B55,CAND_08BAB6B89E76A337,geometry/CAND_08BAB6B89E76A337.npz,CAND_4585990CFC912D68,geometry/CAND_4585990CFC912D68.npz
PAIR_E2B27D90B063,CAND_B4513775C1BB318A,geometry/CAND_B4513775C1BB318A.npz,CAND_77384DD210BA33F2,geometry/CAND_77384DD210BA33F2.npz
PAIR_F44470F94145,CAND_5516F335C0977B76,geometry/CAND_5516F335C0977B76.npz,CAND_EC086EF99020293B,geometry/CAND_EC086EF99020293B.npz
PAIR_B083F34469F5,CAND_84CBF8196990150C,geometry/CAND_84CBF8196990150C.npz,CAND_C933C3FC20F316C4,geometry/CAND_C933C3FC20F316C4.npz
PAIR_BDD8EAD885C6,CAND_268EC066A6FEAD9A,geometry/CAND_268EC066A6FEAD9A.npz,CAND_443358D3F8AB905F,geometry/CAND_443358D3F8AB905F.npz
PAIR_231FD6964C6D,CAND_7BCF72B30B6468DE,geometry/CAND_7BCF72B30B6468DE.npz,CAND_EA5E7024BF11D60D,geometry/CAND_EA5E7024BF11D60D.npz
PAIR_AE1C178E3663,CAND_B4513775C1BB318A,geometry/CAND_B4513775C1BB318A.npz,CAND_11786199DBE14AFB,geometry/CAND_11786199DBE14AFB.npz
PAIR_CE349D70FDFF,CAND_84CBF8196990150C,geometry/CAND_84CBF8196990150C.npz,CAND_D1272E6E46BC0E6C,geometry/CAND_D1272E6E46BC0E6C.npz
