axial_ratio,candidate_a,candidate_b,carrier_id,condition_a,condition_b,control_offset,core_fraction,family,m,n,pair_id,profile,winner_condition,closed_growth,control_growth,closed_over_control_growth,log_growth_ratio,growth_effect_bounded,neutral_pair,both_valid,closed_loop_phase,closed_tau_error,closed_hybridization,closed_mode_valid,control_mode_valid,closed_delay_valid,closed_phase_valid,phase_uncertainty_rad,phase_sampling_step_rad,dispersion_omega_rmse,carrier_phase_cycles_at_return,lambda_real,lambda_imag,omega_mode,T_mode,advective_frequency_mode_weighted,omega_intrinsic,T_intrinsic,group_velocity,tau_loop_group,tau_return_measured,phi_loop,omega_swirl_rms_core,mode_over_swirl_frequency_ratio,intrinsic_over_swirl_frequency_ratio,clock_regime,axial_branch_continuation_enabled,axial_branch_continuation_success
1.0,c532695ebc69f90d,fd761c5767855edd,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00010,gaussian,TIE,2.0132023003226783e-16,4.566269978874214e-16,1.0,0.0,0.0,True,True,0.8498104378282367,0.3077906152364309,0.2878715711920809,True,True,True,True,0.2092433058642433,0.05,1.2505826051770817e-05,5675.870903759445,2.0132023003226783e-16,-2.3365587571678597,2.3365587571678597,2.6890765267103443,2.4641405577039173,-0.11767103585649519,53.396192711706874,0.020018044771591408,12793.827315780592,16731.647296533356,0.8498104378282367,1.3207793553866565,1.769075771542352,0.0890921222962689,OTHER_BRANCH,False,True
1.0,8b088039499ebb4d,cd9a1a044a52f4bc,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,2,P00011,gaussian,TIE,4.1386990775691265e-16,8.746294803003348e-17,1.0,0.0,0.0,True,True,-0.7505445525674642,0.09460841332007419,0.31214427356970115,True,True,True,True,0.0016299325059613912,0.05000000000000001,2.303660406011536e-06,280.01582389705374,4.1386990775691265e-16,-2.6014517858947235,2.6014517858947235,2.415261101992169,2.725085523007486,-0.12363373711276271,50.820960798498525,0.3394911473259223,754.3861158813481,683.0148424271201,-0.7505445525674642,1.3207793553866565,1.9696338947796104,0.0936066547440614,OTHER_BRANCH,False,True
-1.0,50d58f624b93ef8d,ebb67b0682e1d914,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,1,1,P00012,smooth_rankine,SYMMETRIC_CONTROL,0.01058535856366324,0.009717236520174094,1.0893382751674385,0.0855704248867726,0.04275495472353355,False,True,-1.3771720579079045,0.21734250189716797,0.24791096429105186,True,True,True,True,0.11095582005563394,0.05,0.00038350238990095937,63.329502402033036,0.01058535856366324,-1.3696256426098956,1.3696256426098956,4.587520203846824,1.376254166007484,-0.006628523397588459,947.9012036776529,-1.0775894884062203,237.66695087764248,289.32208059966064,-1.3771720579079045,1.299188297090765,1.0542164254995667,0.005102049804813914,FAST_SWIRL_LOCKED,False,True
-1.0,4b8e692aab4525bf,38948ef9de9b41e1,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00013,smooth_rankine,TIE,0.021938376357172724,0.021483674449057775,1.0211649872810755,0.020944119938698595,0.010471199707828933,False,True,0.8367307645739288,0.02151373487496988,0.32429061210210197,True,True,True,True,0.00020581048328495837,0.05,3.914380700590755e-07,57.89765902811919,0.021938376357172724,-1.2686497611334668,1.2686497611334668,4.952655571042646,1.2988270629825471,-0.029559517613024777,212.560481853433,-0.9045897404701625,283.11995653874277,289.21092422153026,0.8367307645739288,1.299188297090765,0.9764941417455173,0.022752296706502476,FAST_SWIRL_LOCKED,False,True
-1.0,bbbaf66857c09632,9830128ddc800e39,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,1,P00014,smooth_rankine,TIE,0.00648331475012496,0.006349514405019353,1.0210724987527944,0.02085354425494304,0.010424785829889977,False,True,1.0888678919795776,0.15248307527163196,0.27804016838346474,True,True,True,True,0.05593264328165647,0.05,0.00019938374706733326,125.93248470224816,0.00648331475012496,-2.820647817566806,2.820647817566806,2.2275681735409605,2.82061396778765,6.531613196125718e-05,96196.5309107176,-1.0521748593576945,243.407648196087,280.52319493766186,1.0888678919795776,1.299188297090765,2.1710846871719838,5.0274569211805335e-05,OTHER_BRANCH,False,True
-1.0,945eba6bcf2a0bde,01bec13c21f78337,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00015,smooth_rankine,SYMMETRIC_CONTROL,0.025807767069397452,0.02293960246301914,1.1250310837204451,0.11781066524841177,0.05883490666419971,False,True,-3.0524624790815276,0.009569932572712325,0.2437676087614241,True,True,True,True,0.0003655117847142873,0.049999999999999996,3.1137803681932935e-07,112.48575069899712,0.025807767069397452,-2.744757351034227,2.744757351034227,2.2891587501576693,2.754282506961862,-0.009525155927635254,659.6412021928412,-1.0076007536548914,254.1754827775994,256.6079250094176,-3.0524624790815276,1.299188297090765,2.112670932443344,0.007331620788891541,OTHER_BRANCH,False,True
0.0,c7a7bd708b9dd15e,5a77364c6741dbb9,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00016,smooth_rankine,SYMMETRIC_CONTROL,6.668936507604693e-17,6.974487949203732e-18,nan,nan,nan,False,False,nan,nan,0.8922534421468349,False,True,False,False,nan,nan,nan,nan,6.668936507604693e-17,-1.4197351991131095,1.4197351991131095,4.425603669687567,1.3261772908746645,0.07333301687723526,85.68016937988642,-0.04040962722735831,nan,nan,nan,1.299188297090765,1.09278632072986,0.056445256658675086,OTHER_BRANCH,False,True
0.0,4e84f36b1e9d3979,a8b757b39ded7406,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00017,smooth_rankine,CLOSED,1.0551299325382488e-16,2.4203889884395657e-16,nan,nan,nan,False,False,0.357523378849421,0.08171841832304372,0.9950698157583966,True,False,True,True,0.04778354167231051,0.05,4.901861660309952e-06,2201.980322693276,1.0551299325382488e-16,-1.4244897234567278,1.4244897234567278,4.410832316805024,1.385004327060893,0.040292824270263816,155.9380713805309,-0.028420283155079436,9011.430555065812,9747.830406853738,0.357523378849421,1.299188297090765,1.0964459321612938,0.031013844844885362,OTHER_BRANCH,False,True
0.0,7bc1de1108133a39,ae4b6bcd34824840,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00018,smooth_rankine,SYMMETRIC_CONTROL,3.8738046053405884e-16,3.4625509781661053e-16,nan,nan,nan,False,False,nan,nan,0.9788694794882783,False,True,False,False,nan,nan,nan,nan,3.8738046053405884e-16,-2.839616240801566,2.839616240801566,2.2126881854309897,2.839450391278639,0.0022609984151547025,2778.942817945176,-0.01563543997197141,nan,nan,nan,1.299188297090765,2.1856848981477413,0.0017403161806627192,OTHER_BRANCH,False,True
0.0,a018a09eb5a6cf85,8001065c69e1d540,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00019,smooth_rankine,TIE,8.90391591216107e-16,3.913442813326523e-16,1.0,0.0,0.0,True,True,1.1383084843583196,0.15668630916440407,0.9796841069394471,True,True,True,True,0.0011705297467816994,0.05000000000000001,7.320705539593846e-07,697.8806881609806,8.90391591216107e-16,-2.846085616112746,2.846085616112746,2.2076585720429995,2.8410841737200228,0.005382516682582494,1167.3322495240195,0.14018392098913343,1826.938540456131,1540.6822834818565,1.1383084843583196,1.299188297090765,2.1906644498614276,0.004142984273053728,OTHER_BRANCH,False,True
1.0,111e0b1432394425,e232bccd8989505a,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00020,smooth_rankine,CLOSED,0.00040465071228825957,0.00042983404009143807,nan,nan,nan,False,False,-2.9515345303627174,0.4341367731881931,0.3861182362069794,True,False,True,False,0.9324323075923968,0.05,5.451817783660398e-05,161.42776488326618,0.00040465071228825957,-0.05821941054820819,0.05821941054820819,107.922516700454,0.9921135266264837,-0.9342734699556393,6.725210026008681,-0.00847339900769746,30224.87289630174,17103.144107078024,-2.9515345303627174,1.299188297090765,0.04481214207253655,0.7191209096077381,SLOW_MODE,False,True
1.0,b023a16de193bb21,bbcbf8a617eb6236,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00021,smooth_rankine,TIE,0.0012562416791646722,0.001248757754978114,1.0059930472713794,0.005975160392610307,0.002985211757384047,False,True,-2.0219785214333625,0.12394276158828199,0.40265241514857775,True,True,True,True,0.3244887556541583,0.05000000000000001,1.91625204489853e-06,1822.3130242884151,0.0012562416791646722,-0.06598157353928348,0.06598157353928348,95.22636351554671,1.0145174102215586,-0.9469003897448787,6.635529328351477,0.001699884906731682,150661.61655597913,169335.033377282,-2.0219785214333625,1.299188297090765,0.050786767158412766,0.7288399932983121,SLOW_MODE,False,True
1.0,ed30af7a347da29f,5f5b6130523ac098,TORUS_T2_3,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00022,smooth_rankine,CLOSED,1.5045008516545367e-15,3.498326399941968e-16,nan,nan,nan,False,False,-1.7946196453321026,0.09798481902130451,0.32604513188498047,True,False,True,True,0.0014022515073212343,0.05,1.5466525005875508e-06,300.181088010681,1.5045008516545367e-15,-2.6152389948239687,2.6152389948239687,2.4025281511996215,2.691222936788848,-0.07598394196487934,82.69096265213177,0.2614073153437715,979.7254819380373,883.7272578997784,-1.7946196453321026,1.299188297090765,2.0129791814475224,0.05848570383140611,OTHER_BRANCH,False,True
1.0,1ee2ffc018686e34,c2330f471a892c7d,TORUS_T2_3,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00023,smooth_rankine,TIE,1.3669464201643414e-16,7.183793897717427e-16,1.0,0.0,0.0,True,True,0.5251438988974424,0.07709214776719642,0.41380506194316796,True,True,True,True,0.005396684455183053,0.05000000000000001,1.954152651970883e-05,125.8334929699202,1.3669464201643414e-16,-2.8677455743979716,2.8677455743979716,2.1909842223359095,2.8581787363346085,0.009566838063363114,656.767185308748,1.0005516171697761,255.96621264952498,275.69919773851177,0.5251438988974424,1.299188297090765,2.207336365959909,0.0073637040025574885,OTHER_BRANCH,False,True
-1.0,19fcbccd1f403734,f95fe8a52f169049,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00024,gaussian,CLOSED,0.0,9.178141932891802e-18,nan,nan,nan,False,False,-2.9556763311814995,0.3569441079445227,0.8691912336835108,True,False,True,True,0.03553835441422918,0.05,1.0439214783394049e-05,554.469268644012,0.0,-1.0233983794831698,1.0233983794831698,6.139530248575028,1.258401869284642,-0.23500348980147212,26.736561710158174,-0.07515843243737054,5293.755782042507,3404.180846745185,-2.9556763311814995,1.3207793553866565,0.7748443184770792,0.17792789449883184,FAST_SWIRL_LOCKED,False,True
-1.0,e578ed3d19875541,1b46a3228df5ffb8,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00025,gaussian,CLOSED,0.014123442924637845,0.01776999623825784,0.7947916694722836,-0.22967524964742192,-0.11432836196411648,False,True,0.880875551728254,0.3246334119100944,0.25919435811621394,True,True,True,False,0.9232817098532807,0.05,0.0014873803024226815,123.94202972196683,0.014123442924637845,-1.277599422145097,1.277599422145097,4.917961920043828,1.3451302604550475,-0.0656061618383803,95.7712679894018,-0.43288147857907333,919.120835547376,620.7435027459745,0.880875551728254,1.3207793553866565,0.9673072318510623,0.04967231019383566,FAST_SWIRL_LOCKED,False,True
-1.0,213388a9785441a1,b3d6342aec7d348a,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,2,1,P00026,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,False,True
-1.0,b5d70a1698aad62e,80ba5a31c6adfb6d,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00027,gaussian,INDETERMINATE,nan,nan,nan,nan,nan,False,False,nan,nan,nan,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3207793553866565,nan,nan,OTHER_BRANCH,False,True
0.0,51aaf03ff9c4e8e8,bda96258c505ead3,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,1,P00028,gaussian,TIE,1.3966633181346086e-18,4.853212184816159e-19,1.0,0.0,0.0,True,True,1.0513729196687023,0.06946849258984333,0.8724936031596506,True,True,True,True,0.020157960689331823,0.05,1.3086814199448865e-06,3892.735356991843,1.3966633181346086e-18,-1.5880870325879108,1.5880870325879108,3.956448971779997,1.2992506089206295,0.2795097416240051,22.479307056251695,0.02403877042009702,16551.19539524999,15401.408800582018,1.0513729196687023,1.3207793553866565,1.202386322977467,0.21162485655462035,OTHER_BRANCH,False,True
0.0,f082cdb1687d026d,e51698a84556db9b,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,2,P00029,gaussian,INDETERMINATE,2.33503087910007e-17,5.314137091517263e-17,nan,nan,nan,False,False,nan,nan,0.3152956227842079,False,False,False,False,nan,nan,nan,nan,2.33503087910007e-17,-0.09653537642064691,0.09653537642064691,65.08686804929414,0.8569267667837898,-0.702791238698018,8.940329590362758,-0.04289192973787005,nan,nan,nan,1.3207793553866565,0.07308970724514868,0.532103440163385,SLOW_MODE,False,True
0.0,6669d78b6eb38b71,4d721c56ab80a27d,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,-0.37,0.05,torus,2,1,P00030,gaussian,TIE,1.3257919627756178e-17,1.1634670579435048e-17,1.0,0.0,0.0,True,True,0.046479814062708326,0.028237348991315914,0.6392573877583579,True,True,True,True,0.009259683747955712,0.05,1.065519967010056e-06,4358.033807971183,1.3257919627756178e-17,-3.152704759362084,3.152704759362084,1.992950747614858,3.1485090510833724,-0.0021035527034145574,2986.93980758386,-0.047102919858405076,8446.83063131988,8685.346735726996,0.046479814062708326,1.3207793553866565,2.3870033601783045,0.001592660193268046,OTHER_BRANCH,False,True
0.0,441f883e3bfd7488,94be0b9c842137be,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00031,gaussian,TIE,9.305718500745063e-17,2.443790688266131e-17,1.0,0.0,0.0,True,True,-1.2428964002469385,0.21883088852105004,0.2548333784200652,True,True,True,True,0.0003314286460240882,0.049999999999999996,2.179015782661343e-08,2333.177649058098,9.305718500745063e-17,-2.9605630927961943,2.9605630927961943,2.1222940063220337,3.04340861322532,-0.08284552042912585,75.84218524591003,-0.06123171105725241,6497.783246863177,5075.867565534914,-1.2428964002469385,1.3207793553866565,2.24152738360261,0.06272472392246994,OTHER_BRANCH,False,True
1.0,2f55a6e3693eb61f,df831fba7845f481,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00032,gaussian,CLOSED,0.000406918333410772,0.00041242540507061486,nan,nan,nan,False,False,-2.301820586214513,0.09295350400860514,0.33399321253475595,True,False,True,False,1.0088819829854376,0.05,4.214631866844186e-05,252.4906065697558,0.000406918333410772,-0.06510919421902209,0.06510919421902209,96.50227410346159,1.0128338593036394,-0.9482089841899368,6.626371835684901,-0.018166137785244584,21901.759801015658,23937.605118474872,-2.301820586214513,1.3207793553866565,0.04929604172981751,0.7179162668789215,SLOW_MODE,False,True
1.0,7e57ac31c90d40f7,38d28cdac146e73a,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,0.37,0.05,torus,1,2,P00033,gaussian,TIE,0.0009433533996919401,0.0009418680085915454,1.0015770525342405,0.001575810292774445,0.0007870783437888645,False,True,0.7837610764139663,0.3964652590726325,0.3463238151686906,True,True,True,False,2.069888691535868,0.05,4.696710789793995e-05,490.6104250387664,0.0009433533996919401,-0.06784912981179399,0.06784912981179399,92.60524526413899,1.0265869018429221,-0.9584558286252831,6.555529341598958,0.005448672705932138,73021.52427900609,44071.02673785141,0.7837610764139663,1.3207793553866565,0.05137052569384781,0.7256744472241515,SLOW_MODE,False,True
1.0,119aa83e99340a47,11e3b99539373777,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00034,gaussian,TIE,8.394495265824668e-17,4.0050281989713104e-16,1.0,0.0,0.0,True,True,0.9301402271135504,0.36530153719811087,0.34157283879208145,True,True,True,True,0.009028765063964491,0.05,3.2538864094077447e-06,940.9645823506521,8.394495265824668e-17,-2.132242361518806,2.132242361518806,2.946750060206122,2.2689592300074604,-0.13671686848865416,45.95764499755942,0.09107359581703871,4368.66890689019,2772.7874396936127,0.9301402271135504,1.3207793553866565,1.6143819577605336,0.10351226942719019,OTHER_BRANCH,False,True
1.0,2cfcb05beb60d10b,7cccd5a6abe7f8c4,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,2,2,P00035,gaussian,TIE,1.925405271450708e-16,2.468517698440552e-16,1.0,0.0,0.0,True,True,-1.021871230508413,0.07267557293996896,0.3271593967911329,True,True,True,True,0.0021364754088488854,0.05,2.0591830922321978e-06,421.0572191427536,1.925405271450708e-16,-2.577677947922287,2.577677947922287,2.4375369747970606,2.699732389072984,-0.13441780753552113,46.74369730007088,0.35948517533526325,1106.7782862353624,1026.3425401656905,-1.021871230508413,1.3207793553866565,1.9516340389554885,0.10177158432050938,OTHER_BRANCH,False,True
-1.0,66a91fcb521a7d75,5ce3e2bfb0d1f8f8,TORUS_T2_9,SYMMETRIC_CONTROL,CLOSED,0.37,0.05,torus,1,1,P00036,smooth_rankine,TIE,0.011853541434926592,0.011392597045077207,1.040459956884808,0.03966288161778831,0.01982715262324563,False,True,-2.816854565659261,0.13227259409016878,0.2761693956853053,True,True,True,True,0.053890676844145086,0.05000000000000001,0.0001245593150050178,94.52390502104421,0.011853541434926592,-1.3670411330776737,1.3670411330776737,4.5961933076834365,1.3734519497285884,-0.006410816650914697,980.09125035312,-1.0412670694769366,382.1021503008302,432.64379292855256,-2.816854565659261,1.299188297090765,1.0522270991347824,0.004934478447250683,FAST_SWIRL_LOCKED,False,True
-1.0,2de59b2f24af8971,97219f7cacbb8b2c,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,2,P00037,smooth_rankine,TIE,0.018517752220180088,0.01881978251259746,0.9839514547136903,-0.016178717787435695,-0.008088753504264844,False,True,-0.44170169329931963,0.2227538148086916,0.28873024652550167,True,True,True,False,0.357265383751109,0.05,0.0007390638642946994,97.20548375433178,0.018517752220180088,-1.2744110671949747,1.2744110671949747,4.9302658058432485,1.3042921192529633,-0.029266090914823684,214.69164862045395,-1.0064027234664221,395.3391391014614,483.4024404794959,-0.44170169329931963,1.299188297090765,0.9809286845091867,0.02252644284154837,FAST_SWIRL_LOCKED,False,True
-1.0,729da6bae9b899ec,b786583ec5f85a7f,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,1,P00038,smooth_rankine,SYMMETRIC_CONTROL,0.01544076386696657,0.014391698408712725,1.0728937405109418,0.07035942846602738,0.03516287468365168,False,True,-2.999757122063692,0.0014504019742633822,0.2570646931672907,True,True,True,True,0.0003603654792707834,0.049999999999999996,4.600407438815139e-07,173.46811309848295,0.01544076386696657,-2.7915149803370634,2.7915149803370634,2.2508155433294212,2.7960032257721545,-0.004488245435091187,1399.9201688157973,-1.0216377899526108,389.4436856168338,390.0085355073169,-2.999757122063692,1.299188297090765,2.148660811206522,0.0034546535287776113,OTHER_BRANCH,False,True
-1.0,9c74e90572706b6e,781cc3fa2a6752fa,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,2,2,P00039,smooth_rankine,TIE,0.027614680164429105,0.02745018467933707,1.0059925070482598,0.005974623387641845,0.0029871953952478334,False,True,-1.659719151478747,0.0026418196562751906,0.27235449441626874,True,True,True,True,0.00032663309176579337,0.05,2.399834212543181e-07,173.26304789252478,0.027614680164429105,-2.73967626132478,2.73967626132478,2.2934042959299616,2.7490903933166617,-0.009414131991881902,667.420566505523,-1.0074167222669153,394.9412169665828,395.98458043663834,-1.659719151478747,1.299188297090765,2.1087599599377995,0.0072461644035454265,OTHER_BRANCH,False,True
0.0,eeb63203b4cba3cc,45a2f90f86e3fe14,TORUS_T2_9,CLOSED,SYMMETRIC_CONTROL,-0.37,0.05,torus,1,1,P00040,smooth_rankine,INDETERMINATE,2.5919851990136677e-17,3.898689998397228e-17,nan,nan,nan,False,False,nan,nan,0.645660764276712,False,False,False,False,nan,nan,nan,nan,2.5919851990136677e-17,-1.4202508256376103,1.4202508256376103,4.423996940370586,1.3329014636238332,0.02445059015420603,256.97479151024675,-0.04010400298684983,nan,nan,nan,1.299188297090765,1.0931832043268377,0.01881989716883806,OTHER_BRANCH,False,True
